cloud_provider,rule_id,uniform_rule_format,service,category,provider_service,aws_mapped_compliance_functions,aws_mapped_compliance_ids
aws,aws.ec2.instance.no_public_ip_assigned,aws.ec2.instance.no_public_ip_assigned,ec2,compute,"boto3.client(""ec2"")",aws.ec2.instance.no_public_ip;aws.ec2.instance.public.ip,"canada_pbmm_moderate_multi_cloud_CCCS_AC-17_0013;canada_pbmm_moderate_multi_cloud_CCCS_AC-17_0013,canada_pbmm_moderate_multi_cloud_CCCS_CA-7_0039,canada_pbmm_moderate_multi_cloud_CCCS_CM-2_0042,canada_pbmm_moderate_multi_cloud_CCCS_CM-6_0046,canada_pbmm_moderate_multi_cloud_CCCS_CM-7_0047,canada_pbmm_moderate_multi_cloud_CCCS_SC-7_0132,canada_pbmm_moderate_multi_cloud_CCCS_SI-2_0147,cis_aws_aws_6.3_0084,cis_aws_aws_6.5_0086,cis_aws_aws_6.7_0125,cisa_ce_v1_multi_cloud_Booting_Up-4_0012,cisa_ce_v1_multi_cloud_Your_Data-1_0017,fedramp_moderate_multi_cloud_AC-17_0034,fedramp_moderate_multi_cloud_AC-17_1_0035,fedramp_moderate_multi_cloud_AC-17_2_0036,fedramp_moderate_multi_cloud_AC-17_3_0037,fedramp_moderate_multi_cloud_AC-17_4_0038,fedramp_moderate_multi_cloud_CA-7_0093,fedramp_moderate_multi_cloud_CA-7_1_0094,fedramp_moderate_multi_cloud_CA-7_4_0095,fedramp_moderate_multi_cloud_CM-2_0101,fedramp_moderate_multi_cloud_CM-2_2_0102,fedramp_moderate_multi_cloud_CM-2_3_0103,fedramp_moderate_multi_cloud_CM-2_7_0104,fedramp_moderate_multi_cloud_CM-6_0116,fedramp_moderate_multi_cloud_CM-6_1_0117,fedramp_moderate_multi_cloud_CM-6_2_0118,fedramp_moderate_multi_cloud_CM-7_0119,fedramp_moderate_multi_cloud_CM-7_1_0120,fedramp_moderate_multi_cloud_CM-7_2_0121,fedramp_moderate_multi_cloud_CM-7_5_0122,fedramp_moderate_multi_cloud_SC-7_0332,fedramp_moderate_multi_cloud_SC-7_10_0338,fedramp_moderate_multi_cloud_SC-7_12_0339,fedramp_moderate_multi_cloud_SC-7_18_0340,fedramp_moderate_multi_cloud_SC-7_20_0341,fedramp_moderate_multi_cloud_SC-7_21_0342,fedramp_moderate_multi_cloud_SC-7_3_0333,fedramp_moderate_multi_cloud_SC-7_4_0334,fedramp_moderate_multi_cloud_SC-7_5_0335,fedramp_moderate_multi_cloud_SC-7_7_0336,fedramp_moderate_multi_cloud_SC-7_8_0337,fedramp_moderate_multi_cloud_SI-2_0363,fedramp_moderate_multi_cloud_SI-2_2_0364,fedramp_moderate_multi_cloud_SI-2_3_0365,gdpr_multi_cloud_Article_25_Data_protection_by_design_and_by_defaul_0001,gdpr_multi_cloud_Article_30_Records_of_processing_activities_0002,gdpr_multi_cloud_Article_32_Security_of_processing_0003,hipaa_multi_cloud_164_308_a_1_ii_b_0002,hipaa_multi_cloud_164_308_a_1_ii_d_0003,hipaa_multi_cloud_164_308_a_3_i_0004,hipaa_multi_cloud_164_308_a_3_ii_a_0005,hipaa_multi_cloud_164_308_a_4_ii_a_0009,hipaa_multi_cloud_164_308_a_6_i_0015,hipaa_multi_cloud_164_308_a_6_ii_0016,hipaa_multi_cloud_164_312_a_1_0022,hipaa_multi_cloud_164_312_b_0026,hipaa_multi_cloud_164_312_c_2_0028,hipaa_multi_cloud_164_312_e_1_0030,iso27001_2022_multi_cloud_A.12.4_0002,iso27001_2022_multi_cloud_A.12.6_0003,iso27001_2022_multi_cloud_A.13.1_0004,iso27001_2022_multi_cloud_A.8.11_0066,iso27001_2022_multi_cloud_A.8.12_0067,iso27001_2022_multi_cloud_A.8.14_0069,iso27001_2022_multi_cloud_A.8.15_0070,iso27001_2022_multi_cloud_A.8.16_0071,iso27001_2022_multi_cloud_A.8.1_0064,iso27001_2022_multi_cloud_A.8.20_0076,iso27001_2022_multi_cloud_A.8.21_0077,iso27001_2022_multi_cloud_A.8.22_0078,iso27001_2022_multi_cloud_A.8.23_0079,iso27001_2022_multi_cloud_A.8.24_0080,iso27001_2022_multi_cloud_A.8.2_0075,iso27001_2022_multi_cloud_A.8.5_0092,nist_800_171_r2_multi_cloud_3_12_4_3.12.4_Develop_document_and_periodically_0003,nist_800_171_r2_multi_cloud_3_13_11_3.13.11_Employ_FIPS-validated_cryptograph_0005,nist_800_171_r2_multi_cloud_3_13_1_3.13.1_Monitor_control_and_protect_commu_0004,nist_800_171_r2_multi_cloud_3_13_2_3.13.2_Employ_architectural_designs_softw_0008,nist_800_171_r2_multi_cloud_3_13_5_3.13.5_Implement_subnetworks_for_publicly_0011,nist_800_171_r2_multi_cloud_3_13_6_3.13.6_Deny_network_communications_traffic_0012,nist_800_171_r2_multi_cloud_3_13_8_3.13.8_Implement_cryptographic_mechanisms_0013,nist_800_171_r2_multi_cloud_3_14_6_3.14.6_Monitor_organizational_systems_inc_0018,nist_800_171_r2_multi_cloud_3_14_7_3.14.7_Identify_unauthorized_use_of_organi_0019,nist_800_171_r2_multi_cloud_3_1_14_3.1.14_Route_remote_access_via_managed_acc_0023,nist_800_171_r2_multi_cloud_3_1_1_3.1.1_Limit_system_access_to_authorized_use_0020,nist_800_171_r2_multi_cloud_3_1_20_3.1.20_Verify_and_control_limit_connection_0025,nist_800_171_r2_multi_cloud_3_1_2_3.1.2_Limit_system_access_to_the_types_of_t_0024,nist_800_171_r2_multi_cloud_3_1_3_3.1.3_Control_the_flow_of_CUI_in_accordance_0026,nist_800_171_r2_multi_cloud_3_3_1_3.3.1_Create_and_retain_system_audit_logs_a_0031,nist_800_171_r2_multi_cloud_3_3_3_3.3.3_Review_and_update_logged_events_0033,nist_800_171_r2_multi_cloud_3_4_1_3.4.1_Establish_and_maintain_baseline_confi_0037,nist_800_171_r2_multi_cloud_3_4_6_3.4.6_Employ_the_principle_of_least_functio_0039,nist_800_171_r2_multi_cloud_3_4_7_3.4.7_Restrict_disable_or_prevent_the_use_0040,nist_800_171_r2_multi_cloud_3_6_1_3.6.1_Establish_an_operational_incident-han_0049,nist_800_171_r2_multi_cloud_3_6_2_3.6.2_Track_document_and_report_incidents_0050,nist_800_53_rev5_multi_cloud_AC-17-b_0152,nist_800_53_rev5_multi_cloud_AC-17_10_0141,nist_800_53_rev5_multi_cloud_AC-17_10_0142,nist_800_53_rev5_multi_cloud_AC-17_1_0140,nist_800_53_rev5_multi_cloud_AC-17_9_0150,nist_800_53_rev5_multi_cloud_AC-24_2_0188,nist_800_53_rev5_multi_cloud_AC-2_6_0013,nist_800_53_rev5_multi_cloud_AC-3_11_0032,nist_800_53_rev5_multi_cloud_AC-3_12_0033,nist_800_53_rev5_multi_cloud_AC-3_13_0034,nist_800_53_rev5_multi_cloud_AC-3_14_0035,nist_800_53_rev5_multi_cloud_AC-3_15_0036,nist_800_53_rev5_multi_cloud_AC-3_15_0037,nist_800_53_rev5_multi_cloud_AC-3_3_0040,nist_800_53_rev5_multi_cloud_AC-3_3_0041,nist_800_53_rev5_multi_cloud_AC-3_3_0042,nist_800_53_rev5_multi_cloud_AC-3_3_0043,nist_800_53_rev5_multi_cloud_AC-3_3_0044,nist_800_53_rev5_multi_cloud_AC-3_3_0045,nist_800_53_rev5_multi_cloud_AC-3_4_0046,nist_800_53_rev5_multi_cloud_AC-3_4_0047,nist_800_53_rev5_multi_cloud_AC-3_4_0048,nist_800_53_rev5_multi_cloud_AC-3_4_0049,nist_800_53_rev5_multi_cloud_AC-3_4_0050,nist_800_53_rev5_multi_cloud_AC-3_5_0051,nist_800_53_rev5_multi_cloud_AC-3_5_0052,nist_800_53_rev5_multi_cloud_AC-3_6_0053,nist_800_53_rev5_multi_cloud_AC-3_7_0054,nist_800_53_rev5_multi_cloud_AC-3_8_0055,nist_800_53_rev5_multi_cloud_AC-3_9_0056,nist_800_53_rev5_multi_cloud_AC-4_21_0070,nist_800_53_rev5_multi_cloud_AC-4_28_0077,nist_800_53_rev5_multi_cloud_AC-6_1_0091,nist_800_53_rev5_multi_cloud_AC-6_4_0095,nist_800_53_rev5_multi_cloud_AC-6_5_0096,nist_800_53_rev5_multi_cloud_AC-6_6_0097,nist_800_53_rev5_multi_cloud_AC-6_7_0098,nist_800_53_rev5_multi_cloud_AC-6_8_0099,nist_800_53_rev5_multi_cloud_AU-12_3_0276,nist_800_53_rev5_multi_cloud_AU-14-a_0289,nist_800_53_rev5_multi_cloud_AU-14-b_0290,nist_800_53_rev5_multi_cloud_CA-2_2_0298,nist_800_53_rev5_multi_cloud_CA-7-a_0337,nist_800_53_rev5_multi_cloud_CA-7-b_0338,nist_800_53_rev5_multi_cloud_CA-7-c_0339,nist_800_53_rev5_multi_cloud_CA-7-d_0340,nist_800_53_rev5_multi_cloud_CA-7-e_0341,nist_800_53_rev5_multi_cloud_CA-7-f_0342,nist_800_53_rev5_multi_cloud_CA-7-g_0343,nist_800_53_rev5_multi_cloud_CA-7_1_0331,nist_800_53_rev5_multi_cloud_CA-7_2_0332,nist_800_53_rev5_multi_cloud_CA-7_3_0333,nist_800_53_rev5_multi_cloud_CA-7_4_0334,nist_800_53_rev5_multi_cloud_CA-7_5_0335,nist_800_53_rev5_multi_cloud_CA-7_6_0336,nist_800_53_rev5_multi_cloud_CM-2-a_0366,nist_800_53_rev5_multi_cloud_CM-2_2_0357,nist_800_53_rev5_multi_cloud_CM-2_2_0358,nist_800_53_rev5_multi_cloud_CM-6-a_0397,nist_800_53_rev5_multi_cloud_CM-7-b_0412,nist_800_53_rev5_multi_cloud_CM-8_6_0419,nist_800_53_rev5_multi_cloud_MP-2_1_0704,nist_800_53_rev5_multi_cloud_MP-2_1_0705,nist_800_53_rev5_multi_cloud_MP-2_2_0706,nist_800_53_rev5_multi_cloud_MP-2_2_0707,nist_800_53_rev5_multi_cloud_PM-31-a_0911,nist_800_53_rev5_multi_cloud_PM-31-b_0912,nist_800_53_rev5_multi_cloud_PM-31-c_0913,nist_800_53_rev5_multi_cloud_PM-31-d_0914,nist_800_53_rev5_multi_cloud_PM-31-e_0915,nist_800_53_rev5_multi_cloud_PM-31-f_0916,nist_800_53_rev5_multi_cloud_SC-23_3_1272,nist_800_53_rev5_multi_cloud_SC-23_3_1273,nist_800_53_rev5_multi_cloud_SC-25_1277,nist_800_53_rev5_multi_cloud_SC-7-a_1224,nist_800_53_rev5_multi_cloud_SC-7-b_1225,nist_800_53_rev5_multi_cloud_SC-7-c_1226,nist_800_53_rev5_multi_cloud_SC-7_11_1196,nist_800_53_rev5_multi_cloud_SC-7_12_1197,nist_800_53_rev5_multi_cloud_SC-7_16_1201,nist_800_53_rev5_multi_cloud_SC-7_20_1207,nist_800_53_rev5_multi_cloud_SC-7_21_1208,nist_800_53_rev5_multi_cloud_SC-7_25_1212,nist_800_53_rev5_multi_cloud_SC-7_26_1213,nist_800_53_rev5_multi_cloud_SC-7_27_1214,nist_800_53_rev5_multi_cloud_SC-7_28_1215,nist_800_53_rev5_multi_cloud_SC-7_2_1206,nist_800_53_rev5_multi_cloud_SC-7_3_1217,nist_800_53_rev5_multi_cloud_SC-7_5_1219,nist_800_53_rev5_multi_cloud_SC-7_7_1221,nist_800_53_rev5_multi_cloud_SI-16_1433,nist_800_53_rev5_multi_cloud_SI-2-a_1342,nist_800_53_rev5_multi_cloud_SI-4_12_1366,nist_800_53_rev5_multi_cloud_SI-4_12_1367,pci_dss_v4_multi_cloud_1.1.1_0001,pci_dss_v4_multi_cloud_1.1.2_0002,pci_dss_v4_multi_cloud_1.2.1_0003,pci_dss_v4_multi_cloud_1.2.3_0004,pci_dss_v4_multi_cloud_1.2.5_0005,pci_dss_v4_multi_cloud_1.2.6_0006,pci_dss_v4_multi_cloud_1.2.7_0007,pci_dss_v4_multi_cloud_1.2.8_0008,pci_dss_v4_multi_cloud_1.3.1_0009,pci_dss_v4_multi_cloud_1.3.2_0010,pci_dss_v4_multi_cloud_1.3.3_0011,pci_dss_v4_multi_cloud_10.1.1_0141,pci_dss_v4_multi_cloud_10.1.2_0142,pci_dss_v4_multi_cloud_2.2.1_0020,pci_dss_v4_multi_cloud_2.2.2_0021,pci_dss_v4_multi_cloud_2.2.3_0022,pci_dss_v4_multi_cloud_2.2.6_0025,pci_dss_v4_multi_cloud_2.2.7_0026,pci_dss_v4_multi_cloud_2.3.1_0027,pci_dss_v4_multi_cloud_2.3.2_0028,pci_dss_v4_multi_cloud_3.6.1.1_0045,pci_dss_v4_multi_cloud_4.1.1_0058,pci_dss_v4_multi_cloud_4.1.2_0059,pci_dss_v4_multi_cloud_4.1.4_0060,pci_dss_v4_multi_cloud_7.2.1_0091,pci_dss_v4_multi_cloud_7.2.2_0092,pci_dss_v4_multi_cloud_7.2.3_0093,pci_dss_v4_multi_cloud_7.2.5_0094,rbi_bank_multi_cloud_17.1_0011,rbi_bank_multi_cloud_4.3_0018,rbi_bank_multi_cloud_5.2_0020,rbi_bank_multi_cloud_7.1_0023,rbi_bank_multi_cloud_9.1_0026,rbi_nbfc_multi_cloud_2.8_0012,rbi_nbfc_multi_cloud_3.5_0021,rbi_nbfc_multi_cloud_7.2_0034,soc2_multi_cloud_cc_5_2_0008,soc2_multi_cloud_cc_6_6_0012,soc2_multi_cloud_cc_6_7_0013,soc2_multi_cloud_cc_7_2_0016,soc2_multi_cloud_cc_7_3_0017,soc2_multi_cloud_cc_7_4_0018;canada_pbmm_moderate_multi_cloud_CCCS_SC-7_0132;cisa_ce_v1_multi_cloud_Booting_Up-4_0012;fedramp_moderate_multi_cloud_AC-17_0034;fedramp_moderate_multi_cloud_AC-17_1_0035;fedramp_moderate_multi_cloud_AC-17_2_0036;fedramp_moderate_multi_cloud_AC-17_3_0037;fedramp_moderate_multi_cloud_AC-17_4_0038;fedramp_moderate_multi_cloud_SC-7_0332;fedramp_moderate_multi_cloud_SC-7_10_0338;fedramp_moderate_multi_cloud_SC-7_12_0339;fedramp_moderate_multi_cloud_SC-7_18_0340;fedramp_moderate_multi_cloud_SC-7_20_0341;fedramp_moderate_multi_cloud_SC-7_21_0342;fedramp_moderate_multi_cloud_SC-7_3_0333;fedramp_moderate_multi_cloud_SC-7_4_0334;fedramp_moderate_multi_cloud_SC-7_5_0335;fedramp_moderate_multi_cloud_SC-7_7_0336;fedramp_moderate_multi_cloud_SC-7_8_0337;iso27001_2022_multi_cloud_A.8.1_0064;iso27001_2022_multi_cloud_A.8.20_0076;iso27001_2022_multi_cloud_A.8.21_0077;iso27001_2022_multi_cloud_A.8.22_0078;nist_800_171_r2_multi_cloud_3_13_2_3.13.2_Employ_architectural_designs_softw_0008;nist_800_171_r2_multi_cloud_3_13_5_3.13.5_Implement_subnetworks_for_publicly_0011;nist_800_171_r2_multi_cloud_3_1_14_3.1.14_Route_remote_access_via_managed_acc_0023;nist_800_171_r2_multi_cloud_3_1_1_3.1.1_Limit_system_access_to_authorized_use_0020;nist_800_171_r2_multi_cloud_3_1_2_3.1.2_Limit_system_access_to_the_types_of_t_0024;nist_800_171_r2_multi_cloud_3_1_3_3.1.3_Control_the_flow_of_CUI_in_accordance_0026;nist_800_53_rev5_multi_cloud_AC-17-b_0152;nist_800_53_rev5_multi_cloud_AC-17_10_0141;nist_800_53_rev5_multi_cloud_AC-17_10_0142;nist_800_53_rev5_multi_cloud_AC-17_1_0140;nist_800_53_rev5_multi_cloud_AC-17_9_0150;nist_800_53_rev5_multi_cloud_AC-2_6_0013;nist_800_53_rev5_multi_cloud_AC-3_11_0032;nist_800_53_rev5_multi_cloud_AC-3_12_0033;nist_800_53_rev5_multi_cloud_AC-3_14_0035;nist_800_53_rev5_multi_cloud_AC-3_15_0036;nist_800_53_rev5_multi_cloud_AC-3_15_0037;nist_800_53_rev5_multi_cloud_AC-3_5_0051;nist_800_53_rev5_multi_cloud_AC-3_5_0052;nist_800_53_rev5_multi_cloud_AC-3_6_0053;nist_800_53_rev5_multi_cloud_AC-3_7_0054;nist_800_53_rev5_multi_cloud_AC-3_9_0056;nist_800_53_rev5_multi_cloud_AC-4_21_0070;nist_800_53_rev5_multi_cloud_AC-6_1_0091;nist_800_53_rev5_multi_cloud_AC-6_4_0095;nist_800_53_rev5_multi_cloud_AC-6_5_0096;nist_800_53_rev5_multi_cloud_AC-6_6_0097;nist_800_53_rev5_multi_cloud_AC-6_7_0098;nist_800_53_rev5_multi_cloud_AC-6_8_0099;nist_800_53_rev5_multi_cloud_MP-2_1_0704;nist_800_53_rev5_multi_cloud_MP-2_1_0705;nist_800_53_rev5_multi_cloud_MP-2_2_0706;nist_800_53_rev5_multi_cloud_MP-2_2_0707;nist_800_53_rev5_multi_cloud_SC-25_1277;nist_800_53_rev5_multi_cloud_SC-7-a_1224;nist_800_53_rev5_multi_cloud_SC-7-b_1225;nist_800_53_rev5_multi_cloud_SC-7-c_1226;nist_800_53_rev5_multi_cloud_SC-7_11_1196;nist_800_53_rev5_multi_cloud_SC-7_12_1197;nist_800_53_rev5_multi_cloud_SC-7_16_1201;nist_800_53_rev5_multi_cloud_SC-7_20_1207;nist_800_53_rev5_multi_cloud_SC-7_21_1208;nist_800_53_rev5_multi_cloud_SC-7_25_1212;nist_800_53_rev5_multi_cloud_SC-7_26_1213;nist_800_53_rev5_multi_cloud_SC-7_27_1214;nist_800_53_rev5_multi_cloud_SC-7_28_1215;nist_800_53_rev5_multi_cloud_SC-7_2_1206;nist_800_53_rev5_multi_cloud_SC-7_3_1217;nist_800_53_rev5_multi_cloud_SC-7_7_1221;rbi_bank_multi_cloud_17.1_0011;soc2_multi_cloud_cc_6_6_0012"
aws,aws.ec2.instance.security_group_inbound_restricted,aws.ec2.instance.security_group_inbound_restricted,ec2,compute,"boto3.client(""ec2"")",,
aws,aws.ec2.instance.root_volume_encrypted_cmek,aws.ec2.instance.root_volume_encrypted_cmek,ec2,compute,"boto3.client(""ec2"")",,
aws,aws.ec2.instance.data_volumes_encrypted_cmek,aws.ec2.instance.data_volumes_encrypted_cmek,ec2,compute,"boto3.client(""ec2"")",,
aws,aws.ec2.instance.secure_boot_enabled,aws.ec2.instance.secure_boot_enabled,ec2,compute,"boto3.client(""ec2"")",,
aws,aws.ec2.instance.vtpm_enabled,aws.ec2.instance.vtpm_enabled,ec2,compute,"boto3.client(""ec2"")",aws.ec2.instance.imdsv2.enabled,nist_800_171_r2_multi_cloud_3_12_4_3.12.4_Develop_document_and_periodically_0003
aws,aws.ec2.instance.serial_console_access_restricted,aws.ec2.instance.serial_console_access_restricted,ec2,compute,"boto3.client(""ec2"")",,
aws,aws.ec2.instance.user_data_no_secrets,aws.ec2.instance.user_data_no_secrets,ec2,compute,"boto3.client(""ec2"")",,
aws,aws.ebs.snapshot.encryption_at_rest_enabled,aws.ebs.snapshot.encryption_at_rest_enabled,ebs,compute,"boto3.client(""ebs"")",,
aws,aws.ebs.volume.encryption_at_rest_enabled,aws.ebs.volume.encryption_at_rest_enabled,ebs,compute,"boto3.client(""ebs"")",,
aws,aws.ebs.snapshot.cmk_cmek_configured,aws.ebs.snapshot.cmk_cmek_configured,ebs,compute,"boto3.client(""ebs"")",,
aws,aws.ebs.volume.cmk_cmek_configured,aws.ebs.volume.cmk_cmek_configured,ebs,compute,"boto3.client(""ebs"")",,
aws,aws.ebs.snapshot.snapshots_encrypted,aws.ebs.snapshot.snapshots_encrypted,ebs,compute,"boto3.client(""ebs"")",,
aws,aws.ebs.volume.snapshots_encrypted,aws.ebs.volume.snapshots_encrypted,ebs,compute,"boto3.client(""ebs"")",,
aws,aws.ebs.snapshot.snapshots_not_public,aws.ebs.snapshot.snapshots_not_public,ebs,compute,"boto3.client(""ebs"")",,
aws,aws.ebs.volume.snapshots_not_public,aws.ebs.volume.snapshots_not_public,ebs,compute,"boto3.client(""ebs"")",,
aws,aws.ec2.ami.approved_image_allowlist_enforced,aws.ec2.ami.approved_image_allowlist_enforced,ec2,compute,"boto3.client(""ec2"")",,
aws,aws.ec2.ami.image_signed_and_verified,aws.ec2.ami.image_signed_and_verified,ec2,compute,"boto3.client(""ec2"")",,
aws,aws.ec2.ami.vuln_scanned_no_critical,aws.ec2.ami.vuln_scanned_no_critical,ec2,compute,"boto3.client(""ec2"")",,
aws,aws.ec2.ami.not_publicly_shared,aws.ec2.ami.not_publicly_shared,ec2,compute,"boto3.client(""ec2"")",,
aws,aws.ec2.ami.encrypted_cmek,aws.ec2.ami.encrypted_cmek,ec2,compute,"boto3.client(""ec2"")",,
aws,aws.ec2.launch_template.no_public_ip_default,aws.ec2.launch_template.no_public_ip_default,ec2,compute,"boto3.client(""ec2"")",,
aws,aws.ec2.launch_template.imds_hardened,aws.ec2.launch_template.imds_hardened,ec2,compute,"boto3.client(""ec2"")",,
aws,aws.ec2.launch_template.root_volume_encrypted_by_default,aws.ec2.launch_template.root_volume_encrypted_by_default,ec2,compute,"boto3.client(""ec2"")",,
aws,aws.ec2.launch_template.security_groups_restrictive,aws.ec2.launch_template.security_groups_restrictive,ec2,compute,"boto3.client(""ec2"")",,
aws,aws.ec2.launch_template.user_data_no_secrets,aws.ec2.launch_template.user_data_no_secrets,ec2,compute,"boto3.client(""ec2"")",,
aws,aws.ec2.launch_template.instance_profile_least_privilege,aws.ec2.launch_template.instance_profile_least_privilege,ec2,compute,"boto3.client(""ec2"")",,
aws,aws.batch.compute_environment.uses_approved_launch_template,aws.batch.compute_environment.uses_approved_launch_template,batch,compute,"boto3.client(""batch"")",,
aws,aws.batch.job_queue.uses_approved_launch_template,aws.batch.job_queue.uses_approved_launch_template,batch,compute,"boto3.client(""batch"")",,
aws,aws.ec2.auto_scaling_group.uses_approved_launch_template,aws.ec2.auto_scaling_group.uses_approved_launch_template,ec2,compute,"boto3.client(""ec2"")",,
aws,aws.ec2.launch_template.uses_approved_launch_template,aws.ec2.launch_template.uses_approved_launch_template,ec2,compute,"boto3.client(""ec2"")",,
aws,aws.batch.compute_environment.no_public_ip_assigned,aws.batch.compute_environment.no_public_ip_assigned,batch,compute,"boto3.client(""batch"")",,
aws,aws.batch.job_queue.no_public_ip_assigned,aws.batch.job_queue.no_public_ip_assigned,batch,compute,"boto3.client(""batch"")",,
aws,aws.ec2.auto_scaling_group.no_public_ip_assigned,aws.ec2.auto_scaling_group.no_public_ip_assigned,ec2,compute,"boto3.client(""ec2"")",,
aws,aws.ec2.launch_template.no_public_ip_assigned,aws.ec2.launch_template.no_public_ip_assigned,ec2,compute,"boto3.client(""ec2"")",,
aws,aws.batch.compute_environment.instance_profile_least_privilege,aws.batch.compute_environment.instance_profile_least_privilege,batch,compute,"boto3.client(""batch"")",,
aws,aws.batch.job_queue.instance_profile_least_privilege,aws.batch.job_queue.instance_profile_least_privilege,batch,compute,"boto3.client(""batch"")",,
aws,aws.ec2.auto_scaling_group.instance_profile_least_privilege,aws.ec2.auto_scaling_group.instance_profile_least_privilege,ec2,compute,"boto3.client(""ec2"")",,
aws,aws.ec2.launch_template.instance_profile_least_privilege,aws.ec2.launch_template.instance_profile_least_privilege,ec2,compute,"boto3.client(""ec2"")",,
aws,aws.batch.compute_environment.volumes_encrypted,aws.batch.compute_environment.volumes_encrypted,batch,compute,"boto3.client(""batch"")",,
aws,aws.batch.job_queue.volumes_encrypted,aws.batch.job_queue.volumes_encrypted,batch,compute,"boto3.client(""batch"")",,
aws,aws.ec2.auto_scaling_group.volumes_encrypted,aws.ec2.auto_scaling_group.volumes_encrypted,ec2,compute,"boto3.client(""ec2"")",,
aws,aws.ec2.launch_template.volumes_encrypted,aws.ec2.launch_template.volumes_encrypted,ec2,compute,"boto3.client(""ec2"")",,
aws,aws.ec2.key_pair.max_age_days,aws.ec2.key_pair.max_age_days,ec2,compute,"boto3.client(""ec2"")",,
aws,aws.ec2.key_pair.disable_unused_keys,aws.ec2.key_pair.disable_unused_keys,ec2,compute,"boto3.client(""ec2"")",,
aws,aws.ec2.spot_instance.uses_approved_launch_template,aws.ec2.spot_instance.uses_approved_launch_template,ec2,compute,"boto3.client(""ec2"")",,
aws,aws.ec2.spot_instance.no_public_ip_assigned,aws.ec2.spot_instance.no_public_ip_assigned,ec2,compute,"boto3.client(""ec2"")",,
aws,aws.ec2.spot_instance.instance_profile_least_privilege,aws.ec2.spot_instance.instance_profile_least_privilege,ec2,compute,"boto3.client(""ec2"")",,
aws,aws.ec2.dedicated_host.host_sharing_restricted,aws.ec2.dedicated_host.host_sharing_restricted,ec2,compute,"boto3.client(""ec2"")",,
aws,aws.ec2.dedicated_host.instance_auto_placement_controlled,aws.ec2.dedicated_host.instance_auto_placement_controlled,ec2,compute,"boto3.client(""ec2"")",,
aws,aws.config.configuration_recorder.enabled,aws.config.configuration_recorder.enabled,config,configuration_management,"boto3.client(""config"")",,
aws,aws.config.configuration_recorder.global_resource_types_tracked,aws.config.configuration_recorder.global_resource_types_tracked,config,configuration_management,"boto3.client(""config"")",,
aws,aws.config.configuration_recorder.secure_destination_configured,aws.config.configuration_recorder.secure_destination_configured,config,configuration_management,"boto3.client(""config"")",,
aws,aws.config.configuration_aggregator.org_aggregator_enabled,aws.config.configuration_aggregator.org_aggregator_enabled,config,configuration_management,"boto3.client(""config"")",,
aws,aws.config.configuration_aggregator.auto_enroll_new_accounts,aws.config.configuration_aggregator.auto_enroll_new_accounts,config,configuration_management,"boto3.client(""config"")",,
aws,aws.config.config_rule.required_rules_present,aws.config.config_rule.required_rules_present,config,configuration_management,"boto3.client(""config"")",,
aws,aws.config.config_rule.rules_enabled,aws.config.config_rule.rules_enabled,config,configuration_management,"boto3.client(""config"")",,
aws,aws.config.config_rule.remediation_targets_bound,aws.config.config_rule.remediation_targets_bound,config,configuration_management,"boto3.client(""config"")",,
aws,aws.systems_manager.baseline.conformance_pack_deployed,aws.systems_manager.baseline.conformance_pack_deployed,systems_manager,configuration_management,"boto3.client(""systems_manager"")",,
aws,aws.systems_manager.baseline.parameters_set,aws.systems_manager.baseline.parameters_set,systems_manager,configuration_management,"boto3.client(""systems_manager"")",,
aws,aws.config.config_rule.critical_resources_drift_detection_enabled,aws.config.config_rule.critical_resources_drift_detection_enabled,config,configuration_management,"boto3.client(""config"")",,
aws,aws.config.config_rule.alerts_configured,aws.config.config_rule.alerts_configured,config,configuration_management,"boto3.client(""config"")",,
aws,aws.config.delivery_channel.kms_encryption_enabled,aws.config.delivery_channel.kms_encryption_enabled,config,configuration_management,"boto3.client(""config"")",,
aws,aws.config.delivery_channel.destination_access_least_privilege,aws.config.delivery_channel.destination_access_least_privilege,config,configuration_management,"boto3.client(""config"")",,
aws,aws.config.remediation_configuration.auto_remediation_enabled_for_high,aws.config.remediation_configuration.auto_remediation_enabled_for_high,config,configuration_management,"boto3.client(""config"")",,
aws,aws.config.remediation_configuration.manual_runbooks_attached,aws.config.remediation_configuration.manual_runbooks_attached,config,configuration_management,"boto3.client(""config"")",,
aws,aws.config.config_rule.reporting_dashboards_enabled,aws.config.config_rule.reporting_dashboards_enabled,config,configuration_management,"boto3.client(""config"")",,
aws,aws.config.config_rule.evidence_export_configured,aws.config.config_rule.evidence_export_configured,config,configuration_management,"boto3.client(""config"")",,
aws,aws.eks.cluster.audit_logging_enabled,aws.eks.cluster.audit_logging_enabled,eks,containers_kubernetes,"boto3.client(""eks"")",,
aws,aws.eks.cluster.private_control_plane_endpoint_enabled,aws.eks.cluster.private_control_plane_endpoint_enabled,eks,containers_kubernetes,"boto3.client(""eks"")",,
aws,aws.eks.cluster.default_service_account_automount_disabled,aws.eks.cluster.default_service_account_automount_disabled,eks,containers_kubernetes,"boto3.client(""eks"")",,
aws,aws.k8s.api.pod_security_admission_restricted_default,aws.k8s.api.pod_security_admission_restricted_default,k8s,containers_kubernetes,"boto3.client(""k8s"")",,
