rule_id,yaml_service,yaml_resource_kind,domain,severity,scope,assertion_id,python_client,check_client,implementable
aws.ecr.resource.repository_encryption_enabled,ecr,resource,data_protection_and_privacy,high,ecr.resource.encryption,data_protection.encryption_rest.ecr_resource_repository_encryption_enabled,boto3.ecr,boto3.ecr,SCAN_ABLE
aws.ecs.resource.task_definition_logging_enabled,ecs,resource,logging_monitoring_and_alerting,medium,ecs.resource.logging,logging_monitoring.logging.ecs_resource_task_definition_logging_enabled,boto3.ecs,boto3.ecs,SCAN_ABLE
aws.ecs.resource.task_definitions_logging_enabled,ecs,resource,logging_monitoring_and_alerting,medium,ecs.resource.logging,logging_monitoring.logging.ecs_resource_task_definitions_logging_enabled,boto3.ecs,boto3.ecs,SCAN_ABLE
aws.ecs.task_definition_image_source_verification.task_ecs_task_definition_image_source_verification_configured,ecs,task_definition_image_source_verification,configuration_and_change_management,medium,ecs.task_definition_image_source_verification.configuration,security.configuration.ecs_task_definition_image_source_verification_task_ecs_task_definition_image_source_verification_configured,boto3.ecs,boto3.ecs,SCAN_ABLE
aws.ecs.task_definitions_logging_block_mode.task_definitions_logging_block_mode_configured,ecs,task_definitions_logging_block_mode,logging_monitoring_and_alerting,medium,ecs.task_definitions_logging_block_mode.logging,logging_monitoring.logging.ecs_task_definitions_logging_block_mode_task_definitions_logging_block_mode_configured,boto3.ecs,boto3.ecs,SCAN_ABLE
aws.efs.filesystem.snapshots_enabled,efs,filesystem,resilience_and_disaster_recovery,medium,efs.filesystem.backup_recovery,resilience.backup_recovery.efs_filesystem_snapshots_enabled,boto3.efs,boto3.efs,SCAN_ABLE
aws.efs.not_publicly_accessible.not_publicly_accessible_configured,efs,not_publicly_accessible,network_security_and_connectivity,high,efs.not_publicly_accessible.network,network_security.network_access.efs_not_publicly_accessible_not_publicly_accessible_configured,boto3.efs,boto3.efs,SCAN_ABLE
aws.efs.resource.multi_az_enabled,efs,resource,configuration_and_change_management,medium,efs.resource.configuration,security.configuration.efs_resource_multi_az_enabled,boto3.efs,boto3.efs,SCAN_ABLE
aws.efs.user.identity_and_root_directory_enforced,efs,user,configuration_and_change_management,medium,efs.user.configuration,security.configuration.efs_user_identity_and_root_directory_enforced,boto3.efs,boto3.efs,SCAN_ABLE
aws.eip.address.address_enabled,eip,address,configuration_and_change_management,medium,eip.address.configuration,security.configuration.eip_address_address_enabled,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.eks.api.cluster_required_allowlist_for_namespace_services,eks,api,configuration_and_change_management,medium,eks.api.configuration,security.configuration.eks_api_cluster_required_allowlist_for_namespace_services,boto3.eks,boto3.eks,SCAN_ABLE
aws.eks.api.default_deny_egress_per_namespace_configured,eks,api,configuration_and_change_management,medium,eks.api.configuration,security.configuration.eks_api_default_deny_egress_per_namespace_configured,boto3.eks,boto3.eks,SCAN_ABLE
aws.eks.api.default_deny_ingress_per_namespace_configured,eks,api,configuration_and_change_management,medium,eks.api.configuration,security.configuration.eks_api_default_deny_ingress_per_namespace_configured,boto3.eks,boto3.eks,SCAN_ABLE
aws.eks.api.default_sa_not_cluster_admin_configured,eks,api,configuration_and_change_management,medium,eks.api.configuration,security.configuration.eks_api_default_sa_not_cluster_admin_configured,boto3.eks,boto3.eks,SCAN_ABLE
aws.eks.api.dns_and_metrics_from_approved_sources_configured,eks,api,configuration_and_change_management,medium,eks.api.configuration,security.configuration.eks_api_dns_and_metrics_from_approved_sources_configured,boto3.eks,boto3.eks,SCAN_ABLE
aws.eks.api.drop_net_raw_and_reduce_caps_configured,eks,api,configuration_and_change_management,medium,eks.api.configuration,security.configuration.eks_api_drop_net_raw_and_reduce_caps_configured,boto3.eks,boto3.eks,SCAN_ABLE
aws.eks.api.env_no_plaintext_secrets_configured,eks,api,configuration_and_change_management,medium,eks.api.configuration,security.configuration.eks_api_env_no_plaintext_secrets_configured,boto3.eks,boto3.eks,SCAN_ABLE
aws.eks.api.external_ips_not_used_configured,eks,api,configuration_and_change_management,medium,eks.api.configuration,security.configuration.eks_api_external_ips_not_used_configured,boto3.eks,boto3.eks,SCAN_ABLE
aws.eks.api.host_namespace_usage_denied_configured,eks,api,configuration_and_change_management,medium,eks.api.configuration,security.configuration.eks_api_host_namespace_usage_denied_configured,boto3.eks,boto3.eks,SCAN_ABLE
aws.eks.api.host_network_pid_ipc_disabled,eks,api,network_security_and_connectivity,high,eks.api.network,network_security.network_access.eks_api_host_network_pid_ipc_disabled,boto3.eks,boto3.eks,SCAN_ABLE
aws.eks.api.image_registry_allowlist_enforced,eks,api,configuration_and_change_management,medium,eks.api.configuration,security.configuration.eks_api_image_registry_allowlist_enforced,boto3.eks,boto3.eks,SCAN_ABLE
aws.eks.api.image_signature_verification_enabled,eks,api,configuration_and_change_management,medium,eks.api.configuration,security.configuration.eks_api_image_signature_verification_enabled,boto3.eks,boto3.eks,SCAN_ABLE
aws.eks.api.image_tag_not_latest_configured,eks,api,configuration_and_change_management,medium,eks.api.configuration,security.configuration.eks_api_image_tag_not_latest_configured,boto3.eks,boto3.eks,SCAN_ABLE
aws.eks.api.kube_system_services_not_public_configured,eks,api,network_security_and_connectivity,high,eks.api.network,network_security.network_access.eks_api_kube_system_services_not_public_configured,boto3.eks,boto3.eks,SCAN_ABLE
aws.eks.api.network_policies_present,eks,api,network_security_and_connectivity,high,eks.api.network,network_security.network_access.eks_api_network_policies_present,boto3.eks,boto3.eks,SCAN_ABLE
aws.eks.api.no_cluster_admin_to_authenticated_configured,eks,api,configuration_and_change_management,medium,eks.api.configuration,security.configuration.eks_api_no_cluster_admin_to_authenticated_configured,boto3.eks,boto3.eks,SCAN_ABLE
aws.eks.api.no_hostpath_mounts_configured,eks,api,configuration_and_change_management,medium,eks.api.configuration,security.configuration.eks_api_no_hostpath_mounts_configured,boto3.eks,boto3.eks,SCAN_ABLE
aws.eks.api.no_privileged_containers_configured,eks,api,identity_and_access_management,high,eks.api.access_control,identity_access.least_privilege.eks_api_no_privileged_containers_configured,boto3.eks,boto3.eks,SCAN_ABLE
aws.eks.api.nodeport_usage_restricted,eks,api,configuration_and_change_management,medium,eks.api.configuration,security.configuration.eks_api_nodeport_usage_restricted,boto3.eks,boto3.eks,SCAN_ABLE
aws.eks.api.pod_security_admission_restricted_default_configured,eks,api,configuration_and_change_management,medium,eks.api.configuration,security.configuration.eks_api_pod_security_admission_restricted_default_configured,boto3.eks,boto3.eks,SCAN_ABLE
aws.eks.api.pod_security_level_restricted,eks,api,configuration_and_change_management,medium,eks.api.configuration,security.configuration.eks_api_pod_security_level_restricted,boto3.eks,boto3.eks,SCAN_ABLE
aws.eks.api.privilege_escalation_denied_configured,eks,api,identity_and_access_management,high,eks.api.access_control,identity_access.least_privilege.eks_api_privilege_escalation_denied_configured,boto3.eks,boto3.eks,SCAN_ABLE
aws.eks.api.read_only_root_filesystem_configured,eks,api,configuration_and_change_management,medium,eks.api.configuration,security.configuration.eks_api_read_only_root_filesystem_configured,boto3.eks,boto3.eks,SCAN_ABLE
aws.eks.api.run_as_non_root_configured,eks,api,configuration_and_change_management,medium,eks.api.configuration,security.configuration.eks_api_run_as_non_root_configured,boto3.eks,boto3.eks,SCAN_ABLE
aws.eks.api.seccomp_profile_runtime_default_configured,eks,api,configuration_and_change_management,medium,eks.api.configuration,security.configuration.eks_api_seccomp_profile_runtime_default_configured,boto3.eks,boto3.eks,SCAN_ABLE
aws.eks.api.type_loadbalancer_internal_only_where_required,eks,api,configuration_and_change_management,medium,eks.api.configuration,security.configuration.eks_api_type_loadbalancer_internal_only_where_required,boto3.eks,boto3.eks,SCAN_ABLE
aws.eks.api.wildcard_verbs_disallowed_configured,eks,api,configuration_and_change_management,medium,eks.api.configuration,security.configuration.eks_api_wildcard_verbs_disallowed_configured,boto3.eks,boto3.eks,SCAN_ABLE
aws.eks.certificate.monitored,eks,certificate,logging_monitoring_and_alerting,medium,eks.certificate.logging,logging_monitoring.monitoring.eks_certificate_monitored,boto3.eks,boto3.eks,SCAN_ABLE
aws.eks.cluster.endpoint_access_configured,eks,cluster,configuration_and_change_management,medium,eks.cluster.configuration,security.configuration.eks_cluster_endpoint_access_configured,boto3.eks,boto3.eks,SCAN_ABLE
aws.eks.cluster.private_nodes_configuration_configured,eks,cluster,network_security_and_connectivity,high,eks.cluster.network,network_security.network_access.eks_cluster_private_nodes_configuration_configured,boto3.eks,boto3.eks,SCAN_ABLE
aws.eks.fargateprofile.logging_enabled,eks,fargateprofile,logging_monitoring_and_alerting,medium,eks.fargateprofile.logging,logging_monitoring.logging.eks_fargateprofile_logging_enabled,boto3.eks,boto3.eks,SCAN_ABLE
aws.eks.resource.kubelet_event_record_qps_configured,eks,resource,configuration_and_change_management,medium,eks.resource.configuration,security.configuration.eks_resource_kubelet_event_record_qps_configured,boto3.eks,boto3.eks,SCAN_ABLE
aws.elasticache.backupretention.backup_retention_configured,elasticache,backupretention,resilience_and_disaster_recovery,medium,elasticache.backupretention.backup_recovery,resilience.backup_recovery.elasticache_backupretention_backup_retention_configured,boto3.elasticache,boto3.elasticache,SCAN_ABLE
aws.elasticbeanstalk.application.env_secrets_from_vault_only_configured,elasticbeanstalk,application,configuration_and_change_management,medium,elasticbeanstalk.application.configuration,security.configuration.elasticbeanstalk_application_env_secrets_from_vault_only_configured,boto3.elasticbeanstalk,boto3.elasticbeanstalk,SCAN_ABLE
aws.elasticbeanstalk.application.logging_enabled,elasticbeanstalk,application,logging_monitoring_and_alerting,medium,elasticbeanstalk.application.logging,logging_monitoring.logging.elasticbeanstalk_application_logging_enabled,boto3.elasticbeanstalk,boto3.elasticbeanstalk,SCAN_ABLE
aws.elasticbeanstalk.application.private_networking_enforced,elasticbeanstalk,application,network_security_and_connectivity,high,elasticbeanstalk.application.network,network_security.network_access.elasticbeanstalk_application_private_networking_enforced,boto3.elasticbeanstalk,boto3.elasticbeanstalk,SCAN_ABLE
aws.elasticbeanstalk.application.tls_min_1_2_enforced,elasticbeanstalk,application,data_protection_and_privacy,high,elasticbeanstalk.application.encryption,data_protection.encryption_transit.elasticbeanstalk_application_tls_min_1_2_enforced,boto3.elasticbeanstalk,boto3.elasticbeanstalk,SCAN_ABLE
aws.elasticbeanstalk.application_version.elasticbeanstalk_artifact_encrypted,elasticbeanstalk,application_version,data_protection_and_privacy,high,elasticbeanstalk.application_version.encryption,data_protection.encryption_rest.elasticbeanstalk_application_version_elasticbeanstalk_artifact_encrypted,boto3.elasticbeanstalk,boto3.elasticbeanstalk,SCAN_ABLE
aws.elasticbeanstalk.application_version.elasticbeanstalk_immutability_enabled,elasticbeanstalk,application_version,configuration_and_change_management,medium,elasticbeanstalk.application_version.configuration,security.configuration.elasticbeanstalk_application_version_elasticbeanstalk_immutability_enabled,boto3.elasticbeanstalk,boto3.elasticbeanstalk,SCAN_ABLE
aws.elasticbeanstalk.environment.env_secrets_from_vault_only_configured,elasticbeanstalk,environment,configuration_and_change_management,medium,elasticbeanstalk.environment.configuration,security.configuration.elasticbeanstalk_environment_env_secrets_from_vault_only_configured,boto3.elasticbeanstalk,boto3.elasticbeanstalk,SCAN_ABLE
aws.elasticbeanstalk.environment.private_networking_enforced,elasticbeanstalk,environment,network_security_and_connectivity,high,elasticbeanstalk.environment.network,network_security.network_access.elasticbeanstalk_environment_private_networking_enforced,boto3.elasticbeanstalk,boto3.elasticbeanstalk,SCAN_ABLE
aws.elasticbeanstalk.environment.tls_min_1_2_enforced,elasticbeanstalk,environment,data_protection_and_privacy,high,elasticbeanstalk.environment.encryption,data_protection.encryption_transit.elasticbeanstalk_environment_tls_min_1_2_enforced,boto3.elasticbeanstalk,boto3.elasticbeanstalk,SCAN_ABLE
aws.elb.insecure_ssl_ciphers.insecure_ssl_ciphers_configured,elb,insecure_ssl_ciphers,data_protection_and_privacy,high,elb.insecure_ssl_ciphers.encryption,data_protection.encryption_transit.elb_insecure_ssl_ciphers_insecure_ssl_ciphers_configured,boto3.elb,boto3.elb,SCAN_ABLE
aws.elb.internetfacing.elb_internet_facing_configured,elb,internetfacing,configuration_and_change_management,medium,elb.internetfacing.configuration,security.configuration.elb_internetfacing_elb_internet_facing_configured,boto3.elb,boto3.elb,SCAN_ABLE
aws.elb.isinmultipleaz.elb_is_in_multiple_az_configured,elb,isinmultipleaz,configuration_and_change_management,medium,elb.isinmultipleaz.configuration,security.configuration.elb_isinmultipleaz_elb_is_in_multiple_az_configured,boto3.elb,boto3.elb,SCAN_ABLE
aws.elb.loadbalancer.listener_loadbalancer_secure_listener_protocols_configured,elb,loadbalancer,configuration_and_change_management,medium,elb.loadbalancer.configuration,security.configuration.elb_loadbalancer_listener_loadbalancer_secure_listener_protocols_configured,boto3.elb,boto3.elb,SCAN_ABLE
aws.elb.loadbalancer.valid_certificate_enabled,elb,loadbalancer,configuration_and_change_management,medium,elb.loadbalancer.configuration,security.configuration.elb_loadbalancer_valid_certificate_enabled,boto3.elb,boto3.elb,SCAN_ABLE
aws.elb.loadbalancer.waf_attached_if_supported,elb,loadbalancer,configuration_and_change_management,medium,elb.loadbalancer.configuration,security.configuration.elb_loadbalancer_waf_attached_if_supported,boto3.elb,boto3.elb,SCAN_ABLE
aws.elbv2.alb_https_redirect.elbv2_alb_https_redirect_configured,elbv2,alb_https_redirect,configuration_and_change_management,medium,elbv2.alb_https_redirect.configuration,security.configuration.elbv2_alb_https_redirect_elbv2_alb_https_redirect_configured,boto3.elbv2,boto3.elbv2,SCAN_ABLE
aws.elbv2.group.security_check_health_check_enabled,elbv2,group,configuration_and_change_management,medium,elbv2.group.configuration,security.configuration.elbv2_group_security_check_health_check_enabled,boto3.elbv2,boto3.elbv2,SCAN_ABLE
aws.elbv2.insecure_ssl_ciphers.insecure_ssl_ciphers_configured,elbv2,insecure_ssl_ciphers,data_protection_and_privacy,high,elbv2.insecure_ssl_ciphers.encryption,data_protection.encryption_transit.elbv2_insecure_ssl_ciphers_insecure_ssl_ciphers_configured,boto3.elbv2,boto3.elbv2,SCAN_ABLE
aws.elbv2.internetfacing.elbv2_internet_facing_configured,elbv2,internetfacing,configuration_and_change_management,medium,elbv2.internetfacing.configuration,security.configuration.elbv2_internetfacing_elbv2_internet_facing_configured,boto3.elbv2,boto3.elbv2,SCAN_ABLE
aws.elbv2.isinmultipleaz.elbv2_is_in_multiple_az_configured,elbv2,isinmultipleaz,configuration_and_change_management,medium,elbv2.isinmultipleaz.configuration,security.configuration.elbv2_isinmultipleaz_elbv2_is_in_multiple_az_configured,boto3.elbv2,boto3.elbv2,SCAN_ABLE
aws.elbv2.loadbalancer.valid_certificate_enabled,elbv2,loadbalancer,configuration_and_change_management,medium,elbv2.loadbalancer.configuration,security.configuration.elbv2_loadbalancer_valid_certificate_enabled,boto3.elbv2,boto3.elbv2,SCAN_ABLE
aws.elbv2.loadbalancer.waf_attached_if_supported,elbv2,loadbalancer,configuration_and_change_management,medium,elbv2.loadbalancer.configuration,security.configuration.elbv2_loadbalancer_waf_attached_if_supported,boto3.elbv2,boto3.elbv2,SCAN_ABLE
aws.elbv2.targetgroup.health_checks_tls_if_supported_configured,elbv2,targetgroup,data_protection_and_privacy,high,elbv2.targetgroup.encryption,data_protection.encryption_transit.elbv2_targetgroup_health_checks_tls_if_supported_configured,boto3.elbv2,boto3.elbv2,SCAN_ABLE
aws.elbv2.wafaclattached.waf_acl_enabled,elbv2,wafaclattached,configuration_and_change_management,medium,elbv2.wafaclattached.configuration,security.configuration.elbv2_wafaclattached_waf_acl_enabled,boto3.elbv2,boto3.elbv2,SCAN_ABLE
aws.eventbridge.eventbus.eventbridge_destinations_configured,eventbridge,eventbus,configuration_and_change_management,medium,eventbridge.eventbus.configuration,security.configuration.eventbridge_eventbus_eventbridge_destinations_configured,boto3.events,boto3.events,SCAN_ABLE
aws.eventbridge.resource.global_endpoint_event_replication_enabled,eventbridge,resource,resilience_and_disaster_recovery,medium,eventbridge.resource.backup_recovery,resilience.backup_recovery.eventbridge_resource_global_endpoint_event_replication_enabled,boto3.events,boto3.events,SCAN_ABLE
aws.fsx.filesystem.snapshots_enabled,fsx,filesystem,resilience_and_disaster_recovery,medium,fsx.filesystem.backup_recovery,resilience.backup_recovery.fsx_filesystem_snapshots_enabled,boto3.fsx,boto3.fsx,SCAN_ABLE
aws.fsx.resource.backup_enabled,fsx,resource,resilience_and_disaster_recovery,medium,fsx.resource.backup_recovery,resilience.backup_recovery.fsx_resource_backup_enabled,boto3.fsx,boto3.fsx,SCAN_ABLE
aws.glacier.policy.public_access_configured,glacier,policy,network_security_and_connectivity,high,glacier.policy.network,network_security.network_access.glacier_policy_public_access_configured,boto3.glacier,boto3.glacier,SCAN_ABLE
aws.globalaccelerator.accelerator.access_logs_enabled,globalaccelerator,accelerator,logging_monitoring_and_alerting,medium,globalaccelerator.accelerator.logging,logging_monitoring.logging.globalaccelerator_accelerator_access_logs_enabled,boto3.globalaccelerator,boto3.globalaccelerator,SCAN_ABLE
aws.globalaccelerator.accelerator.listener_tls_min_1_2_configured,globalaccelerator,accelerator,data_protection_and_privacy,high,globalaccelerator.accelerator.encryption,data_protection.encryption_transit.globalaccelerator_accelerator_listener_tls_min_1_2_configured,boto3.globalaccelerator,boto3.globalaccelerator,SCAN_ABLE
aws.globalaccelerator.accelerator.valid_certificate_enabled,globalaccelerator,accelerator,configuration_and_change_management,medium,globalaccelerator.accelerator.configuration,security.configuration.globalaccelerator_accelerator_valid_certificate_enabled,boto3.globalaccelerator,boto3.globalaccelerator,SCAN_ABLE
aws.globalaccelerator.accelerator.waf_attached_if_supported,globalaccelerator,accelerator,configuration_and_change_management,medium,globalaccelerator.accelerator.configuration,security.configuration.globalaccelerator_accelerator_waf_attached_if_supported,boto3.globalaccelerator,boto3.globalaccelerator,SCAN_ABLE
aws.glue.data_catalogs_not_publicly_accessible.data_catalogs_not_publicly_accessible_configured,glue,data_catalogs_not_publicly_accessible,logging_monitoring_and_alerting,medium,glue.data_catalogs_not_publicly_accessible.logging,logging_monitoring.logging.glue_data_catalogs_not_publicly_accessible_data_catalogs_not_publicly_accessible_configured,boto3.glue,boto3.glue,SCAN_ABLE
aws.glue.datalineage.capture_enabled,glue,datalineage,configuration_and_change_management,medium,glue.datalineage.configuration,security.configuration.glue_datalineage_capture_enabled,boto3.glue,boto3.glue,SCAN_ABLE
aws.glue.devendpoint.encryption_at_rest_enabled,glue,devendpoint,data_protection_and_privacy,high,glue.devendpoint.encryption,data_protection.encryption_rest.glue_devendpoint_encryption_at_rest_enabled,boto3.glue,boto3.glue,SCAN_ABLE
aws.glue.schema.encryption_at_rest_enabled,glue,schema,data_protection_and_privacy,high,glue.schema.encryption,data_protection.encryption_rest.glue_schema_encryption_at_rest_enabled,boto3.glue,boto3.glue,SCAN_ABLE
aws.guardduty.centrally_managed.guardduty_centrally_managed_configured,guardduty,centrally_managed,configuration_and_change_management,medium,guardduty.centrally_managed.configuration,security.configuration.guardduty_centrally_managed_guardduty_centrally_managed_configured,boto3.guardduty,boto3.guardduty,SCAN_ABLE
aws.guardduty.ipset.guardduty_detector_used_by_detectors_configured,guardduty,ipset,configuration_and_change_management,medium,guardduty.ipset.configuration,security.configuration.guardduty_ipset_guardduty_detector_used_by_detectors_configured,boto3.guardduty,boto3.guardduty,SCAN_ABLE
aws.guardduty.ipset.guardduty_sources_trusted_configured,guardduty,ipset,configuration_and_change_management,medium,guardduty.ipset.configuration,security.configuration.guardduty_ipset_guardduty_sources_trusted_configured,boto3.guardduty,boto3.guardduty,SCAN_ABLE
aws.guardduty.ipset.guardduty_storage_encrypted,guardduty,ipset,data_protection_and_privacy,high,guardduty.ipset.encryption,data_protection.encryption_rest.guardduty_ipset_guardduty_storage_encrypted,boto3.guardduty,boto3.guardduty,SCAN_ABLE
aws.guardduty.resource.guardduty_enabled,guardduty,resource,configuration_and_change_management,medium,guardduty.resource.configuration,security.configuration.guardduty_resource_guardduty_enabled,boto3.guardduty,boto3.guardduty,SCAN_ABLE
aws.guardduty.resource.guardduty_vulnerability_assessment_enabled,guardduty,resource,configuration_and_change_management,medium,guardduty.resource.configuration,security.configuration.guardduty_resource_guardduty_vulnerability_assessment_enabled,boto3.guardduty,boto3.guardduty,SCAN_ABLE
aws.iam.access_analyzer_active_status_all_regions.access_analyzer_active_status_all_regions_configured,iam,access_analyzer_active_status_all_regions,configuration_and_change_management,medium,iam.access_analyzer_active_status_all_regions.configuration,security.configuration.iam_access_analyzer_active_status_all_regions_access_analyzer_active_status_all_regions_configured,boto3.iam,boto3.iam,SCAN_ABLE
aws.iam.avoidrootusage.avoid_root_usage_configured,iam,avoidrootusage,configuration_and_change_management,medium,iam.avoidrootusage.configuration,security.configuration.iam_avoidrootusage_avoid_root_usage_configured,boto3.iam,boto3.iam,SCAN_ABLE
aws.iam.certificate.expiration_removal_monitored,iam,certificate,logging_monitoring_and_alerting,medium,iam.certificate.logging,logging_monitoring.monitoring.iam_certificate_expiration_removal_monitored,boto3.iam,boto3.iam,SCAN_ABLE
aws.iam.certificate.expired_removal_monitored,iam,certificate,logging_monitoring_and_alerting,medium,iam.certificate.logging,logging_monitoring.monitoring.iam_certificate_expired_removal_monitored,boto3.iam,boto3.iam,SCAN_ABLE
aws.iam.group.has_users_configured,iam,group,configuration_and_change_management,medium,iam.group.configuration,security.configuration.iam_group_has_users_configured,boto3.iam,boto3.iam,SCAN_ABLE
aws.iam.instanceprofile.no_admin_star_policies_configured,iam,instanceprofile,configuration_and_change_management,medium,iam.instanceprofile.configuration,security.configuration.iam_instanceprofile_no_admin_star_policies_configured,boto3.iam,boto3.iam,SCAN_ABLE
aws.iam.instanceprofile.role_enabled,iam,instanceprofile,identity_and_access_management,high,iam.instanceprofile.access_control,identity_access.least_privilege.iam_instanceprofile_role_enabled,boto3.iam,boto3.iam,SCAN_ABLE
aws.iam.key.monitored,iam,key,logging_monitoring_and_alerting,medium,iam.key.logging,logging_monitoring.monitoring.iam_key_monitored,boto3.iam,boto3.iam,SCAN_ABLE
aws.iam.no_guest_accounts_with_permissions.no_guest_accounts_with_permissions_configured,iam,no_guest_accounts_with_permissions,identity_and_access_management,high,iam.no_guest_accounts_with_permissions.access_control,identity_access.least_privilege.iam_no_guest_accounts_with_permissions_no_guest_accounts_with_permissions_configured,boto3.iam,boto3.iam,SCAN_ABLE
aws.iam.oidcprovider.token_lifetime_configured,iam,oidcprovider,configuration_and_change_management,medium,iam.oidcprovider.configuration,security.configuration.iam_oidcprovider_token_lifetime_configured,boto3.iam,boto3.iam,SCAN_ABLE
aws.iam.policy.allows_privilege_escalation_configured,iam,policy,identity_and_access_management,high,iam.policy.access_control,identity_access.least_privilege.iam_policy_allows_privilege_escalation_configured,boto3.iam,boto3.iam,SCAN_ABLE
aws.iam.policy.attached_only_to_group_or_roles_configured,iam,policy,identity_and_access_management,high,iam.policy.access_control,identity_access.least_privilege.iam_policy_attached_only_to_group_or_roles_configured,boto3.iam,boto3.iam,SCAN_ABLE
aws.iam.policy.awscloudshell_full_access_restriction_configured,iam,policy,configuration_and_change_management,medium,iam.policy.configuration,security.configuration.iam_policy_awscloudshell_full_access_restriction_configured,boto3.iam,boto3.iam,SCAN_ABLE
aws.iam.policy.awscloudshellfullaccess_attachment_configured,iam,policy,configuration_and_change_management,medium,iam.policy.configuration,security.configuration.iam_policy_awscloudshellfullaccess_attachment_configured,boto3.iam,boto3.iam,SCAN_ABLE
aws.iam.policy.monitored,iam,policy,logging_monitoring_and_alerting,medium,iam.policy.logging,logging_monitoring.monitoring.iam_policy_monitored,boto3.iam,boto3.iam,SCAN_ABLE
aws.iam.policy.no_full_access_to_cloudtrail_configured,iam,policy,logging_monitoring_and_alerting,medium,iam.policy.logging,logging_monitoring.monitoring.iam_policy_no_full_access_to_cloudtrail_configured,boto3.iam,boto3.iam,SCAN_ABLE
aws.iam.policy.no_full_admin_privileges_enabled,iam,policy,identity_and_access_management,high,iam.policy.access_control,identity_access.least_privilege.iam_policy_no_full_admin_privileges_enabled,boto3.iam,boto3.iam,SCAN_ABLE
aws.iam.policy.overly_permissive_configured,iam,policy,configuration_and_change_management,medium,iam.policy.configuration,security.configuration.iam_policy_overly_permissive_configured,boto3.iam,boto3.iam,SCAN_ABLE
aws.iam.policy.policy_enabled,iam,policy,identity_and_access_management,high,iam.policy.access_control,identity_access.least_privilege.iam_policy_policy_enabled,boto3.iam,boto3.iam,SCAN_ABLE
aws.iam.policy.security_check_full_admin_privileges_configured,iam,policy,identity_and_access_management,high,iam.policy.access_control,identity_access.least_privilege.iam_policy_security_check_full_admin_privileges_configured,boto3.iam,boto3.iam,SCAN_ABLE
aws.iam.resource.access_analyzer_external_all_regions_configured,iam,resource,configuration_and_change_management,medium,iam.resource.configuration,security.configuration.iam_resource_access_analyzer_external_all_regions_configured,boto3.iam,boto3.iam,SCAN_ABLE
aws.iam.role.awssupport_access_policy_attachment_configured,iam,role,identity_and_access_management,high,iam.role.access_control,identity_access.least_privilege.iam_role_awssupport_access_policy_attachment_configured,boto3.iam,boto3.iam,SCAN_ABLE
aws.iam.role.creation_monitored,iam,role,logging_monitoring_and_alerting,medium,iam.role.logging,logging_monitoring.monitoring.iam_role_creation_monitored,boto3.iam,boto3.iam,SCAN_ABLE
aws.iam.samlprovider.assertion_lifetime_configured,iam,samlprovider,configuration_and_change_management,medium,iam.samlprovider.configuration,security.configuration.iam_samlprovider_assertion_lifetime_configured,boto3.iam,boto3.iam,SCAN_ABLE
aws.iam.samlprovider.audience_restriction_configured,iam,samlprovider,configuration_and_change_management,medium,iam.samlprovider.configuration,security.configuration.iam_samlprovider_audience_restriction_configured,boto3.iam,boto3.iam,SCAN_ABLE
aws.iam.samlprovider.certificates_certificate_valid,iam,samlprovider,configuration_and_change_management,medium,iam.samlprovider.configuration,security.configuration.iam_samlprovider_certificates_certificate_valid,boto3.iam,boto3.iam,SCAN_ABLE
aws.iam.timestream_access_control_and_mfa_enforcement.timestream_access_control_mfa_enforcement_configured,iam,timestream_access_control_and_mfa_enforcement,identity_and_access_management,critical,iam.timestream_access_control_and_mfa_enforcement.access_control,identity_access.authentication.iam_timestream_access_control_and_mfa_enforcement_timestream_access_control_mfa_enforcement_configured,boto3.iam,boto3.iam,SCAN_ABLE
aws.iam.user.centralization_monitored,iam,user,logging_monitoring_and_alerting,medium,iam.user.logging,logging_monitoring.monitoring.iam_user_centralization_monitored,boto3.iam,boto3.iam,SCAN_ABLE
aws.iam.user.credentials_unused_45_days_disabled,iam,user,configuration_and_change_management,medium,iam.user.configuration,security.configuration.iam_user_credentials_unused_45_days_disabled,boto3.iam,boto3.iam,SCAN_ABLE
aws.iam.user.in_group_configured,iam,user,configuration_and_change_management,medium,iam.user.configuration,security.configuration.iam_user_in_group_configured,boto3.iam,boto3.iam,SCAN_ABLE
aws.iam.user.management_centralization_configured,iam,user,configuration_and_change_management,medium,iam.user.configuration,security.configuration.iam_user_management_centralization_configured,boto3.iam,boto3.iam,SCAN_ABLE
aws.iam.user.password_policy_complex_configured,iam,user,identity_and_access_management,high,iam.user.access_control,identity_access.least_privilege.iam_user_password_policy_complex_configured,boto3.iam,boto3.iam,SCAN_ABLE
aws.iam.user.policy_elastic_disaster_recovery_configured,iam,user,identity_and_access_management,high,iam.user.access_control,identity_access.least_privilege.iam_user_policy_elastic_disaster_recovery_configured,boto3.iam,boto3.iam,SCAN_ABLE
aws.iam.user.single_active_access_key_audit_configured,iam,user,logging_monitoring_and_alerting,medium,iam.user.logging,logging_monitoring.monitoring.iam_user_single_active_access_key_audit_configured,boto3.iam,boto3.iam,SCAN_ABLE
aws.iam.user.single_active_access_key_configured,iam,user,configuration_and_change_management,medium,iam.user.configuration,security.configuration.iam_user_single_active_access_key_configured,boto3.iam,boto3.iam,SCAN_ABLE
