Control_ID,Title,Automation_Type,AWS_Checks,Azure_Checks,GCP_Checks,Oracle_Checks,IBM_Checks,Alicloud_Checks,Total_Checks
RA-5-f,Vulnerability Monitoring And Scanning - Employ vulnerability monitoring tools that...,manual,,,,,,,0
RA-6,Technical Surveillance Countermeasures Survey,manual,,,,,,,0
RA-7,Risk Response,manual,,,,,,,0
RA-8-a,Privacy Impact Assessments - Developing or procuring information technology...,manual,,,,,,,0
RA-8-b,Privacy Impact Assessments - Initiating a new collection of...,manual,,,,,,,0
RA-9,Criticality Analysis,manual,,,,,,,0
RA-10-a,Threat Hunting - Establish and maintain a cyber...,automated,guardduty_is_enabled,azure_security_center_is_enabled,gcp_security_command_center_is_enabled,oracle_cloud_guard_is_enabled,ibm_security_advisor_is_enabled,alicloud_threat_detection_is_enabled,6
RA-10-b,Threat Hunting - Employ the threat hunting capability...,manual,,,,,,,0
SA-1-a,"Policy And Procedures - Develop, document, and disseminate to...",manual,,,,,,,0
SA-1-b,Policy And Procedures - Designate an [ assignment: organization-defined...,manual,,,,,,,0
SA-1-c,Policy And Procedures - Review and update the current...,manual,,,,,,,0
SA-2-a,Allocation Of Resources - Determine the high-level information security...,manual,,,,,,,0
SA-2-b,"Allocation Of Resources - Determine, document, and allocate the...",manual,,,,,,,0
SA-2-c,Allocation Of Resources - Establish a discrete line item...,manual,,,,,,,0
SA-3(1),System Development Life Cycle - System development life cycle | manage preproduction environment protect system,manual,,,,,,,0
SA-3(2),"System Development Life Cycle - System development life cycle | use of live or operational data (a) approve, doc",manual,,,,,,,0
SA-3(3),System Development Life Cycle - System development life cycle | technology refresh plan for and implement a tech,manual,,,,,,,0
SA-3-a,"System Development Life Cycle - Acquire, develop, and manage the...",manual,,,,,,,0
SA-3-b,System Development Life Cycle - Define and document information security...,manual,,,,,,,0
SA-3-c,System Development Life Cycle - Identify individuals having information security...,manual,,,,,,,0
SA-3-d,System Development Life Cycle - Integrate the organizational information security...,manual,,,,,,,0
SA-4(1),Acquisition Process - Acquisition process | functional properties of controls require the developer of,manual,,,,,,,0
SA-4(10),Acquisition Process - Acquisition process | use of approved piv products employ only information techn,manual,,,,,,,0
SA-4(11),Acquisition Process - Acquisition process | system of records include [ assignment,manual,,,,,,,0
SA-4(12),Acquisition Process - Acquisition process | data ownership (a) include organizational data ownership r,manual,,,,,,,0
SA-4(2),Acquisition Process - Acquisition process | design and implementation information for controls require,manual,,,,,,,0
SA-4(3),"Acquisition Process - Acquisition process | development methods , techniques , and practices require t",manual,,,,,,,0
SA-4(4),"Acquisition Process - Acquisition process | assignment of components to systems nist sp 800-53, r ev",manual,,,,,,,0
SA-4(5),"Acquisition Process - Acquisition process | system , component , and service configurations require th",manual,,,,,,,0
SA-4(6),Acquisition Process - Acquisition process | use of information assurance products (a) employ only gove,manual,,,,,,,0
SA-4(7),Acquisition Process - Acquisition process | niap - approved protection profiles (a) limit the use of c,manual,,,,,,,0
SA-4(8),Acquisition Process - Acquisition process | continuous monitoring plan for controls require the develo,manual,,,,,,,0
SA-4(9),Acquisition Process - . ],manual,,,,,,,0
SA-4(9),"Acquisition Process - Acquisition process | functions , ports , protocols , and services in use requir",manual,,,,,,,0
SA-4-a,Acquisition Process - Security and privacy functional requirements;,manual,,,,,,,0
SA-4-b,Acquisition Process - Strength of mechanism requirements;,manual,,,,,,,0
SA-4-c,Acquisition Process - Security and privacy assurance requirements;,manual,,,,,,,0
SA-4-d,Acquisition Process - Controls needed to satisfy the...,manual,,,,,,,0
SA-4-e,Acquisition Process - Security and privacy documentation requirements;,manual,,,,,,,0
SA-4-f,Acquisition Process - Requirements for protecting security and...,manual,,,,,,,0
SA-4-g,Acquisition Process - Description of the system development...,manual,,,,,,,0
SA-4-h,Acquisition Process - Allocation of responsibility or identification...,manual,,,,,,,0
SA-4-i,Acquisition Process - Acceptance criteria.,manual,,,,,,,0
SA-5(1),System Documentation - System documentation | functional properties of security controls [withdrawn,manual,,,,,,,0
SA-5(1),System Documentation - . ],manual,,,,,,,0
SA-5(2),System Documentation - System documentation | security - relevant external system interfaces [withdrawn,manual,,,,,,,0
SA-5(2),System Documentation - . ],manual,,,,,,,0
SA-5(2),"System Documentation - .] nist sp 800-53, r ev . 5 s ecurity and p rivacy c ontrols",manual,,,,,,,0
SA-5(2),System Documentation - . ],manual,,,,,,,0
SA-5(2),System Documentation - . ],manual,,,,,,,0
SA-5(3),System Documentation - System documentation | high - level design [withdrawn,manual,,,,,,,0
SA-5(4),System Documentation - System documentation | low - level design [withdrawn,manual,,,,,,,0
SA-5(5),System Documentation - System documentation | source code [withdrawn,manual,,,,,,,0
SA-5-a,System Documentation - Obtain or develop administrator documentation...,manual,,,,,,,0
SA-5-b,System Documentation - Obtain or develop user documentation...,manual,,,,,,,0
SA-5-c,"System Documentation - Document attempts to obtain system,...",manual,,,,,,,0
SA-5-d,System Documentation - Distribute documentation to [ assignment:...,manual,,,,,,,0
SA-8(1),Security And Privacy Engineering Principles - Security and privacy engineering principles | clear abstractions implement the s,manual,,,,,,,0
SA-8(10),Security And Privacy Engineering Principles - Security and privacy engineering principles | hierarchical trust implement the s,manual,,,,,,,0
SA-8(11),Security And Privacy Engineering Principles - Security and privacy engineering principles | inverse modification threshold imp,manual,,,,,,,0
SA-8(12),Security And Privacy Engineering Principles - Security and privacy engineering principles | hierarchical protection implement,manual,,,,,,,0
SA-8(13),Security And Privacy Engineering Principles - Security and privacy engineering principles | minimized security elements implem,manual,,,,,,,0
SA-8(14),Security And Privacy Engineering Principles - Security and privacy engineering principles | least privilege implement the secu,manual,,,,,,,0
SA-8(15),Security And Privacy Engineering Principles - Security and privacy engineering principles | predicate permission implement the,manual,,,,,,,0
SA-8(16),Security And Privacy Engineering Principles - Security and privacy engineering principles | self - reliant trustworthiness imp,manual,,,,,,,0
SA-8(17),Security And Privacy Engineering Principles - Security and privacy engineering principles | secure distributed composition imp,manual,,,,,,,0
SA-8(18),Security And Privacy Engineering Principles - Security and privacy engineering principles | trusted communications channels im,manual,,,,,,,0
SA-8(19),Security And Privacy Engineering Principles - Security and privacy engineering principles | continuous protection implement th,manual,,,,,,,0
SA-8(2),Security And Privacy Engineering Principles - Security and privacy engineering principles | least common mechanism implement t,manual,,,,,,,0
SA-8(20),Security And Privacy Engineering Principles - Security and privacy engineering principles | secure metadata management impleme,manual,,,,,,,0
SA-8(21),Security And Privacy Engineering Principles - Security and privacy engineering principles | self - analysis implement the secu,manual,,,,,,,0
SA-8(22),Security And Privacy Engineering Principles - Security and privacy engineering principles | accountability and traceability ni,manual,,,,,,,0
SA-8(23),Security And Privacy Engineering Principles - Security and privacy engineering principles | secure defaults implement the secu,manual,,,,,,,0
SA-8(24),Security And Privacy Engineering Principles - Security and privacy engineering principles | secure failure and recovery implem,manual,,,,,,,0
SA-8(25),Security And Privacy Engineering Principles - Security and privacy engineering principles | economic security implement the se,manual,,,,,,,0
SA-8(26),Security And Privacy Engineering Principles - Security and privacy engineering principles | performance security implement the,manual,,,,,,,0
SA-8(27),Security And Privacy Engineering Principles - Security and privacy engineering principles | human factored security implement,manual,,,,,,,0
SA-8(28),Security And Privacy Engineering Principles - Security and privacy engineering principles | acceptable security implement the,manual,,,,,,,0
SA-8(29),Security And Privacy Engineering Principles - Security and privacy engineering principles | repeatable and documented procedur,manual,,,,,,,0
SA-8(3),Security And Privacy Engineering Principles - Security and privacy engineering principles | modularity and layering implement,manual,,,,,,,0
SA-8(30),Security And Privacy Engineering Principles - Security and privacy engineering principles | procedural rigor implement the sec,manual,,,,,,,0
SA-8(31),Security And Privacy Engineering Principles - Security and privacy engineering principles | secure system modification impleme,manual,,,,,,,0
SA-8(32),Security And Privacy Engineering Principles - Security and privacy engineering principles | sufficient documentation implement,manual,,,,,,,0
SA-8(33),Security And Privacy Engineering Principles - Security and privacy engineering principles | minimization implement the privacy,manual,,,,,,,0
SA-8(4),Security And Privacy Engineering Principles - Security and privacy engineering principles | partially ordered dependencies imp,manual,,,,,,,0
SA-8(5),Security And Privacy Engineering Principles - Security and privacy engineering principles | efficiently mediated access implem,manual,,,,,,,0
SA-8(6),Security And Privacy Engineering Principles - Security and privacy engineering principles | minimized sharing implement the se,manual,,,,,,,0
SA-8(7),Security And Privacy Engineering Principles - Security and privacy engineering principles | reduced complexity implement the s,manual,,,,,,,0
SA-8(8),Security And Privacy Engineering Principles - Security and privacy engineering principles | secure evolvability implement the,manual,,,,,,,0
SA-8(9),Security And Privacy Engineering Principles - Security and privacy engineering principles | trusted components implement the s,manual,,,,,,,0
SA-9(1),External System Services - External system services | risk assessments and organizational approvals (a) con,manual,,,,,,,0
SA-9(2),"External System Services - External system services | identification of functions , ports , protocols , and",manual,,,,,,,0
SA-9(3),External System Services - External system services | establish and maintain trust relationship with provid,manual,,,,,,,0
SA-9(4),External System Services - External system services | consistent interests of consumers and providers take,manual,,,,,,,0
SA-9(5),"External System Services - External system services | processing , storage , and service location restrict",manual,,,,,,,0
SA-9(6),External System Services - External system services | organization - controlled cryptographic keys maintain,automated,kms_cmk_rotation_enabled,azure_key_vault_cmk_rotation_enabled,gcp_kms_cmk_rotation_enabled,oracle_vault_cmk_rotation_enabled,ibm_key_protect_cmk_rotation_enabled,alicloud_kms_cmk_rotation_enabled,6
SA-9(7),External System Services - External system services | organization - controlled integrity checking provide,manual,,,,,,,0
SA-9(8),External System Services - External system services | processing and storage location — u,manual,,,,,,,0
SA-9-a,External System Services - Require that providers of external...,manual,,,,,,,0
SA-9-b,External System Services - Define and document organizational oversight...,manual,,,,,,,0
SA-9-c,"External System Services - Employ the following processes, methods,...",manual,,,,,,,0
SA-10(1),Developer Configuration Management - Developer configuration management | software and firmware integrity verificatio,automated,cloudtrail_log_file_validation_enabled,azure_monitor_log_file_validation_enabled,gcp_logging_log_file_validation_enabled,oracle_audit_log_file_validation_enabled,ibm_activity_tracker_log_file_validation_enabled,alicloud_actiontrail_log_file_validation_enabled,6
SA-10(1),Developer Configuration Management - A nd sa-10,automated,cloudtrail_log_file_validation_enabled,azure_monitor_log_file_validation_enabled,gcp_logging_log_file_validation_enabled,oracle_audit_log_file_validation_enabled,ibm_activity_tracker_log_file_validation_enabled,alicloud_actiontrail_log_file_validation_enabled,6
SA-10(2),Developer Configuration Management - Developer configuration management | alternative configuration management proces,manual,,,,,,,0
SA-10(3),Developer Configuration Management - Developer configuration management | hardware integrity verification require the,manual,,,,,,,0
SA-10(3),"Developer Configuration Management - Allow organizations to detect unauthorized changes to hardware, software, and fi",manual,,,,,,,0
SA-10(4),Developer Configuration Management - Developer configuration management | trusted generation require the developer of,manual,,,,,,,0
SA-10(5),Developer Configuration Management - Developer configuration management | mapping integrity for version control requi,manual,,,,,,,0
SA-10(6),Developer Configuration Management - Developer configuration management | trusted distribution require the developer,manual,,,,,,,0
SA-10(7),Developer Configuration Management - Developer configuration management | security and privacy representatives requir,manual,,,,,,,0
SA-10-a,"Developer Configuration Management - Perform configuration management during system,...",manual,,,,,,,0
SA-10-b,"Developer Configuration Management - Document, manage, and control the...",manual,,,,,,,0
SA-10-c,Developer Configuration Management - Implement only organization-approved changes to...,manual,,,,,,,0
SA-10-d,Developer Configuration Management - Document approved changes to the...,manual,,,,,,,0
SA-10-e,Developer Configuration Management - Track security flaws and flaw...,manual,,,,,,,0
SA-11(1),Developer Testing And Evaluation - Developer testing and evaluation | static code analysis require the developer of,manual,,,,,,,0
SA-11(2),Developer Testing And Evaluation - Developer testing and evaluation | threat modeling and vulnerability analyses re,manual,,,,,,,0
SA-11(3),Developer Testing And Evaluation - Developer testing and evaluation | independent verification of assessment plans,manual,,,,,,,0
SA-11(4),Developer Testing And Evaluation - Developer testing and evaluation | manual code reviews require the developer of,manual,,,,,,,0
SA-11(5),Developer Testing And Evaluation - Developer testing and evaluation | penetration testing require the developer of,manual,,,,,,,0
SA-11(6),Developer Testing And Evaluation - Developer testing and evaluation | attack surface reviews require the developer,manual,,,,,,,0
SA-11(7),Developer Testing And Evaluation - Developer testing and evaluation | verify scope of testing and evaluation requir,manual,,,,,,,0
SA-11(8),Developer Testing And Evaluation - Developer testing and evaluation | dynamic code analysis require the developer o,manual,,,,,,,0
SA-11(9),Developer Testing And Evaluation - Developer testing and evaluation | interactive application security testing requ,manual,,,,,,,0
SA-11-a,Developer Testing And Evaluation - Develop and implement a plan...,manual,,,,,,,0
SA-11-b,Developer Testing And Evaluation - Perform [ selection (one or...,manual,,,,,,,0
SA-11-c,Developer Testing And Evaluation - Produce evidence of the execution...,manual,,,,,,,0
SA-11-d,Developer Testing And Evaluation - Implement a verifiable flaw remediation...,manual,,,,,,,0
SA-11-e,Developer Testing And Evaluation - Correct flaws identified during testing...,manual,,,,,,,0
SA-16,Developer-Provided Training,manual,,,,,,,0
SA-17(1),Developer Security And Privacy Architecture And Design - Developer security and privacy architecture and design | formal policy model req,manual,,,,,,,0
SA-17(13),Developer Security And Privacy Architecture And Design - ) . the principle of reduced complexity applies to any aspec,manual,,,,,,,0
SA-17(14),Developer Security And Privacy Architecture And Design - ) . applying the principle of least privilege limits the sco,manual,,,,,,,0
SA-17(2),Developer Security And Privacy Architecture And Design - Developer security and privacy architecture and design | security - relevant com,manual,,,,,,,0
SA-17(3),Developer Security And Privacy Architecture And Design - Developer security and privacy architecture and design | formal correspondence r,manual,,,,,,,0
SA-17(4),Developer Security And Privacy Architecture And Design - Developer security and privacy architecture and design | informal correspondence,manual,,,,,,,0
SA-17(5),Developer Security And Privacy Architecture And Design - Developer security and privacy architecture and design | conceptually simple des,manual,,,,,,,0
SA-17(6),Developer Security And Privacy Architecture And Design - Developer security and privacy architecture and design | structure for testing r,manual,,,,,,,0
SA-17(7),Developer Security And Privacy Architecture And Design - ) . a small and simple design is easier to understand and an,manual,,,,,,,0
SA-17(7),Developer Security And Privacy Architecture And Design - Developer security and privacy architecture and design | structure for least pri,manual,,,,,,,0
SA-17(8),Developer Security And Privacy Architecture And Design - Developer security and privacy architecture and design | orchestration design [,manual,,,,,,,0
SA-17(9),Developer Security And Privacy Architecture And Design - Developer security and privacy architecture and design | design diversity use di,manual,,,,,,,0
SA-17-a,Developer Security And Privacy Architecture And Design - Is consistent with the organization’s...,manual,,,,,,,0
SA-17-b,Developer Security And Privacy Architecture And Design - Accurately and completely describes the...,manual,,,,,,,0
SA-17-c,Developer Security And Privacy Architecture And Design - Expresses how individual security and...,manual,,,,,,,0
SA-20,Customized Development Of Critical Components,manual,,,,,,,0
SA-21(1),Developer Screening - Developer screening | validation of screening [withdrawn,manual,,,,,,,0
SA-21-a,Developer Screening - Has appropriate access authorizations as...,manual,,,,,,,0
SA-21-b,Developer Screening - Satisfies the following additional personnel...,manual,,,,,,,0
SA-22(1),Unsupported System Components - Unsupported system components | alternative sources for continued support [withd,manual,,,,,,,0
SA-22-a,Unsupported System Components - Replace system components when support...,manual,,,,,,,0
SA-22-b,Unsupported System Components - Provide the following options for...,manual,,,,,,,0
SA-23,Specialization,manual,,,,,,,0
SC-1-a,"Policy And Procedures - Develop, document, and disseminate to...",manual,,,,,,,0
SC-1-b,Policy And Procedures - Designate an [ assignment: organization-defined...,manual,,,,,,,0
SC-1-c,Policy And Procedures - Review and update the current...,manual,,,,,,,0
SC-2(1),Separation Of System And User Functionality - Separation of system and user functionality | interfaces for non - privileged us,manual,,,,,,,0
SC-2(2),Separation Of System And User Functionality - Separation of system and user functionality | disassociability store state infor,manual,,,,,,,0
SC-3(1),Security Function Isolation - Security function isolation | hardware separation employ hardware separation mec,manual,,,,,,,0
SC-3(2),Security Function Isolation - Security function isolation | access and flow control functions isolate security,manual,,,,,,,0
SC-3(3),Security Function Isolation - Security function isolation | minimize nonsecurity functionality minimize the nu,manual,,,,,,,0
SC-3(4),Security Function Isolation - Security function isolation | module coupling and cohesiveness implement securit,manual,,,,,,,0
SC-3(5),Security Function Isolation - Security function isolation | layered structures implement security functions as,manual,,,,,,,0
SC-4(1),Information In Shared System Resources - Information in shared system resources | security levels [withdrawn,manual,,,,,,,0
SC-4(2),Information In Shared System Resources - Information in shared system resources | multilevel or periods processing preven,manual,,,,,,,0
SC-5(1),Denial-Of-Service Protection - Denial - of - service protection | restrict ability to attack other systems rest,automated,guardduty_is_enabled,azure_security_center_is_enabled,gcp_security_command_center_is_enabled,oracle_cloud_guard_is_enabled,ibm_security_advisor_is_enabled,alicloud_threat_detection_is_enabled,6
SC-5(2),"Denial-Of-Service Protection - Denial - of - service protection | capacity , bandwidth , and redundancy manage",automated,dynamodb_tables_pitr_enabled; efs_have_backup_enabled; elbv2_deletion_protection; rds_instance_backup_enabled; rds_instance_deletion_protection; rds_instance_multi_az; redshift_cluster_automated_snapshot; redshift_cluster_automatic_upgrades; s3_bucket_object_versioning,azure_cosmos_db_tables_pitr_enabled; azure_files_have_backup_enabled; azure_load_balancer_deletion_protection; azure_sql_instance_backup_enabled; azure_sql_instance_deletion_protection; azure_sql_instance_multi_az; azure_synapse_cluster_automated_snapshot; azure_synapse_cluster_automatic_upgrades; azure_storage_bucket_object_versioning,gcp_firestore_tables_pitr_enabled; gcp_filestore_have_backup_enabled; gcp_load_balancing_deletion_protection; gcp_sql_instance_backup_enabled; gcp_sql_instance_deletion_protection; gcp_sql_instance_multi_az; gcp_bigquery_cluster_automated_snapshot; gcp_bigquery_cluster_automatic_upgrades; gcp_storage_bucket_object_versioning,oracle_nosql_tables_pitr_enabled; oracle_file_storage_have_backup_enabled; oracle_load_balancer_deletion_protection; oracle_database_instance_backup_enabled; oracle_database_instance_deletion_protection; oracle_database_instance_multi_az; oracle_autonomous_dw_cluster_automated_snapshot; oracle_autonomous_dw_cluster_automatic_upgrades; oracle_object_storage_bucket_object_versioning,ibm_cloudant_tables_pitr_enabled; ibm_file_storage_have_backup_enabled; ibm_load_balancer_deletion_protection; ibm_databases_instance_backup_enabled; ibm_databases_instance_deletion_protection; ibm_databases_instance_multi_az; ibm_db2_warehouse_cluster_automated_snapshot; ibm_db2_warehouse_cluster_automatic_upgrades; ibm_cos_bucket_object_versioning,alicloud_tablestore_tables_pitr_enabled; alicloud_nas_have_backup_enabled; alicloud_alb_deletion_protection; alicloud_rds_instance_backup_enabled; alicloud_rds_instance_deletion_protection; alicloud_rds_instance_multi_az; alicloud_analyticdb_cluster_automated_snapshot; alicloud_analyticdb_cluster_automatic_upgrades; alicloud_oss_bucket_object_versioning,54
SC-5(3),Denial-Of-Service Protection - Denial - of - service protection | detection and monitoring (a) employ the follo,manual,,,,,,,0
SC-5-a,Denial-Of-Service Protection - [ selection: protect against; limit...,automated,guardduty_is_enabled,azure_security_center_is_enabled,gcp_security_command_center_is_enabled,oracle_cloud_guard_is_enabled,ibm_security_advisor_is_enabled,alicloud_threat_detection_is_enabled,6
SC-5-b,Denial-Of-Service Protection - Employ the following controls to...,automated,guardduty_is_enabled,azure_security_center_is_enabled,gcp_security_command_center_is_enabled,oracle_cloud_guard_is_enabled,ibm_security_advisor_is_enabled,alicloud_threat_detection_is_enabled,6
SC-6,Resource Availability,automated,rds_instance_multi_az,azure_sql_instance_multi_az,gcp_sql_instance_multi_az,oracle_database_instance_multi_az,ibm_databases_instance_multi_az,alicloud_rds_instance_multi_az,6
SC-7(1),Boundary Protection - Boundary protection | physically separated subnetworks [withdrawn,manual,,,,,,,0
SC-7(10),Boundary Protection - Boundary protection | prevent exfiltration (a) prevent the exfiltration of infor,manual,,,,,,,0
SC-7(11),Boundary Protection - Boundary protection | restrict incoming communications traffic only allow incomi,automated,ec2_ebs_public_snapshot; ec2_instance_public_ip; emr_cluster_master_nodes_no_public_ip; awslambda_function_not_publicly_accessible; awslambda_function_url_public; rds_instance_no_public_access; rds_snapshots_public_access; redshift_cluster_public_access; s3_bucket_public_access; s3_bucket_policy_public_write_access,azure_compute_ebs_public_snapshot; azure_compute_instance_public_ip; azure_hdinsight_cluster_master_nodes_no_public_ip; azure_functions_function_not_publicly_accessible; azure_functions_function_url_public; azure_sql_instance_no_public_access; azure_sql_snapshots_public_access; azure_synapse_cluster_public_access; azure_storage_bucket_public_access; azure_storage_bucket_policy_public_write_access,gcp_compute_ebs_public_snapshot; gcp_compute_instance_public_ip; gcp_dataproc_cluster_master_nodes_no_public_ip; gcp_functions_function_not_publicly_accessible; gcp_functions_function_url_public; gcp_sql_instance_no_public_access; gcp_sql_snapshots_public_access; gcp_bigquery_cluster_public_access; gcp_storage_bucket_public_access; gcp_storage_bucket_policy_public_write_access,oracle_compute_ebs_public_snapshot; oracle_compute_instance_public_ip; oracle_big_data_cluster_master_nodes_no_public_ip; oracle_functions_function_not_publicly_accessible; oracle_functions_function_url_public; oracle_database_instance_no_public_access; oracle_database_snapshots_public_access; oracle_autonomous_dw_cluster_public_access; oracle_object_storage_bucket_public_access; oracle_object_storage_bucket_policy_public_write_access,ibm_vpc_ebs_public_snapshot; ibm_vpc_instance_public_ip; ibm_analytics_engine_cluster_master_nodes_no_public_ip; ibm_functions_function_not_publicly_accessible; ibm_functions_function_url_public; ibm_databases_instance_no_public_access; ibm_databases_snapshots_public_access; ibm_db2_warehouse_cluster_public_access; ibm_cos_bucket_public_access; ibm_cos_bucket_policy_public_write_access,alicloud_ecs_ebs_public_snapshot; alicloud_ecs_instance_public_ip; alicloud_emr_cluster_master_nodes_no_public_ip; alicloud_function_compute_function_not_publicly_accessible; alicloud_function_compute_function_url_public; alicloud_rds_instance_no_public_access; alicloud_rds_snapshots_public_access; alicloud_analyticdb_cluster_public_access; alicloud_oss_bucket_public_access; alicloud_oss_bucket_policy_public_write_access,60
SC-7(12),Boundary Protection - Boundary protection | host - based protection implement [ assignment,automated,acm_certificates_expiration_check; ec2_ebs_public_snapshot; ec2_instance_public_ip; emr_cluster_master_nodes_no_public_ip; awslambda_function_not_publicly_accessible; awslambda_function_url_public; rds_instance_no_public_access; rds_snapshots_public_access; redshift_cluster_public_access; s3_bucket_public_access,azure_certificates_certificates_expiration_check; azure_compute_ebs_public_snapshot; azure_compute_instance_public_ip; azure_hdinsight_cluster_master_nodes_no_public_ip; azure_functions_function_not_publicly_accessible; azure_functions_function_url_public; azure_sql_instance_no_public_access; azure_sql_snapshots_public_access; azure_synapse_cluster_public_access; azure_storage_bucket_public_access,gcp_certificate_manager_certificates_expiration_check; gcp_compute_ebs_public_snapshot; gcp_compute_instance_public_ip; gcp_dataproc_cluster_master_nodes_no_public_ip; gcp_functions_function_not_publicly_accessible; gcp_functions_function_url_public; gcp_sql_instance_no_public_access; gcp_sql_snapshots_public_access; gcp_bigquery_cluster_public_access; gcp_storage_bucket_public_access,oracle_certificates_certificates_expiration_check; oracle_compute_ebs_public_snapshot; oracle_compute_instance_public_ip; oracle_big_data_cluster_master_nodes_no_public_ip; oracle_functions_function_not_publicly_accessible; oracle_functions_function_url_public; oracle_database_instance_no_public_access; oracle_database_snapshots_public_access; oracle_autonomous_dw_cluster_public_access; oracle_object_storage_bucket_public_access,ibm_certificate_manager_certificates_expiration_check; ibm_vpc_ebs_public_snapshot; ibm_vpc_instance_public_ip; ibm_analytics_engine_cluster_master_nodes_no_public_ip; ibm_functions_function_not_publicly_accessible; ibm_functions_function_url_public; ibm_databases_instance_no_public_access; ibm_databases_snapshots_public_access; ibm_db2_warehouse_cluster_public_access; ibm_cos_bucket_public_access,alicloud_cas_certificates_expiration_check; alicloud_ecs_ebs_public_snapshot; alicloud_ecs_instance_public_ip; alicloud_emr_cluster_master_nodes_no_public_ip; alicloud_function_compute_function_not_publicly_accessible; alicloud_function_compute_function_url_public; alicloud_rds_instance_no_public_access; alicloud_rds_snapshots_public_access; alicloud_analyticdb_cluster_public_access; alicloud_oss_bucket_public_access,60
SC-7(13),"Boundary Protection - Boundary protection | isolation of security tools , mechanisms , and support com",manual,,,,,,,0
SC-7(14),Boundary Protection - Boundary protection | protect against unauthorized physical connections protect,manual,,,,,,,0
SC-7(15),"Boundary Protection - Boundary protection | networked privileged accesses route networked, privileged",manual,,,,,,,0
SC-7(16),Boundary Protection - Boundary protection | prevent discovery of system components prevent the discove,automated,acm_certificates_expiration_check; ec2_ebs_public_snapshot; ec2_instance_public_ip; emr_cluster_master_nodes_no_public_ip; awslambda_function_not_publicly_accessible; awslambda_function_url_public; rds_instance_no_public_access; rds_snapshots_public_access; redshift_cluster_public_access; s3_bucket_public_access,azure_certificates_certificates_expiration_check; azure_compute_ebs_public_snapshot; azure_compute_instance_public_ip; azure_hdinsight_cluster_master_nodes_no_public_ip; azure_functions_function_not_publicly_accessible; azure_functions_function_url_public; azure_sql_instance_no_public_access; azure_sql_snapshots_public_access; azure_synapse_cluster_public_access; azure_storage_bucket_public_access,gcp_certificate_manager_certificates_expiration_check; gcp_compute_ebs_public_snapshot; gcp_compute_instance_public_ip; gcp_dataproc_cluster_master_nodes_no_public_ip; gcp_functions_function_not_publicly_accessible; gcp_functions_function_url_public; gcp_sql_instance_no_public_access; gcp_sql_snapshots_public_access; gcp_bigquery_cluster_public_access; gcp_storage_bucket_public_access,oracle_certificates_certificates_expiration_check; oracle_compute_ebs_public_snapshot; oracle_compute_instance_public_ip; oracle_big_data_cluster_master_nodes_no_public_ip; oracle_functions_function_not_publicly_accessible; oracle_functions_function_url_public; oracle_database_instance_no_public_access; oracle_database_snapshots_public_access; oracle_autonomous_dw_cluster_public_access; oracle_object_storage_bucket_public_access,ibm_certificate_manager_certificates_expiration_check; ibm_vpc_ebs_public_snapshot; ibm_vpc_instance_public_ip; ibm_analytics_engine_cluster_master_nodes_no_public_ip; ibm_functions_function_not_publicly_accessible; ibm_functions_function_url_public; ibm_databases_instance_no_public_access; ibm_databases_snapshots_public_access; ibm_db2_warehouse_cluster_public_access; ibm_cos_bucket_public_access,alicloud_cas_certificates_expiration_check; alicloud_ecs_ebs_public_snapshot; alicloud_ecs_instance_public_ip; alicloud_emr_cluster_master_nodes_no_public_ip; alicloud_function_compute_function_not_publicly_accessible; alicloud_function_compute_function_url_public; alicloud_rds_instance_no_public_access; alicloud_rds_snapshots_public_access; alicloud_analyticdb_cluster_public_access; alicloud_oss_bucket_public_access,60
SC-7(17),Boundary Protection - Boundary protection | automated enforcement of protocol formats enforce adherenc,manual,,,,,,,0
SC-7(18),Boundary Protection - . ],manual,,,,,,,0
SC-7(18),Boundary Protection - Boundary protection | fail secure prevent systems from entering unsecure states,manual,,,,,,,0
SC-7(19),Boundary Protection - Boundary protection | block communication from non - organizationally configured,manual,,,,,,,0
