rule_id,provider,service,category,severity,title,description,check_type,complexity,frameworks,compliance_ids,source_file
ibm.monitoring.log.metric_filter_authentication_failures_configured,ibm,monitoring,log,MEDIUM,164_308_a_5_ii_c: 164.308(a)(5)(ii)(C) Log-in monitoring,164_308_a_5_ii_c: 164.308(a)(5)(ii)(C) Log-in monitoring,config,L2_API_CONFIG,GDPR;HIPAA;ISO27001_2022,gdpr_article_25;hipaa_164_308_a_5_ii_c;hipaa_164_308_a_6_i;hipaa_164_308_a_6_ii;iso27001_2022_A.12.4;...(+2 more),ibm_rule_config/monitoring/ibm.monitoring.log.metric_filter_authentication_failures_configured.yaml
ibm.monitoring.log.metric_filter_root_usage_configured,ibm,monitoring,log,HIGH,164_308_a_6_i: 164.308(a)(6)(i) Security incident procedures,164_308_a_6_i: 164.308(a)(6)(i) Security incident procedures,config,L2_API_CONFIG,GDPR;HIPAA;ISO27001_2022;PCI_DSS,gdpr_article_25;hipaa_164_308_a_6_i;hipaa_164_308_a_6_ii;iso27001_2022_A.12.4;iso27001_2022_A.8.15;...(+5 more),ibm_rule_config/monitoring/ibm.monitoring.log.metric_filter_root_usage_configured.yaml
ibm.monitoring.log.metric_filter_unauthorized_api_calls_configured,ibm,monitoring,log,MEDIUM,Article 25 Data protection by design and by default,Article 25 Data protection by design and by default,config,L2_API_CONFIG,GDPR;ISO27001_2022,gdpr_article_25;iso27001_2022_A.12.4;iso27001_2022_A.8.15;iso27001_2022_A.8.16,ibm_rule_config/monitoring/ibm.monitoring.log.metric_filter_unauthorized_api_calls_configured.yaml
ibm.monitoring.notification_channel.configured,ibm,monitoring,notification_channel,MEDIUM,(refined),(refined),config,L2_API_CONFIG,CIS_IBM,CIS_IBM/3.4,ibm_rule_config/monitoring/ibm.monitoring.notification_channel.configured.yaml
ibm.mq.broker.logging_enabled,ibm,mq,broker,MEDIUM,"A1.2 The entity authorizes, designs, develops or acquires, implements, operates,","A1.2 The entity authorizes, designs, develops or acquires, implements, operates,",config,L1_API_BOOLEAN,ISO27001_2022;SOC2,iso27001_2022_A.8.15;soc2_cc_a_1_1,ibm_rule_config/mq/ibm.mq.broker.logging_enabled.yaml
ibm.network.bastion.host_exists,ibm,network,bastion,MEDIUM,Network Security,Network Security,config,L2_API_CONFIG,ISO27001_2022,iso27001_2022_A.8.14;iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22,ibm_rule_config/network/ibm.network.bastion.host_exists.yaml
ibm.network.flow.log_more_than_90_days_configured,ibm,network,flow,MEDIUM,"A1.2 The entity authorizes, designs, develops or acquires, implements, operates,","A1.2 The entity authorizes, designs, develops or acquires, implements, operates,",config,L2_API_CONFIG,ISO27001_2022;SOC2,iso27001_2022_A.8.15;iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_7_2;...(+3 more),ibm_rule_config/network/ibm.network.flow.log_more_than_90_days_configured.yaml
ibm.network.vpn_gateway.policy_configured,ibm,network,vpn_gateway,MEDIUM,"PARTIAL: ibm.network.vpn_gateway.policy ||| verifies VPN gateway policy configuration for split tunneling, but coverage is service/feature dependent","PARTIAL: ibm.network.vpn_gateway.policy ||| verifies VPN gateway policy configuration for split tunneling, but coverage is service/feature dependent",config,L2_API_CONFIG,NIST_800_171,NIST_800_171/3.13.7,ibm_rule_config/network/ibm.network.vpn_gateway.policy_configured.yaml
ibm.ocp.vm.check_shareable_disks_configured,ibm,ocp,vm,MEDIUM,Disable Shareable disks,Disable Shareable disks,config,L2_API_CONFIG,CIS_IBM,cis_ibm_3.2,ibm_rule_config/ocp/ibm.ocp.vm.check_shareable_disks_configured.yaml
ibm.cloud_databases.opensearch.service_domains_audit_logging_enabled,ibm,cloud_databases,opensearch,MEDIUM,"A1.2 The entity authorizes, designs, develops or acquires, implements, operates,","A1.2 The entity authorizes, designs, develops or acquires, implements, operates,",config,L1_API_BOOLEAN,ISO27001_2022;SOC2,iso27001_2022_A.8.15;soc2_cc_a_1_1,ibm_rule_config/cloud_databases/ibm.cloud_databases.opensearch.service_domains_audit_logging_enabled.yaml
ibm.cloud_databases.opensearch.service_domains_fault_tolerant_data_nodes_configured,ibm,cloud_databases,opensearch,MEDIUM,Redundancy of information processing facilities,Redundancy of information processing facilities,config,L2_API_CONFIG,ISO27001_2022,iso27001_2022_A.8.14,ibm_rule_config/cloud_databases/ibm.cloud_databases.opensearch.service_domains_fault_tolerant_data_nodes_configured.yaml
ibm.cloud_databases.opensearch.service_domains_fault_tolerant_master_nodes_configured,ibm,cloud_databases,opensearch,MEDIUM,Redundancy of information processing facilities,Redundancy of information processing facilities,config,L2_API_CONFIG,ISO27001_2022,iso27001_2022_A.8.14,ibm_rule_config/cloud_databases/ibm.cloud_databases.opensearch.service_domains_fault_tolerant_master_nodes_configured.yaml
ibm.cloud_databases.opensearch.service_domains_internal_user_database_enabled,ibm,cloud_databases,opensearch,MEDIUM,Privileged Access Rights,Privileged Access Rights,config,L1_API_BOOLEAN,ISO27001_2022,iso27001_2022_A.8.2,ibm_rule_config/cloud_databases/ibm.cloud_databases.opensearch.service_domains_internal_user_database_enabled.yaml
ibm.cloud_databases.opensearch.service_domains_node_to_node_encryption_enabled,ibm,cloud_databases,opensearch,HIGH,164_308_a_4_ii_a: 164.308(a)(4)(ii)(A) Isolating health care clearinghouse funct,164_308_a_4_ii_a: 164.308(a)(4)(ii)(A) Isolating health care clearinghouse funct,config,L1_API_BOOLEAN,GDPR;HIPAA;ISO27001_2022;NIST_800_171,gdpr_article_32;hipaa_164_308_a_4_ii_a;hipaa_164_312_e_1;iso27001_2022_A.8.12;iso27001_2022_A.8.24;...(+3 more),ibm_rule_config/cloud_databases/ibm.cloud_databases.opensearch.service_domains_node_to_node_encryption_enabled.yaml
ibm.cloud_databases.opensearch.service_domains_not_publicly_accessible_restricted,ibm,cloud_databases,opensearch,HIGH,User Endpoint Devices,User Endpoint Devices,config,L2_API_CONFIG,ISO27001_2022,iso27001_2022_A.8.1,ibm_rule_config/cloud_databases/ibm.cloud_databases.opensearch.service_domains_not_publicly_accessible_restricted.yaml
ibm.openshift.admission.securitycontextconstraint_check,ibm,openshift,admission,MEDIUM,Ensure that the admission control plugin SecurityContextConstraint is set,Ensure that the admission control plugin SecurityContextConstraint is set,config,L2_API_CONFIG,CIS_IBM,cis_ibm_1.2.14,ibm_rule_config/openshift/ibm.openshift.admission.securitycontextconstraint_check.yaml
ibm.openshift.cdi.access_check,ibm,openshift,cdi,MEDIUM,Restrict update access to the CDI CR,Restrict update access to the CDI CR,config,L2_API_CONFIG,CIS_IBM,cis_ibm_1.14,ibm_rule_config/openshift/ibm.openshift.cdi.access_check.yaml
ibm.openshift.hyperconverged.ksm_configuration_check,ibm,openshift,hyperconverged,MEDIUM,Ensure KSM is disabled,Ensure KSM is disabled,config,L2_API_CONFIG,CIS_IBM,cis_ibm_1.7,ibm_rule_config/openshift/ibm.openshift.hyperconverged.ksm_configuration_check.yaml
ibm.openshift.image.provenance_registry_sources_configured,ibm,openshift,image,MEDIUM,Configure Image Provenance using image controller configuration parameters,Configure Image Provenance using image controller configuration parameters,config,L2_API_CONFIG,CIS_IBM,cis_ibm_5.5.1,ibm_rule_config/openshift/ibm.openshift.image.provenance_registry_sources_configured.yaml
ibm.openshift.networkpolicy.check,ibm,openshift,networkpolicy,MEDIUM,Use multi-network policies,Use multi-network policies,config,L2_API_CONFIG,CIS_IBM,cis_ibm_4.3,ibm_rule_config/openshift/ibm.openshift.networkpolicy.check.yaml
ibm.openshift.vlan.configuration_check,ibm,openshift,vlan,MEDIUM,Use dedicated VLANs to segment network traffic,Use dedicated VLANs to segment network traffic,config,L2_API_CONFIG,CIS_IBM,cis_ibm_4.1,ibm_rule_config/openshift/ibm.openshift.vlan.configuration_check.yaml
ibm.openshift.vm.feature_gate_non_root_enabled,ibm,openshift,vm,HIGH,nonRoot,nonRoot,config,L1_API_BOOLEAN,CIS_IBM,cis_ibm_4.18,ibm_rule_config/openshift/ibm.openshift.vm.feature_gate_non_root_enabled.yaml
ibm.openshift.vm.mac_spoof_filtering_enabled,ibm,openshift,vm,MEDIUM,Enable MAC spoof filtering,Enable MAC spoof filtering,config,L1_API_BOOLEAN,CIS_IBM,cis_ibm_4.2,ibm_rule_config/openshift/ibm.openshift.vm.mac_spoof_filtering_enabled.yaml
ibm.openshift.vnc.access_restriction_check,ibm,openshift,vnc,MEDIUM,Restrict VNC access to cluster workloads,Restrict VNC access to cluster workloads,config,L2_API_CONFIG,CIS_IBM,cis_ibm_1.12,ibm_rule_config/openshift/ibm.openshift.vnc.access_restriction_check.yaml
ibm.scc.collector.enabled,ibm,scc,collector,MEDIUM,(refined),(refined),config,L2_API_CONFIG,CIS,CIS/8.1.16,ibm_rule_config/scc/ibm.scc.collector.enabled.yaml
ibm.scc.recorder.all_regions_enabled,ibm,scc,recorder,MEDIUM,Requirement 10.5.1,Requirement 10.5.1,config,L1_API_BOOLEAN,PCI_DSS,pci_dss_v4_10.5.1;pci_dss_v4_11.5.1;pci_dss_v4_11.5.2,ibm_rule_config/scc/ibm.scc.recorder.all_regions_enabled.yaml
ibm.secretsmanager.secret.expiration_set,ibm,secretsmanager,secret,MEDIUM,(refined),(refined),config,L2_API_CONFIG,CIS_IBM,CIS_IBM/8.1.1,ibm_rule_config/secretsmanager/ibm.secretsmanager.secret.expiration_set.yaml
ibm.secretsmanager.secret.permissions_configured,ibm,secretsmanager,secret,MEDIUM,(refined),(refined),config,L2_API_CONFIG,CSPM_BEST_PRACTICE,CSPM_BEST_PRACTICE,ibm_rule_config/secretsmanager/ibm.secretsmanager.secret.permissions_configured.yaml
ibm.secretsmanager.secret.rotation_enabled,ibm,secretsmanager,secret,MEDIUM,(refined),(refined),config,L1_API_BOOLEAN,CIS_IBM,CIS_IBM/8.1.1,ibm_rule_config/secretsmanager/ibm.secretsmanager.secret.rotation_enabled.yaml
ibm.security_advisor.iks_audit_log_enabled,ibm,security_advisor,iks_audit_log_enabled,MEDIUM,Logging,Logging,config,L1_API_BOOLEAN,ISO27001_2022,iso27001_2022_A.8.15,ibm_rule_config/security_advisor/ibm.security_advisor.iks_audit_log_enabled.yaml
ibm.security_advisor.enabled,ibm,security_advisor,enabled,MEDIUM,164_308_a_1_ii_d: 164.308(a)(1)(ii)(D) Information system activity review,164_308_a_1_ii_d: 164.308(a)(1)(ii)(D) Information system activity review,config,L2_API_CONFIG,CANADA_PBMM;CISA_CE;FedRAMP_Moderate;HIPAA;NIST_800_171;NIST_800_53;RBI_BANK;RBI_NBFC,canada_pbmm_moderate_CCCS_CA_2;canada_pbmm_moderate_CCCS_CA_7;cisa_ce_v1_Your_Data_1;cisa_ce_v1_Your_Data_3;fedramp_moderate_CA_2;...(+47 more),ibm_rule_config/security_advisor/ibm.security_advisor.enabled.yaml
ibm.security_advisor.notification_channel.is_configured,ibm,security_advisor,notification_channel,MEDIUM,(refined),(refined),config,L2_API_CONFIG,CIS_IBM,CIS_IBM/3.4,ibm_rule_config/security_advisor/ibm.security_advisor.notification_channel.is_configured.yaml
ibm.security_and_compliance_center.account_settings_configured,ibm,security_and_compliance_center,account_settings_configured,MEDIUM,Check that IBM Cloud Security and Compliance Center is enabled and configured.,Check that IBM Cloud Security and Compliance Center is enabled and configured.,config,L2_API_CONFIG,CANADA_PBMM,CANADA_PBMM/SI-6,ibm_rule_config/security_and_compliance_center/ibm.security_and_compliance_center.account_settings_configured.yaml
ibm.cos.bucket.ibm_services_trusted_access_enabled,ibm,cos,bucket,MEDIUM,Information Access Restriction,Information Access Restriction,config,L1_API_BOOLEAN,ISO27001_2022,iso27001_2022_A.8.3,ibm_rule_config/cos/ibm.cos.bucket.ibm_services_trusted_access_enabled.yaml
ibm.vpc.block_storage_snapshot.encrypted,ibm,vpc,block_storage_snapshot,MEDIUM,PARTIAL: ibm.vpc.block_storage_snapshot.encrypted ||| verifies snapshot encryption for compute recovery but not full system reconstitution,PARTIAL: ibm.vpc.block_storage_snapshot.encrypted ||| verifies snapshot encryption for compute recovery but not full system reconstitution,config,L2_API_CONFIG,CANADA_PBMM,CANADA_PBMM/CP-10(4),ibm_rule_config/vpc/ibm.vpc.block_storage_snapshot.encrypted.yaml
ibm.vpc.block_storage.volume_protected_by_backup_plan_configured,ibm,vpc,block_storage,MEDIUM,Requirement 3.1.1,Requirement 3.1.1,config,L2_API_CONFIG,PCI_DSS,pci_dss_v4_3.1.1;pci_dss_v4_3.1.2,ibm_rule_config/vpc/ibm.vpc.block_storage.volume_protected_by_backup_plan_configured.yaml
ibm.vpc.endpoint.for_vsi_enabled,ibm,vpc,endpoint,MEDIUM,Network Security,Network Security,config,L3_API_LIST_CROSS,ISO27001_2022,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22,ibm_rule_config/vpc/ibm.vpc.endpoint.for_vsi_enabled.yaml
ibm.vpc.endpoint.multi_az_enabled,ibm,vpc,endpoint,MEDIUM,Network Security,Network Security,config,L3_API_LIST_CROSS,ISO27001_2022,iso27001_2022_A.8.14;iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22,ibm_rule_config/vpc/ibm.vpc.endpoint.multi_az_enabled.yaml
ibm.vpc.endpoint.services_allowed_principals_trust_boundaries_configured,ibm,vpc,endpoint,MEDIUM,Network Security,Network Security,config,L3_API_LIST_CROSS,ISO27001_2022,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22,ibm_rule_config/vpc/ibm.vpc.endpoint.services_allowed_principals_trust_boundaries_configured.yaml
ibm.vpc.image.baseline_approved_enforced,ibm,vpc,image,MEDIUM,(refined),(refined),config,L2_API_CONFIG,CANADA_PBMM,CANADA_PBMM/CM-2(7),ibm_rule_config/vpc/ibm.vpc.image.baseline_approved_enforced.yaml
ibm.vpc.instance.backup_policy_configured,ibm,vpc,instance,MEDIUM,(refined),(refined),config,L2_API_CONFIG,CSPM_BEST_PRACTICE,CSPM_BEST_PRACTICE,ibm_rule_config/vpc/ibm.vpc.instance.backup_policy_configured.yaml
ibm.vpc.instance.boot_volume_delete_volume_on_instance_delete_configured,ibm,vpc,instance,MEDIUM,Check VPC instance boot volume is not deleted on instance termination to preserve data,Check VPC instance boot volume is not deleted on instance termination to preserve data,config,L2_API_CONFIG,CANADA_PBMM,CANADA_PBMM/CP-2(6),ibm_rule_config/vpc/ibm.vpc.instance.boot_volume_delete_volume_on_instance_delete_configured.yaml
ibm.vpc.instance.inventory_enabled,ibm,vpc,instance,MEDIUM,(refined),(refined),config,L1_API_BOOLEAN,CANADA_PBMM,CANADA_PBMM/CM-8(1);CANADA_PBMM/CM-8(3);CANADA_PBMM/CM-8(5),ibm_rule_config/vpc/ibm.vpc.instance.inventory_enabled.yaml
ibm.vpc.instance.compliance_managed_configured,ibm,vpc,instance,MEDIUM,Baseline Configuration,Baseline Configuration,config,L2_API_CONFIG,CANADA_PBMM;FedRAMP_Moderate;NIST_800_53,canada_pbmm_moderate_CCCS_CM_2;canada_pbmm_moderate_CCCS_CM_6;canada_pbmm_moderate_CCCS_CM_8;fedramp_moderate_CM_2;fedramp_moderate_CM_2_2;...(+26 more),ibm_rule_config/vpc/ibm.vpc.instance.compliance_managed_configured.yaml
ibm.vpc.instance.older_than_specific_days_configured,ibm,vpc,instance,MEDIUM,Baseline Configuration,Baseline Configuration,config,L2_API_CONFIG,CANADA_PBMM;FedRAMP_Moderate;NIST_800_53,canada_pbmm_moderate_CCCS_CM_2;fedramp_moderate_CM_2;fedramp_moderate_CM_2_2;fedramp_moderate_CM_2_3;fedramp_moderate_CM_2_7;...(+5 more),ibm_rule_config/vpc/ibm.vpc.instance.older_than_specific_days_configured.yaml
ibm.vpc.instance.required_tags_configured,ibm,vpc,instance,MEDIUM,Check that IBM VPC virtual server instances have required tags for configuration management.,Check that IBM VPC virtual server instances have required tags for configuration management.,config,L2_API_CONFIG,CANADA_PBMM,CANADA_PBMM/CM-6(1),ibm_rule_config/vpc/ibm.vpc.instance.required_tags_configured.yaml
ibm.vpc.instance.trusted_image_configured,ibm,vpc,instance,MEDIUM,"Check that VPC instances are created from trusted images (e.g., approved stock or custom images).","Check that VPC instances are created from trusted images (e.g., approved stock or custom images).",config,L2_API_CONFIG,CANADA_PBMM,CANADA_PBMM/SI-7(7),ibm_rule_config/vpc/ibm.vpc.instance.trusted_image_configured.yaml
ibm.vpc.instance.trusted_profile_attachment_configured,ibm,vpc,instance,MEDIUM,"PARTIAL: ibm.vpc.instance.trusted_profile_attachment ||| verifies instance uses a trusted profile for secure, automated management, but does not confi","PARTIAL: ibm.vpc.instance.trusted_profile_attachment ||| verifies instance uses a trusted profile for secure, automated management, but does not confi",config,L2_API_CONFIG,CANADA_PBMM,CANADA_PBMM/SI-3(7),ibm_rule_config/vpc/ibm.vpc.instance.trusted_profile_attachment_configured.yaml
ibm.vpc.instance.vulnerability_scanning_enabled,ibm,vpc,instance,MEDIUM,PARTIAL: ibm.vpc.instance.vulnerability_scanning_enabled ||| verifies config exists for VSI vulnerability scanning but not testing execution,PARTIAL: ibm.vpc.instance.vulnerability_scanning_enabled ||| verifies config exists for VSI vulnerability scanning but not testing execution; PARTIAL:,config,L5_NEEDS_AGENT,CANADA_PBMM,CANADA_PBMM/RA-5(1);CANADA_PBMM/RA-5(2);CANADA_PBMM/RA-5(3);CANADA_PBMM/RA-5(5);CANADA_PBMM/RA-5(8),ibm_rule_config/vpc/ibm.vpc.instance.vulnerability_scanning_enabled.yaml
ibm.vpc.loadbalancers.tls_listeners_configured,ibm,vpc,loadbalancers,HIGH,(refined),(refined),config,L3_API_LIST_CROSS,CIS_IBM,CIS_IBM/6.1.1,ibm_rule_config/vpc/ibm.vpc.loadbalancers.tls_listeners_configured.yaml
ibm.vpc.network_acl.configured,ibm,vpc,network_acl,MEDIUM,(refined),(refined),config,L3_API_LIST_CROSS,CIS_IBM,CIS_IBM/6.2.1,ibm_rule_config/vpc/ibm.vpc.network_acl.configured.yaml
ibm.vpc.networkacl.allow_ingress_any_port_restricted,ibm,vpc,networkacl,MEDIUM,Baseline Configuration,Baseline Configuration,config,L3_API_LIST_CROSS,CANADA_PBMM;FedRAMP_Moderate;NIST_800_53,canada_pbmm_moderate_CCCS_CM_2;canada_pbmm_moderate_CCCS_CM_7;fedramp_moderate_CM_2;fedramp_moderate_CM_2_2;fedramp_moderate_CM_2_3;...(+10 more),ibm_rule_config/vpc/ibm.vpc.networkacl.allow_ingress_any_port_restricted.yaml
ibm.vpc.networkacl.allow_ingress_tcp_port_22_restricted,ibm,vpc,networkacl,MEDIUM,(continued) • Clear labeling of any out-of-scope areas on the diagram via a shad,(continued) • Clear labeling of any out-of-scope areas on the diagram via a shad,config,L3_API_LIST_CROSS,PCI_DSS,pci_dss_v4_1.2.1;pci_dss_v4_1.2.3;pci_dss_v4_1.2.5;pci_dss_v4_1.2.6;pci_dss_v4_1.2.7;...(+3 more),ibm_rule_config/vpc/ibm.vpc.networkacl.allow_ingress_tcp_port_22_restricted.yaml
ibm.vpc.networkacl.allow_ingress_tcp_port_3389_restricted,ibm,vpc,networkacl,MEDIUM,(continued) • Clear labeling of any out-of-scope areas on the diagram via a shad,(continued) • Clear labeling of any out-of-scope areas on the diagram via a shad,config,L3_API_LIST_CROSS,PCI_DSS,pci_dss_v4_1.2.1;pci_dss_v4_1.2.3;pci_dss_v4_1.2.5;pci_dss_v4_1.2.6;pci_dss_v4_1.2.7;...(+3 more),ibm_rule_config/vpc/ibm.vpc.networkacl.allow_ingress_tcp_port_3389_restricted.yaml
ibm.vpc.peering.routing_tables_with_least_privilege_enforced,ibm,vpc,peering,MEDIUM,Network Security,Network Security,config,L3_API_LIST_CROSS,ISO27001_2022,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22,ibm_rule_config/vpc/ibm.vpc.peering.routing_tables_with_least_privilege_enforced.yaml
ibm.vpc.security_group.configured,ibm,vpc,security_group,MEDIUM,(refined),(refined),config,L3_API_LIST_CROSS,CIS_IBM,CIS_IBM/6.2.2,ibm_rule_config/vpc/ibm.vpc.security_group.configured.yaml
ibm.vpc.security_group.deny_all_inbound_restricted,ibm,vpc,security_group,MEDIUM,Check that a security group has a rule denying all inbound traffic.,Check that a security group has a rule denying all inbound traffic.; Check that a security group denies all inbound traffic from the internet.,config,L3_API_LIST_CROSS,CANADA_PBMM,CANADA_PBMM/SC-7(4);CANADA_PBMM/SC-7(5),ibm_rule_config/vpc/ibm.vpc.security_group.deny_all_inbound_restricted.yaml
ibm.vpc.security_group.flow_logs_enabled,ibm,vpc,security_group,MEDIUM,"PARTIAL: ibm.vpc.security_group.flow_logs_enabled ||| verifies network traffic monitoring for anomaly detection, not direct vulnerability scanning","PARTIAL: ibm.vpc.security_group.flow_logs_enabled ||| verifies network traffic monitoring for anomaly detection, not direct vulnerability scanning",config,L3_API_LIST_CROSS,CANADA_PBMM,CANADA_PBMM/RA-5(6),ibm_rule_config/vpc/ibm.vpc.security_group.flow_logs_enabled.yaml
ibm.vpc.security_group.ingress_restricted,ibm,vpc,security_group,MEDIUM,Check that security groups restrict inbound traffic to authorized sources.,Check that security groups restrict inbound traffic to authorized sources.; Check that security groups restrict ingress from the internet to only auth,config,L3_API_LIST_CROSS,CANADA_PBMM,CANADA_PBMM/SC-7(12);CANADA_PBMM/SC-7(13);CANADA_PBMM/SC-7(18);CANADA_PBMM/SC-7(7);CANADA_PBMM/SC-7(8),ibm_rule_config/vpc/ibm.vpc.security_group.ingress_restricted.yaml
ibm.vpc.subnet.different_az_configured,ibm,vpc,subnet,MEDIUM,Network Security,Network Security,config,L2_API_CONFIG,ISO27001_2022,iso27001_2022_A.8.14;iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22,ibm_rule_config/vpc/ibm.vpc.subnet.different_az_configured.yaml
ibm.vpc.vpn.connection_tunnels_up_configured,ibm,vpc,vpn,MEDIUM,Network Security,Network Security,config,L2_API_CONFIG,ISO27001_2022,iso27001_2022_A.8.14;iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22,ibm_rule_config/vpc/ibm.vpc.vpn.connection_tunnels_up_configured.yaml
ibm.vpc.vpn.ike_policy_configured,ibm,vpc,vpn,MEDIUM,(refined),(refined),config,L2_API_CONFIG,CSPM_BEST_PRACTICE,CSPM_BEST_PRACTICE,ibm_rule_config/vpc/ibm.vpc.vpn.ike_policy_configured.yaml
ibm.vpc.vsi.maintenance_behavior_configured,ibm,vpc,vsi,MEDIUM,(refined),(refined),config,L2_API_CONFIG,CANADA_PBMM,CANADA_PBMM/MA-4(2),ibm_rule_config/vpc/ibm.vpc.vsi.maintenance_behavior_configured.yaml
ibm.vpc.vsi.patch_management_configured,ibm,vpc,vsi,MEDIUM,(refined),(refined),config,L5_NEEDS_AGENT,CANADA_PBMM,CANADA_PBMM/SI-2(3),ibm_rule_config/vpc/ibm.vpc.vsi.patch_management_configured.yaml
ibm.vsi.backup.enabled,ibm,vsi,backup,MEDIUM,Backup for Smaller NBFCs,Backup for Smaller NBFCs,config,L2_API_CONFIG,CISA_CE;RBI_BANK;RBI_NBFC,cisa_ce_v1_Booting_Up_1;rbi_bank_6.1;rbi_nbfc_3.4;rbi_nbfc_7.3,ibm_rule_config/vsi/ibm.vsi.backup.enabled.yaml
ibm.vsi.block_storage.public_snapshot_enabled,ibm,vsi,block_storage,MEDIUM,164_308_a_1_ii_b: 164.308(a)(1)(ii)(B) Risk Management,164_308_a_1_ii_b: 164.308(a)(1)(ii)(B) Risk Management,config,L1_API_BOOLEAN,HIPAA;ISO27001_2022;NIST_800_171;SOC2,hipaa_164_308_a_1_ii_b;hipaa_164_308_a_3_i;hipaa_164_312_a_1;iso27001_2022_A.12.6;iso27001_2022_A.13.1;...(+9 more),ibm_rule_config/vsi/ibm.vsi.block_storage.public_snapshot_enabled.yaml
ibm.vsi.block_storage.snapshot_account_block_public_access_restricted,ibm,vsi,block_storage,HIGH,CC6.6 The entity implements logical access security measures to protect against,CC6.6 The entity implements logical access security measures to protect against,config,L2_API_CONFIG,SOC2,soc2_cc_6_6,ibm_rule_config/vsi/ibm.vsi.block_storage.snapshot_account_block_public_access_restricted.yaml
ibm.vsi.block_storage.snapshots_encrypted,ibm,vsi,block_storage,MEDIUM,"CC7.5 The entity identifies, develops, and implements activities to recover from","CC7.5 The entity identifies, develops, and implements activities to recover from",config,L1_API_BOOLEAN,ISO27001_2022;SOC2,iso27001_2022_A.8.24;soc2_cc_7_5,ibm_rule_config/vsi/ibm.vsi.block_storage.snapshots_encrypted.yaml
ibm.vsi.block_storage.volume_protected_by_backup_plan_configured,ibm,vsi,block_storage,MEDIUM,Redundancy of information processing facilities,Redundancy of information processing facilities,config,L2_API_CONFIG,ISO27001_2022,iso27001_2022_A.8.14,ibm_rule_config/vsi/ibm.vsi.block_storage.volume_protected_by_backup_plan_configured.yaml
ibm.vsi.block_storage.volume_snapshots_exists,ibm,vsi,block_storage,MEDIUM,"CC7.5 The entity identifies, develops, and implements activities to recover from","CC7.5 The entity identifies, develops, and implements activities to recover from",config,L2_API_CONFIG,SOC2,soc2_cc_7_5,ibm_rule_config/vsi/ibm.vsi.block_storage.volume_snapshots_exists.yaml
ibm.vsi.instance.detailed_monitoring_enabled,ibm,vsi,instance,MEDIUM,Capacity Management,Capacity Management,config,L1_API_BOOLEAN,RBI_NBFC,rbi_nbfc_3.2,ibm_rule_config/vsi/ibm.vsi.instance.detailed_monitoring_enabled.yaml
ibm.vsi.instance.metadata_service_enabled,ibm,vsi,instance,MEDIUM,"3_12_4: 3.12.4 Develop, document, and periodically update system security plans","3_12_4: 3.12.4 Develop, document, and periodically update system security plans",config,L1_API_BOOLEAN,ISO27001_2022;NIST_800_171;SOC2,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;nist_800_171_r2_3_12_4;soc2_cc_7_2,ibm_rule_config/vsi/ibm.vsi.instance.metadata_service_enabled.yaml
ibm.vsi.instance.internet_facing_with_instance_profile_configured,ibm,vsi,instance,MEDIUM,Network Security,Network Security,config,L2_API_CONFIG,ISO27001_2022,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22,ibm_rule_config/vsi/ibm.vsi.instance.internet_facing_with_instance_profile_configured.yaml
ibm.vsi.instance.compliance_managed_configured,ibm,vsi,instance,MEDIUM,164_308_a_5_ii_b: 164.308(a)(5)(ii)(B) Protection from malicious software,164_308_a_5_ii_b: 164.308(a)(5)(ii)(B) Protection from malicious software,config,L2_API_CONFIG,CISA_CE;HIPAA;ISO27001_2022;NIST_800_171;RBI_BANK;SOC2,cisa_ce_v1_Your_Systems_1;cisa_ce_v1_Your_Systems_3;hipaa_164_308_a_5_ii_b;iso27001_2022_A.5.26;nist_800_171_r2_3_14_2;...(+7 more),ibm_rule_config/vsi/ibm.vsi.instance.compliance_managed_configured.yaml
ibm.vsi.instance.older_than_specific_days_configured,ibm,vsi,instance,MEDIUM,164_308_a_1_ii_b: 164.308(a)(1)(ii)(B) Risk Management,164_308_a_1_ii_b: 164.308(a)(1)(ii)(B) Risk Management,config,L2_API_CONFIG,HIPAA;ISO27001_2022;NIST_800_171,hipaa_164_308_a_1_ii_b;iso27001_2022_A.8.10;nist_800_171_r2_3_4_1;nist_800_171_r2_3_4_2,ibm_rule_config/vsi/ibm.vsi.instance.older_than_specific_days_configured.yaml
ibm.vsi.instance.paravirtual_type_configured,ibm,vsi,instance,MEDIUM,Network Security,Network Security,config,L2_API_CONFIG,ISO27001_2022,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22,ibm_rule_config/vsi/ibm.vsi.instance.paravirtual_type_configured.yaml
