check_name,matched_rule_ids,method,confidence,reasoning
oracle_dynamodb_tables_pitr_enabled,oci.nosql.table.tables_pitr_enabled,ai_verified,medium,"The check name targets DynamoDB tables with PITR enabled, which aligns with the OCI NoSQL service and the PITR focus of the top candidate rule."
oracle_dynamodb_tables_vault_cmk_encryption_enabled,oci.nosql.table.tables_vault_cmk_encryption_enabled,ai_verified,high,"Both the check name and this rule target Oracle Cloud Infrastructure NoSQL (DynamoDB equivalent) tables with Vault CMK encryption, making it a direct match."
oracle_ebs_snapshot_encryption,oci.block_storage.volume.snapshot_encryption,ai_verified,high,"This rule directly checks for encryption on block storage volume snapshots, which matches the Oracle EBS snapshot encryption security requirement."
oracle_ebs_volume_backup_configured,oci.block_storage.volume.volume_backup_configured,ai_verified,high,The check name directly matches the candidate rule for verifying that a block storage volume has a backup configured.
oracle_ec2_instance_detailed_monitoring_enabled,oci.compute.instance.instance_detailed_monitoring_enabled,ai_verified,high,The check name directly matches the rule ID for Oracle Cloud Infrastructure (OCI) compute instances requiring detailed monitoring.
oracle_ecr_repositories_not_publicly_accessible,oci.artifacts.container_repository.repositories_public_access_blocked,deep_review_high,high,"Both the compliance check and the catalog rule specifically address blocking public access to container repositories, making them the same control."
oracle_ecs_task_definitions_logging_block_mode,oci.container_instances.container_instance.task_definitions_logging_block_mode,ai_verified,high,"The rule ID exactly matches the check name in service, resource, and action, indicating it detects the same logging block mode violation for ECS task definitions."
oracle_ecs_task_definitions_logging_enabled,oci.container_instances.container_instance.task_definitions_logging_enabled,ai_verified,high,"This rule matches the service (container_instances), resource (task_definitions), and security check (logging_enabled) exactly as specified in the check name."
oracle_efs_backup_enabled,oci.file_storage.file_system.backup_enabled;oci.file_storage.file_system.have_backup_enabled,deep_review_high,high,"Both the compliance check and the catalog rules explicitly target backup enablement for Oracle Cloud Infrastructure (OCI) File Storage file systems, which is the service referred to by 'EFS' in the check name."
oracle_efs_encryption_at_rest_enabled,oci.object_storage.bucket.object_encrypted_at_rest,deep_review_medium,medium,"Both the check name and the candidate enforce encryption at rest, but for different Oracle services (EFS vs. Object Storage)."
oracle_efs_have_backup_enabled,oci.file_storage.file_system.have_backup_enabled,deep_review_high,high,Both the compliance check name 'oracle_efs_have_backup_enabled' and the candidate rule 'oci.file_storage.file_system.have_backup_enabled' specifically address enabling backups for Oracle Cloud Infrastructure file storage systems.
oracle_efs_multi_az_enabled,oci.file_storage.file_system.multi_az_enabled,deep_review_high,high,"Both the compliance check and the catalog rule specifically enforce multi-AZ availability for file storage systems, making them the same control."
oracle_efs_not_publicly_accessible,oci.object_storage.object.object_not_publicly_readable_blocked,deep_review_medium,medium,"Both controls focus on preventing public access to storage resources, though one is for Elastic File System (EFS) and the other for Object Storage."
oracle_eip_attached,oci.virtual_network.vnic.ip_attached,deep_review_high,high,Both the compliance check 'oracle_eip_attached' and the catalog rule 'oci.virtual_network.vnic.ip_attached' directly concern the attachment of an IP address (EIP) to a network resource.
oracle_eks_cluster_kms_cmk_encryption_in_secrets_enabled,oci.container_engine.cluster.cluster_kms_cmk_encryption_in_secrets_enabled,ai_verified,high,"This rule matches exactly on service (container_engine), resource (cluster), and security check (KMS CMK encryption for secrets)."
oracle_eks_cluster_not_publicly_accessible,oci.bds.bds_instance.cluster_publicly_accesible,deep_review_medium,medium,"Both controls focus on preventing public accessibility of a cluster, though one is for EKS and the other for BDS."
oracle_eks_cluster_vault_cmk_encryption_in_secrets_enabled,oci.container_engine.cluster.cluster_vault_cmk_encryption_in_secrets_enabled,ai_verified,high,"Exact service (container_engine/cluster), action (vault_cmk_encryption_in_secrets_enabled), and target resource match between check name and rule."
oracle_eks_control_plane_logging_all_types_enabled,oci.container_engine.cluster.control_plane_logging_all_types_enabled,ai_verified,high,"The check name and rule ID both target Oracle Container Engine (EKS) control plane logging with all log types enabled, indicating an exact service, action, and resource match."
oracle_elasticache_backup_retention,oci.redis.cluster.backup_retention,ai_verified,high,"The check name specifies 'elasticache' (Oracle's Redis service) and 'backup_retention', which directly matches the service, resource, and security control of the candidate rule."
oracle_elasticache_redis_cluster_automatic_failover_enabled,oci.redis.cluster.redis_cluster_automatic_failover_enabled,ai_verified,high,The check name and rule ID both specifically target Redis cluster automatic failover configuration in Oracle Cloud Infrastructure.
oracle_elasticache_redis_cluster_in_transit_encryption_enabled,oci.redis.cluster.redis_cluster_in_transit_encryption_enabled,ai_verified,high,"This rule matches the service (redis), action (in-transit encryption enabled), and target resource (redis cluster) exactly as specified in the check name."
oracle_elasticache_redis_cluster_multi_az_enabled,oci.redis.cluster.redis_cluster_multi_az_enabled,ai_verified,high,"This rule matches the service (redis), resource type (cluster), and specific check (multi-AZ enabled) for Redis clusters."
oracle_elasticache_redis_cluster_rest_encryption_enabled,oci.redis.cluster.redis_cluster_rest_encryption_enabled,ai_verified,high,"The check name and rule ID both target Redis cluster REST encryption in Oracle Cloud, ensuring an exact match in service, resource, and security control."
oracle_elasticbeanstalk_environment_monitoring_logging_enabled,oci.compute.instance.environment_monitoring_logging_enabled,deep_review_medium,medium,"Both controls focus on enabling monitoring and logging for an environment, though the check name specifies Elastic Beanstalk while the candidate is for compute instances, indicating the same concept with different service contexts."
oracle_elb_insecure_ssl_ciphers,oci.load_balancer.load_balancer.insecure_ssl_ciphers,ai_verified,high,"This rule directly matches the service (load balancer), action (detecting insecure SSL ciphers), and target resource (load balancer SSL configuration) as specified in the check name."
oracle_elb_internet_facing,oci.load_balancer.load_balancer.internet_facing,ai_verified,high,Both the check name and rule specifically target internet-facing load balancers in Oracle Cloud Infrastructure.
oracle_elb_is_in_multiple_az,,weak_match,0.17,weak token overlap — likely no matching rule
oracle_elb_logging_enabled,,weak_match,0.20,weak token overlap — likely no matching rule
oracle_elb_ssl_listeners,oci.load_balancer.load_balancer.ssl_listeners,ai_verified,high,The check name 'oracle_elb_ssl_listeners' directly matches the service (load balancer) and action (SSL listeners) of the rule 'oci.load_balancer.load_balancer.ssl_listeners'.
oracle_elbv2_deletion_protection,oci.load_balancer.load_balancer.deletion_protection,ai_verified,high,"This rule matches the service (load balancer), action (deletion protection), and target resource (load balancer) of the given check name."
oracle_elbv2_insecure_ssl_ciphers,oci.load_balancer.load_balancer.insecure_ssl_ciphers,ai_verified,high,"This rule directly matches the service (load balancer), action (detecting insecure SSL ciphers), and target resource (load balancer SSL configuration) as specified in the check name."
oracle_elbv2_internet_facing,oci.load_balancer.load_balancer.internet_facing,ai_verified,high,Both the check name and rule specifically target internet-facing load balancers in Oracle Cloud Infrastructure.
oracle_elbv2_is_in_multiple_az,,weak_match,0.17,weak token overlap — likely no matching rule
oracle_elbv2_logging_enabled,,weak_match,0.20,weak token overlap — likely no matching rule
oracle_elbv2_target_group_health_check_enabled,,weak_match,0.22,weak token overlap — likely no matching rule
oracle_elbv2_waf_acl_attached,oci.load_balancer.load_balancer.waf_acl_attached,ai_verified,high,"This rule specifically checks for WAF ACL attachment to load balancers, matching the service (load balancer), action (WAF ACL attachment), and target resource (load balancer) of the given check."
oracle_emr_cluster_account_public_block_enabled,oci.bds.bds_instance.cluster_account_public_block_enabled,ai_verified,high,"This rule matches the service (Big Data Service/EMR), action (block public access), and target resource (cluster account) specified in the check name."
oracle_emr_cluster_master_nodes_no_public_ip,oci.bds.bds_instance.cluster_master_nodes_no_public_ip,ai_verified,high,"This rule specifically checks for master nodes without public IPs in Oracle Big Data Service clusters, which directly matches the target resource and security violation of the given check."
oracle_emr_cluster_publicly_accesible,oci.bds.bds_instance.cluster_publicly_accesible,ai_verified,high,"This rule directly matches the check for cluster public accessibility in Oracle's Big Data Service (BDS), which is Oracle's equivalent to EMR."
oracle_entra_conditional_access_policy_require_mfa_for_management_api,oci.identity.policy.conditional_access_policy_require_mfa_for_management_api,token_match_high,0.64,Jaccard=0.64
oracle_entra_conditional_access_policy_require_mfa_for_management_app,oci.identity.policy.conditional_access_policy_require_mfa_for_management_app,token_match_high,0.64,Jaccard=0.64
oracle_entra_global_admin_in_less_than_five_users,oci.identity.user.global_admin_in_less_than_five_users,ai_verified,high,"The check name and rule ID both target Oracle Identity (OCI) user management, specifically verifying that global admin roles are assigned to fewer than five users, indicating an identical security con"
oracle_entra_non_privileged_user_has_mfa,oci.identity.user.non_privileged_user_has_mfa_entra,token_match_high,0.67,Jaccard=0.67
oracle_entra_non_privileged_user_has_mfa entra_privileged_user_has_mfa,oci.identity.user.non_privileged_user_has_mfa_entra,token_match_high,0.67,Jaccard=0.67
oracle_entra_policy_default_users_cannot_create_security_groups,oci.identity.user.policy_default_users_cannot_create_security_groups,ai_verified,high,"The rule ID exactly matches the check name in service, action, and target resource (security groups)."
oracle_entra_policy_ensure_default_user_cannot_create_apps,oci.identity.user.policy_ensure_default_user_cannot_create_apps,token_match_high,0.64,Jaccard=0.64
oracle_entra_policy_ensure_default_user_cannot_create_tenants,oci.identity.user.policy_ensure_default_user_cannot_create_tenants,token_match_high,0.64,Jaccard=0.64
oracle_entra_policy_guest_invite_only_for_admin_roles,oci.identity.policy.policy_guest_invite_only_for_admin_roles,ai_verified,high,"This rule directly matches the check name's service (identity/policy), action (guest invite restriction), and target resource (admin roles) for the same security violation."
oracle_entra_policy_guest_users_access_restrictions,oci.identity.user.policy_guest_users_access_restrictions,ai_verified,high,"The rule ID exactly matches the check name in service (identity/user), action (policy_guest_users_access_restrictions), and target resource, indicating it implements the same security control for gues"
oracle_entra_policy_restricts_user_consent_for_apps,oci.identity.user.policy_restricts_user_consent_for_apps,ai_verified,high,"The rule name directly matches the check name with identical service (identity/user), action (policy restricts), and target (user consent for apps)."
oracle_entra_policy_user_consent_for_verified_apps,oci.identity.user.policy_user_consent_for_verified_apps;oci.identity.user.policy_user_consent_for_verified_apps_enabled,ai_verified,high,"Both rules directly match the check name's service (identity/user), action (policy_user_consent_for_verified_apps), and target resource (verified apps consent policy)."
oracle_entra_policy_user_consent_for_verified_apps storage_blob_public_access_level_is_disabled storage_ensure_oracle_services_are_trusted_to_access_is_enabled,oci.object_storage.bucket.blob_public_access_level_is_disabled;oci.identity.user.policy_user_consent_for_verified_apps;oci.object_storage.bucket.ensure_oracle_services_are_trusted_to_enabled,ai_verified,high,"Each check name maps directly to a corresponding rule ID with matching service, action, and target resource."
oracle_entra_privileged_user_has_mfa,oci.identity.user.privileged_user_has_mfa,ai_verified,high,"Both checks specifically target privileged users requiring MFA, with the only difference being the 'entra' designation in the check name which likely refers to the same Oracle Cloud Infrastructure ide"
oracle_entra_security_defaults_enabled,oci.identity.user.security_defaults_enabled,ai_verified,high,"The check name directly matches the rule's service (identity/user), action (security defaults), and target resource (enabled status)."
oracle_entra_trusted_named_locations_exists,oci.identity.user.trusted_named_locations_configured,ai_verified,high,"The check name directly matches the rule's service (identity/user), action (configured), and target resource (trusted named locations)."
oracle_entra_user_with_vm_access_has_mfa,oci.identity.user.user_with_vm_access_has_mfa,ai_verified,high,"This rule directly matches the check name's service (OCI identity), target (users with VM access), and security requirement (MFA enforcement)."
oracle_entra_users_cannot_create_microsoft_365_groups,oci.identity.user.users_cannot_create_microsoft_365_groups,ai_verified,high,The check name and rule ID both explicitly target preventing users from creating Microsoft 365 groups in Oracle Cloud Identity.
oracle_eventbridge_global_endpoint_event_replication_enabled,oci.events.rule.global_endpoint_event_replication_enabled,ai_verified,high,Both the check name and rule ID reference the same Oracle Cloud Events service and specifically check for global endpoint event replication being enabled.
oracle_file_storage_encryption_at_rest_enabled,oci.file_storage.file_system.encryption_enabled;oci.file_storage.file_system.storage_encryption_enabled,ai_verified,high,"Both rules directly check for encryption at rest on Oracle Cloud Infrastructure file storage systems, matching the service, action, and target resource of the compliance check."
oracle_file_storage_have_backup_enabled,oci.file_storage.file_system.have_backup_enabled,ai_verified,high,"This rule directly matches the service (file_storage), action (have_backup_enabled), and target resource (file_system) specified in the check name."
oracle_firehose_stream_encrypted_at_rest,oci.streaming.stream.stream_encrypted_at_rest,ai_verified,high,"This rule directly matches the Oracle Firehose streaming service and checks for encryption at rest, which is the exact security violation described in the check name."
oracle_fsx_backup_enabled,oci.file_storage.file_system.backup_enabled;oci.file_storage.file_system.have_backup_enabled,deep_review_high,high,"Both the compliance check and the catalog rules are about enabling backups for Oracle Cloud Infrastructure (OCI) file storage systems, with 'fsx' likely referring to file storage."
oracle_fsx_file_system_copy_tags_to_backups_enabled,oci.file_storage.file_system.file_system_copy_tags_to_backups_enabled,ai_verified,high,Both the check name and rule target Oracle Cloud Infrastructure file storage file systems requiring tags to be copied to backups.
oracle_fsx_file_system_copy_tags_to_volumes_enabled,oci.file_storage.file_system.file_system_copy_tags_to_volumes_enabled,ai_verified,high,"The check name and rule ID both target Oracle Cloud Infrastructure (OCI) File Storage service, specifically ensuring that tags are copied from file systems to volumes."
oracle_fsx_windows_file_system_multi_az_enabled,oci.file_storage.file_system.windows_file_system_multi_az_enabled,ai_verified,high,"This rule matches exactly on service (file storage), resource type (file system), Windows-specific configuration, and the multi-AZ availability check."
oracle_functions_function_not_publicly_accessible,oci.functions.application.function_public_access_blocked;oci.functions.application.function_restrict_public_access,deep_review_high,high,"Both candidates directly address restricting public access to functions, which matches the compliance check's focus on preventing functions from being publicly accessible."
oracle_functions_function_restrict_public_access,oci.functions.application.function_restrict_public_access,token_match_high,0.62,Jaccard=0.62
oracle_functions_function_url_authentication,oci.functions.application.function_url_authentication,ai_verified,high,"The rule name directly matches the check name in service (functions), action (function_url_authentication), and target resource (function), indicating it implements the same security check for URL aut"
oracle_functions_function_url_public,oci.functions.application.function_url_public,ai_verified,high,"The check name directly matches the rule ID in service (OCI Functions), action (checking URL public access), and target resource (function URL)."
oracle_gcr_container_scanning_enabled,oci.artifacts.container_repository.container_scanning_enabled,ai_verified,high,Both the check name and rule directly target container scanning enablement in Oracle Cloud Infrastructure's container registry service.
oracle_glacier_vaults_policy_public_access,oci.object_storage.bucket.vaults_policy_public_access,ai_verified,high,"Both the check name and the rule specifically target Oracle Cloud Infrastructure Glacier vaults with public access policies, indicating identical service, resource, and security violation detection."
oracle_glue_data_catalogs_connection_passwodatabase_encryption_enabled,oci.data_catalog.catalog.data_catalogs_connection_passwodatabase_encryption_enabled,ai_verified,high,"The rule ID exactly matches the check name in service (data_catalog), action (connection_passwodatabase_encryption_enabled), and target resource, indicating it implements the same security check for c"
oracle_glue_data_catalogs_metadata_encryption_enabled,oci.data_catalog.catalog.data_catalogs_metadata_encryption_enabled,ai_verified,high,"The rule ID exactly matches the check name in service, action, and target resource, indicating it implements the same metadata encryption check for Oracle Data Catalog."
oracle_glue_data_catalogs_not_publicly_accessible,,weak_match,0.20,weak token overlap — likely no matching rule
oracle_glue_development_endpoints_job_bookmark_encryption_enabled,oci.data_catalog.catalog.development_endpoints_job_bookmark_encryption_enabled,ai_verified,high,The check name and rule both target job bookmark encryption for development endpoints in the same service (data catalog).
oracle_glue_development_endpoints_monitoring_logs_encryption_enabled,oci.data_catalog.catalog.development_endpoints_monitoring_logs_encryption_enabled,ai_verified,high,"This rule matches exactly on service (data_catalog/catalog), resource type (development_endpoints), and security check (monitoring_logs_encryption_enabled)."
oracle_glue_development_endpoints_object_storage_encryption_enabled,oci.data_catalog.catalog.development_endpoints_object_storage_encryption_enabled,ai_verified,high,"This rule matches exactly on service (data_catalog/catalog), action (development_endpoints_object_storage_encryption_enabled), and target resource (development endpoints), making it the direct impleme"
oracle_glue_etl_jobs_amazon_object_storage_encryption_enabled,oci.data_catalog.catalog.etl_jobs_amazon_object_storage_encryption_enabled,ai_verified,high,"This rule directly matches the check name's service (data_catalog/catalog), action (etl_jobs), target resource (amazon_object_storage), and security control (encryption_enabled)."
oracle_glue_etl_jobs_job_bookmark_encryption_enabled,oci.data_catalog.catalog.etl_jobs_job_bookmark_encryption_enabled,ai_verified,high,"This rule matches the check name exactly in service (data_catalog), resource (etl_jobs), and security control (job_bookmark_encryption_enabled)."
oracle_glue_etl_jobs_logging_enabled,oci.data_catalog.catalog.etl_jobs_logging_enabled,ai_verified,high,"The rule ID matches the check name exactly in service (data_catalog), action (etl_jobs_logging_enabled), and target resource (catalog/etl_jobs)."
oracle_glue_etl_jobs_monitoring_logs_encryption_enabled,oci.data_catalog.catalog.etl_jobs_monitoring_logs_encryption_enabled,ai_verified,high,"This rule matches all three criteria: same service (data_catalog), same action (monitoring_logs_encryption_enabled), and same target resource (etl_jobs)."
oracle_glue_ml_transform_encrypted_at_rest,oci.data_catalog.catalog.ml_transform_encrypted_at_rest,ai_verified,high,The check name and rule ID both target Oracle Cloud Infrastructure (OCI) Data Catalog ML transforms and verify encryption at rest.
oracle_golden gate_instance_no_public_access,oci.database.autonomous_database.instance_no_public_access,ai_verified,medium,"The check targets Oracle GoldenGate, which is a database replication service, and the closest match is a rule for Oracle Autonomous Database public access, as both involve database-related services an"
oracle_guardduty_is_enabled,,weak_match,0.17,weak token overlap — likely no matching rule
oracle_guardduty_no_high_severity_findings,oci.cloud_guard.target.high_severity_findings_blocked,ai_verified,medium,"This rule specifically addresses blocking high severity findings in Cloud Guard (Oracle's equivalent to GuardDuty), matching the service and security intent."
oracle_iam_account_access_approval_enabled,oci.identity.user.account_access_approval_enabled,ai_verified,high,"The check name and rule ID both target Oracle IAM user account access approval configuration with identical service, resource, and security control."
oracle_iam_audit_logs_enabled,oci.identity.user.audit_logs_enabled,ai_verified,medium,"This rule directly matches the service (OCI IAM) and the action of enabling audit logs, focusing on user-level audit logging which aligns with the check's intent."
oracle_iam_cloud_asset_inventory_enabled,oci.identity.user.cloud_asset_inventory_enabled,ai_verified,high,"The rule directly matches the service (OCI IAM), action (enabling cloud asset inventory), and target resource (cloud asset inventory), implementing the same security check."
oracle_iam_custom_role_has_permissions_to_administer_resource_locks,oci.identity.user.custom_role_has_permissions_to_administer_resource_locks,ai_verified,high,"The rule ID exactly matches the check name in service (identity/IAM), action (custom role permissions), and target resource (administer resource locks)."
oracle_iam_no_service_roles_at_project_level,oci.identity.user.service_roles_at_project_level;oci.identity.user.service_roles_at_project_level_blocked,ai_verified,high,"Both rules specifically target service roles at the project level in Oracle IAM, matching the service (identity/IAM), action (detecting service roles), and target resource (project level) of the check"
oracle_iam_organization_essential_contacts_configured,oci.identity.user.organization_essential_contacts_configured,ai_verified,high,"This rule directly matches the check name's service (OCI IAM/Identity), action (configuration check), and target resource (organization essential contacts)."
oracle_iam_role_kms_enforce_separation_of_duties,,weak_match,0.12,weak token overlap — likely no matching rule
oracle_iam_role_sa_enforce_separation_of_duties,,weak_match,0.12,weak token overlap — likely no matching rule
oracle_iam_sa_no_administrative_privileges,oci.identity.user.sa_no_administrative_privileges,ai_verified,high,"This rule directly matches the service (OCI IAM), target resource (service account/user), and security check (no administrative privileges) specified in the compliance check name."
oracle_iam_sa_no_user_managed_keys,oci.identity.user.sa_no_user_managed_keys,ai_verified,high,"The check name directly matches the rule ID in service, action, and target resource for detecting service accounts without user-managed keys."
oracle_iam_sa_user_managed_key_rotate_90_days,oci.identity.user.sa_user_managed_key_rotate_90_days,token_match_high,0.64,Jaccard=0.64
oracle_iam_sa_user_managed_key_unused,oci.identity.user.user_managed_key_unused,ai_verified,high,The rule ID directly matches the check name's focus on detecting unused user-managed keys for IAM users in Oracle Cloud.
oracle_identity_avoid_root_usage,oci.identity.user.avoid_root_usage,ai_verified,high,"The check name directly matches the rule ID in service (identity), action (avoid root usage), and target resource (user)."
oracle_identity_aws_attached_policy_no_administrative_privileges,oci.identity.user.aws_attached_policy_no_administrative_privileges,token_match_high,0.67,Jaccard=0.67
oracle_identity_console_mfa_enabled,oci.identity.user.console_mfa_enabled,ai_verified,high,"The rule name exactly matches the check name in service, action, and target resource (Oracle Identity console MFA for users)."
oracle_identity_customer_attached_policy_no_administrative_privileges,oci.identity.user.customer_attached_policy_no_administrative_privileges,token_match_high,0.67,Jaccard=0.67
oracle_identity_customer_unattached_policy_no_administrative_privileges,oci.identity.user.customer_unattached_policy_no_administrative_privileges,token_match_high,0.67,Jaccard=0.67
oracle_identity_group_has_users,oci.identity.user.group_has_users,ai_verified,high,"The rule directly checks whether identity groups have users, which matches the exact security check described in the check name."
oracle_identity_inline_policy_allows_privilege_escalation,oci.identity.user.inline_policy_no_administrative_privileges,ai_verified,high,"This rule specifically checks for inline policies on users that grant administrative privileges, which directly corresponds to detecting privilege escalation via inline policies in Oracle Identity."
oracle_identity_inline_policy_no_administrative_privileges,oci.identity.user.inline_policy_no_administrative_privileges,token_match_high,0.62,Jaccard=0.62
oracle_identity_no_admin_policy,oci.identity.policy.policy_no_wildcard_admin_actions,ai_verified,high,"Both the check name and this rule specifically target policies with wildcard admin actions in Oracle Identity, addressing the same security violation of overly permissive administrative privileges."
oracle_identity_no_guest_accounts_with_permissions,oci.identity.user.guest_accounts_with_permissions_blocked,ai_verified,high,Both the check name and the rule directly target preventing guest accounts from having permissions in Oracle Identity.
oracle_identity_no_root_access_key,oci.identity.user.root_access_key_blocked,ai_verified,high,"This rule directly addresses blocking root access keys in Oracle Identity, matching the service, action, and target resource of the check name."
oracle_identity_oracle_attached_policy_no_administrative_privileges,oci.identity.user.oracle_attached_policy_no_administrative_privileges,token_match_high,0.75,Jaccard=0.75
oracle_identity_password_policy_compliance,oci.identity.user.password_policy_compliance,ai_verified,high,"The check name directly matches the rule's service (identity), action (password policy), and target resource (user), indicating it covers overall password policy compliance."
oracle_identity_password_policy_expires_passwords_within_90_days_or_less,oci.identity.user.password_policy_expires_passwords_within_90_less,token_match_high,0.67,Jaccard=0.67
oracle_identity_password_policy_lowercase,oci.identity.user.password_policy_lowercase,ai_verified,high,"This rule directly matches the check name's service (identity), resource (user password policy), and specific requirement (lowercase character enforcement)."
oracle_identity_password_policy_minimum_length_14,oci.identity.user.password_policy_minimum_length_14,token_match_high,0.67,Jaccard=0.67
oracle_identity_password_policy_number,oci.identity.user.password_policy_number,ai_verified,high,"The check name 'oracle_identity_password_policy_number' directly matches the candidate rule 'oci.identity.user.password_policy_number' in service (identity), action (password policy), and target resou"
oracle_identity_password_policy_reuse_24,oci.identity.password.policy_reuse_24,token_match_high,0.71,Jaccard=0.71
oracle_identity_password_policy_strong,oci.identity.user.password_policy_compliance,ai_verified,medium,"This rule appears to be the most comprehensive match for checking password policy strength in Oracle Cloud Identity, covering multiple password requirements rather than individual components like lowe"
oracle_identity_password_policy_symbol,oci.identity.user.password_policy_symbol,ai_verified,high,"The check name and rule ID both target Oracle Cloud Identity password policies requiring symbols, indicating a direct match in service, action, and resource."
oracle_identity_password_policy_uppercase,oci.identity.user.password_policy_uppercase,ai_verified,high,"This rule directly matches the service (identity), resource (user password policy), and specific requirement (uppercase character enforcement) as the check name."
oracle_identity_policy_attached_only_to_group_or_roles,oci.identity.user.policy_attached_only_to_group_or_roles,token_match_high,0.62,Jaccard=0.62
oracle_identity_policy_no_administrative_privileges,oci.identity.user.oracle_attached_policy_no_administrative_privileges,token_match_high,0.62,Jaccard=0.62
oracle_identity_policy_no_full_access_to_cloudtrail,oci.identity.user.policy_no_full_access_to_cloudtrail,token_match_high,0.62,Jaccard=0.62
oracle_identity_policy_overly_permissive,oci.identity.user.policy_overly_permissive,ai_verified,high,"Both the check name and rule ID specifically target overly permissive policies in Oracle Identity service with matching service, resource, and security violation focus."
oracle_identity_role_least_privilege,oci.identity.user.role_least_privilege_required,ai_verified,high,"This rule directly matches the service (identity), target resource (role), and security principle (least privilege) specified in the check name."
oracle_identity_root_hardware_mfa_enabled,oci.identity.user.root_hardware_mfa_enabled,ai_verified,high,"This rule directly matches the check name's service (identity), target (root user), and specific requirement (hardware MFA enabled)."
oracle_identity_root_mfa_enabled,oci.identity.user.root_mfa_enabled,ai_verified,high,"The rule directly checks for MFA enabled on root user accounts, matching the service (identity), target resource (root user), and security requirement (MFA enabled)."
oracle_identity_rotate_access_key_90_days,oci.identity.user.rotate_access_key_90_days,token_match_high,0.67,Jaccard=0.67
oracle_identity_securityaudit_role_created,,weak_match,0.20,weak token overlap — likely no matching rule
oracle_identity_support_role_created,,weak_match,0.20,weak token overlap — likely no matching rule
oracle_identity_user_accesskey_unused,oci.identity.user.user_accesskey_unused,token_match_high,0.67,Jaccard=0.67
oracle_identity_user_console_access_unused,oci.identity.user.user_console_access_unused,token_match_high,0.71,Jaccard=0.71
oracle_identity_user_group_membership,oci.identity.user.user_group_membership,token_match_high,0.67,Jaccard=0.67
oracle_identity_user_hardware_mfa_enabled,oci.identity.user.user_hardware_mfa_enabled,token_match_high,0.67,Jaccard=0.67
oracle_identity_user_in_group,oci.identity.user.user_in_group,token_match_high,0.60,Jaccard=0.60
oracle_identity_user_mfa_enabled,oci.identity.user.user_mfa_enabled,token_match_high,0.60,Jaccard=0.60
oracle_identity_user_mfa_enabled_console_access,oci.identity.user.user_mfa_enabled_console_access,token_match_high,0.71,Jaccard=0.71
oracle_identity_user_no_inline_policies,oci.identity.user.user_no_inline_policies,token_match_high,0.67,Jaccard=0.67
oracle_identity_user_unused_credentials,oci.identity.user.user_unused_credentials,token_match_high,0.67,Jaccard=0.67
oracle_kafka_cluster_encryption_at_rest_uses_cmk,oci.streaming.stream.cluster_encryption_uses_cmk,ai_verified,high,Both checks enforce encryption at rest using customer-managed keys (CMK) for streaming/Kafka clusters in Oracle Cloud.
oracle_kafka_cluster_in_transit_encryption_enabled,oci.streaming.stream.cluster_in_transit_encryption_enabled,ai_verified,medium,"The check name specifies 'oracle_kafka_cluster' which corresponds to OCI Streaming service (Kafka-compatible), and both check for in-transit encryption on clusters, though the rule naming convention d"
oracle_kafka_connector_in_transit_encryption_enabled,oci.streaming.stream.connector_in_transit_encryption_enabled,ai_verified,high,"This rule matches the check name's service (streaming/Kafka), action (connector encryption), and target resource (in-transit encryption) for Oracle Cloud Infrastructure."
oracle_keyvault_logging_enabled,,weak_match,0.20,weak token overlap — likely no matching rule
oracle_keyvault_private_endpoints,oci.key_management.vault.private_endpoints,ai_verified,high,The check name 'oracle_keyvault_private_endpoints' directly matches the service (key_management/vault) and security control (private_endpoints) of rule #2.
oracle_kinesis_stream_data_retention_period,oci.streaming.stream.stream_data_retention_period,ai_verified,high,Both the check name and rule target streaming service data retention periods for Kinesis/OCI Streaming streams.
oracle_kinesis_stream_encrypted_at_rest,oci.streaming.stream.stream_encrypted_at_rest,ai_verified,high,"The check name specifies Oracle Kinesis (streaming service) encryption at rest, which directly matches the service and resource type in the candidate rule."
oracle_kms_cmk_rotation_enabled,oci.key_management.key.cmk_rotation_enabled,ai_verified,high,"This rule directly matches the service (key management), action (CMK rotation), and target resource (key) specified in the check name."
oracle_kms_key_not_publicly_accessible,oci.key_management.key.secrets_security_cmk_not_publicly_accessible_enabled,ai_verified,high,"This rule directly addresses preventing public access to KMS keys, matching the service (OCI Key Management), action (access control), and target resource (keys) of the check name."
oracle_kms_key_not_scheduled_for_deletion,oci.key_management.key.key_not_scheduled_for_deletion,ai_verified,high,"The check name directly matches the rule's purpose of detecting KMS keys not scheduled for deletion, with identical service, action, and target resource alignment."
oracle_kms_key_rotation_enabled,oci.key_management.key.key_rotation_enabled,ai_verified,high,"This rule directly checks for key rotation on Oracle Cloud Infrastructure (OCI) Key Management Service (KMS) keys, matching the service, action, and target resource of the given check name."
oracle_lambda_function_reserved_concurrency,oci.functions.function.function_reserved_concurrency,ai_verified,high,"The check name and rule ID both explicitly target reserved concurrency for Oracle Functions (Lambda), indicating an exact service, resource, and security control match."
oracle_load_balancer_alb_https_redirect,oci.load_balancer.load_balancer.balancer_alb_https_redirect,token_match_high,0.71,Jaccard=0.71
oracle_load_balancer_deletion_protection,oci.load_balancer.load_balancer.balancer_deletion_protection,token_match_high,0.67,Jaccard=0.67
oracle_load_balancer_desync_mitigation_mode,oci.load_balancer.load_balancer.balancer_desync_mitigation_mode,token_match_high,0.71,Jaccard=0.71
