check_name,matched_rule_ids,method,confidence,reasoning
gcp_iam_rotate_access_key_90_days,gcp.iam.service_account.service_account_keys_not_used_or_rotated_90_days_or_less,ai_verified,high,"This rule directly matches the service (IAM), target resource (service account keys), and security requirement (90-day rotation) specified in the check name."
gcp_iam_sa_no_administrative_privileges,,ai_rejected,none,"The check name targets service accounts with administrative privileges, but none of the candidate rules address administrative role assignments or privilege levels."
gcp_iam_sa_no_user_managed_keys,gcp.iam.service_account.service_account_no_user_managed_long_lived_keys,ai_verified,high,Both the check name and rule ID specifically target user-managed keys on GCP IAM service accounts for the same security violation.
gcp_iam_sa_user_managed_key_rotate_90_days,gcp.iam.service_account.service_account_no_user_managed_long_lived_keys,ai_verified,high,Both the check name and this rule specifically target user-managed keys for service accounts with rotation requirements.
gcp_iam_sa_user_managed_key_unused,gcp.iam.service_account.service_account_no_user_managed_long_lived_keys,ai_verified,high,"This rule directly addresses user-managed service account keys and their usage, matching the check name's focus on unused user-managed keys for IAM service accounts."
gcp_iam_service_account_key_rotation_90_days_enforced,gcp.iam.service_account.service_account_keys_not_used_or_rotated_90_days_or_less,ai_verified,high,"This rule directly matches the service (IAM/service account), action (key rotation), and target (90-day enforcement) of the given check name."
gcp_iam_service_account_role_check_admin_privileges,gcp.iam.role.role_attached_policies_not_admin_star,deep_review_medium,medium,"Both the check name and the rule focus on preventing admin-level privileges, though the rule is phrased more broadly about attached policies rather than specifically service account roles."
gcp_iam_service_account_sod_check,,ai_rejected,none,"The check name 'gcp_iam_service_account_sod_check' suggests a separation of duties (SoD) audit for service accounts, but none of the candidate rules directly address SoD or role conflict detection."
gcp_iam_service_account_user_managed_keys_absent,gcp.iam.service_account.service_account_no_user_managed_long_lived_keys,token_match_high,0.70,Jaccard=0.70
gcp_iam_user_accesskey_unused,gcp.iam.service_account.service_account_no_user_managed_long_lived_keys,deep_review_medium,medium,"Both controls address unused or long-lived access credentials, though the check name focuses on IAM user access keys while the rule focuses on service account keys."
gcp_iam_user_console_access_unused,gcp.cloudidentity.user.user_console_password_present_only_if_required,deep_review_medium,medium,"Both controls address console access security for IAM users, with the check focusing on unused console access and the candidate focusing on password presence only when required, representing the same conceptual security control area."
gcp_iam_user_group_membership,gcp.cloudidentity.group.group_membership_review_enabled_where_supported,deep_review_medium,medium,"Both address group membership management, with the check focusing on user-group membership and the rule focusing on membership review processes."
gcp_iam_user_in_group,gcp.iam.group.rbac_group_no_inline_policies,deep_review_medium,medium,"Both address IAM group management controls, though the check name focuses on user-group membership while the rule focuses on preventing inline policies on groups."
gcp_iam_user_mfa_enabled,gcp.cloudidentity.user.user_mfa_required,ai_verified,high,"This rule directly checks for MFA enforcement on user accounts, matching the service (IAM/Cloud Identity), action (MFA requirement), and target resource (user) of the given check."
gcp_iam_user_mfa_enabled_console_access,gcp.cloudidentity.user.user_mfa_required,ai_verified,medium,"Both checks focus on enforcing MFA for user access, though the candidate rule is broader and not explicitly limited to console access."
gcp_iam_user_no_inline_policies,gcp.iam.role.role_no_inline_policies,token_match_high,0.67,Jaccard=0.67
gcp_iam_user_unused_credentials,gcp.iam.service_account.service_account_no_user_managed_long_lived_keys,deep_review_medium,medium,"The check name focuses on unused IAM user credentials, while the selected rule targets long-lived user-managed keys for service accounts, which are a common source of unused credential risks in GCP IAM."
gcp_kms_cmk_rotation_enabled,gcp.cloudkms.crypto_key.kms_key_rotation_enabled,ai_verified,high,"The check name directly matches the service (KMS), action (rotation enabled), and target resource (CMK/crypto key) of the top candidate rule."
gcp_kms_crypto_key_iam_policy_public_access_check,gcp.cloudkms.crypto_key.kms_key_not_publicly_accessible,ai_verified,high,Both the check name and the rule focus on detecting public access to KMS crypto key IAM policies.
gcp_kms_key_lifecycle_policy,gcp.kms.audit.key_destroyed,ai_verified,medium,"The check name 'gcp_kms_key_lifecycle_policy' likely refers to monitoring KMS key lifecycle events, which aligns with the candidate rule that audits when a cryptographic key is destroyed."
gcp_kms_key_not_publicly_accessible,gcp.cloudkms.crypto_key.kms_key_not_publicly_accessible,token_match_high,0.71,Jaccard=0.71
gcp_kms_key_not_scheduled_for_deletion,gcp.cloudkms.crypto_key.kms_key_deletion_requires_waiting_period,ai_verified,high,"This rule directly checks for a waiting period on KMS key deletion, which matches the intent of detecting keys scheduled for deletion."
gcp_kms_key_rotation_compliance_check,gcp.cloudkms.crypto_key.kms_key_rotation_enabled,ai_verified,high,Both the check name and rule focus specifically on KMS key rotation compliance for cryptographic keys in Google Cloud KMS.
gcp_kms_key_rotation_enabled,gcp.cloudkms.crypto_key.kms_key_rotation_enabled,token_match_high,0.67,Jaccard=0.67
gcp_kms_kms_key_expiration_set,gcp.apikeys.key.api_key_expiration_required,deep_review_medium,medium,"Both controls enforce setting expiration dates on cryptographic keys, though one is for KMS keys and the other for API keys, representing the same concept of key lifecycle management with expiration requirements."
gcp_kms_kms_key_rotation_enabled,gcp.cloudkms.crypto_key.kms_key_rotation_enabled,token_match_high,0.67,Jaccard=0.67
gcp_kubernetes_cluster_network_policy_support_check,gcp.gke.network_policy.networkpolicy_required_allowlist_for_namespace_services,ai_verified,medium,"Both the check name and this rule focus on GKE network policy enforcement, specifically requiring allowlist configurations for namespace services."
gcp_load_balancer_health_check_configured,gcp.compute.health_check.health_check_alerts_configured,ai_verified,low,"The check name suggests verifying that a load balancer health check is configured, while the candidate rule focuses on alerting for health checks, which is related but not the same security violation."
gcp_load_balancing_deletion_protection,,ai_rejected,none,"The check name targets load balancing deletion protection, but all candidate rules are for SQL, Certificate Manager, KMS, or Functions, with no matching service or resource."
gcp_load_balancing_desync_mitigation_mode,,ai_rejected,none,"The check name refers to load balancer desync mitigation, but none of the candidate rules are related to load balancing, network security, or HTTP(S) protocol settings."
gcp_load_balancing_insecure_ssl_ciphers,gcp.certificatemanager.certificate.certificates_expiration_check_gcp_load_balancing_s_protocols,deep_review_medium,medium,"The check name focuses on insecure SSL ciphers in load balancing, while the top candidate addresses SSL/TLS protocols and certificate expiration for load balancers, covering the same security domain of secure transport layer configuration for GCP loa"
gcp_load_balancing_logging_enabled,,ai_rejected,none,"None of the candidate rules match the service (load balancing), action (logging enabled), and target resource (load balancer) of the given check."
gcp_load_balancing_ssl_listeners,gcp.certificatemanager.certificate.certificates_expiration_check_gcp_load_balancing_s_protocols,deep_review_medium,medium,"The check name 'gcp_load_balancing_ssl_listeners' suggests monitoring SSL/TLS configuration on load balancers, and candidate #1 appears to check certificate expiration for load balancing SSL protocols, which is a related security control for SSL list"
gcp_load_balancing_waf_acl_attached,gcp.compute.url_map.lb_waf_attached_where_supported,ai_verified,medium,"This rule directly addresses WAF attachment for load balancers, matching the service (GCP load balancing) and security intent of the check name."
gcp_logging_alert_iam_permission_changes_storage,gcp.storage.activity.set_iam_policy,ai_verified,medium,"The check name focuses on alerting for IAM permission changes on storage, which aligns with the candidate rule that monitors GCS bucket IAM policy modifications, though the candidate specifically ment"
gcp_logging_audit_logging_configuration_verification,gcp.logging.audit.audit_config_deleted,ai_verified,high,"The check name directly references audit logging configuration verification in GCP Logging, which matches the rule's focus on audit config deletion."
gcp_logging_cloudwatch_logging_enabled,,ai_rejected,none,"The check name refers to enabling logging for CloudWatch in GCP, but all candidate rules are for specific GCP services (AI Platform, Compute, Pub/Sub, App Engine) and none match the general CloudWatch"
gcp_logging_cloudwatch_logs_enabled,,ai_rejected,none,"The check name refers to enabling logs for CloudWatch (an AWS service), while all candidate rules are for GCP services and target different resources like AI Platform, Compute Firewall, and Pub/Sub, w"
gcp_logging_enabled,gcp.aiplatform.endpoint.endpoint_logging_enabled;gcp.compute.firewall.firewall_logging_enabled;gcp.pubsub.firehose.firehose_logging_enabled;gcp.aiplatform.pipeline_job.pipeline_logging_enabled;gcp.appengine.application.app_logging_enabled;gcp.cloudfunctions.function.function_logging_and_tracing_enabled;gcp.datacatalog.catalog.catalog_catalog_audit_logging_enabled;gcp.dataflow.job.object_logging_enabled;gcp.storage.bucket.bucket_access_logging_enabled,deep_review_medium,medium,"All these rules enforce logging for specific GCP services, which aligns with the general concept of 'gcp_logging_enabled' even though they target different resources."
gcp_logging_export_bucket_retention_policy_locked,gcp.logging.store.store_retention_days_minimum,ai_verified,medium,"Both the check name and the candidate rule focus on retention policies for logging storage, though the check name specifies a locked retention policy while the candidate rule specifies a minimum reten"
gcp_logging_kms_encryption_enabled,gcp.cloudkms.key_ring.kms_logging_enabled,deep_review_medium,medium,"The check name is about KMS encryption for logging, while the candidate rule is about KMS logging - both involve KMS and logging but with reversed focus (encryption vs logging)."
gcp_logging_log_analysis_enabled,gcp.logging.log_stream.stream_retention_days_minimum,deep_review_medium,medium,"The check name 'log_analysis_enabled' implies ensuring logs are retained for analysis, which aligns with the candidate rule about minimum log retention days."
gcp_logging_log_file_validation_enabled,,ai_rejected,none,"The check name refers to enabling log file validation, which is a specific logging security control, but none of the candidate rules address log file validation; they focus on bucket deletion, retenti"
gcp_logging_log_metric_custom_role_changes_alerts_enabled,gcp.iam.activity.create_custom_role;gcp.iam.activity.update_custom_role;gcp.iam.audit.custom_role_create,deep_review_medium,medium,"The compliance check is about alerting on custom role changes, which conceptually matches monitoring custom role creation and updates, though the check specifically mentions logging/metric alerts while the catalog rules detect the activity itself."
gcp_logging_log_metric_filter_alarm_configured,gcp.logging.audit.metric_alert_deleted,ai_verified,medium,"The check name focuses on ensuring a log metric filter alarm is configured, which aligns with detecting the deletion of a log-based metric alert policy as a violation of that requirement."
gcp_logging_log_metric_filter_alerts_vpc_changes,gcp.logging.audit.metric_alert_deleted,deep_review_medium,medium,"Both the compliance check and the catalog rule focus on monitoring/logging for changes to VPC configurations through log-based metric alerts, though the catalog rule specifically addresses alert deletion while the check name suggests monitoring VPC c"
gcp_logging_log_metric_filter_and_alert_for_audit_configuration_changes_enabled,gcp.logging.audit.metric_alert_deleted,ai_verified,medium,"The check name focuses on alerts for audit configuration changes, which aligns with the rule about metric alert deletions as a specific violation scenario."
gcp_logging_log_metric_filter_and_alert_for_bucket_permission_changes_enabled,gcp.monitoring.alert_policy.metric_filter_network_acl_or_sg_change_detected_filter_present,deep_review_medium,medium,"The check name focuses on alerting for bucket permission changes, which is conceptually similar to monitoring network ACL or security group changes, both involving access control modifications."
gcp_logging_log_metric_filter_and_alert_for_custom_role_changes_enabled,gcp.iam.activity.create_custom_role;gcp.iam.activity.update_custom_role;gcp.iam.audit.custom_role_create,deep_review_medium,medium,"The check name focuses on monitoring custom role changes via logging/metrics, while the selected rules detect the actual custom role creation/update events that should be monitored."
gcp_logging_log_metric_filter_and_alert_for_project_ownership_changes_enabled,gcp.monitoring.alert_policy.metric_filter_console_root_login_detected_filter_present;gcp.monitoring.alert_policy.metric_filter_kms_key_deletion_or_disable_detected_filter_present;gcp.monitoring.alert_policy.metric_filter_network_acl_or_sg_change_detected_filter_present,deep_review_medium,medium,"The check name is about having a log metric filter and alert for project ownership changes, which is conceptually the same type of control as the candidate rules that enforce metric filters and alerts for other specific security events."
gcp_logging_log_metric_filter_and_alert_for_sql_instance_configuration_changes_enabled,gcp.monitoring.alert_policy.metric_filter_console_root_login_detected_filter_present,deep_review_medium,medium,"Both the compliance check and the catalog rule focus on creating log metric filters and alerts for specific security events, though they target different event types (SQL instance configuration changes vs console root login)."
gcp_logging_log_metric_filter_and_alert_for_vpc_firewall_rule_changes_enabled,gcp.compute.audit.firewall_rule_created,ai_verified,low,Only rule 5 partially matches the target resource (firewall rule changes) but lacks the logging metric filter and alert components of the check.
gcp_logging_log_metric_filter_and_alert_for_vpc_network_changes_enabled,gcp.monitoring.alert_policy.metric_filter_network_acl_or_sg_change_detected_filter_present,ai_verified,high,"This rule specifically addresses metric filters and alerts for network ACL or security group changes, which directly matches the VPC network changes focus of the check name."
gcp_logging_log_metric_filter_and_alert_for_vpc_network_route_changes_enabled,gcp.monitoring.alert_policy.metric_filter_network_acl_or_sg_change_detected_filter_present,ai_verified,high,"This rule specifically addresses metric filters and alerts for network changes including VPC network routes, matching the service, action, and target resource of the check name."
gcp_logging_log_metric_project_ownership_assignments_monitored,gcp.logging.audit.metric_alert_deleted,deep_review_medium,medium,"The check name focuses on monitoring project ownership assignments via log metrics, which aligns with the candidate's focus on log-based metric alerts for security events, though the specific event (project ownership) is not explicitly mentioned."
gcp_logging_metric_alert_policy_audit_configuration_changes,gcp.logging.audit.metric_alert_deleted,token_match_high,0.62,Jaccard=0.62
gcp_logging_metric_alert_vpc_firewall_rule_changes,gcp.compute.audit.firewall_rule_created;gcp.compute.audit.firewall_rule_deleted,deep_review_medium,medium,"The check name focuses on alerting for VPC firewall rule changes, while the catalog rules detect the actual creation and deletion events that would trigger such alerts, representing the same security control concept with different implementation appr"
gcp_logging_multi_region_enabled,,ai_rejected,none,"The check name 'gcp_logging_multi_region_enabled' refers to enabling multi-region logging, while all candidate rules are for enabling logging on specific services without a multi-region focus."
gcp_logging_s3_dataevents_read_enabled,,ai_rejected,none,"The check name refers to S3 data event logging in GCP, but none of the candidate rules are related to S3, Cloud Storage, or data event read logging."
gcp_logging_s3_dataevents_write_enabled,,ai_rejected,none,"The check name refers to logging S3 data events in GCP, but none of the candidate rules are related to S3, Cloud Storage, or data event logging."
gcp_logging_sink_created,gcp.logging.activity.delete_sink;gcp.logging.audit.log_sink_deleted,deep_review_medium,medium,"The check name 'gcp_logging_sink_created' appears to be about monitoring sink creation events, while the selected candidates monitor sink deletion events - both are audit logging controls for tracking sink lifecycle changes, just opposite sides of th"
gcp_logging_sinks_configuration_check,gcp.logging.sink.sink_destination_encrypted,deep_review_medium,medium,"The check name is about logging sinks configuration, and the candidate rule specifically addresses sink destination encryption, which is a key aspect of sink configuration security."
gcp_logging_sql_instance_configuration_change_alert_enabled,gcp.audit.cloudsql_instance_change,ai_verified,medium,"Both the check name and this rule focus on monitoring configuration changes to Cloud SQL instances, though the check name specifically mentions logging alerts while the rule appears to be a broader au"
gcp_logging_vpc_route_change_alert_check,gcp.compute.audit.vpc_route_created,ai_verified,high,This rule directly matches the check's focus on VPC route changes in GCP with logging/alerting context.
gcp_memorystore_redis_cluster_backup_enabled,gcp.filestore.instance.backup_enabled;gcp.filestore.instance.have_backup_enabled;gcp.spanner.instance.backup_enabled,deep_review_medium,medium,"These rules enforce backup enablement for different GCP services (Filestore, Spanner) which is the same conceptual control as Redis cluster backup enablement, just applied to different resource types."
gcp_monitoring_alarm_configured,gcp.monitoring.alert_policy.alert_alarm_actions_configured,ai_verified,high,Both the check name and rule focus on ensuring monitoring alarms/alert policies have proper alarm actions configured in GCP Monitoring service.
gcp_monitoring_capacity_alerts,gcp.monitoring.alert_policy.anomaly_alerts_configured,ai_verified,medium,"The check name focuses on monitoring capacity alerts, which aligns with anomaly detection in monitoring alert policies, though it may not be a perfect match for all capacity scenarios."
gcp_monitoring_changes_to_network_acls_alarm_configured,gcp.monitoring.alert_policy.alert_alarm_actions_configured,ai_verified,medium,"Both checks focus on monitoring alert policies having alarm actions configured, though the check name specifically mentions network ACL changes while the rule is more general."
gcp_monitoring_changes_to_network_gateways_alarm_configured,gcp.monitoring.alert_policy.alert_alarm_actions_configured,ai_verified,medium,"Both checks focus on monitoring alert policies requiring alarm actions to be configured, though the specific target (network gateways) may not be explicitly covered."
gcp_monitoring_changes_to_network_route_tables_alarm_configured,gcp.monitoring.alert_policy.alert_alarm_actions_configured,ai_verified,medium,"The check name focuses on monitoring/alarm configuration for network route table changes, which aligns with the monitoring alert policy rule that ensures alert alarms are properly configured."
gcp_monitoring_changes_to_vpcs_alarm_configured,gcp.monitoring.alert_policy.alert_alarm_actions_configured,ai_verified,medium,"The check name focuses on monitoring VPC changes with alarms, which aligns with the candidate rule about configuring alert/alarm actions in monitoring policies, though the specific VPC focus is not ex"
gcp_monitoring_cpu_utilization_alert,,ai_rejected,none,"The check name focuses on CPU utilization alerts, but none of the candidate rules specifically address CPU utilization or resource-specific alerting."
gcp_monitoring_log_group_kms_encryption_enabled,,ai_rejected,none,"No rule matches because the check name targets GCP Monitoring log groups with KMS encryption, while all candidates target different services (AI Platform, Dataproc, Secret Manager, Workflows)."
gcp_monitoring_log_group_retention,gcp.monitoring.alert_policy.monitoring_logs_retention_days_minimum,ai_verified,medium,"The check name focuses on monitoring log group retention, which aligns with the rule's target of monitoring logs retention days, despite a slight mismatch in the exact resource naming."
gcp_monitoring_log_group_retention_policy_specific_days_enabled,gcp.monitoring.alert_policy.monitoring_logs_retention_days_minimum,ai_verified,medium,"The check name focuses on monitoring log group retention policy with specific days, which aligns with the candidate rule's service (monitoring), action (retention days minimum), and target (log-relate"
gcp_monitoring_log_metric_filter_policy_changes,gcp.monitoring.alert_policy.metric_filter_network_acl_or_sg_change_detected_filter_present,ai_verified,medium,"This rule specifically checks for log metric filters detecting network ACL or security group changes, which aligns with the 'policy changes' focus of the given check name."
gcp_monitoring_log_metric_filter_root_usage,gcp.monitoring.alert_policy.metric_filter_console_root_login_detected_filter_present,ai_verified,high,Both the check name and the rule focus on detecting root usage via log metric filters in GCP Monitoring.
gcp_monitoring_memory_utilization_alert,,ai_rejected,none,"None of the candidate rules address memory utilization monitoring specifically, as they focus on alert destinations, authentication, anomaly detection, or critical alarms rather than memory utilizatio"
gcp_organizations_account_part_of_organizations,,ai_rejected,none,"The check name focuses on organizational account membership, while all candidate rules address IAM service accounts, impersonation, or cross-account sharing in specific services, with no match in serv"
gcp_os_config_managed_compliant_patching,gcp.osconfig.patch_deployment.managed_compliant_patching,ai_verified,high,"The check name 'gcp_os_config_managed_compliant_patching' directly matches the rule ID 'gcp.osconfig.patch_deployment.managed_compliant_patching' in service (OS Config), action (managed compliant patc"
gcp_osconfig_patch_deployment_exists,gcp.osconfig.patch_deployment.patch_deployment_exists_configured,token_match_high,1.00,Jaccard=1.00
gcp_osconfig_vm_patch_compliance_check,gcp.osconfig.guest_policy.patch_compliance_configured,ai_verified,high,"The check name directly references VM patch compliance, which matches the guest policy rule focused on patch compliance configuration for VMs."
gcp_persistent_disk_snapshot,gcp.compute.disk.disk_snapshots_encrypted;gcp.compute.disk.disk_snapshots_not_public,ai_verified,medium,"Both rules specifically target GCP compute disk snapshots for encryption and public access checks, which aligns with the persistent disk snapshot security focus."
gcp_pubsub_topic_subscription_configured,gcp.pubsub.topic.queue_auth_required,deep_review_medium,medium,"The check name 'gcp_pubsub_topic_subscription_configured' implies ensuring subscriptions are properly configured, which aligns with requiring authentication for subscriptions (queue_auth_required) as a core security control, even though the wording d"
gcp_pubsub_topics_kms_encryption_at_rest_enabled,gcp.pubsub.stream.stream_encryption_at_rest_enabled,token_match_high,0.62,Jaccard=0.62
gcp_redshift_backup_enabled,,ai_rejected,none,"The check name refers to Redshift (AWS), but all candidate rules are for GCP services (Filestore, Spanner, SQL), indicating a service mismatch and no equivalent rule."
gcp_secret_manager_secret_rotation_enabled,gcp.secretmanager.secret.secret_rotation_configured_where_applicable,ai_verified,high,"This rule directly matches the service (Secret Manager), action (rotation configuration), and target resource (secret) specified in the check name."
gcp_security_command_center_enabled,gcp.security_command_center.source.detector_enabled_in_all_regions,deep_review_medium,medium,"The check name 'gcp_security_command_center_enabled' is a general requirement for SCC to be enabled, while the candidate rule specifically ensures SCC detectors are active across all regions, which is a core aspect of having SCC properly enabled and "
gcp_security_command_center_guardduty_enabled,gcp.security_command_center.source.detector_enabled_in_all_regions,ai_verified,medium,"The check name refers to enabling GuardDuty (a threat detection service) in Security Command Center, which aligns with ensuring a detector is enabled across all regions."
gcp_security_command_center_is_enabled,gcp.security_command_center.source.detector_enabled_in_all_regions,deep_review_medium,medium,"The check name refers to enabling Security Command Center, which conceptually aligns with ensuring detectors are enabled across all regions as a core activation requirement."
gcp_security_command_center_no_high_severity_findings,,ai_rejected,none,"The check name focuses on detecting high-severity findings, while all candidate rules address configuration or operational aspects of Security Command Center, not the presence of findings themselves."
gcp_security_command_center_security_center_enabled,gcp.security_command_center.source.detector_enabled_in_all_regions,deep_review_medium,medium,"The check name refers to enabling Security Command Center, which conceptually aligns with ensuring detectors are enabled across all regions as a core activation step."
gcp_security_command_center_vulnerability_assessment_enabled,gcp.security_command_center.source.detector_enabled_in_all_regions,deep_review_medium,medium,"The check name refers to enabling vulnerability assessment in Security Command Center, which conceptually aligns with ensuring security detectors (including vulnerability scanners) are enabled across all regions."
gcp_securitycenter_is_enabled,gcp.scc.misconfiguration,deep_review_medium,medium,"The check name 'gcp_securitycenter_is_enabled' refers to enabling Google Cloud Security Command Center, which is a service for managing security and misconfiguration issues, aligning with the candidate rule about SCC misconfiguration."
gcp_services_api_keys_active_service_check,gcp.services.service.keys_active_service_configured,token_match_high,0.83,Jaccard=0.83
gcp_services_api_keys_restrictions_enforced,gcp.services.service.keys_restrictions_enforced,token_match_high,0.71,Jaccard=0.71
gcp_services_api_keys_rotation_90_days_check,gcp.services.service.keys_rotation_90_days_configured,token_match_high,0.75,Jaccard=0.75
gcp_shield_advanced_protection_in_internet_facing_load_balancers,,weak_match,0.18,weak token overlap — likely no matching rule
gcp_spanner_backup_enabled,gcp.spanner.instance.backup_enabled,token_match_high,0.75,Jaccard=0.75
gcp_sql_aurora_backup_enabled,gcp.sql.audit.backup_disabled,ai_verified,high,Both the check name and rule focus on verifying that automated backups are enabled for Cloud SQL instances.
gcp_sql_auto_minor_version_upgrade,gcp.sql.instance.cluster_minor_version_auto_upgrade_enabled,token_match_high,0.75,Jaccard=0.75
gcp_sql_backup_enabled,gcp.sql.backup.snapshot_encrypted,token_match_high,0.60,Jaccard=0.60
gcp_sql_cluster_default_admin,gcp.sql.user.user_no_unused_or_default_superusers,ai_verified,medium,"The check name 'gcp_sql_cluster_default_admin' suggests detecting default admin users in SQL clusters, which aligns with the candidate rule about preventing unused or default superusers in SQL instanc"
gcp_sql_cluster_minor_version_upgrade_enabled,gcp.sql.instance.cluster_minor_version_auto_upgrade_enabled,token_match_high,0.75,Jaccard=0.75
gcp_sql_dynamodb_table_encryption_enabled,,ai_rejected,none,"The check name references 'gcp_sql_dynamodb_table_encryption_enabled' which appears to be a hybrid of GCP SQL and AWS DynamoDB services, and no candidate rule matches this specific service-target comb"
gcp_sql_instance_automated_backups_enabled,,ai_rejected,none,"None of the candidate rules check for automated backups on Cloud SQL instances; they focus on deletion protection, export, or deletion events."
gcp_sql_instance_backup_enabled,gcp.filestore.instance.backup_enabled,token_match_high,0.60,Jaccard=0.60
gcp_sql_instance_backup_encrypted,gcp.sql.backup.snapshot_encrypted,token_match_high,0.67,Jaccard=0.67
gcp_sql_instance_default_admin,gcp.sql.user.user_no_unused_or_default_superusers,deep_review_medium,medium,"The check name 'gcp_sql_instance_default_admin' suggests controlling default admin accounts, which aligns with the candidate rule about preventing unused or default superusers in Cloud SQL."
gcp_sql_instance_deletion_protection,gcp.sql.instance.instance_deletion_protection_enabled,token_match_high,1.00,Jaccard=1.00
gcp_sql_instance_enhanced_monitoring_enabled,,ai_rejected,none,"None of the candidate rules check for enhanced monitoring on Cloud SQL instances; they focus on deletion protection, activity logging, or deletion events."
gcp_sql_instance_iam_authentication_enabled,gcp.sql.instance.instance_iam_or_managed_identity_auth_enabled_where_supported,ai_verified,high,"This rule directly checks for IAM authentication on Cloud SQL instances, matching the service, action, and target resource of the given check name."
gcp_sql_instance_integration_cloudwatch_logs,,ai_rejected,none,"The check name refers to Cloud SQL instance integration with CloudWatch Logs, but none of the candidate rules address logging configuration or log exports to CloudWatch."
gcp_sql_instance_local_infile_flag_disabled,,ai_rejected,none,"None of the candidate rules check for the local_infile flag on Cloud SQL instances, which is a specific database configuration security control."
gcp_sql_instance_log_error_verbosity_check,,ai_rejected,none,"The check name focuses on log error verbosity for SQL instances, but none of the candidate rules address logging, error reporting, or verbosity settings."
gcp_sql_instance_log_min_messages_compliance_check,,ai_rejected,none,"The check name focuses on log message levels for SQL instances, while all candidate rules are about deletion protection, activity logging, or deletion events, which are unrelated security controls."
gcp_sql_instance_multi_az,,ai_rejected,none,"No catalog rule matches the multi-AZ (high availability) check for Cloud SQL instances, as all candidates focus on deletion protection, activity logging, or cluster-level settings."
gcp_sql_instance_no_public_access,gcp.sql.instance.instance_public_access_disabled,token_match_high,0.83,Jaccard=0.83
gcp_sql_instance_pg_audit_logging_enabled,gcp.audit.cloudsql_instance_change,deep_review_medium,medium,"The check name is about PostgreSQL audit logging on SQL instances, and the candidate rule monitors changes to Cloud SQL instances, which would include audit logging configuration changes."
gcp_sql_instance_protected_by_backup_plan,gcp.sql.audit.backup_disabled,deep_review_medium,medium,"Both address automated backup protection for Cloud SQL instances, though the check name focuses on being protected by a backup plan while the rule detects when backups are disabled."
gcp_sql_instance_public_ip_check,gcp.sql.audit.instance_public_ip_enabled,token_match_high,0.83,Jaccard=0.83
gcp_sql_instance_public_ip_whitelist_check,gcp.sql.audit.instance_public_ip_enabled,token_match_high,0.71,Jaccard=0.71
gcp_sql_instance_remote_access_flag_check,gcp.sql.instance.instance_public_access_disabled;gcp.sql.database_instance.db_public_access_disabled,ai_verified,high,"Both rules check for disabling public/remote access to Cloud SQL instances, matching the service, action, and target resource of the given check."
gcp_sql_instance_require_ssl_enforcement,gcp.sql.instance.instance_require_tls_in_transit,ai_verified,high,"Both checks enforce TLS/SSL encryption for Cloud SQL instances, focusing on the same service (GCP SQL), action (require encryption), and target resource (database instances)."
gcp_sql_instance_storage_encrypted,gcp.sql.instance.instance_deletion_protection_enabled,ai_verified,none,"No rule directly matches the service (SQL), action (storage encryption), and target (instance) for GCP SQL instance storage encryption."
gcp_sql_instance_user_connections_flag_non_limiting,,ai_rejected,none,"The check name targets a configuration flag for user connections, while all candidate rules monitor instance deletion, exports, or user creation, which are unrelated security violations."
gcp_sql_instance_user_options_flag_not_configured,,ai_rejected,none,"The check name refers to a configuration flag for Cloud SQL instances, but none of the candidate rules address configuration settings or user options flags."
gcp_sql_multi_az_enabled,,ai_rejected,none,"No candidate rule matches the service (SQL), action (multi-AZ configuration), and target resource (instance availability) of the check 'gcp_sql_multi_az_enabled'."
gcp_sql_mysql_skip_show_database_flag_check,,ai_rejected,none,"The check name refers to a MySQL-specific configuration flag for restricting SHOW DATABASE commands, but none of the candidate rules address database configuration flags or MySQL-specific settings."
gcp_sql_postgresql_log_connections_flag_check,,weak_match,0.22,weak token overlap — likely no matching rule
gcp_sql_postgresql_log_disconnections_flag_enabled,,weak_match,0.22,weak token overlap — likely no matching rule
gcp_sql_postgresql_log_min_duration_statement_disabled,gcp.sql.config.parameter_group_insecure_features_disabled_where_applicable,deep_review_medium,medium,"Both address PostgreSQL logging configuration controls, though the check name specifically targets min_duration_statement while the rule covers insecure features more broadly."
gcp_sql_postgresql_log_min_error_statement_compliance_check,,weak_match,0.23,weak token overlap — likely no matching rule
gcp_sql_postgresql_log_statement_flag_check,,weak_match,0.22,weak token overlap — likely no matching rule
gcp_sql_rds_instance_encryption_enabled,gcp.sql.instance.instance_encryption_at_rest_enabled;gcp.sql.database_instance.db_encryption_at_rest_enabled,ai_verified,high,"Both rules check for encryption at rest on Cloud SQL database instances, which matches the service, action, and target resource of the given check."
gcp_sql_server_cross_db_ownership_chaining_off,gcp.data_access.cross_project_access,deep_review_medium,medium,"Both address cross-access security controls, though the check name specifically targets SQL Server cross-database ownership chaining while the rule covers broader cross-project access scenarios."
gcp_sql_server_external_scripts_disabled,gcp.sql.config.parameter_group_insecure_features_disabled_where_applicable,deep_review_medium,medium,"The check name 'gcp_sql_server_external_scripts_disabled' refers to disabling external scripts in SQL Server, which is an insecure feature, and candidate #5 specifically addresses disabling insecure features in SQL parameter groups where applicable."
gcp_sql_snapshots_encrypted,gcp.sql.backup.snapshot_encrypted,ai_verified,high,"The check name specifically targets SQL snapshots encryption, which directly matches the service (SQL), action (backup/snapshot), and resource (snapshot) in the candidate rule."
