check_name,matched_rule_ids,method,confidence,reasoning
ibm_iam_password_policy_reuse_24,,ai_rejected,none,"The check name refers to a password policy for preventing password reuse, while all candidate rules are about IAM policy management and activity, with no match in service, action, or target resource."
ibm_iam_password_policy_strong,,ai_rejected,none,"The check name 'ibm_iam_password_policy_strong' relates to password policy strength, while all candidate rules are about IAM policy management, creation, or scoping, with no match in service, action, "
ibm_iam_password_policy_symbol,,ai_rejected,none,"The check name 'ibm_iam_password_policy_symbol' refers to password policy symbol requirements, while all candidate rules focus on IAM policy management, resource scoping, or activity monitoring with n"
ibm_iam_password_policy_uppercase,,ai_rejected,none,"The check name 'ibm_iam_password_policy_uppercase' relates to password policy character requirements, while all candidate rules focus on IAM policy management and activity monitoring."
ibm_iam_policy_attached_only_to_group_or_roles,ibm.iam_access_groups.access_group.no_orphaned_group,deep_review_medium,medium,"The check name focuses on policies being attached only to groups/roles (not individual users), which aligns with the candidate's purpose of preventing orphaned groups that lack proper policy attachments, though the phrasing differs."
ibm_iam_policy_no_administrative_privileges,ibm.iam.activity.policy_created;ibm.iam.activity.policy_change,deep_review_medium,medium,"Both the compliance check and the catalog rules focus on preventing administrative privilege assignments, though the catalog rules detect policy creation/modification events while the check name suggests a broader control against administrative privi"
ibm_iam_policy_no_full_access_to_cloudtrail,,ai_rejected,none,"No catalog rule matches the specific check for full access to CloudTrail, as all candidates are generic IAM activity or policy management rules."
ibm_iam_policy_overly_permissive,ibm.iam_policy_management.policy.no_wildcard_actions,ai_verified,medium,"This rule directly addresses overly permissive policies by checking for wildcard actions, which is a common cause of excessive permissions."
ibm_iam_role_kms_enforce_separation_of_duties,,weak_match,0.20,weak token overlap — likely no matching rule
ibm_iam_role_least_privilege,,ai_rejected,none,"None of the candidate rules address IAM role least privilege, as they focus on MFA, policy/group changes, or account settings, not excessive permissions."
ibm_iam_role_sa_enforce_separation_of_duties,,weak_match,0.20,weak token overlap — likely no matching rule
ibm_iam_root_hardware_mfa_enabled,ibm.iam_identity.account.mfa_enabled,deep_review_high,high,"Both the compliance check and catalog rule directly enforce MFA enablement for IBM Cloud accounts, addressing the same root hardware MFA requirement."
ibm_iam_root_mfa_enabled,ibm.iam_identity.account.mfa_enabled,ai_verified,high,"This rule directly checks for MFA enabled on IAM accounts, which matches the root MFA requirement in the check name."
ibm_iam_rotate_access_key_90_days,,ai_rejected,none,"The check name focuses on rotating access keys every 90 days, but none of the candidate rules address key rotation or age-based compliance for access keys."
ibm_iam_sa_no_administrative_privileges,,ai_rejected,none,"No catalog rule matches the specific check for ensuring service accounts lack administrative privileges, as all candidates focus on MFA, policy changes, or account settings rather than privilege asses"
ibm_iam_sa_no_user_managed_keys,,weak_match,0.22,weak token overlap — likely no matching rule
ibm_iam_sa_user_managed_key_rotate_90_days,ibm.secrets_manager.secret.rotation_period_90_days,deep_review_medium,medium,"Both controls enforce 90-day rotation for credentials, though the check name specifies IAM service IDs while the catalog rule covers Secrets Manager secrets."
ibm_iam_sa_user_managed_key_unused,,ai_rejected,none,"The check name targets unused service account user-managed keys, but all candidate rules focus on API key lifecycle events, descriptions, lifespan, or creation restrictions, not detecting unused keys."
ibm_iam_securityaudit_role_created,ibm.iam.activity.policy_created,deep_review_medium,medium,"Both controls monitor IAM policy/role creation events, though the check name specifically mentions 'securityaudit_role' while the catalog rule covers broader IAM policy creation."
ibm_iam_support_role_created,ibm.iam.activity.policy_created,deep_review_medium,medium,"Both controls monitor IAM policy creation events, with the check name specifically targeting support role policies while the catalog rule covers all IAM policy creation including potentially sensitive roles."
ibm_iam_user_accesskey_unused,,ai_rejected,none,"The check name 'ibm_iam_user_accesskey_unused' targets IAM user access key usage, but none of the candidate rules address access key monitoring or inactivity."
ibm_iam_user_console_access_unused,,ai_rejected,none,"The check name targets unused console access for IAM users, but all candidate rules focus on access groups, not user console activity or inactivity."
ibm_iam_user_group_membership,ibm.iam.activity.access_group_change,deep_review_high,high,"The compliance check name 'ibm_iam_user_group_membership' directly corresponds to monitoring changes in access group membership, which is exactly what the catalog rule 'ibm.iam.activity.access_group_change' detects and enforces."
ibm_iam_user_hardware_mfa_enabled,ibm.iam_identity.account.mfa_enabled,ai_verified,medium,"This rule directly addresses MFA enforcement for IAM accounts, which aligns with the check's focus on hardware MFA for IAM users, though it may not specifically target hardware MFA."
ibm_iam_user_in_group,ibm.iam_access_groups.access_group.no_orphaned_group,deep_review_medium,medium,"Both the compliance check and candidate focus on ensuring IAM users are properly assigned to access groups, though the check name suggests verifying user-group membership while the candidate rule targets preventing empty/unused groups."
ibm_iam_user_inactive_accounts_check,,ai_rejected,none,"The check name targets inactive IAM user accounts, but all candidate rules are for activity monitoring, MFA, or policy changes, not inactivity detection."
ibm_iam_user_mfa_enabled,ibm.iam_identity.account.mfa_enabled,ai_verified,high,"This rule directly checks for MFA enabled status on IAM users, matching the service (IAM), action (MFA check), and target resource (user accounts)."
ibm_iam_user_mfa_enabled_console_access,ibm.iam_identity.account.mfa_enabled,ai_verified,high,"Both the check name and rule focus specifically on MFA enforcement for user accounts, addressing the same security requirement."
ibm_iam_user_no_inline_policies,,ai_rejected,none,"The check name targets inline policies on IAM users, but none of the candidate rules address IAM user inline policies or equivalent policy attachment controls."
ibm_iam_user_unused_credentials,,ai_rejected,none,"The check name targets unused IAM user credentials, but all candidate rules focus on user management, MFA, or policy changes, not credential inactivity detection."
ibm_iks_cluster_kms_cmk_encryption_in_secrets_enabled,ibm.secrets_manager.instance.encryption_with_byok,ai_verified,medium,"The check name focuses on KMS CMK encryption for secrets in IKS, which aligns with BYOK encryption in Secrets Manager, though the service scope differs slightly."
ibm_iks_cluster_uses_a_supported_version,ibm.containers.cluster.latest_kubernetes_version,ai_verified,high,"This rule directly checks for the use of a supported Kubernetes version, which matches the security check for cluster version compliance."
ibm_iks_endpoints_not_publicly_accessible,,ai_rejected,none,"No catalog rule matches the specific check for IKS endpoints not being publicly accessible, as all candidates target different services, actions, or resources."
ibm_k8s_service_account_token_audit,,ai_rejected,none,"The check name focuses on service account token auditing, which does not match any of the provided candidate rules that monitor namespace changes, pod execution, privileged pods, rolebinding changes, "
ibm_kafka_cluster_encryption_at_rest_uses_cmk,ibm.event_streams.instance.encryption_at_rest_enabled,ai_verified,high,"Both checks enforce encryption at rest using customer-managed keys (CMK) for the same service (IBM Event Streams, which is the managed Kafka service in IBM Cloud)."
ibm_kafka_cluster_in_transit_encryption_enabled,,ai_rejected,none,"No catalog rule matches the service (Kafka), action (in-transit encryption check), and target resource (cluster) of the given check."
ibm_kafka_connector_in_transit_encryption_enabled,,ai_rejected,none,"The check name targets Kafka connector in-transit encryption, while all candidate rules are for encryption at rest on unrelated services (VPC, databases, secrets manager, block storage)."
ibm_key_protect_cmk_are_used,ibm.kms.activity.key_protect_key_accessed,deep_review_high,high,"The check name 'ibm_key_protect_cmk_are_used' directly refers to the usage of customer-managed keys, which is exactly what the rule 'ibm.kms.activity.key_protect_key_accessed' monitors by tracking when a key is used to wrap or unwrap data."
ibm_key_protect_cmk_not_deleted_unintentionally,ibm.kms.activity.key_protect_key_delete,ai_verified,medium,"The check name focuses on preventing unintentional deletion of keys, which aligns with monitoring delete activity rather than deactivation or rotation."
ibm_key_protect_cmk_not_multi_region,,ai_rejected,none,"No catalog rule matches the multi-region requirement for IBM Key Protect CMKs, as all candidates focus on different security aspects like key rotation, extraction, or activity monitoring."
ibm_key_protect_cmk_rotation_enabled,ibm.key_protect.key.rotation_enabled,token_match_high,0.80,Jaccard=0.80
ibm_key_protect_instance_high_availability_check,ibm.databases.deployment.high_availability_configured,ai_verified,medium,"Only this rule directly addresses high availability configuration, which matches the check name's focus on instance high availability for IBM Key Protect."
ibm_key_protect_key_lifecycle_policy,ibm.key_protect.key.rotation_enabled,ai_verified,medium,"The check name 'ibm_key_protect_key_lifecycle_policy' broadly refers to lifecycle policies, and 'rotation_enabled' is a specific lifecycle policy rule for key rotation."
ibm_key_protect_key_not_publicly_accessible,ibm.vpc.image.not_publicly_accessible;ibm.container_registry.namespace.not_publicly_accessible,deep_review_medium,medium,"The check name focuses on preventing public accessibility of a Key Protect key, which is conceptually similar to rules that enforce non-public accessibility for other IBM resources like VPC images and container registry namespaces, even though the sp"
ibm_key_protect_key_not_scheduled_for_deletion,ibm.kms.activity.key_protect_key_delete,ai_verified,medium,"Both the check name and this rule focus on deletion-related activities for IBM Key Protect keys, though the check specifically addresses scheduled deletion while the rule monitors delete actions."
ibm_key_protect_key_rotation_enabled,ibm.key_protect.key.rotation_enabled,token_match_high,1.00,Jaccard=1.00
ibm_key_protect_kms_key_expiration_set,ibm.key_protect.key.not_deactivated,deep_review_medium,medium,"The check name refers to key expiration, which is conceptually similar to key deactivation or disabling, though not an exact wording match."
ibm_key_protect_kms_key_rotation_enabled,ibm.key_protect.key.rotation_enabled,token_match_high,0.80,Jaccard=0.80
ibm_keyvault_logging_enabled,,ai_rejected,none,"The check name 'ibm_keyvault_logging_enabled' targets logging for IBM Key Vault, but none of the candidate rules address Key Vault or similar secrets management service logging."
ibm_keyvault_private_endpoints,ibm.secrets_manager.instance.private_endpoint_only,deep_review_high,high,"Both the compliance check and the catalog rule specifically enforce private endpoints for secrets/key management services, which are functionally equivalent to key vaults in IBM Cloud."
ibm_kinesis_stream_data_retention_period,,weak_match,0.20,weak token overlap — likely no matching rule
ibm_kinesis_stream_encrypted_at_rest,ibm.event_streams.instance.encryption_at_rest_enabled,ai_verified,medium,"Kinesis is a streaming service, and Event Streams is IBM's equivalent managed streaming service, making this the closest match for encryption at rest on a streaming data resource."
ibm_kms_key_not_publicly_accessible,ibm.key_protect.key.not_deactivated,deep_review_medium,medium,"Both controls focus on restricting unauthorized access to KMS keys, though one specifies public accessibility while the other ensures keys are not deactivated, which is a related security measure."
ibm_kms_key_protect_rotation_policy_interval_check,ibm.key_protect.key.rotation_enabled,ai_verified,high,"The check name focuses on key rotation policy intervals in IBM Key Protect, which directly matches the rule that checks if key rotation is enabled."
ibm_kms_key_rotation_enabled,ibm.key_protect.key.rotation_enabled,token_match_high,0.60,Jaccard=0.60
ibm_kubernetes_cluster_image_pull_secrets_enabled,,ai_rejected,none,"None of the candidate rules check for image pull secrets being enabled on an IBM Kubernetes cluster, as they focus on Kubernetes version, logging, image encryption, image staleness, and private endpoi"
ibm_kubernetes_cluster_public_service_endpoint_disabled,ibm.containers.cluster.public_endpoint_disabled,token_match_high,0.62,Jaccard=0.62
ibm_kubernetes_cluster_scc_privileged_containers_restriction,,ai_rejected,none,"The check name targets privileged container restrictions in Kubernetes SCC, but none of the candidate rules address container security or Security Context Constraints."
ibm_kubernetes_cluster_sysdig_monitoring_enabled,ibm.containers.cluster.logging_configured,deep_review_medium,medium,"Both controls focus on monitoring/logging capabilities for IBM Kubernetes clusters, though one specifically mentions Sysdig while the other is more general about logging configuration."
ibm_kubernetes_ingress_tls_configuration_minimum_version,ibm.databases.deployment.tls_12_minimum,deep_review_medium,medium,"Both controls enforce a minimum TLS version, but one is specific to Kubernetes Ingress and the other to databases."
ibm_kubernetes_namespace_pod_creation_access_check,ibm.iks.k8s_audit.pod_exec,deep_review_medium,medium,"Both controls involve monitoring or restricting pod-related activities in Kubernetes, though one focuses on pod creation access and the other on pod execution."
ibm_kubernetes_role_wildcard_check,ibm.iam_policy_management.policy.no_wildcard_actions,ai_verified,medium,"The check name targets Kubernetes roles with wildcards, which aligns with the candidate rule that checks IAM policies for wildcard actions, both focusing on preventing over-permissive access through w"
ibm_kubernetes_secrets_encryption_byok_enabled,ibm.secrets_manager.instance.encryption_with_byok,deep_review_medium,medium,"Both controls focus on Bring Your Own Key (BYOK) encryption, but one is specifically for Kubernetes secrets while the other is for Secrets Manager instances, representing the same encryption concept applied to different IBM Cloud services."
ibm_kubernetes_secrets_kms_encryption_check,ibm.secrets_manager.instance.encryption_with_byok,deep_review_medium,medium,"Both controls address encryption of secrets using customer-managed keys (KMS/BYOK), though one is specifically for Kubernetes secrets while the other is for Secrets Manager instances."
ibm_kubernetes_service_logdna_logging_enabled,ibm.containers.cluster.logging_configured,ai_verified,medium,"Both checks focus on ensuring logging is enabled for IBM Kubernetes services, though the specific logging target (LogDNA) may vary."
ibm_kubernetes_worker_nodes_latest_patch_check,ibm.containers.cluster.latest_kubernetes_version,ai_verified,high,Both the check name and the rule focus on ensuring Kubernetes clusters are running the latest patch version for security compliance.
ibm_lambda_function_reserved_concurrency,,weak_match,0.12,weak token overlap — likely no matching rule
ibm_lift_instance_no_public_access,ibm.vpc.instance.no_public_ip_address,ai_verified,medium,"Both checks focus on preventing public access to compute instances, though the service naming ('lift' vs 'vpc') differs slightly."
ibm_load_balancer_alb_https_redirect,ibm.vpc.load_balancer.https_listener_enabled,ai_verified,medium,"Both checks focus on ensuring secure HTTP traffic handling for IBM load balancers, though the check name specifies HTTPS redirect while the rule checks for HTTPS listener presence."
ibm_load_balancer_deletion_protection,,ai_rejected,none,"No catalog rule matches the specific security check for load balancer deletion protection, as all candidates address different controls like logging, privacy, listeners, or certificates."
ibm_load_balancer_desync_mitigation_mode,,ai_rejected,none,"The check name focuses on load balancer desync mitigation mode, but none of the candidate rules address desync protection, logging, privacy, HTTPS listeners, context-based restrictions, or certificate"
ibm_load_balancer_insecure_ssl_ciphers,ibm.vpc.load_balancer.https_listener_enabled,deep_review_medium,medium,"Both controls address load balancer security with SSL/TLS, though one focuses on cipher strength while the other on HTTPS enforcement."
ibm_load_balancer_logging_enabled,ibm.vpc.load_balancer.logging_enabled,token_match_high,0.80,Jaccard=0.80
ibm_load_balancer_ssl_listeners,ibm.vpc.load_balancer.https_listener_enabled,ai_verified,medium,"The check name focuses on SSL/TLS listeners for load balancers, which aligns closely with HTTPS listener configuration, though it may not be an exact match for all SSL listener types."
ibm_load_balancer_waf_acl_attached,,ai_rejected,none,"No candidate rule matches the specific check for a WAF ACL being attached to an IBM load balancer, as all provided rules focus on logging, privacy, HTTPS listeners, ACL changes, or default ACL usage."
ibm_log_analysis_log_analysis_enabled,ibm.containers.cluster.logging_configured,deep_review_medium,medium,"Both controls focus on enabling logging services, though the check name is about IBM Log Analysis specifically while the candidate is about container cluster logging configuration."
ibm_log_analysis_log_metric_filter_alarm_configured,,ai_rejected,none,"The check name refers to configuring a metric filter and alarm for IBM Log Analysis, but none of the candidate rules address log metric filtering or alerting for Log Analysis."
ibm_logging_log_metric_filter_and_alert_for_audit_configuration_changes_enabled,ibm.logging.activity.log_routing_changed,ai_verified,medium,"Both checks focus on monitoring changes to logging or audit configurations, though the candidate rule is more specific to routing changes rather than general audit configuration changes."
ibm_logging_log_metric_filter_and_alert_for_bucket_permission_changes_enabled,ibm.cos.activity.bucket_change,ai_verified,medium,"Both checks focus on monitoring bucket permission changes in IBM Cloud Object Storage, though the catalog rule may not explicitly mention metric filtering and alerting."
ibm_logging_log_metric_filter_and_alert_for_custom_role_changes_enabled,ibm.logging.activity.activity_tracker_delete,ai_verified,medium,"The check name focuses on monitoring custom role changes via logging and alerting, which aligns with activity tracker events for IAM deletions, though not a perfect match for role-specific changes."
ibm_logging_log_metric_filter_and_alert_for_project_ownership_changes_enabled,,ai_rejected,none,"The check name targets project ownership changes, but all candidate rules focus on logging configuration, routing, deletion, or network flow logging, not identity or project management events."
ibm_logging_log_metric_filter_and_alert_for_sql_instance_configuration_changes_enabled,ibm.logging.activity.log_routing_changed,ai_verified,medium,"Both checks focus on logging configuration changes, though the candidate rule is more general about log routing changes while the check name specifies SQL instance configuration changes."
ibm_logging_log_metric_filter_and_alert_for_vpc_firewall_rule_changes_enabled,ibm.vpc.activity.security_group_rule_change,ai_verified,medium,"The check name targets VPC firewall rule changes, which aligns with the candidate rule for security group rule modifications, though it may not cover all firewall types."
ibm_logging_log_metric_filter_and_alert_for_vpc_network_changes_enabled,ibm.vpc.activity.network_acl_change,ai_verified,medium,"Both checks focus on monitoring VPC network configuration changes, though the catalog rule specifically targets network ACL changes while the check name suggests broader VPC network changes."
ibm_logging_log_metric_filter_and_alert_for_vpc_network_route_changes_enabled,ibm.logging.activity.log_routing_changed,ai_verified,high,Both the check name and this rule specifically target monitoring and alerting for network routing changes in IBM Cloud infrastructure.
ibm_logging_sink_created,ibm.containers.cluster.logging_configured,deep_review_medium,medium,"Both the compliance check and catalog rule address logging configuration, though the check focuses on logging sinks while the rule covers general cluster logging setup."
ibm_monitor_alert_create_policy_assignment,ibm.scc.audit.policy_violation,deep_review_high,high,"The compliance check name 'ibm_monitor_alert_create_policy_assignment' directly corresponds to monitoring policy violations in IBM SCC, which is exactly what the catalog rule 'ibm.scc.audit.policy_violation' enforces."
ibm_monitor_alert_create_update_nsg,,weak_match,0.20,weak token overlap — likely no matching rule
ibm_monitor_alert_create_update_public_ip_address_rule,ibm.vpc.instance.no_public_ip_address,ai_verified,medium,"The check name focuses on monitoring/alerting for public IP creation/update on VPC instances, which aligns with the rule's purpose of preventing public IP assignment to instances, though the rule is p"
ibm_monitor_alert_create_update_security_solution,ibm.vpc.activity.security_group_rule_change,deep_review_medium,medium,"Both controls monitor security configuration changes, with the check name focusing on security solution creation/updates and the candidate rule tracking security group rule modifications as a specific implementation of security solution monitoring."
ibm_monitor_alert_create_update_sqlserver_fr,,weak_match,0.18,weak token overlap — likely no matching rule
ibm_monitor_alert_delete_nsg,,ai_rejected,none,"The check name refers to deleting a Network Security Group (NSG) in IBM Cloud monitoring, but all candidate rules are for logging, KMS, or key protect services, not NSG deletion."
ibm_monitor_alert_delete_policy_assignment,ibm.iam.activity.policy_change,deep_review_medium,medium,"The check name 'monitor_alert_delete_policy_assignment' focuses on detecting deletion of policy assignments, which is a specific type of policy change event, aligning with the candidate's broader scope of monitoring IAM policy modifications."
ibm_monitor_alert_delete_public_ip_address_rule,ibm.vpc.instance.no_public_ip_address,ai_verified,medium,"Both the check name and rule focus on preventing public IP addresses, though the check specifically mentions monitoring alert deletion while the rule focuses on instance configuration."
ibm_monitor_alert_delete_security_solution,ibm.logging.activity.activity_tracker_delete,deep_review_high,high,"Both the compliance check and the catalog rule specifically monitor the deletion of a security logging/monitoring solution (Activity Tracker), which is the same control."
ibm_monitor_alert_delete_sqlserver_fr,,weak_match,0.22,weak token overlap — likely no matching rule
ibm_monitor_diagnostic_setting_with_appropriate_categories,,weak_match,0.11,weak token overlap — likely no matching rule
ibm_monitor_diagnostic_settings_exists,ibm.containers.cluster.logging_configured,deep_review_medium,medium,"Both the check name and candidate focus on ensuring logging or diagnostic settings are configured, though for different services (general diagnostic settings vs. container cluster logging)."
ibm_monitor_storage_account_with_activity_logs_cmk_encrypted,ibm.object_storage.bucket.activity_tracking_enabled,deep_review_medium,medium,"The check name focuses on monitoring storage accounts with activity logs and encryption, which aligns with enabling activity tracking for object storage buckets, though the encryption aspect is not explicitly covered in the candidate."
ibm_monitor_storage_account_with_activity_logs_is_private,ibm.object_storage.bucket.activity_tracking_enabled,deep_review_medium,medium,"The check name focuses on monitoring storage accounts with activity logs for privacy, which aligns with enabling activity tracking on object storage buckets to ensure auditability and security, though the phrasing differs."
ibm_monitoring_alarm_configured,,weak_match,0.17,weak token overlap — likely no matching rule
ibm_monitoring_changes_to_network_acls_alarm_configured,ibm.vpc.activity.network_acl_change,deep_review_high,high,"Both the compliance check and catalog rule specifically monitor changes to network ACLs, making them the exact same control."
ibm_monitoring_changes_to_network_gateways_alarm_configured,ibm.vpc.activity.network_acl_change,deep_review_medium,medium,"The check name focuses on monitoring changes to network gateways, which aligns with the candidate's focus on network ACL modifications as both involve tracking network configuration changes, though the specific component (gateway vs. ACL) differs."
ibm_monitoring_changes_to_network_route_tables_alarm_configured,ibm.vpc.activity.network_acl_change,deep_review_medium,medium,"Both address monitoring changes to network access controls, though the check name specifies 'route tables' while the rule focuses on network ACLs, which are conceptually related but not identical components in IBM VPC."
ibm_monitoring_changes_to_vpcs_alarm_configured,ibm.vpc.activity.vpc_change,deep_review_high,high,"The check name directly references monitoring changes to VPCs, which is the exact control enforced by the candidate rule for VPC change activity."
ibm_monitoring_log_group_kms_encryption_enabled,,ai_rejected,none,"The check name targets IBM Cloud Monitoring log group encryption with KMS, but none of the candidate rules address log groups, encryption, or the Monitoring service."
ibm_monitoring_log_group_no_secrets_in_logs,,ai_rejected,none,"The check name targets monitoring/log groups for secrets in logs, but all candidate rules are for Secrets Manager or VPC flow logs, with no rule addressing log content analysis."
ibm_monitoring_log_group_not_publicly_accessible,,ai_rejected,none,"No catalog rule matches the service (monitoring/log group), action (public access restriction), and target resource required for the given check."
ibm_monitoring_log_group_retention,ibm.object_storage.bucket.retention_policy_configured,deep_review_medium,medium,"Both controls address retention policies for cloud resources, though one is for monitoring log groups and the other for object storage buckets."
ibm_monitoring_log_group_retention_policy_specific_days_enabled,ibm.object_storage.bucket.retention_policy_configured,ai_verified,medium,"Both checks focus on retention policy configuration, though the check name specifies monitoring log groups while the rule targets object storage buckets."
ibm_monitoring_log_metric_filter_and_alarm_for_aws_config_configuration_changes_enabled,,weak_match,0.18,weak token overlap — likely no matching rule
ibm_monitoring_log_metric_filter_and_alarm_for_cloudtrail_configuration_changes_enabled,,weak_match,0.20,weak token overlap — likely no matching rule
ibm_monitoring_log_metric_filter_and_alarm_for_ibm_config_configuration_changes_enabled,ibm.scc.audit.config_drift,deep_review_medium,medium,"Both the compliance check and the catalog rule focus on monitoring configuration changes, though the check specifically mentions IBM Config while the rule detects general configuration drift."
ibm_monitoring_log_metric_filter_authentication_failures,,weak_match,0.22,weak token overlap — likely no matching rule
ibm_monitoring_log_metric_filter_disable_or_scheduled_deletion_of_kms_cmk,ibm.kms.activity.key_protect_key_disable;ibm.kms.activity.key_protect_key_delete,deep_review_high,high,"The check name directly references monitoring for disable or scheduled deletion of KMS CMKs, which matches the catalog rules for key disable and key delete events."
ibm_monitoring_log_metric_filter_for_s3_bucket_policy_changes,ibm.cos.activity.bucket_policy_change,ai_verified,high,"The check name specifically targets monitoring for S3 bucket policy changes, which directly matches the candidate rule's title and purpose of detecting bucket policy modifications."
ibm_monitoring_log_metric_filter_ibm_organizations_changes,ibm.logging.activity.log_routing_changed,deep_review_high,high,"Both the compliance check and the catalog rule directly monitor changes to log routing or organization-level logging configurations, which is the same control."
ibm_monitoring_log_metric_filter_policy_changes,ibm.iam.activity.policy_change;ibm.iam.activity.policy_created;ibm.cos.activity.bucket_policy_change,deep_review_medium,medium,"The check name focuses on monitoring policy changes, which aligns with IAM policy modifications, IAM policy creation, and COS bucket policy changes, though the wording differs between 'monitoring log metric filter' and specific activity alerts."
ibm_monitoring_log_metric_filter_root_usage,,weak_match,0.22,weak token overlap — likely no matching rule
ibm_monitoring_log_metric_filter_security_group_changes,ibm.vpc.activity.security_group_rule_change,ai_verified,high,"The check name focuses on monitoring security group changes, which directly aligns with the rule detecting security group rule modifications."
ibm_monitoring_log_metric_filter_sign_in_without_mfa,ibm.iam_identity.account.mfa_enabled,deep_review_high,high,"Both the compliance check and the catalog rule directly enforce MFA requirements for account sign-in, addressing the same security control."
ibm_monitoring_log_metric_filter_unauthorized_api_calls,,weak_match,0.20,weak token overlap — likely no matching rule
ibm_mq_broker_active_deployment_mode,ibm.databases.deployment.high_availability_configured,deep_review_medium,medium,"The check name refers to an active deployment mode for IBM MQ, which implies high availability, aligning with the candidate rule about high availability configuration, though the wording differs."
ibm_mq_broker_cluster_deployment_mode,ibm.databases.deployment.high_availability_configured,deep_review_medium,medium,"Both the check name and the candidate focus on ensuring high availability or cluster deployment configurations, though they apply to different IBM services (IBM MQ vs. databases)."
ibm_mq_broker_logging_enabled,,ai_rejected,none,"No catalog rule matches the specific check for IBM MQ broker logging, as all candidates target different services like containers, VPC load balancers, or general activity tracker events."
ibm_mysql_flexible_server_audit_log_connection_activated,,weak_match,0.20,weak token overlap — likely no matching rule
ibm_mysql_flexible_server_audit_log_enabled,,ai_rejected,none,"None of the candidate rules match the service (MySQL), action (audit log enabled), or target resource (flexible server)."
ibm_mysql_flexible_server_minimum_tls_version_12,ibm.databases.deployment.tls_12_minimum,ai_verified,high,Both the check name and rule target MySQL database TLS version enforcement with a minimum of TLS 1.2.
ibm_mysql_flexible_server_ssl_connection_enabled,,weak_match,0.20,weak token overlap — likely no matching rule
ibm_neptune_cluster_copy_tags_to_snapshots,,ai_rejected,none,"The check name refers to IBM Neptune cluster tag copying to snapshots, but all candidate rules are for IBM Kubernetes/Containers services, with no matching service, action, or target resource."
ibm_neptune_cluster_integration_monitoring_logs,,ai_rejected,none,"The check name refers to IBM Neptune cluster integration monitoring logs, which is a database service, while all candidate rules are for IBM Kubernetes Service (IKS/containers), indicating no service "
ibm_neptune_cluster_multi_az,,ai_rejected,none,"The check name targets IBM Neptune cluster multi-AZ deployment, but all candidate rules are for IBM Kubernetes/Containers services, indicating no service or resource match."
ibm_neptune_cluster_snapshot_encrypted,ibm.databases.backup.encrypted,ai_verified,medium,"The check name focuses on encryption for a database snapshot (Neptune cluster snapshot), which aligns with the candidate rule for encrypted database backups, though the service specificity is not an e"
ibm_neptune_cluster_storage_encrypted,,ai_rejected,none,"No rule matches the service (Neptune), action (storage encryption), and target resource (cluster) of the given check."
ibm_network_bastion_host_exists,,weak_match,0.22,weak token overlap — likely no matching rule
ibm_network_flow_log_captured_sent,ibm.vpc.flow_log.enabled_for_vpc,ai_verified,high,Both the check name and rule directly address enabling flow logs for network traffic monitoring in IBM VPC.
ibm_network_flow_log_more_than_90_days,,ai_rejected,none,No catalog rule matches the specific requirement for network flow logs retention exceeding 90 days.
ibm_network_http_internet_access_restricted,ibm.object_storage.bucket.no_public_access,deep_review_medium,medium,"Both controls aim to restrict public internet access to cloud resources, though one focuses on network HTTP access while the other targets object storage buckets."
ibm_network_public_ip_shodan,ibm.vpc.instance.no_public_ip_address,ai_verified,medium,"The check name 'ibm_network_public_ip_shodan' suggests detecting public IPs exposed to threats like Shodan, which aligns with the rule preventing VPC instances from having public IP addresses."
ibm_network_rdp_internet_access_restricted,ibm.vpc.security_group.no_unrestricted_rdp_access,ai_verified,high,"This rule directly addresses RDP access restrictions on network security groups, matching the service (VPC/network), action (restricting access), and target resource (RDP protocol) of the given check."
ibm_network_ssh_internet_access_restricted,ibm.vpc.security_group.no_unrestricted_ssh_access,ai_verified,high,"This rule directly addresses SSH access restrictions on network security groups, matching the service (VPC/network), action (restricting access), and target resource (SSH) of the given check."
ibm_network_udp_internet_access_restricted,ibm.vpc.activity.network_acl_change,deep_review_medium,medium,"The check name focuses on restricting UDP internet access, which is a network-level control implemented via network ACLs, and the candidate rule monitors changes to network ACLs, indicating it enforces the same underlying security concept."
ibm_network_watcher_enabled,,ai_rejected,none,"None of the candidate rules check for the presence or enabling of a network watcher service, which is a monitoring and diagnostic tool, while all listed rules focus on network ACLs, subnets, or privat"
ibm_networkfirewall_in_all_vpc,,ai_rejected,none,"The check name 'ibm_networkfirewall_in_all_vpc' implies a rule ensuring network firewalls are present in all VPCs, which does not match any of the provided candidate rules focused on VPC changes, flow"
ibm_networkfirewall_logging_enabled,ibm.vpc.load_balancer.logging_enabled,deep_review_medium,medium,"Both controls enforce logging for network infrastructure components, though one is for network firewalls and the other for load balancers."
ibm_networkfirewall_multi_az,,weak_match,0.17,weak token overlap — likely no matching rule
ibm_ocp_api_service_account_lookup_check,,ai_rejected,none,"The check name refers to OpenShift service account lookup, which is unrelated to IAM identity and API key or service ID management rules provided."
ibm_ocp_controller_service_account_credentials_check,,ai_rejected,none,"The check name refers to OpenShift controller service account credentials, which is unrelated to IAM identity, activity, or account settings in the provided candidate rules."
ibm_ocp_kube_controller_manager_bind_address_check,,weak_match,0.22,weak token overlap — likely no matching rule
ibm_ocp_kubelet_tls_security_profile_check,,weak_match,0.20,weak token overlap — likely no matching rule
