csp,unique_compliance_id,framework,control_id,title,missing_check_name,suggested_rule_id,priority,rule_type,notes
azure,nist_800_53_rev5_MP_2_1,NIST_800_53,MP-2(1),Media Access - Media access | automated restricted access [withdrawn,azure_active_directory_user_accesskey_unused,azure.active.directory.user_accesskey_unused,2,config,Generated from compliance_agent check name; refine during rule development
azure,nist_800_53_rev5_MP_2_2,NIST_800_53,MP-2(2),Media Access - . ],azure_compute_instance_imdsv2_enabled,azure.compute.instance.imdsv2_enabled,2,config,Generated from compliance_agent check name; refine during rule development
azure,nist_800_53_rev5_MP_2_2,NIST_800_53,MP-2(2),Media Access - . ],azure_active_directory_aws_attached_policy_no_administrative_privileges,azure.active.directory.aws_attached_policy_no_administrative_privileges,2,config,Generated from compliance_agent check name; refine during rule development
azure,nist_800_53_rev5_MP_2_2,NIST_800_53,MP-2(2),Media Access - . ],azure_active_directory_customer_attached_policy_no_administrative_privileges,azure.active.directory.customer_attached_policy_no_administrative_privileges,2,config,Generated from compliance_agent check name; refine during rule development
azure,nist_800_53_rev5_MP_2_2,NIST_800_53,MP-2(2),Media Access - . ],azure_active_directory_inline_policy_no_administrative_privileges,azure.active.directory.inline_policy_no_administrative_privileges,2,config,Generated from compliance_agent check name; refine during rule development
azure,nist_800_53_rev5_MP_2_2,NIST_800_53,MP-2(2),Media Access - . ],azure_active_directory_user_accesskey_unused,azure.active.directory.user_accesskey_unused,2,config,Generated from compliance_agent check name; refine during rule development
azure,nist_800_53_rev5_PM_17_b,NIST_800_53,PM-17-b,Protecting Controlled Unclassified Information On External Systems - Review and update the policy...,azure_api_management_restapi_client_certificate_enabled,azure.api.management.restapi_client_certificate_enabled,2,config,Generated from compliance_agent check name; refine during rule development
azure,nist_800_53_rev5_SC_13_a,NIST_800_53,SC-13-a,Cryptographic Protection - Determine the [ assignment: organization-defined...,azure_api_management_restapi_client_certificate_enabled,azure.api.management.restapi_client_certificate_enabled,2,config,Generated from compliance_agent check name; refine during rule development
azure,nist_800_53_rev5_SC_23_1,NIST_800_53,SC-23(1),Session Authenticity - Session authenticity | invalidate session identifiers at logout invalidate sessi,azure_api_management_restapi_client_certificate_enabled,azure.api.management.restapi_client_certificate_enabled,2,config,Generated from compliance_agent check name; refine during rule development
azure,nist_800_53_rev5_SC_23_2,NIST_800_53,SC-23(2),Session Authenticity - Session authenticity | user - initiated logouts and message displays [withdrawn,azure_api_management_restapi_client_certificate_enabled,azure.api.management.restapi_client_certificate_enabled,2,config,Generated from compliance_agent check name; refine during rule development
azure,nist_800_53_rev5_SC_23_3,NIST_800_53,SC-23(3),Session Authenticity - Session authenticity | unique system - generated session identifiers generate a,azure_compute_instance_imdsv2_enabled,azure.compute.instance.imdsv2_enabled,2,config,Generated from compliance_agent check name; refine during rule development
azure,nist_800_53_rev5_SC_23_3,NIST_800_53,SC-23(3),Session Authenticity - Session authenticity | unique system - generated session identifiers generate a,azure_active_directory_aws_attached_policy_no_administrative_privileges,azure.active.directory.aws_attached_policy_no_administrative_privileges,2,config,Generated from compliance_agent check name; refine during rule development
azure,nist_800_53_rev5_SC_23_3,NIST_800_53,SC-23(3),Session Authenticity - Session authenticity | unique system - generated session identifiers generate a,azure_active_directory_customer_attached_policy_no_administrative_privileges,azure.active.directory.customer_attached_policy_no_administrative_privileges,2,config,Generated from compliance_agent check name; refine during rule development
azure,nist_800_53_rev5_SC_23_3,NIST_800_53,SC-23(3),Session Authenticity - Session authenticity | unique system - generated session identifiers generate a,azure_active_directory_inline_policy_no_administrative_privileges,azure.active.directory.inline_policy_no_administrative_privileges,2,config,Generated from compliance_agent check name; refine during rule development
azure,nist_800_53_rev5_SC_23_4,NIST_800_53,SC-23(4),Session Authenticity - Session authenticity | unique session identifiers with randomization [withdrawn,azure_api_management_restapi_client_certificate_enabled,azure.api.management.restapi_client_certificate_enabled,2,config,Generated from compliance_agent check name; refine during rule development
azure,nist_800_53_rev5_SC_25,NIST_800_53,SC-25,Thin Nodes,azure_active_directory_aws_attached_policy_no_administrative_privileges,azure.active.directory.aws_attached_policy_no_administrative_privileges,2,config,Generated from compliance_agent check name; refine during rule development
azure,nist_800_53_rev5_SC_25,NIST_800_53,SC-25,Thin Nodes,azure_active_directory_customer_attached_policy_no_administrative_privileges,azure.active.directory.customer_attached_policy_no_administrative_privileges,2,config,Generated from compliance_agent check name; refine during rule development
azure,nist_800_53_rev5_SC_25,NIST_800_53,SC-25,Thin Nodes,azure_active_directory_inline_policy_no_administrative_privileges,azure.active.directory.inline_policy_no_administrative_privileges,2,config,Generated from compliance_agent check name; refine during rule development
azure,nist_800_53_rev5_SC_7_5,NIST_800_53,SC-7(5),Boundary Protection - Boundary protection | deny by default — allow by exception deny network communic,azure_api_management_restapi_client_certificate_enabled,azure.api.management.restapi_client_certificate_enabled,2,config,Generated from compliance_agent check name; refine during rule development
azure,nist_800_53_rev5_SC_8_1,NIST_800_53,SC-8(1),Transmission Confidentiality And Integrity - Transmission confidentiality and integrity | cryptographic protection implement,azure_api_management_restapi_client_certificate_enabled,azure.api.management.restapi_client_certificate_enabled,2,config,Generated from compliance_agent check name; refine during rule development
azure,nist_800_53_rev5_SC_8_2,NIST_800_53,SC-8(2),Transmission Confidentiality And Integrity - Transmission confidentiality and integrity | pre - and post - transmission handl,azure_api_management_restapi_client_certificate_enabled,azure.api.management.restapi_client_certificate_enabled,2,config,Generated from compliance_agent check name; refine during rule development
azure,nist_800_53_rev5_SC_8_3,NIST_800_53,SC-8(3),Transmission Confidentiality And Integrity - Transmission confidentiality and integrity | cryptographic protection for messag,azure_api_management_restapi_client_certificate_enabled,azure.api.management.restapi_client_certificate_enabled,2,config,Generated from compliance_agent check name; refine during rule development
azure,nist_800_53_rev5_SC_8_4,NIST_800_53,SC-8(4),Transmission Confidentiality And Integrity - Transmission confidentiality and integrity | conceal or randomize communications,azure_api_management_restapi_client_certificate_enabled,azure.api.management.restapi_client_certificate_enabled,2,config,Generated from compliance_agent check name; refine during rule development
azure,nist_800_53_rev5_SC_8_5,NIST_800_53,SC-8(5),Transmission Confidentiality And Integrity - Transmission confidentiality and integrity | protected distribution system imple,azure_api_management_restapi_client_certificate_enabled,azure.api.management.restapi_client_certificate_enabled,2,config,Generated from compliance_agent check name; refine during rule development
azure,nist_800_53_rev5_SI_4_17,NIST_800_53,SI-4(17),System Monitoring - System monitoring | integrated situational awareness correlate information from,azure_sql_instance_integration_cloudwatch_logs,azure.sql.instance.integration_cloudwatch_logs,2,config,Generated from compliance_agent check name; refine during rule development
azure,nist_800_53_rev5_SI_4_2,NIST_800_53,SI-4(2),System Monitoring - System monitoring | automated tools and mechanisms for real - time analysis empl,azure_sql_instance_integration_cloudwatch_logs,azure.sql.instance.integration_cloudwatch_logs,2,config,Generated from compliance_agent check name; refine during rule development
azure,nist_800_53_rev5_SI_4_20,NIST_800_53,SI-4(20),System Monitoring - System monitoring | privileged users implement the following additional monitori,azure_sql_instance_integration_cloudwatch_logs,azure.sql.instance.integration_cloudwatch_logs,2,config,Generated from compliance_agent check name; refine during rule development
azure,pci_dss_v4_1.2.1,PCI_DSS,1.2.1,Requirement 1.2.1,azure_awslambda_function_not_publicly_accessible,azure.awslambda.function.not_publicly_accessible,2,config,Generated from compliance_agent check name; refine during rule development
azure,pci_dss_v4_1.2.5,PCI_DSS,1.2.5,Requirement 1.2.5,azure_awslambda_function_not_publicly_accessible,azure.awslambda.function.not_publicly_accessible,2,config,Generated from compliance_agent check name; refine during rule development
azure,pci_dss_v4_1.2.6,PCI_DSS,1.2.6,Requirement 1.2.6,azure_awslambda_function_not_publicly_accessible,azure.awslambda.function.not_publicly_accessible,2,config,Generated from compliance_agent check name; refine during rule development
azure,pci_dss_v4_1.2.7,PCI_DSS,1.2.7,is met by reviewing those configurations as specified in the requirement,azure_awslambda_function_not_publicly_accessible,azure.awslambda.function.not_publicly_accessible,2,config,Generated from compliance_agent check name; refine during rule development
azure,pci_dss_v4_1.2.8,PCI_DSS,1.2.8,Examine configuration files for NSCs to verify they are in accordance with all elements specified...,azure_awslambda_function_not_publicly_accessible,azure.awslambda.function.not_publicly_accessible,2,config,Generated from compliance_agent check name; refine during rule development
azure,pci_dss_v4_1.3.1,PCI_DSS,1.3.1,Requirement 1.3.1,azure_awslambda_function_not_publicly_accessible,azure.awslambda.function.not_publicly_accessible,2,config,Generated from compliance_agent check name; refine during rule development
azure,pci_dss_v4_1.3.2,PCI_DSS,1.3.2,Requirement 1.3.2,azure_awslambda_function_not_publicly_accessible,azure.awslambda.function.not_publicly_accessible,2,config,Generated from compliance_agent check name; refine during rule development
azure,pci_dss_v4_1.3.3,PCI_DSS,1.3.3,Examine configuration settings and network diagrams to verify that NSCs are implemented between a...,azure_virtual_network_endpoint_for_ec2_enabled,azure.virtual.network.endpoint_for_ec2_enabled,2,config,Generated from compliance_agent check name; refine during rule development
azure,pci_dss_v4_1.3.3,PCI_DSS,1.3.3,Examine configuration settings and network diagrams to verify that NSCs are implemented between a...,azure_awslambda_function_not_publicly_accessible,azure.awslambda.function.not_publicly_accessible,2,config,Generated from compliance_agent check name; refine during rule development
azure,pci_dss_v4_10.2.1.5,PCI_DSS,10.2.1.5,Examine audit log configurations and log data to verify that changes to identification and authen...,azure_load_balancer_desync_mitigation_mode,azure.load.balancer.desync_mitigation_mode,2,config,Generated from compliance_agent check name; refine during rule development
azure,pci_dss_v4_10.7.2,PCI_DSS,10.7.2,as of 31 March 2025,azure_storage_bucket_lifecycle_enabled,azure.storage.bucket.lifecycle_enabled,2,config,Generated from compliance_agent check name; refine during rule development
azure,pci_dss_v4_10.7.3,PCI_DSS,10.7.3,Requirement 10.7.3,azure_storage_bucket_lifecycle_enabled,azure.storage.bucket.lifecycle_enabled,2,config,Generated from compliance_agent check name; refine during rule development
azure,pci_dss_v4_11.5.1.1,PCI_DSS,11.5.1.1,Requirement 11.5.1.1,azure_shield_advanced_protection_in_internet_facing_load_balancers,azure.shield.advanced.protection_in_internet_facing_load_balancers,2,config,Generated from compliance_agent check name; refine during rule development
azure,pci_dss_v4_2.2.1,PCI_DSS,2.2.1,"Examine change records and the affected systems/networks, and interview personnel to verify that ...",azure_virtual_network_endpoint_for_ec2_enabled,azure.virtual.network.endpoint_for_ec2_enabled,2,config,Generated from compliance_agent check name; refine during rule development
azure,pci_dss_v4_2.2.1,PCI_DSS,2.2.1,"Examine change records and the affected systems/networks, and interview personnel to verify that ...",azure_awslambda_function_not_publicly_accessible,azure.awslambda.function.not_publicly_accessible,2,config,Generated from compliance_agent check name; refine during rule development
azure,pci_dss_v4_2.2.2,PCI_DSS,2.2.2,Requirement 2.2.2,azure_virtual_network_endpoint_for_ec2_enabled,azure.virtual.network.endpoint_for_ec2_enabled,2,config,Generated from compliance_agent check name; refine during rule development
azure,pci_dss_v4_2.2.2,PCI_DSS,2.2.2,Requirement 2.2.2,azure_awslambda_function_not_publicly_accessible,azure.awslambda.function.not_publicly_accessible,2,config,Generated from compliance_agent check name; refine during rule development
azure,pci_dss_v4_2.2.3,PCI_DSS,2.2.3,"(continued) If a system component contains primary functions that need different security levels,...",azure_virtual_network_endpoint_for_ec2_enabled,azure.virtual.network.endpoint_for_ec2_enabled,2,config,Generated from compliance_agent check name; refine during rule development
azure,pci_dss_v4_2.2.3,PCI_DSS,2.2.3,"(continued) If a system component contains primary functions that need different security levels,...",azure_awslambda_function_not_publicly_accessible,azure.awslambda.function.not_publicly_accessible,2,config,Generated from compliance_agent check name; refine during rule development
azure,pci_dss_v4_2.2.6,PCI_DSS,2.2.6,Requirement 2.2.6,azure_virtual_network_endpoint_for_ec2_enabled,azure.virtual.network.endpoint_for_ec2_enabled,2,config,Generated from compliance_agent check name; refine during rule development
azure,pci_dss_v4_2.2.6,PCI_DSS,2.2.6,Requirement 2.2.6,azure_awslambda_function_not_publicly_accessible,azure.awslambda.function.not_publicly_accessible,2,config,Generated from compliance_agent check name; refine during rule development
azure,pci_dss_v4_2.2.7,PCI_DSS,2.2.7,Requirement 2.2.7,azure_virtual_network_endpoint_for_ec2_enabled,azure.virtual.network.endpoint_for_ec2_enabled,2,config,Generated from compliance_agent check name; refine during rule development
azure,pci_dss_v4_2.2.7,PCI_DSS,2.2.7,Requirement 2.2.7,azure_awslambda_function_not_publicly_accessible,azure.awslambda.function.not_publicly_accessible,2,config,Generated from compliance_agent check name; refine during rule development
azure,pci_dss_v4_3.1.1,PCI_DSS,3.1.1,Requirement 3.1.1,azure_storage_bucket_lifecycle_enabled,azure.storage.bucket.lifecycle_enabled,2,config,Generated from compliance_agent check name; refine during rule development
azure,pci_dss_v4_3.1.2,PCI_DSS,3.1.2,Requirement 3.1.2,azure_storage_bucket_lifecycle_enabled,azure.storage.bucket.lifecycle_enabled,2,config,Generated from compliance_agent check name; refine during rule development
azure,pci_dss_v4_4.1.1,PCI_DSS,4.1.1,Examine documentation and interview personnel to verify that security policies and operational pr...,azure_cdn_distributions_origin_traffic_encrypted,azure.cdn.distributions.origin_traffic_encrypted,2,config,Generated from compliance_agent check name; refine during rule development
azure,pci_dss_v4_4.1.2,PCI_DSS,4.1.2,Requirement 4.1.2,azure_cdn_distributions_origin_traffic_encrypted,azure.cdn.distributions.origin_traffic_encrypted,2,config,Generated from compliance_agent check name; refine during rule development
azure,pci_dss_v4_4.1.4,PCI_DSS,4.1.4,Key installation],azure_cdn_distributions_origin_traffic_encrypted,azure.cdn.distributions.origin_traffic_encrypted,2,config,Generated from compliance_agent check name; refine during rule development
azure,pci_dss_v4_6.3.2,PCI_DSS,6.3.2,Requirement 6.3.2,azure_devops_project_no_secrets_in_variables,azure.devops.project.no_secrets_in_variables,2,config,Generated from compliance_agent check name; refine during rule development
azure,pci_dss_v4_7.2.1,PCI_DSS,7.2.1,Requirement 7.2.1,azure_awslambda_function_not_publicly_accessible,azure.awslambda.function.not_publicly_accessible,2,config,Generated from compliance_agent check name; refine during rule development
azure,pci_dss_v4_7.2.2,PCI_DSS,7.2.2,Requirement 7.2.2,azure_awslambda_function_not_publicly_accessible,azure.awslambda.function.not_publicly_accessible,2,config,Generated from compliance_agent check name; refine during rule development
azure,pci_dss_v4_7.2.3,PCI_DSS,7.2.3,Requirement 7.2.3,azure_awslambda_function_not_publicly_accessible,azure.awslambda.function.not_publicly_accessible,2,config,Generated from compliance_agent check name; refine during rule development
azure,pci_dss_v4_7.2.5,PCI_DSS,7.2.5,Requirement 7.2.5,azure_awslambda_function_not_publicly_accessible,azure.awslambda.function.not_publicly_accessible,2,config,Generated from compliance_agent check name; refine during rule development
azure,pci_dss_v4_7.2.5.1,PCI_DSS,7.2.5.1,Requirement 7.2.5.1,azure_organizations_account_part_of_organizations,azure.organizations.account.part_of_organizations,2,config,Generated from compliance_agent check name; refine during rule development
azure,pci_dss_v4_8.1.1,PCI_DSS,8.1.1,Examine documentation and interview personnel to verify that security policies and operational pr...,azure_active_directory_user_accesskey_unused,azure.active.directory.user_accesskey_unused,2,config,Generated from compliance_agent check name; refine during rule development
azure,pci_dss_v4_8.2.1,PCI_DSS,8.2.1,Requirement 8.2.1,azure_devops_project_no_secrets_in_variables,azure.devops.project.no_secrets_in_variables,2,config,Generated from compliance_agent check name; refine during rule development
azure,pci_dss_v4_8.2.6,PCI_DSS,8.2.6,"Examine user accounts and last logon information, and interview personnel to verify that any inac...",azure_devops_project_no_secrets_in_variables,azure.devops.project.no_secrets_in_variables,2,config,Generated from compliance_agent check name; refine during rule development
azure,pci_dss_v4_8.2.7,PCI_DSS,8.2.7,"Interview personnel, examine documentation for managing accounts, and examine evidence to verify ...",azure_devops_project_no_secrets_in_variables,azure.devops.project.no_secrets_in_variables,2,config,Generated from compliance_agent check name; refine during rule development
azure,pci_dss_v4_8.2.8,PCI_DSS,8.2.8,Examine system configuration settings to verify that system/session idle timeout features for use...,azure_devops_project_no_secrets_in_variables,azure.devops.project.no_secrets_in_variables,2,config,Generated from compliance_agent check name; refine during rule development
azure,soc2_a1_1,SOC2,a1_1,A1.1 Capacity Management: The entity conducts capacity planning to ensure adequate system capacity,azure_vm_scale_set_configured,azure.vm.scale.set_configured,2,config,Generated from compliance_agent check name; refine during rule development
azure,soc2_a1_2,SOC2,a1_2,"A1.2 Backup and Disaster Recovery: The entity implements backup processes, data recovery infrastructure, and environmental protections",azure_storage_immutable_blob_enabled,azure.storage.immutable.blob_enabled,2,config,Generated from compliance_agent check name; refine during rule development
azure,soc2_cc_1_3,SOC2,cc_1_3,"CC1.3 COSO Principle 3: Management establishes, with board oversight, structures, reporting lines, and appropriate authorities and responsibilities in the pursuit of objectives",azure_entra_security_defaults_enabled,azure.entra.security.defaults_enabled,2,config,Generated from compliance_agent check name; refine during rule development
azure,soc2_cc_1_3,SOC2,cc_1_3,"CC1.3 COSO Principle 3: Management establishes, with board oversight, structures, reporting lines, and appropriate authorities and responsibilities in the pursuit of objectives",azure_entra_policy_ensure_default_user_cannot_create_tenants,azure.entra.policy.ensure_default_user_cannot_create_tenants,2,config,Generated from compliance_agent check name; refine during rule development
azure,soc2_cc_6_1,SOC2,cc_6_1,"CC6.1 The entity implements logical access security software, infrastructure, and architectures over protected information assets to protect them from security events to meet the entity's objectives",azure_app_function_not_publicly_accessible,azure.app.function.not_publicly_accessible,2,config,Generated from compliance_agent check name; refine during rule development
azure,canada_pbmm_moderate_CCCS_AC_2,CANADA_PBMM,CCCS AC-2,CCCS AC-2: Account Management,azure_active_directory_user_accesskey_unused,azure.active.directory.user_accesskey_unused,3,config,Generated from compliance_agent check name; refine during rule development
azure,canada_pbmm_moderate_CCCS_AC_5,CANADA_PBMM,CCCS AC-5,CCCS AC-5: Separation of Duties,azure_active_directory_aws_attached_policy_no_administrative_privileges,azure.active.directory.aws_attached_policy_no_administrative_privileges,3,config,Generated from compliance_agent check name; refine during rule development
azure,canada_pbmm_moderate_CCCS_AC_5,CANADA_PBMM,CCCS AC-5,CCCS AC-5: Separation of Duties,azure_active_directory_customer_attached_policy_no_administrative_privileges,azure.active.directory.customer_attached_policy_no_administrative_privileges,3,config,Generated from compliance_agent check name; refine during rule development
azure,canada_pbmm_moderate_CCCS_AC_5,CANADA_PBMM,CCCS AC-5,CCCS AC-5: Separation of Duties,azure_active_directory_inline_policy_no_administrative_privileges,azure.active.directory.inline_policy_no_administrative_privileges,3,config,Generated from compliance_agent check name; refine during rule development
azure,canada_pbmm_moderate_CCCS_AU_12,CANADA_PBMM,CCCS AU-12,CCCS AU-12: Audit Record Generation,azure_sql_instance_integration_cloudwatch_logs,azure.sql.instance.integration_cloudwatch_logs,3,config,Generated from compliance_agent check name; refine during rule development
azure,canada_pbmm_moderate_CCCS_AU_2,CANADA_PBMM,CCCS AU-2,CCCS AU-2: Event Logging,azure_sql_instance_integration_cloudwatch_logs,azure.sql.instance.integration_cloudwatch_logs,3,config,Generated from compliance_agent check name; refine during rule development
azure,canada_pbmm_moderate_CCCS_AU_3,CANADA_PBMM,CCCS AU-3,CCCS AU-3: Content of Audit Records,azure_sql_instance_integration_cloudwatch_logs,azure.sql.instance.integration_cloudwatch_logs,3,config,Generated from compliance_agent check name; refine during rule development
azure,canada_pbmm_moderate_CCCS_AU_8,CANADA_PBMM,CCCS AU-8,CCCS AU-8: Time Stamps,azure_sql_instance_integration_cloudwatch_logs,azure.sql.instance.integration_cloudwatch_logs,3,config,Generated from compliance_agent check name; refine during rule development
azure,canada_pbmm_moderate_CCCS_CA_9,CANADA_PBMM,CCCS CA-9,CCCS CA-9: Internal System Connections,azure_api_management_restapi_client_certificate_enabled,azure.api.management.restapi_client_certificate_enabled,3,config,Generated from compliance_agent check name; refine during rule development
azure,canada_pbmm_moderate_CCCS_SC_13,CANADA_PBMM,CCCS SC-13,CCCS SC-13: Cryptographic Protection,azure_api_management_restapi_client_certificate_enabled,azure.api.management.restapi_client_certificate_enabled,3,config,Generated from compliance_agent check name; refine during rule development
azure,canada_pbmm_moderate_CCCS_SC_8,CANADA_PBMM,CCCS SC-8,CCCS SC-8: Transmission Confidentiality and Integrity,azure_load_balancer_alb_https_redirect,azure.load.balancer.alb_https_redirect,3,config,Generated from compliance_agent check name; refine during rule development
azure,cisa_ce_v1_Your_Surroundings_4,CISA_CE,Your Surroundings-4,Develop IT policies addressing changes in user status,azure_entra_user_unused_credentials,azure.entra.user.unused_credentials,3,config,Generated from compliance_agent check name; refine during rule development
azure,cisa_ce_v1_Your_Systems_1,CISA_CE,Your Systems-1,Learn what is on your network - Maintain inventories of hardware and software assets,azure_eip_attached,azure.eip.attached.attached,3,config,Generated from compliance_agent check name; refine during rule development
azure,cisa_ce_v1_Your_Systems_1,CISA_CE,Your Systems-1,Learn what is on your network - Maintain inventories of hardware and software assets,azure_vm_stopped_instance,azure.vm.stopped.instance,3,config,Generated from compliance_agent check name; refine during rule development
azure,cisa_ce_v1_Your_Systems_2,CISA_CE,Your Systems-2,Learn who is on your network - Maintain inventories of network connections,azure_entra_user_unused_credentials,azure.entra.user.unused_credentials,3,config,Generated from compliance_agent check name; refine during rule development
azure,rbi_bank_12.1,RBI_BANK,12.1,API Security,azure_api_management_authorization_enabled,azure.api.management.authorization_enabled,4,config,Generated from compliance_agent check name; refine during rule development
azure,rbi_bank_12.1,RBI_BANK,12.1,API Security,azure_api_management_client_certificate_enabled,azure.api.management.client_certificate_enabled,4,config,Generated from compliance_agent check name; refine during rule development
azure,rbi_bank_9.3,RBI_BANK,9.3,Guest Account Management,azure_entra_user_unused_credentials,azure.entra.user.unused_credentials,4,config,Generated from compliance_agent check name; refine during rule development
azure,rbi_nbfc_2.10,RBI_NBFC,2.10,Secure Software Development,azure_api_management_authorization_enabled,azure.api.management.authorization_enabled,4,config,Generated from compliance_agent check name; refine during rule development
azure,rbi_nbfc_2.11,RBI_NBFC,2.11,Mobile Financial Services Security,azure_api_management_authorization_enabled,azure.api.management.authorization_enabled,4,config,Generated from compliance_agent check name; refine during rule development
azure,rbi_nbfc_2.11,RBI_NBFC,2.11,Mobile Financial Services Security,azure_api_management_client_certificate_enabled,azure.api.management.client_certificate_enabled,4,config,Generated from compliance_agent check name; refine during rule development
azure,rbi_nbfc_2.5,RBI_NBFC,2.5,Access Control,azure_entra_user_unused_credentials,azure.entra.user.unused_credentials,4,config,Generated from compliance_agent check name; refine during rule development
