id,unique_id,source,title,description,rationale,audit,remediation,profile_applicability,impact,references,section,assessment,default_value,additional_information,final_approach,final_confidence,program_name,justification,automation_summary,manual_summary,three_ai_consensus,decision_timestamp
5.1.4,cis-k8s-k8s124-v100-5-1-4,CIS_Kubernetes_1.24_Benchmark_v1.0.0_PDF_-_ARCHIVE_,Minimize access to create pods,"The ability to create pods in a namespace can provide a number of opportunities for privilege escalation, such as assigning privileged service accounts to these pods or mounting hostPaths with access to sensitive data (unless Pod Security Policies are implemented to restrict this access) As such, access to create new pods should be restricted to the smallest possible group of users.","The ability to create pods in a cluster opens up possibilities for privilege escalation and should be restricted, where possible.",Review the users who have create access to pod objects in the Kubernetes API.,"Where possible, remove create access to pod objects in the cluster.",• Level 1 - Master Node,Care should be taken not to remove access to pods to system components which require this for their operation,N/A,5 Section,Manual,By default in a kubeadm cluster the following list of principals have create privileges on pod objects CLUSTERROLEBINDING SUBJECT TYPE SA-NAMESPACE cluster-admin system:masters Group system:controller:clusterrole-aggregation-controller clusterrole- aggregation-controller ServiceAccount kube-system system:controller:daemon-set-controller daemon-set-controller ServiceAccount kube-system system:controller:job-controller job-controller ServiceAccount kube-system system:controller:persistent-volume-binder persistent-volume- binder ServiceAccount kube-system system:controller:replicaset-controller replicaset-controller ServiceAccount kube-system system:controller:replication-controller replication-controller ServiceAccount kube-system system:controller:statefulset-controller statefulset-controller ServiceAccount kube-system,,,,,,,,,
5.1.5,cis-k8s-k8s124-v100-5-1-5,CIS_Kubernetes_1.24_Benchmark_v1.0.0_PDF_-_ARCHIVE_,Ensure that default service accounts are not actively used.,The default service account should not be used to ensure that rights granted to applications can be more easily audited and reviewed.,"Kubernetes provides a default service account which is used by cluster workloads where no specific service account is assigned to the pod. Where access to the Kubernetes API from a pod is required, a specific service account should be created for that pod, and rights granted to that service account. The default service account should be configured such that it does not provide a service account token and does not have any explicit rights assignments.","For each namespace in the cluster, review the rights assigned to the default service account and ensure that it has no roles or cluster roles bound to it apart from the defaults. Additionally ensure that the automountServiceAccountToken: false setting is in place for each default service account.",Create explicit service accounts wherever a Kubernetes workload requires specific access to the Kubernetes API server. Modify the configuration of each default service account to include this value automountServiceAccountToken: false,• Level 1 - Master Node,All workloads which require access to the Kubernetes API will require an explicit service account to be created.,1. https://kubernetes.io/docs/tasks/configure-pod-container/configure-service-account/,5 Section,Manual,By default the default service account allows for its service account token to be mounted in pods in its namespace.,,,,,,,,,
5.1.6,cis-k8s-k8s124-v100-5-1-6,CIS_Kubernetes_1.24_Benchmark_v1.0.0_PDF_-_ARCHIVE_,Ensure that Service Account Tokens are only mounted where necessary,Service accounts tokens should not be mounted in pods except where the workload running in the pod explicitly needs to communicate with the API server,Mounting service account tokens inside pods can provide an avenue for privilege escalation attacks where an attacker is able to compromise a single pod in the cluster. Avoiding mounting these tokens removes this attack avenue.,"Review pod and service account objects in the cluster and ensure that the option below is set, unless the resource explicitly requires this access. automountServiceAccountToken: false",Modify the definition of pods and service accounts which do not need to mount service account tokens to disable it.,• Level 1 - Master Node,"Pods mounted without service account tokens will not be able to communicate with the API server, except where the resource is available to unauthenticated principals.",1. https://kubernetes.io/docs/tasks/configure-pod-container/configure-service-account/,5 Section,Manual,"By default, all pods get a service account token mounted in them.",,,,,,,,,
5.1.7,cis-k8s-k8s124-v100-5-1-7,CIS_Kubernetes_1.24_Benchmark_v1.0.0_PDF_-_ARCHIVE_,Avoid use of system:masters group,"The special group system:masters should not be used to grant permissions to any user or service account, except where strictly necessary (e.g. bootstrapping access prior to RBAC being fully available)","The system:masters group has unrestricted access to the Kubernetes API hard-coded into the API server source code. An authenticated user who is a member of this group cannot have their access reduced, even if all bindings and cluster role bindings which mention it, are removed. When combined with client certificate authentication, use of this group can allow for irrevocable cluster-admin level credentials to exist for a cluster.",Review a list of all credentials which have access to the cluster and ensure that the group system:masters is not used.,Remove the system:masters group from all users in the cluster.,• Level 1 - Master Node,"Once the RBAC system is operational in a cluster system:masters should not be specifically required, as ordinary bindings from principals to the cluster-admin cluster role can be made where unrestricted access is required.",1. https://github.com/kubernetes/kubernetes/blob/master/pkg/registry/rbac/escalation_check.go#L38,5 Section,Manual,"By default some clusters will create a ""break glass"" client certificate which is a member of this group. Access to this client certificate should be carefully controlled and it should not be used for general cluster operations.",,,,,,,,,
5.1.8,cis-k8s-k8s124-v100-5-1-8,CIS_Kubernetes_1.24_Benchmark_v1.0.0_PDF_-_ARCHIVE_,"Limit use of the Bind, Impersonate and Escalate permissions in the Kubernetes cluster","Cluster roles and roles with the impersonate, bind or escalate permissions should not be granted unless strictly required. Each of these permissions allow a particular subject to escalate their privileges beyond those explicitly granted by cluster administrators","The impersonate privilege allows a subject to impersonate other users gaining their rights to the cluster. The bind privilege allows the subject to add a binding to a cluster role or role which escalates their effective permissions in the cluster. The escalate privilege allows a subject to modify cluster roles to which they are bound, increasing their rights to that level. Each of these permissions has the potential to allow for privilege escalation to cluster-admin level.","Review the users who have access to cluster roles or roles which provide the impersonate, bind or escalate privileges.","Where possible, remove the impersonate, bind and escalate rights from subjects.",• Level 1 - Master Node,"There are some cases where these permissions are required for cluster service operation, and care should be taken before removing these permissions from system service accounts.",1. https://www.impidio.com/blog/kubernetes-rbac-security-pitfalls 2. https://raesene.github.io/blog/2020/12/12/Escalating_Away/ 3. https://raesene.github.io/blog/2021/01/16/Getting-Into-A-Bind-with-Kubernetes/,5 Section,Manual,"In a default kubeadm cluster, the system:masters group and clusterrole-aggregation-controller service account have access to the escalate privilege. The system:masters group also has access to bind and impersonate.",,,,,,,,,
5.2.1,cis-k8s-k8s124-v100-5-2-1,CIS_Kubernetes_1.24_Benchmark_v1.0.0_PDF_-_ARCHIVE_,Ensure that the cluster has at least one active policy control mechanism in place,"Every Kubernetes cluster should have at least one policy control mechanism in place to enforce the other requirements in this section. This could be the in-built Pod Security Admission controller, or a third party policy control system.","Without an active policy control mechanism, it is not possible to limit the use of containers with access to underlying cluster nodes, via mechanisms like privileged containers, or the use of hostPath volume mounts.","Pod Security Admission is enabled by default on all clusters using Kubernetes 1.23 or higher. To assess what controls, if any, are in place using this mechanism, review the namespaces in the cluster to see if the required labels have been applied kubectl get namespaces -o yaml To confirm if any external policy control system is in use, review the cluster for the presence of validatingadmissionwebhook and mutatingadmissionwebhook objects. kubectl get validatingwebhookconfigurations kubectl get mutatingwebhookconfigurations",Ensure that either Pod Security Admission or an external policy control system is in place for every namespace which contains user workloads.,• Level 1 - Master Node,"Where policy control systems are in place, there is a risk that workloads required for the operation of the cluster may be stopped from running. Care is required when implementing admission control policies to ensure that this does not occur.",1. https://kubernetes.io/docs/concepts/security/pod-security-admission,5 Section,Manual,"By default, Pod Security Admission is enabled but no policies are in place.",,,,,,,,,
5.2.2,cis-k8s-k8s124-v100-5-2-2,CIS_Kubernetes_1.24_Benchmark_v1.0.0_PDF_-_ARCHIVE_,Minimize the admission of privileged containers,Do not generally permit containers to be run with the securityContext.privileged flag set to true .,"Privileged containers have access to all Linux Kernel capabilities and devices. A container running with full privileges can do almost everything that the host can do. This flag exists to allow special use-cases, like manipulating the network stack and accessing devices. There should be at least one admission control policy defined which does not permit privileged containers. If you need to run privileged containers, this should be defined in a separate policy and you should carefully check to ensure that only limited service accounts and users are given permission to use that policy.","List the policies in use for each namespace in the cluster, ensure that each policy disallows the admission of privileged containers.",Add policies to each namespace in the cluster which has user workloads to restrict the admission of privileged containers.,• Level 1 - Master Node,"Pods defined with spec.containers[].securityContext.privileged: true , spec.initContainers[].securityContext.privileged: true and spec.ephemeralContainers[].securityContext.privileged: true will not be permitted.",1. https://kubernetes.io/docs/concepts/security/pod-security-standards/,5 Section,Manual,"By default, there are no restrictions on the creation of privileged containers.",,,,,,,,,
5.2.3,cis-k8s-k8s124-v100-5-2-3,CIS_Kubernetes_1.24_Benchmark_v1.0.0_PDF_-_ARCHIVE_,Minimize the admission of containers wishing to share the host process ID namespace,Do not generally permit containers to be run with the hostPID flag set to true.,"A container running in the host's PID namespace can inspect processes running outside the container. If the container also has access to ptrace capabilities this can be used to escalate privileges outside of the container. There should be at least one admission control policy defined which does not permit containers to share the host PID namespace. If you need to run containers which require hostPID, this should be defined in a separate policy and you should carefully check to ensure that only limited service accounts and users are given permission to use that policy.","List the policies in use for each namespace in the cluster, ensure that each policy disallows the admission of hostPID containers",Add policies to each namespace in the cluster which has user workloads to restrict the admission of hostPID containers.,• Level 1 - Master Node,Pods defined with spec.hostPID: true will not be permitted unless they are run under a specific policy.,1. https://kubernetes.io/docs/concepts/security/pod-security-standards/,5 Section,Automated,"By default, there are no restrictions on the creation of hostPID containers.",,,,,,,,,
5.2.4,cis-k8s-k8s124-v100-5-2-4,CIS_Kubernetes_1.24_Benchmark_v1.0.0_PDF_-_ARCHIVE_,Minimize the admission of containers wishing to share the host IPC namespace,Do not generally permit containers to be run with the hostIPC flag set to true.,"A container running in the host's IPC namespace can use IPC to interact with processes outside the container. There should be at least one admission control policy defined which does not permit containers to share the host IPC namespace. If you need to run containers which require hostIPC, this should be defined in a separate policy and you should carefully check to ensure that only limited service accounts and users are given permission to use that policy.","List the policies in use for each namespace in the cluster, ensure that each policy disallows the admission of hostIPC containers",Add policies to each namespace in the cluster which has user workloads to restrict the admission of hostIPC containers.,• Level 1 - Master Node,Pods defined with spec.hostIPC: true will not be permitted unless they are run under a specific policy.,1. https://kubernetes.io/docs/concepts/security/pod-security-standards/,5 Section,Automated,"By default, there are no restrictions on the creation of hostIPC containers.",,,,,,,,,
5.2.5,cis-k8s-k8s124-v100-5-2-5,CIS_Kubernetes_1.24_Benchmark_v1.0.0_PDF_-_ARCHIVE_,Minimize the admission of containers wishing to share the host network namespace,Do not generally permit containers to be run with the hostNetwork flag set to true.,"A container running in the host's network namespace could access the local loopback device, and could access network traffic to and from other pods. There should be at least one admission control policy defined which does not permit containers to share the host network namespace. If you need to run containers which require access to the host's network namesapces, this should be defined in a separate policy and you should carefully check to ensure that only limited service accounts and users are given permission to use that policy.","List the policies in use for each namespace in the cluster, ensure that each policy disallows the admission of hostNetwork containers",Add policies to each namespace in the cluster which has user workloads to restrict the admission of hostNetwork containers.,• Level 1 - Master Node,Pods defined with spec.hostNetwork: true will not be permitted unless they are run under a specific policy.,1. https://kubernetes.io/docs/concepts/security/pod-security-standards/,5 Section,Automated,"By default, there are no restrictions on the creation of hostNetwork containers.",,,,,,,,,
5.2.6,cis-k8s-k8s124-v100-5-2-6,CIS_Kubernetes_1.24_Benchmark_v1.0.0_PDF_-_ARCHIVE_,Minimize the admission of containers with allowPrivilegeEscalation,"Do not generally permit containers to be run with the allowPrivilegeEscalation flag set to true. Allowing this right can lead to a process running a container getting more rights than it started with. It's important to note that these rights are still constrained by the overall container sandbox, and this setting does not relate to the use of privileged containers.","A container running with the allowPrivilegeEscalation flag set to true may have processes that can gain more privileges than their parent. There should be at least one admission control policy defined which does not permit containers to allow privilege escalation. The option exists (and is defaulted to true) to permit setuid binaries to run. If you have need to run containers which use setuid binaries or require privilege escalation, this should be defined in a separate policy and you should carefully check to ensure that only limited service accounts and users are given permission to use that policy.","List the policies in use for each namespace in the cluster, ensure that each policy disallows the admission of containers which allow privilege escalation.",Add policies to each namespace in the cluster which has user workloads to restrict the admission of containers with .spec.allowPrivilegeEscalation set to true .,• Level 1 - Master Node,Pods defined with spec.allowPrivilegeEscalation: true will not be permitted unless they are run under a specific policy.,1. https://kubernetes.io/docs/concepts/security/pod-security-standards/,5 Section,Automated,"By default, there are no restrictions on contained process ability to escalate privileges, within the context of the container.",,,,,,,,,
5.2.7,cis-k8s-k8s124-v100-5-2-7,CIS_Kubernetes_1.24_Benchmark_v1.0.0_PDF_-_ARCHIVE_,Minimize the admission of root containers,Do not generally permit containers to be run as the root user.,"Containers may run as any Linux user. Containers which run as the root user, whilst constrained by Container Runtime security features still have a escalated likelihood of container breakout. Ideally, all containers should run as a defined non-UID 0 user. There should be at least one admission control policy defined which does not permit root containers. If you need to run root containers, this should be defined in a separate policy and you should carefully check to ensure that only limited service accounts and users are given permission to use that policy.","List the policies in use for each namespace in the cluster, ensure that each policy restricts the use of root containers by setting MustRunAsNonRoot or MustRunAs with the range of UIDs not including 0.","Create a policy for each namespace in the cluster, ensuring that either MustRunAsNonRoot or MustRunAs with the range of UIDs not including 0, is set.",• Level 2 - Master Node,Pods with containers which run as the root user will not be permitted.,1. https://kubernetes.io/docs/concepts/security/pod-security-standards/,5 Section,Automated,"By default, there are no restrictions on the use of root containers and if a User is not specified in the image, the container will run as root.",,,,,,,,,
5.2.8,cis-k8s-k8s124-v100-5-2-8,CIS_Kubernetes_1.24_Benchmark_v1.0.0_PDF_-_ARCHIVE_,Minimize the admission of containers with the NET_RAW capability,Do not generally permit containers with the potentially dangerous NET_RAW capability.,"Containers run with a default set of capabilities as assigned by the Container Runtime. By default this can include potentially dangerous capabilities. With Docker as the container runtime the NET_RAW capability is enabled which may be misused by malicious containers. Ideally, all containers should drop this capability. There should be at least one admission control policy defined which does not permit containers with the NET_RAW capability. If you need to run containers with this capability, this should be defined in a separate policy and you should carefully check to ensure that only limited service accounts and users are given permission to use that policy.","List the policies in use for each namespace in the cluster, ensure that at least one policy disallows the admission of containers with the NET_RAW capability.",Add policies to each namespace in the cluster which has user workloads to restrict the admission of containers with the NET_RAW capability.,• Level 1 - Master Node,Pods with containers which run with the NET_RAW capability will not be permitted.,1. https://kubernetes.io/docs/concepts/security/pod-security-standards/ 2. https://www.nccgroup.trust/uk/our-research/abusing-privileged-and-unprivileged-linux-containers/,5 Section,Automated,"By default, there are no restrictions on the creation of containers with the NET_RAW capability.",,,,,,,,,
5.2.9,cis-k8s-k8s124-v100-5-2-9,CIS_Kubernetes_1.24_Benchmark_v1.0.0_PDF_-_ARCHIVE_,Minimize the admission of containers with added capabilities,Do not generally permit containers with capabilities assigned beyond the default set.,"Containers run with a default set of capabilities as assigned by the Container Runtime. Capabilities outside this set can be added to containers which could expose them to risks of container breakout attacks. There should be at least one policy defined which prevents containers with capabilities beyond the default set from launching. If you need to run containers with additional capabilities, this should be defined in a separate policy and you should carefully check to ensure that only limited service accounts and users are given permission to use that policy.","List the policies in use for each namespace in the cluster, ensure that policies are present which prevent allowedCapabilities to be set to anything other than an empty array.",Ensure that allowedCapabilities is not present in policies for the cluster unless it is set to an empty array.,• Level 1 - Master Node,Pods with containers which require capabilities outside the default set will not be permitted.,1. https://kubernetes.io/docs/concepts/security/pod-security-standards/ 2. https://www.nccgroup.trust/uk/our-research/abusing-privileged-and-unprivileged-linux-containers/,5 Section,Automated,"By default, there are no restrictions on adding capabilities to containers.",,,,,,,,,
5.2.10,cis-k8s-k8s124-v100-5-2-10,CIS_Kubernetes_1.24_Benchmark_v1.0.0_PDF_-_ARCHIVE_,Minimize the admission of containers with capabilities assigned,Do not generally permit containers with capabilities,"Containers run with a default set of capabilities as assigned by the Container Runtime. Capabilities are parts of the rights generally granted on a Linux system to the root user. In many cases applications running in containers do not require any capabilities to operate, so from the perspective of the principal of least privilege use of capabilities should be minimized.","List the policies in use for each namespace in the cluster, ensure that at least one policy requires that capabilities are dropped by all containers.",Review the use of capabilities in applications running on your cluster. Where a namespace contains applications which do not require any Linux capabilities to operate consider adding a policy which forbids the admission of containers which do not drop all capabilities.,• Level 2 - Master Node,Pods with containers require capabilities to operate will not be permitted.,1. https://kubernetes.io/docs/concepts/security/pod-security-standards/ 2. https://www.nccgroup.trust/uk/our-research/abusing-privileged-and-unprivileged-linux-containers/,5 Section,Manual,"By default, there are no restrictions on the creation of containers with additional capabilities",,,,,,,,,
5.2.11,cis-k8s-k8s124-v100-5-2-11,CIS_Kubernetes_1.24_Benchmark_v1.0.0_PDF_-_ARCHIVE_,Minimize the admission of Windows HostProcess Containers,Do not generally permit Windows containers to be run with the hostProcess flag set to true.,"A Windows container making use of the hostProcess flag can interact with the underlying Windows cluster node. As per the Kubernetes documentation, this provides ""privileged access"" to the Windows node. Where Windows containers are used inside a Kubernetes cluster, there should be at least one admission control policy which does not permit hostProcess Windows containers. If you need to run Windows containers which require hostProcess , this should be defined in a separate policy and you should carefully check to ensure that only limited service accounts and users are given permission to use that policy.","List the policies in use for each namespace in the cluster, ensure that each policy disallows the admission of hostProcess containers",Add policies to each namespace in the cluster which has user workloads to restrict the admission of hostProcess containers.,• Level 1 - Master Node,Pods defined with securityContext.windowsOptions.hostProcess: true will not be permitted unless they are run under a specific policy.,1. https://kubernetes.io/docs/tasks/configure-pod-container/create-hostprocess-pod/ 2. https://kubernetes.io/docs/concepts/security/pod-security-standards/,5 Section,Manual,"By default, there are no restrictions on the creation of hostProcess containers.",,,,,,,,,
5.2.12,cis-k8s-k8s124-v100-5-2-12,CIS_Kubernetes_1.24_Benchmark_v1.0.0_PDF_-_ARCHIVE_,Minimize the admission of HostPath volumes,Do not generally admit containers which make use of hostPath volumes.,"A container which mounts a hostPath volume as part of its specification will have access to the filesystem of the underlying cluster node. The use of hostPath volumes may allow containers access to privileged areas of the node filesystem. There should be at least one admission control policy defined which does not permit containers to mount hostPath volumes. If you need to run containers which require hostPath volumes, this should be defined in a separate policy and you should carefully check to ensure that only limited service accounts and users are given permission to use that policy.","List the policies in use for each namespace in the cluster, ensure that each policy disallows the admission of containers with hostPath volumes.",Add policies to each namespace in the cluster which has user workloads to restrict the admission of containers which use hostPath volumes.,• Level 1 - Master Node,Pods defined which make use of hostPath volumes will not be permitted unless they are run under a specific policy.,1. https://kubernetes.io/docs/concepts/security/pod-security-standards/,5 Section,Manual,"By default, there are no restrictions on the creation of hostPath volumes.",,,,,,,,,
5.2.13,cis-k8s-k8s124-v100-5-2-13,CIS_Kubernetes_1.24_Benchmark_v1.0.0_PDF_-_ARCHIVE_,Minimize the admission of containers which use HostPorts,Do not generally permit containers which require the use of HostPorts.,"Host ports connect containers directly to the host's network. This can bypass controls such as network policy. There should be at least one admission control policy defined which does not permit containers which require the use of HostPorts. If you need to run containers which require HostPorts, this should be defined in a separate policy and you should carefully check to ensure that only limited service accounts and users are given permission to use that policy.","List the policies in use for each namespace in the cluster, ensure that each policy disallows the admission of containers which have hostPort sections.",Add policies to each namespace in the cluster which has user workloads to restrict the admission of containers which use hostPort sections.,• Level 1 - Master Node,"Pods defined with hostPort settings in either the container, initContainer or ephemeralContainer sections will not be permitted unless they are run under a specific policy.",1. https://kubernetes.io/docs/concepts/security/pod-security-standards/ 5.3 Network Policies and CNI,5 Section,Manual,"By default, there are no restrictions on the use of HostPorts.",,,,,,,,,
5.3.1,cis-k8s-k8s124-v100-5-3-1,CIS_Kubernetes_1.24_Benchmark_v1.0.0_PDF_-_ARCHIVE_,Ensure that the CNI in use supports Network Policies,There are a variety of CNI plugins available for Kubernetes. If the CNI in use does not support Network Policies it may not be possible to effectively restrict traffic in the cluster.,Kubernetes network policies are enforced by the CNI plugin in use. As such it is important to ensure that the CNI plugin supports both Ingress and Egress network policies.,"Review the documentation of CNI plugin in use by the cluster, and confirm that it supports Ingress and Egress network policies.","If the CNI plugin in use does not support network policies, consideration should be given to making use of a different plugin, or finding an alternate mechanism for restricting traffic in the Kubernetes cluster.",• Level 1 - Master Node,None,1. https://kubernetes.io/docs/concepts/extend-kubernetes/compute-storage-net/network-plugins/,5 Section,Manual,This will depend on the CNI plugin in use.,One example here is Flannel ( https://github.com/coreos/flannel ) which does not support Network policy unless Calico is also in use.,,,,,,,,
5.3.2,cis-k8s-k8s124-v100-5-3-2,CIS_Kubernetes_1.24_Benchmark_v1.0.0_PDF_-_ARCHIVE_,Ensure that all Namespaces have Network Policies defined,Use network policies to isolate traffic in your cluster network.,"Running different applications on the same Kubernetes cluster creates a risk of one compromised application attacking a neighboring application. Network segmentation is important to ensure that containers can communicate only with those they are supposed to. A network policy is a specification of how selections of pods are allowed to communicate with each other and other network endpoints. Network Policies are namespace scoped. When a network policy is introduced to a given namespace, all traffic not allowed by the policy is denied. However, if there are no network policies in a namespace all traffic will be allowed into and out of the pods in that namespace.",Run the below command and review the NetworkPolicy objects created in the cluster. kubectl --all-namespaces get networkpolicy Ensure that each namespace defined in the cluster has at least one Network Policy.,Follow the documentation and create NetworkPolicy objects as you need them.,• Level 2 - Master Node,"Once network policies are in use within a given namespace, traffic not explicitly allowed by a network policy will be denied. As such it is important to ensure that, when introducing network policies, legitimate traffic is not blocked.",1. https://kubernetes.io/docs/concepts/services-networking/networkpolicies/ 2. https://octetz.com/posts/k8s-network-policy-apis 3. https://kubernetes.io/docs/tasks/configure-pod-container/declare-network-policy/,5 Section,Manual,"By default, network policies are not created.",,,,,,,,,
5.4.1,cis-k8s-k8s124-v100-5-4-1,CIS_Kubernetes_1.24_Benchmark_v1.0.0_PDF_-_ARCHIVE_,Prefer using secrets as files over secrets as environment variables,Kubernetes supports mounting secrets as data volumes or as environment variables. Minimize the use of environment variable secrets.,"It is reasonably common for application code to log out its environment (particularly in the event of an error). This will include any secret values passed in as environment variables, so secrets can easily be exposed to any user or entity who has access to the logs.","Run the following command to find references to objects which use environment variables defined from secrets. kubectl get all -o jsonpath='{range .items[?(@..secretKeyRef)]} {.kind} {.metadata.name} {""\n""}{end}' -A","If possible, rewrite application code to read secrets from mounted secret files, rather than from environment variables.",• Level 2 - Master Node,Application code which expects to read secrets in the form of environment variables would need modification,1. https://kubernetes.io/docs/concepts/configuration/secret/#using-secrets,5 Section,Manual,"By default, secrets are not defined",Mounting secrets as volumes has the additional benefit that secret values can be updated without restarting the pod,,,,,,,,
5.4.2,cis-k8s-k8s124-v100-5-4-2,CIS_Kubernetes_1.24_Benchmark_v1.0.0_PDF_-_ARCHIVE_,Consider external secret storage,"Consider the use of an external secrets storage and management system, instead of using Kubernetes Secrets directly, if you have more complex secret management needs. Ensure the solution requires authentication to access secrets, has auditing of access to and use of secrets, and encrypts secrets. Some solutions also make it easier to rotate secrets.","Kubernetes supports secrets as first-class objects, but care needs to be taken to ensure that access to secrets is carefully limited. Using an external secrets provider can ease the management of access to secrets, especially where secrets are used across both Kubernetes and non-Kubernetes environments.",Review your secrets management implementation.,Refer to the secrets management options offered by your cloud provider or a third-party secrets management solution.,• Level 2 - Master Node,None,N/A,5 Section,Manual,"By default, no external secret management is configured.",,,,,,,,,
5.5.1,cis-k8s-k8s124-v100-5-5-1,CIS_Kubernetes_1.24_Benchmark_v1.0.0_PDF_-_ARCHIVE_,Configure Image Provenance using ImagePolicyWebhook admission controller,Configure Image Provenance for your deployment.,Kubernetes supports plugging in provenance rules to accept or reject the images in your deployments. You could configure such rules to ensure that only approved images are deployed in the cluster.,Review the pod definitions in your cluster and verify that image provenance is configured as appropriate.,Follow the Kubernetes documentation and setup image provenance.,• Level 2 - Master Node,You need to regularly maintain your provenance configuration based on container image updates.,1. https://kubernetes.io/docs/admin/admission-controllers/#imagepolicywebhook 2. https://github.com/kubernetes/community/blob/master/contributors/design-proposals/image-provenance.md 3. https://hub.docker.com/r/dnurmi/anchore-toolbox/ 4. https://github.com/kubernetes/kubernetes/issues/22888,5 Section,Manual,"By default, image provenance is not set.",,,,,,,,,
5.7.1,cis-k8s-k8s124-v100-5-7-1,CIS_Kubernetes_1.24_Benchmark_v1.0.0_PDF_-_ARCHIVE_,Create administrative boundaries between resources using namespaces,Use namespaces to isolate your Kubernetes objects.,"Limiting the scope of user permissions can reduce the impact of mistakes or malicious activities. A Kubernetes namespace allows you to partition created resources into logically named groups. Resources created in one namespace can be hidden from other namespaces. By default, each resource created by a user in Kubernetes cluster runs in a default namespace, called default . You can create additional namespaces and attach resources and users to them. You can use Kubernetes Authorization plugins to create policies that segregate access to namespace resources between different users.",Run the below command and review the namespaces created in the cluster. kubectl get namespaces Ensure that these namespaces are the ones you need and are adequately administered as per your requirements.,Follow the documentation and create namespaces for objects in your deployment as you need them.,• Level 1 - Master Node,You need to switch between namespaces for administration.,1. https://kubernetes.io/docs/concepts/overview/working-with-objects/namespaces/#viewing-namespaces 2. http://blog.kubernetes.io/2016/08/security-best-practices-kubernetes-deployment.html 3. https://github.com/kubernetes/enhancements/tree/master/keps/sig-node/589-efficient-node-heartbeats,5 Section,Manual,"By default, Kubernetes starts with two initial namespaces: 1. default - The default namespace for objects with no other namespace 2. kube-system - The namespace for objects created by the Kubernetes system 3. kube-node-lease - Namespace used for node heartbeats 4. kube-public - Namespace used for public information in a cluster",,,,,,,,,
5.7.2,cis-k8s-k8s124-v100-5-7-2,CIS_Kubernetes_1.24_Benchmark_v1.0.0_PDF_-_ARCHIVE_,Ensure that the seccomp profile is set to docker/default in your pod definitions,Enable docker/default seccomp profile in your pod definitions.,"Seccomp (secure computing mode) is used to restrict the set of system calls applications can make, allowing cluster administrators greater control over the security of workloads running in the cluster. Kubernetes disables seccomp profiles by default for historical reasons. You should enable it to ensure that the workloads have restricted actions available within the container.",Review the pod definitions in your cluster. It should create a line as below: securityContext: seccompProfile: type: RuntimeDefault,Use security context to enable the docker/default seccomp profile in your pod definitions. An example is as below: securityContext: seccompProfile: type: RuntimeDefault,• Level 2 - Master Node,"If the docker/default seccomp profile is too restrictive for you, you would have to create/manage your own seccomp profiles.",1. https://kubernetes.io/docs/tutorials/clusters/seccomp/ 2. https://docs.docker.com/engine/security/seccomp/,5 Section,Manual,"By default, seccomp profile is set to unconfined which means that no seccomp profiles are enabled.",,,,,,,,,
5.7.3,cis-k8s-k8s124-v100-5-7-3,CIS_Kubernetes_1.24_Benchmark_v1.0.0_PDF_-_ARCHIVE_,Apply Security Context to Your Pods and Containers,Apply Security Context to Your Pods and Containers,"A security context defines the operating system security settings (uid, gid, capabilities, SELinux role, etc..) applied to a container. When designing your containers and pods, make sure that you configure the security context for your pods, containers, and volumes. A security context is a property defined in the deployment yaml. It controls the security parameters that will be assigned to the pod/container/volume. There are two levels of security context: pod level security context, and container level security context.",Review the pod definitions in your cluster and verify that you have security contexts defined as appropriate.,"Follow the Kubernetes documentation and apply security contexts to your pods. For a suggested list of security contexts, you may refer to the CIS Security Benchmark for Docker Containers.",• Level 2 - Master Node,"If you incorrectly apply security contexts, you may have trouble running the pods.",1. https://kubernetes.io/docs/concepts/policy/security-context/ 2. https://learn.cisecurity.org/benchmarks,5 Section,Manual,"By default, no security contexts are automatically applied to pods.",,,,,,,,,
5.7.4,cis-k8s-k8s124-v100-5-7-4,CIS_Kubernetes_1.24_Benchmark_v1.0.0_PDF_-_ARCHIVE_,The default namespace should not be used,"Kubernetes provides a default namespace, where objects are placed if no namespace is specified for them. Placing objects in this namespace makes application of RBAC and other controls more difficult.","Resources in a Kubernetes cluster should be segregated by namespace, to allow for security controls to be applied at that level and to make it easier to manage resources.","Run this command to list objects in default namespace kubectl get $(kubectl api-resources --verbs=list --namespaced=true -o name | paste -sd, -) --ignore-not-found -n default The only entries there should be system managed resources such as the kubernetes service",Ensure that namespaces are created to allow for appropriate segregation of Kubernetes resources and that all new resources are created in a specific namespace.,• Level 2 - Master Node,None,N/A,5 Section,Manual,"Unless a namespace is specific on object creation, the default namespace will be used",,,,,,,,,
1.1.1,cis-k8s-k8s120-v100-1-1-1,CIS_Kubernetes_V1.20_Benchmark_v1.0.0_PDF_,Ensure that the API server pod specification file permissions are set to 644 or more restrictive,Ensure that the API server pod specification file has permissions of 644 or more restrictive.,The API server pod specification file controls various parameters that set the behavior of the API server. You should restrict its file permissions to maintain the integrity of the file. The file should be writable by only the administrators on the system.,"Run the below command (based on the file location on your system) on the master node. For example, stat -c %a /etc/kubernetes/manifests/kube-apiserver.yaml Verify that the permissions are 644 or more restrictive.","Run the below command (based on the file location on your system) on the master node. For example, chmod 644 /etc/kubernetes/manifests/kube-apiserver.yaml",• Level 1 - Master Node,None,17 | P a g e 1. https://kubernetes.io/docs/admin/kube-apiserver/,1 Section,Automated,"By default, the kube-apiserver.yaml file has permissions of 640 .",,,,,,,,,
