rule_id,provider,service,category,severity,title,description,check_type,threat_category,mitre_tactics,mitre_techniques,risk_score,domain,action_category,posture_category,source_file
aws.iam.cloudtrail.attach_role_policy,aws,iam,iam,high,IAM: Attach Role Policy,Managed policy attached to IAM role — permissions scope expanded.,log,privilege_escalation,privilege_escalation,T1098.003,78,identity_and_access_management,audit_activity,iam_posture,aws_rule_ciem/iam/aws.iam.cloudtrail.attach_role_policy.yaml
aws.iam.cloudtrail.attach_user_policy,aws,iam,iam,high,IAM: Attach User Policy,Managed policy directly attached to IAM user — may grant over-privileged access.,log,privilege_escalation,privilege_escalation,T1098.003,78,identity_and_access_management,audit_activity,iam_posture,aws_rule_ciem/iam/aws.iam.cloudtrail.attach_user_policy.yaml
aws.iam.cloudtrail.create_policy_version,aws,iam,iam,medium,IAM: Create Policy Version,New version of existing IAM policy created — may expand permissions.,log,privilege_escalation,privilege_escalation,T1098.003,58,identity_and_access_management,audit_activity,iam_posture,aws_rule_ciem/iam/aws.iam.cloudtrail.create_policy_version.yaml
aws.iam.cloudtrail.deactivate_mfa_device,aws,iam,iam,high,IAM: Deactivate MFA Device,MFA deactivated on IAM user — removes a key authentication control.,log,identity_manipulation,defense_evasion,T1556.006,72,identity_and_access_management,audit_activity,iam_posture,aws_rule_ciem/iam/aws.iam.cloudtrail.deactivate_mfa_device.yaml
aws.iam.cloudtrail.delete_access_analyzer,aws,iam,iam,high,IAM: Delete Access Analyzer,IAM Access Analyzer deleted — external access detection capability removed.,log,defense_evasion,defense_evasion,T1562.001,75,logging_monitoring_and_alerting,audit_activity,security_posture,aws_rule_ciem/iam/aws.iam.cloudtrail.delete_access_analyzer.yaml
aws.iam.cloudtrail.delete_access_key,aws,iam,iam,medium,IAM: Delete Access Key,IAM access key deleted.,log,credential_access,defense_evasion,T1531,40,identity_and_access_management,audit_activity,iam_posture,aws_rule_ciem/iam/aws.iam.cloudtrail.delete_access_key.yaml
aws.iam.cloudtrail.delete_account_password_policy,aws,iam,iam,high,IAM: Delete Account Password Policy,IAM account password policy deleted — authentication strength requirements removed.,log,defense_evasion,defense_evasion,T1562.001,72,logging_monitoring_and_alerting,audit_activity,security_posture,aws_rule_ciem/iam/aws.iam.cloudtrail.delete_account_password_policy.yaml
aws.iam.cloudtrail.delete_login_profile,aws,iam,iam,medium,IAM: Delete Login Profile,IAM login profile deleted — console access removed from user.,log,identity_manipulation,defense_evasion,T1531,50,identity_and_access_management,audit_activity,iam_posture,aws_rule_ciem/iam/aws.iam.cloudtrail.delete_login_profile.yaml
aws.iam.cloudtrail.delete_oidc_provider,aws,iam,iam,medium,IAM: Delete OIDC Provider,OIDC identity provider deleted.,log,persistence,defense_evasion,T1531,45,identity_and_access_management,audit_activity,iam_posture,aws_rule_ciem/iam/aws.iam.cloudtrail.delete_oidc_provider.yaml
aws.iam.cloudtrail.delete_policy,aws,iam,iam,medium,IAM: Delete Policy,IAM policy deleted.,log,privilege_escalation,defense_evasion,T1562.001,50,identity_and_access_management,audit_activity,iam_posture,aws_rule_ciem/iam/aws.iam.cloudtrail.delete_policy.yaml
aws.iam.cloudtrail.delete_role,aws,iam,iam,medium,IAM: Delete Role,IAM role deleted.,log,privilege_escalation,defense_evasion,T1531,45,identity_and_access_management,audit_activity,iam_posture,aws_rule_ciem/iam/aws.iam.cloudtrail.delete_role.yaml
aws.iam.cloudtrail.delete_saml_provider,aws,iam,iam,medium,IAM: Delete SAML Provider,SAML identity provider deleted.,log,persistence,defense_evasion,T1531,45,identity_and_access_management,audit_activity,iam_posture,aws_rule_ciem/iam/aws.iam.cloudtrail.delete_saml_provider.yaml
aws.iam.cloudtrail.delete_user,aws,iam,iam,high,IAM: Delete User,IAM user deleted — may indicate account cleanup after attack or legitimate offboarding.,log,identity_manipulation,defense_evasion,T1531,65,identity_and_access_management,audit_activity,iam_posture,aws_rule_ciem/iam/aws.iam.cloudtrail.delete_user.yaml
aws.iam.cloudtrail.delete_virtual_mfa_device,aws,iam,iam,high,IAM: Delete Virtual MFA Device,Virtual MFA device deleted — authentication control removed.,log,identity_manipulation,defense_evasion,T1556.006,72,identity_and_access_management,audit_activity,iam_posture,aws_rule_ciem/iam/aws.iam.cloudtrail.delete_virtual_mfa_device.yaml
aws.iam.cloudtrail.enable_mfa_device,aws,iam,iam,low,IAM: Enable MFA Device,MFA device enabled for IAM user.,log,identity_manipulation,persistence,T1136.003,20,identity_and_access_management,audit_activity,iam_posture,aws_rule_ciem/iam/aws.iam.cloudtrail.enable_mfa_device.yaml
aws.iam.cloudtrail.get_access_key_last_used,aws,iam,iam,low,IAM: Get Access Key Last Used,IAM access key last-used information queried — reconnaissance of credential activity.,log,credential_access,discovery,T1087.004,25,identity_and_access_management,read,iam_posture,aws_rule_ciem/iam/aws.iam.cloudtrail.get_access_key_last_used.yaml
aws.iam.cloudtrail.org_attach_policy,aws,iam,iam,high,IAM: Org Attach Policy,Policy attached at AWS Organizations level — affects all member accounts.,log,privilege_escalation,privilege_escalation,T1098.003,80,identity_and_access_management,audit_activity,iam_posture,aws_rule_ciem/iam/aws.iam.cloudtrail.org_attach_policy.yaml
aws.iam.cloudtrail.org_create_account,aws,iam,iam,high,IAM: Org Create Account,New AWS account created in organization — expands attack surface.,log,initial_access,persistence,T1136.003,70,threat_detection,create,threat_posture,aws_rule_ciem/iam/aws.iam.cloudtrail.org_create_account.yaml
aws.iam.cloudtrail.org_create_policy,aws,iam,iam,high,IAM: Org Create Policy,Organizations policy created — scope covers all member accounts.,log,privilege_escalation,privilege_escalation,T1098.003,75,identity_and_access_management,create,iam_posture,aws_rule_ciem/iam/aws.iam.cloudtrail.org_create_policy.yaml
aws.iam.cloudtrail.org_delete_policy,aws,iam,iam,medium,IAM: Org Delete Policy,Organizations policy deleted.,log,privilege_escalation,defense_evasion,T1562.001,45,identity_and_access_management,delete,iam_posture,aws_rule_ciem/iam/aws.iam.cloudtrail.org_delete_policy.yaml
aws.iam.cloudtrail.org_detach_policy,aws,iam,iam,medium,IAM: Org Detach Policy,Organizations policy detached.,log,privilege_escalation,defense_evasion,T1562.001,50,identity_and_access_management,audit_activity,iam_posture,aws_rule_ciem/iam/aws.iam.cloudtrail.org_detach_policy.yaml
aws.iam.cloudtrail.org_leave_organization,aws,iam,iam,high,IAM: Org Leave Organization,AWS account left organization — removes organizational controls and SCPs.,log,initial_access,defense_evasion,T1531,70,threat_detection,audit_activity,threat_posture,aws_rule_ciem/iam/aws.iam.cloudtrail.org_leave_organization.yaml
aws.iam.cloudtrail.org_remove_account,aws,iam,iam,medium,IAM: Org Remove Account,Account removed from AWS organization.,log,initial_access,defense_evasion,T1531,50,threat_detection,delete,threat_posture,aws_rule_ciem/iam/aws.iam.cloudtrail.org_remove_account.yaml
aws.iam.cloudtrail.org_update_policy,aws,iam,iam,high,IAM: Org Update Policy,Organizations policy updated — may expand permissions across all member accounts.,log,privilege_escalation,privilege_escalation,T1098.003,75,identity_and_access_management,modify,iam_posture,aws_rule_ciem/iam/aws.iam.cloudtrail.org_update_policy.yaml
aws.iam.cloudtrail.put_group_policy,aws,iam,iam,high,IAM: Put Group Policy,Inline policy added to IAM group — all members inherit new permissions.,log,privilege_escalation,privilege_escalation,T1098.003,78,identity_and_access_management,audit_activity,iam_posture,aws_rule_ciem/iam/aws.iam.cloudtrail.put_group_policy.yaml
aws.iam.cloudtrail.put_user_policy,aws,iam,iam,high,IAM: Put User Policy,Inline policy added to IAM user — custom permissions applied directly.,log,privilege_escalation,privilege_escalation,T1098.003,78,identity_and_access_management,audit_activity,iam_posture,aws_rule_ciem/iam/aws.iam.cloudtrail.put_user_policy.yaml
aws.iam.cloudtrail.remove_user_from_group,aws,iam,iam,medium,IAM: Remove User From Group,User removed from IAM group.,log,identity_manipulation,defense_evasion,T1531,45,identity_and_access_management,audit_activity,iam_posture,aws_rule_ciem/iam/aws.iam.cloudtrail.remove_user_from_group.yaml
aws.iam.cloudtrail.set_default_policy_version,aws,iam,iam,medium,IAM: Set Default Policy Version,Default IAM policy version changed — may activate previously inactive permissions.,log,privilege_escalation,privilege_escalation,T1098.003,58,identity_and_access_management,audit_activity,iam_posture,aws_rule_ciem/iam/aws.iam.cloudtrail.set_default_policy_version.yaml
aws.iam.cloudtrail.sso_create_account_assignment,aws,iam,iam,high,IAM: SSO Create Account Assignment,SSO account assignment created via AWS SSO — account access granted.,log,privilege_escalation,privilege_escalation,T1098.003,75,identity_and_access_management,create,iam_posture,aws_rule_ciem/iam/aws.iam.cloudtrail.sso_create_account_assignment.yaml
aws.iam.cloudtrail.sso_create_permission_set,aws,iam,iam,medium,IAM: SSO Create Permission Set,SSO permission set created — defines access scope for SSO assignments.,log,privilege_escalation,privilege_escalation,T1098.003,60,identity_and_access_management,create,iam_posture,aws_rule_ciem/iam/aws.iam.cloudtrail.sso_create_permission_set.yaml
aws.iam.cloudtrail.sso_delete_account_assignment,aws,iam,iam,medium,IAM: SSO Delete Account Assignment,SSO account assignment deleted.,log,privilege_escalation,defense_evasion,T1531,45,identity_and_access_management,delete,iam_posture,aws_rule_ciem/iam/aws.iam.cloudtrail.sso_delete_account_assignment.yaml
aws.iam.cloudtrail.sso_delete_permission_set,aws,iam,iam,low,IAM: SSO Delete Permission Set,SSO permission set deleted.,log,privilege_escalation,defense_evasion,T1531,30,identity_and_access_management,delete,iam_posture,aws_rule_ciem/iam/aws.iam.cloudtrail.sso_delete_permission_set.yaml
aws.iam.cloudtrail.sso_provision_permission_set,aws,iam,iam,medium,IAM: SSO Provision Permission Set,SSO permission set provisioned to accounts.,log,privilege_escalation,privilege_escalation,T1098.003,55,identity_and_access_management,audit_activity,iam_posture,aws_rule_ciem/iam/aws.iam.cloudtrail.sso_provision_permission_set.yaml
aws.iam.cloudtrail.sts_assume_role_with_saml,aws,iam,iam,high,IAM: STS Assume Role With SAML,Role assumed via SAML federation — forged or legitimate SAML token used to gain AWS access.,log,lateral_movement,lateral_movement;initial_access,T1606.002;T1078.004,72,network_security_and_connectivity,audit_activity,network_posture,aws_rule_ciem/iam/aws.iam.cloudtrail.sts_assume_role_with_saml.yaml
aws.iam.cloudtrail.sts_assume_role_with_web_identity,aws,iam,iam,high,IAM: STS Assume Role With Web Identity,Role assumed via web identity (OIDC) — application access token used to access AWS resources.,log,lateral_movement,lateral_movement,T1550.001,70,network_security_and_connectivity,audit_activity,network_posture,aws_rule_ciem/iam/aws.iam.cloudtrail.sts_assume_role_with_web_identity.yaml
aws.iam.cloudtrail.sts_decode_authorization_message,aws,iam,iam,low,IAM: STS Decode Authorization Message,STS authorization message decoded — may expose internal policy details.,log,credential_access,discovery,T1087.004,25,identity_and_access_management,audit_activity,iam_posture,aws_rule_ciem/iam/aws.iam.cloudtrail.sts_decode_authorization_message.yaml
aws.iam.cloudtrail.sts_get_federation_token,aws,iam,iam,high,IAM: STS Get Federation Token,Federated token obtained — enables acting as a federated user with scoped custom permissions.,log,credential_access,credential_access;lateral_movement,T1606.002;T1550.001,70,identity_and_access_management,read,iam_posture,aws_rule_ciem/iam/aws.iam.cloudtrail.sts_get_federation_token.yaml
aws.iam.cloudtrail.sts_get_session_token,aws,iam,iam,medium,IAM: STS Get Session Token,Temporary STS session token requested — may indicate credential harvesting.,log,credential_access,credential_access,T1528,55,identity_and_access_management,read,iam_posture,aws_rule_ciem/iam/aws.iam.cloudtrail.sts_get_session_token.yaml
aws.iam.cloudtrail.update_access_key_disable,aws,iam,iam,medium,IAM: Update Access Key Disable,IAM access key disabled.,log,credential_access,defense_evasion,T1531,45,identity_and_access_management,audit_activity,iam_posture,aws_rule_ciem/iam/aws.iam.cloudtrail.update_access_key_disable.yaml
aws.iam.cloudtrail.update_account_password_policy,aws,iam,iam,medium,IAM: Update Account Password Policy,Account password policy updated — authentication requirements may have been weakened.,log,defense_evasion,defense_evasion,T1562.001,55,logging_monitoring_and_alerting,audit_activity,security_posture,aws_rule_ciem/iam/aws.iam.cloudtrail.update_account_password_policy.yaml
aws.iam.cloudtrail.update_login_profile,aws,iam,iam,high,IAM: Update Login Profile,IAM login profile updated — password reset or access modification detected.,log,identity_manipulation,persistence;credential_access,T1098.001,70,identity_and_access_management,audit_activity,iam_posture,aws_rule_ciem/iam/aws.iam.cloudtrail.update_login_profile.yaml
aws.iam.cloudtrail.update_oidc_provider_thumbprint,aws,iam,iam,high,IAM: Update OIDC Provider Thumbprint,OIDC provider thumbprint updated — hybrid identity trust relationship modified for external IdP.,log,persistence,persistence,T1556.007,72,identity_and_access_management,audit_activity,iam_posture,aws_rule_ciem/iam/aws.iam.cloudtrail.update_oidc_provider_thumbprint.yaml
aws.lambda.cloudtrail.concurrency_limit_removed,aws,lambda,lambda,medium,Lambda: Concurrency Limit Removed,Lambda concurrency limit removed — function can now scale without restriction.,log,defense_evasion,defense_evasion,T1562.001,50,compute_and_workload_security,delete,security_posture,aws_rule_ciem/lambda/aws.lambda.cloudtrail.concurrency_limit_removed.yaml
aws.lambda.cloudtrail.env_vars_updated,aws,lambda,lambda,high,Lambda: Env Vars Updated,Lambda environment variables updated — function configuration changed; may expose secrets.,log,defense_evasion,defense_evasion,T1562.001,70,compute_and_workload_security,execute,security_posture,aws_rule_ciem/lambda/aws.lambda.cloudtrail.env_vars_updated.yaml
aws.lambda.cloudtrail.execution_role_changed,aws,lambda,lambda,high,Lambda: Execution Role Changed,Lambda execution role changed — function permissions modified.,log,privilege_escalation,privilege_escalation,T1098.001,75,compute_and_workload_security,execute,iam_posture,aws_rule_ciem/lambda/aws.lambda.cloudtrail.execution_role_changed.yaml
aws.lambda.cloudtrail.function_code_updated,aws,lambda,lambda,high,Lambda: Function Code Updated,Lambda function code updated via cloud admin API — existing function logic replaced.,log,execution,execution,T1651,72,compute_and_workload_security,execute,workload_posture,aws_rule_ciem/lambda/aws.lambda.cloudtrail.function_code_updated.yaml
aws.lambda.cloudtrail.function_created,aws,lambda,lambda,high,Lambda: Function Created,Lambda function created — serverless compute workload deployed via cloud admin API.,log,execution,execution;persistence,T1651,68,compute_and_workload_security,execute,workload_posture,aws_rule_ciem/lambda/aws.lambda.cloudtrail.function_created.yaml
aws.lambda.cloudtrail.function_deleted,aws,lambda,lambda,medium,Lambda: Function Deleted,Lambda function deleted.,log,defense_evasion,defense_evasion,T1531,45,compute_and_workload_security,delete,security_posture,aws_rule_ciem/lambda/aws.lambda.cloudtrail.function_deleted.yaml
aws.lambda.cloudtrail.function_url_public,aws,lambda,lambda,high,Lambda: Function URL Public,Lambda function URL configured for public access — serverless function exposed to internet.,log,initial_access,initial_access,T1190,78,compute_and_workload_security,execute,threat_posture,aws_rule_ciem/lambda/aws.lambda.cloudtrail.function_url_public.yaml
aws.lambda.cloudtrail.layer_permission_added,aws,lambda,lambda,medium,Lambda: Layer Permission Added,Lambda layer permission added — external account can use this layer.,log,persistence,persistence,T1648,55,compute_and_workload_security,execute,iam_posture,aws_rule_ciem/lambda/aws.lambda.cloudtrail.layer_permission_added.yaml
aws.lambda.cloudtrail.resource_policy_cross_account,aws,lambda,lambda,high,Lambda: Resource Policy Cross Account,Lambda resource policy grants cross-account invocation — external account can invoke function.,log,lateral_movement,lateral_movement,T1548.005,75,compute_and_workload_security,execute,network_posture,aws_rule_ciem/lambda/aws.lambda.cloudtrail.resource_policy_cross_account.yaml
aws.lambda.function_log.access_denied,aws,lambda,lambda,low,Lambda: Access Denied,Access denied on S3 operation — unauthorized access attempt or permission misconfiguration.,log,discovery,discovery,T1087.004,20,compute_and_workload_security,execute,threat_posture,aws_rule_ciem/lambda/aws.lambda.function_log.access_denied.yaml
aws.lambda.function_log.connection_refused,aws,lambda,lambda,low,Lambda: Connection Refused,Lambda connection refused — function could not connect to external endpoint.,log,discovery,discovery,T1046,20,compute_and_workload_security,execute,threat_posture,aws_rule_ciem/lambda/aws.lambda.function_log.connection_refused.yaml
aws.lambda.function_log.credential_error,aws,lambda,lambda,medium,Lambda: Credential Error,Lambda credential error — function unable to authenticate; possible misconfiguration or stolen role.,log,credential_access,credential_access,T1552.005,55,compute_and_workload_security,execute,iam_posture,aws_rule_ciem/lambda/aws.lambda.function_log.credential_error.yaml
aws.lambda.function_log.env_var_access,aws,lambda,lambda,high,Lambda: Env Var Access,Lambda environment variable accessed — function environment inspected; may contain secrets.,log,credential_access,credential_access,T1552.001,72,compute_and_workload_security,execute,iam_posture,aws_rule_ciem/lambda/aws.lambda.function_log.env_var_access.yaml
aws.lambda.function_log.function_error,aws,lambda,lambda,low,Lambda: Function Error,Lambda function execution error — runtime error recorded.,log,discovery,discovery,T1651,20,compute_and_workload_security,execute,threat_posture,aws_rule_ciem/lambda/aws.lambda.function_log.function_error.yaml
aws.lambda.function_log.import_error,aws,lambda,lambda,low,Lambda: Import Error,Lambda import error — dependency missing.,log,discovery,discovery,T1651,20,compute_and_workload_security,execute,threat_posture,aws_rule_ciem/lambda/aws.lambda.function_log.import_error.yaml
aws.lambda.function_log.invocation_report,aws,lambda,lambda,low,Lambda: Invocation Report,Lambda invocation report — function execution statistics recorded.,log,discovery,execution,T1651,20,compute_and_workload_security,execute,threat_posture,aws_rule_ciem/lambda/aws.lambda.function_log.invocation_report.yaml
aws.lambda.function_log.metadata_endpoint,aws,lambda,lambda,high,Lambda: Metadata Endpoint,EC2 instance metadata endpoint queried — SSRF or server-side access to credentials detected.,log,credential_access,credential_access,T1552.005,80,compute_and_workload_security,execute,iam_posture,aws_rule_ciem/lambda/aws.lambda.function_log.metadata_endpoint.yaml
aws.lambda.function_log.structured_event,aws,lambda,lambda,low,Lambda: Structured Event,Lambda structured log event — custom application data recorded from function.,log,discovery,execution,T1651,20,compute_and_workload_security,execute,threat_posture,aws_rule_ciem/lambda/aws.lambda.function_log.structured_event.yaml
aws.lambda.function_log.subprocess_exec,aws,lambda,lambda,high,Lambda: Subprocess Exec,Container exec command detected — interactive shell access via container CLI/API.,log,execution,execution,T1059.013,80,compute_and_workload_security,execute,workload_posture,aws_rule_ciem/lambda/aws.lambda.function_log.subprocess_exec.yaml
aws.lambda.function_log.timeout,aws,lambda,lambda,low,Lambda: Timeout,Connection timeout at load balancer — service unavailability or DoS indicator.,log,discovery,discovery,T1595.002,20,compute_and_workload_security,execute,threat_posture,aws_rule_ciem/lambda/aws.lambda.function_log.timeout.yaml
aws.lambda.function_log.unauthorized_error,aws,lambda,lambda,medium,Lambda: Unauthorized Error,Lambda unauthorized error — function invocation denied; possible credential misuse.,log,initial_access,credential_access,T1110.001,55,compute_and_workload_security,execute,threat_posture,aws_rule_ciem/lambda/aws.lambda.function_log.unauthorized_error.yaml
aws.monitor.cloudtrail.athena_create_named_query,aws,monitor,monitor,low,CloudWatch: Athena Create Named Query,Athena named query created — SQL query saved for data analysis.,log,discovery,discovery,T1087.004,25,logging_monitoring_and_alerting,create,threat_posture,aws_rule_ciem/monitor/aws.monitor.cloudtrail.athena_create_named_query.yaml
aws.monitor.cloudtrail.athena_start_query_execution,aws,monitor,monitor,medium,CloudWatch: Athena Start Query Execution,Athena query executed — S3 data queried via SQL; may indicate data reconnaissance.,log,data_exfiltration,collection,T1530,55,logging_monitoring_and_alerting,audit_activity,data_security_posture,aws_rule_ciem/monitor/aws.monitor.cloudtrail.athena_start_query_execution.yaml
aws.monitor.cloudtrail.cloudwatch_delete_alarms,aws,monitor,monitor,medium,CloudWatch: Cloudwatch Delete Alarms,CloudWatch alarms deleted — monitoring alerts removed.,log,defense_evasion,defense_evasion,T1562.001,55,logging_monitoring_and_alerting,delete,security_posture,aws_rule_ciem/monitor/aws.monitor.cloudtrail.cloudwatch_delete_alarms.yaml
aws.monitor.cloudtrail.cloudwatch_disable_alarm_actions,aws,monitor,monitor,medium,CloudWatch: Cloudwatch Disable Alarm Actions,CloudWatch alarm actions disabled — automated responses to alarms stopped.,log,defense_evasion,defense_evasion,T1562.001,55,logging_monitoring_and_alerting,audit_activity,security_posture,aws_rule_ciem/monitor/aws.monitor.cloudtrail.cloudwatch_disable_alarm_actions.yaml
aws.monitor.cloudtrail.cloudwatch_put_dashboard,aws,monitor,monitor,low,CloudWatch: Cloudwatch Put Dashboard,CloudWatch dashboard created or updated.,log,discovery,discovery,T1087.004,20,logging_monitoring_and_alerting,create,threat_posture,aws_rule_ciem/monitor/aws.monitor.cloudtrail.cloudwatch_put_dashboard.yaml
aws.monitor.cloudtrail.cloudwatch_put_metric_alarm,aws,monitor,monitor,low,CloudWatch: Cloudwatch Put Metric Alarm,CloudWatch metric alarm created or updated.,log,persistence,persistence,T1087.004,20,logging_monitoring_and_alerting,create,iam_posture,aws_rule_ciem/monitor/aws.monitor.cloudtrail.cloudwatch_put_metric_alarm.yaml
aws.monitor.cloudtrail.glue_create_crawler,aws,monitor,monitor,low,CloudWatch: Glue Create Crawler,Glue crawler created — data catalog discovery job configured.,log,discovery,collection,T1530,30,logging_monitoring_and_alerting,create,threat_posture,aws_rule_ciem/monitor/aws.monitor.cloudtrail.glue_create_crawler.yaml
aws.monitor.cloudtrail.glue_create_job,aws,monitor,monitor,low,CloudWatch: Glue Create Job,Glue ETL job created — data transformation workload defined.,log,execution,execution,T1059.007,30,logging_monitoring_and_alerting,create,workload_posture,aws_rule_ciem/monitor/aws.monitor.cloudtrail.glue_create_job.yaml
aws.monitor.cloudtrail.glue_update_job,aws,monitor,monitor,low,CloudWatch: Glue Update Job,Glue ETL job updated — data transformation configuration changed.,log,execution,execution,T1059.007,30,logging_monitoring_and_alerting,modify,workload_posture,aws_rule_ciem/monitor/aws.monitor.cloudtrail.glue_update_job.yaml
aws.monitor.cloudtrail.logs_delete_log_group,aws,monitor,monitor,high,CloudWatch: Logs Delete Log Group,CloudWatch log group deleted — log data and future logging capability destroyed.,log,defense_evasion,defense_evasion,T1562.008,75,logging_monitoring_and_alerting,delete,security_posture,aws_rule_ciem/monitor/aws.monitor.cloudtrail.logs_delete_log_group.yaml
aws.monitor.cloudtrail.logs_delete_retention_policy,aws,monitor,monitor,medium,CloudWatch: Logs Delete Retention Policy,CloudWatch log group retention policy deleted — log lifetime no longer enforced.,log,defense_evasion,defense_evasion,T1562.008,55,logging_monitoring_and_alerting,delete,security_posture,aws_rule_ciem/monitor/aws.monitor.cloudtrail.logs_delete_retention_policy.yaml
aws.monitor.cloudtrail.logs_put_resource_policy,aws,monitor,monitor,medium,CloudWatch: Logs Put Resource Policy,CloudWatch Logs resource policy updated — cross-account or cross-service access configured.,log,privilege_escalation,privilege_escalation,T1098.003,55,logging_monitoring_and_alerting,create,iam_posture,aws_rule_ciem/monitor/aws.monitor.cloudtrail.logs_put_resource_policy.yaml
aws.monitor.cloudtrail.logs_put_retention_policy,aws,monitor,monitor,medium,CloudWatch: Logs Put Retention Policy,CloudWatch log group retention policy updated — log retention duration changed.,log,defense_evasion,defense_evasion,T1562.008,50,logging_monitoring_and_alerting,create,security_posture,aws_rule_ciem/monitor/aws.monitor.cloudtrail.logs_put_retention_policy.yaml
aws.monitor.cloudtrail.logs_put_subscription_filter,aws,monitor,monitor,medium,CloudWatch: Logs Put Subscription Filter,CloudWatch log subscription filter added — log events forwarded to external destination.,log,persistence,persistence;collection,T1546,55,logging_monitoring_and_alerting,create,iam_posture,aws_rule_ciem/monitor/aws.monitor.cloudtrail.logs_put_subscription_filter.yaml
aws.netsec.cloudtrail.cloudfront_create_distribution,aws,netsec,netsec,medium,Network Security: Cloudfront Create Distribution,CloudFront distribution created — CDN endpoint provisioned.,log,execution,initial_access,T1583.003,50,network_security_and_connectivity,network,workload_posture,aws_rule_ciem/netsec/aws.netsec.cloudtrail.cloudfront_create_distribution.yaml
aws.netsec.cloudtrail.cloudfront_update_distribution,aws,netsec,netsec,medium,Network Security: Cloudfront Update Distribution,CloudFront distribution updated — CDN configuration changed.,log,defense_evasion,defense_evasion,T1578.004,50,network_security_and_connectivity,network,security_posture,aws_rule_ciem/netsec/aws.netsec.cloudtrail.cloudfront_update_distribution.yaml
aws.netsec.cloudtrail.elb_create_load_balancer,aws,netsec,netsec,medium,Network Security: Elb Create Load Balancer,Elastic Load Balancer created — traffic distribution endpoint provisioned.,log,execution,persistence,T1583.003,45,network_security_and_connectivity,network,workload_posture,aws_rule_ciem/netsec/aws.netsec.cloudtrail.elb_create_load_balancer.yaml
aws.netsec.cloudtrail.elb_modify_load_balancer_attributes,aws,netsec,netsec,medium,Network Security: Elb Modify Load Balancer Attributes,ELB attributes modified — load balancer security or logging settings changed.,log,defense_evasion,defense_evasion,T1578.004,50,network_security_and_connectivity,network,security_posture,aws_rule_ciem/netsec/aws.netsec.cloudtrail.elb_modify_load_balancer_attributes.yaml
aws.netsec.cloudtrail.elb_set_security_groups,aws,netsec,netsec,medium,Network Security: Elb Set Security Groups,ELB security groups updated — load balancer network access controls changed.,log,defense_evasion,defense_evasion,T1562.007,55,network_security_and_connectivity,network,security_posture,aws_rule_ciem/netsec/aws.netsec.cloudtrail.elb_set_security_groups.yaml
aws.netsec.cloudtrail.internet_gateway_attached,aws,netsec,netsec,high,Network Security: Internet Gateway Attached,Internet gateway attached to VPC — direct internet exposure added.,log,lateral_movement,lateral_movement;initial_access,T1563.001;T1190,78,network_security_and_connectivity,network,network_posture,aws_rule_ciem/netsec/aws.netsec.cloudtrail.internet_gateway_attached.yaml
aws.netsec.cloudtrail.internet_gateway_created,aws,netsec,netsec,medium,Network Security: Internet Gateway Created,Internet gateway created — enables internet connectivity for VPC.,log,lateral_movement,lateral_movement,T1563.001,55,network_security_and_connectivity,network,network_posture,aws_rule_ciem/netsec/aws.netsec.cloudtrail.internet_gateway_created.yaml
aws.netsec.cloudtrail.nat_gateway_created,aws,netsec,netsec,medium,Network Security: Nat Gateway Created,NAT gateway created — enables outbound internet access from private subnets.,log,lateral_movement,lateral_movement,T1090.003,50,network_security_and_connectivity,network,network_posture,aws_rule_ciem/netsec/aws.netsec.cloudtrail.nat_gateway_created.yaml
aws.netsec.cloudtrail.network_firewall_deleted,aws,netsec,netsec,critical,Network Security: Network Firewall Deleted,AWS Network Firewall deleted — network-level protection removed.,log,defense_evasion,defense_evasion,T1562.007,88,network_security_and_connectivity,delete,security_posture,aws_rule_ciem/netsec/aws.netsec.cloudtrail.network_firewall_deleted.yaml
aws.netsec.cloudtrail.network_firewall_policy_deleted,aws,netsec,netsec,high,Network Security: Network Firewall Policy Deleted,Network Firewall policy deleted — firewall rules removed.,log,defense_evasion,defense_evasion,T1562.007,78,network_security_and_connectivity,delete,security_posture,aws_rule_ciem/netsec/aws.netsec.cloudtrail.network_firewall_policy_deleted.yaml
aws.netsec.cloudtrail.network_firewall_policy_updated,aws,netsec,netsec,medium,Network Security: Network Firewall Policy Updated,Network Firewall policy updated — firewall rule set changed.,log,defense_evasion,defense_evasion,T1562.007,55,network_security_and_connectivity,network,security_posture,aws_rule_ciem/netsec/aws.netsec.cloudtrail.network_firewall_policy_updated.yaml
aws.netsec.cloudtrail.route53_associate_vpc,aws,netsec,netsec,medium,Network Security: Route53 Associate VPC,Route53 hosted zone associated with VPC — private DNS resolution scope extended.,log,lateral_movement,lateral_movement,T1584.002,50,network_security_and_connectivity,network,network_posture,aws_rule_ciem/netsec/aws.netsec.cloudtrail.route53_associate_vpc.yaml
aws.netsec.cloudtrail.route53_change_record_sets,aws,netsec,netsec,high,Network Security: Route53 Change Record Sets,Route53 DNS records changed — domain resolution modified.,log,lateral_movement,lateral_movement,T1584.002,72,network_security_and_connectivity,network,network_posture,aws_rule_ciem/netsec/aws.netsec.cloudtrail.route53_change_record_sets.yaml
