framework,framework_version,control_id,title,description,source_file
CIS_IBM,,2.2,Ensure that the --client-cert-auth argument is set to true,Enable client authentication on etcd service.,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv
CIS_IBM,,2.4,Ensure that the --peer-cert-file and --peer-key-file arguments are set as appropriate,etcd should be configured to make use of TLS encryption for peer connections.,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv
CIS_IBM,,2.5,Ensure that the --peer-client-cert-auth argument is set to true,etcd should be configured for peer authentication.,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv
CIS_IBM,,2.6,Ensure that the --peer-auto-tls argument is not set to true,Do not use automatically generated self-signed certificates for TLS connections between peers.,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv
CIS_IBM,,3.1.1,Client certificate authentication should not be used for users,"Kubernetes provides the option to use client certificates for user authentication. However as there is no way to revoke these certificates when a user leaves an organization or loses their credential, they are not suitable for this purpose. It is not possible to fully disable client certificate use within a cluster as it is used for component to component authentication.",cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv
CIS_IBM,,4.1.1,Ensure that the kubelet service file permissions are set to 644 or more restrictive,Ensure that the kubelet service file has permissions of 644 or more restrictive.,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv
CIS_IBM,,4.1.4,If proxy kubeconfig file exists ensure ownership is set to root:root,"If kube-proxy is running, ensure that the file ownership of its kubeconfig file is set to root:root .",cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv
CIS_IBM,,4.1.7,Ensure that the certificate authorities file permissions are set to 644 or more restrictive,Ensure that the certificate authorities file has permissions of 644 or more restrictive.,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv
CIS_IBM,,4.1.8,Ensure that the client certificate authorities file ownership is set to root:root,Ensure that the certificate authorities file ownership is set to root:root .,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv
CIS_IBM,,4.1.9,Ensure that the kubelet --config configuration file has permissions set to 600 or more restrictive,"Ensure that if the kubelet refers to a configuration file with the --config argument, that file has permissions of 600 or more restrictive.",cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv
CIS_IBM,,4.2.1,"Activate Garbage collection in OpenShift Container Platform 4, as appropriate",Configure garbage collection for containers and images as appropriate,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv
CIS_IBM,,5.1,Disable Intel Trusted Execution Technology (TXT),related CPU feature that is not - Intel Trusted Execution Technology (TXT) is a securitycurrently leveraged by OpenShift or Openshift virtualization.,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv
CIS_IBM,,5.2.10,Minimize access to privileged Security Context Constraints,"OpenShift has the concept of Security Context Constraints (SCCs) that supplement the Pod Security Admission controller. SCCs allow you to group elevated container capabilities and assign those capabilities to users and groups. For example, you can have an SCC that restricts the ability to launch privileged containers and assign that SCC to all authenticated users. As a result, users requesting a pod that contains a privileged container will be rejected. You can find more information on SCCs in t",cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv
CIS_IBM,,5.4.2,Consider external secret storage,"Consider the use of an external secrets storage and management system, instead of using Kubernetes Secrets directly, if you have more complex secret management needs. Ensure the solution requires authentication to access secrets, has auditing of access to and use of secrets, and encrypts secrets. Some solutions also make it easier to rotate secrets.",cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv
CIS_IBM,,6.1,Disable nested virtualization,"Enabling nested virtualization in OpenShift Virtualization allows virtual machines to run within a hypervisor that is itself running on top of an existing operating system. This nested virtualization, enables the VMs to access the full range of setup, known asvirtualization features provided by the underlying host, including access to the virtualization stack. In this case, Openshift Virtualization uses nested virtualization to provide its VMs with access to the entire virtualization stack, allo",cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv
CIS_IBM,,6.2,Enable vCPU metrics,"Openshift Virtualization provides metrics that you can use to monitor the consumption of cluster infrastructure resources, including vCPU. In order to use the vCPU metric, the kernel argument must be applied. schedstats=enable",cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv
CIS_IBM,,6.3,Ensure all CPU vulnerabilities are mitigated,"Ensure that all known CPU vulnerabilities are mitigated. This ensures that known attacks, such as Spectre, Meltdown, etc. either do not affect the node or are mitigated via software.",cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv
CIS_IBM,1.3.0,1.3.6,Ensure that the RotateKubeletServerCertificate argument is set to true,Enable kubelet server certificate rotation on controller-manager.,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv
CIS_K8S,,1.1.1,Ensure that the API server pod specification file permissions are set to 600 or more restrictive,Ensure that the API server pod specification file has permissions of 600 or more restrictive.,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,1.1.10,Ensure that the Container Network Interface file ownership is set to root:root,Ensure that the Container Network Interface files have ownership set to root:root .,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,1.1.11,Ensure that the etcd data directory permissions are set to 700 or more restrictive,Ensure that the etcd data directory has permissions of 700 or more restrictive.,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,1.1.12,Ensure that the etcd data directory ownership is set to etcd:etcd,Ensure that the etcd data directory ownership is set to etcd:etcd .,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,1.1.13,Ensure that the admin.conf file permissions are set to 600,Ensure that the admin.conf file has permissions of 600 .,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,1.1.14,Ensure that the admin.conf file ownership is set to root:root,Ensure that the admin.conf file ownership is set to root:root .,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,1.1.16,Ensure that the scheduler.conf file ownership is set to root:root,Ensure that the scheduler.conf file ownership is set to root:root .,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,1.1.17,Ensure that the controller-manager.conf file permissions are set to 600 or more restrictive,Ensure that the controller-manager.conf file has permissions of 600 or more restrictive.,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,1.1.18,Ensure that the controller-manager.conf file ownership is set to root:root,Ensure that the controller-manager.conf file ownership is set to root:root .,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,1.1.19,Ensure that the Kubernetes PKI directory and file ownership is set to root:root,Ensure that the Kubernetes PKI directory and file ownership is set to root:root .,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,1.1.2,Ensure that the API server pod specification file ownership is set to root:root,Ensure that the API server pod specification file ownership is set to root:root .,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,1.1.20,Ensure that the Kubernetes PKI certificate file permissions are set to 600 or more restrictive,Ensure that Kubernetes PKI certificate files have permissions of 600 or more restrictive.,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,1.1.21,Ensure that the Kubernetes PKI key file permissions are set to 600,Ensure that Kubernetes PKI key files have permissions of 600 .,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,1.1.3,Ensure that the controller manager pod specification file permissions are set to 600 or more restrictive,Ensure that the controller manager pod specification file has permissions of 600 or more restrictive.,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,1.1.4,Ensure that the controller manager pod specification file ownership is set to root:root,Ensure that the controller manager pod specification file ownership is set to root:root .,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,1.1.5,Ensure that the scheduler pod specification file permissions are set to 600 or more restrictive,Ensure that the scheduler pod specification file has permissions of 600 or more restrictive.,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,1.1.6,Ensure that the scheduler pod specification file ownership is set to root:root,Ensure that the scheduler pod specification file ownership is set to root:root .,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,1.1.7,Ensure that the etcd pod specification file permissions are set to 600 or more restrictive,Ensure that the /etc/kubernetes/manifests/etcd.yaml file has permissions of 600 or more restrictive.,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,1.1.8,Ensure that the etcd pod specification file ownership is set to root:root,Ensure that the /etc/kubernetes/manifests/etcd.yaml file ownership is set to root:root .,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,1.1.9,Ensure that the Container Network Interface file permissions are set to 600 or more restrictive,Ensure that the Container Network Interface files have permissions of 600 or more restrictive.,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,1.4.10,Ensure that the flanneld file ownership is set to root:root,Ensure that the flanneld file ownership is set to root:root .,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,1.4.11,Ensure that the etcd data directory permissions are set to 700 or more restrictive,Ensure that the etcd data directory has permissions of 700 or more restrictive.,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,1.4.12,Ensure that the etcd data directory ownership is set to etcd:etcd,Ensure that the etcd data directory ownership is set to etcd:etcd .,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,1.4.3,Ensure that the config file permissions are set to 644 or more restrictive,Ensure that the config file has permissions of 644 or more restrictive.,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,1.4.4,Ensure that the config file ownership is set to root:root,Ensure that the config file ownership is set to root:root .,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,1.4.5,Ensure that the scheduler file permissions are set to 644 or more restrictive,Ensure that the scheduler file has permissions of 644 or more restrictive.,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,1.4.6,Ensure that the scheduler file ownership is set to root:root,Ensure that the scheduler file ownership is set to root:root .,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,1.4.7,Ensure that the etcd.conf file permissions are set to 644 or more restrictive,Ensure that the etcd.conf file has permissions of 644 or more restrictive.,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,1.4.8,Ensure that the etcd.conf file ownership is set to root:root,Ensure that the etcd.conf file ownership is set to root:root .,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,1.4.9,Ensure that the flanneld file permissions are set to 644 or more restrictive,Ensure that the flanneld file has permissions of 644 or more restrictive.,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,1.5.5,Ensure that the --peer-client-cert-auth argument is set to true,etcd should be configured for peer authentication.,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,1.5.6,Ensure that the --peer-auto-tls argument is not set to true,Do not use automatically generated self-signed certificates for TLS connections between peers.,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,1.5.7,Ensure that the --wal-dir argument is set as appropriate,Store etcd logs separately from etcd data.,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,1.5.8,Ensure that the --max-wals argument is set to 0,Do not auto rotate logs.,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,1.6.5,Avoid using Kubernetes Secrets,Avoid using Kubernetes secret .,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,2.1.1,Ensure that the --allow-privileged argument is set to false,Do not allow privileged containers.,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,2.1.10,Ensure that the --hostname-override argument is not set,Do not override node hostnames.,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,2.1.11,Ensure that the --event-qps argument is set to 0,Do not limit event creation.,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,2.1.12,Ensure that the --tls-cert-file and --tls-private-key-file arguments are set as appropriate,Setup TLS connection on the Kubelets.,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,2.1.13,Ensure that the --cadvisor-port argument is set to 0,Disable cAdvisor.,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,2.1.3,Ensure that the --authorization-mode argument is not set to AlwaysAllow,Do not allow all requests. Enable explicit authorization.,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,2.1.4,Ensure that the --client-ca-file argument is set as appropriate,Enable Kubelet authentication using certificates.,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,2.1.5,Ensure that the --read-only-port argument is set to 0,Disable the read-only port.,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,2.1.6,Ensure that the --streaming-connection-idle-timeout argument is not set to 0,Do not disable timeouts on streaming connections.,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,2.1.7,Ensure that the --protect-kernel-defaults argument is set to true,Protect tuned kernel parameters from overriding kubelet default kernel parameter values.,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,2.1.8,Ensure that the --make-iptables-util-chains argument is set to true,Allow Kubelet to manage iptables.,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,2.1.9,Ensure that the --keep-terminated-pod-volumes argument is set to false,Unmount volumes from the nodes on pod termination.,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,2.2.1,Ensure that the config file permissions are set to 644 or more restrictive,Ensure that the config file has permissions of 644 or more restrictive.,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,2.2.2,Ensure that the config file ownership is set to root:root,Ensure that the config file ownership is set to root:root .,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,2.2.3,Ensure that the kubelet file permissions are set to 644 or more restrictive,Ensure that the kubelet file has permissions of 644 or more restrictive.,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,2.2.4,Ensure that the kubelet file ownership is set to root:root,Ensure that the kubelet file ownership is set to root:root .,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,2.2.5,Ensure that the proxy file permissions are set to 644 or more restrictive,Ensure that the proxy file has permissions of 644 or more restrictive.,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,2.2.6,Ensure that the proxy file ownership is set to root:root,Ensure that the proxy file ownership is set to root:root .,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,3.1.1,Client certificate authentication should not be used for users,"Kubernetes provides the option to use client certificates for user authentication. However as there is no way to revoke these certificates when a user leaves an organization or loses their credential, they are not suitable for this purpose. It is not possible to fully disable client certificate use within a cluster as it is used for component to component authentication.",cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,3.1.13,Ensure that the --audit-log-maxsize argument is set to 100 or as appropriate,Rotate log files on reaching 100 MB or as appropriate.,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,4.1.1,Ensure that the kubelet service file permissions are set to 600 or more restrictive,Ensure that the kubelet service file has permissions of 600 or more restrictive.,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,4.1.10,If the kubelet config.yaml configuration file is being used validate file ownership is set to root:root,"Ensure that if the kubelet refers to a configuration file with the --config argument, that file is owned by root:root.",cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,4.1.2,Ensure that the kubelet service file ownership is set to root:root,Ensure that the kubelet service file ownership is set to root:root .,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,4.1.3,If proxy kubeconfig file exists ensure permissions are set to 600 or more restrictive,"If kube-proxy is running, and if it is using a file-based kubeconfig file, ensure that the proxy kubeconfig file has permissions of 600 or more restrictive.",cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,4.1.4,If proxy kubeconfig file exists ensure ownership is set to root:root,"If kube-proxy is running, ensure that the file ownership of its kubeconfig file is set to root:root .",cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,4.1.5,Ensure that the --kubeconfig kubelet.conf file permissions are set to 600 or more restrictive,Ensure that the kubelet.conf file has permissions of 600 or more restrictive.,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,4.1.6,Ensure that the --kubeconfig kubelet.conf file ownership is set to root:root,Ensure that the kubelet.conf file ownership is set to root:root .,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,4.1.7,Ensure that the certificate authorities file permissions are set to 600 or more restrictive,Ensure that the certificate authorities file has permissions of 600 or more restrictive.,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,4.1.8,Ensure that the client certificate authorities file ownership is set to root:root,Ensure that the certificate authorities file ownership is set to root:root .,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,4.2.1,Ensure that the --anonymous-auth argument is set to false,Disable anonymous requests to the Kubelet server.,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,4.2.10,Ensure that the --tls-cert-file and --tls-private-key-file arguments are set as appropriate,Setup TLS connection on the Kubelets.,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,4.2.11,Ensure that the --rotate-certificates argument is not set to false,Enable kubelet client certificate rotation.,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,4.2.12,Verify that the RotateKubeletServerCertificate argument is set to true,Enable kubelet server certificate rotation.,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,4.2.13,Ensure that the Kubelet only makes use of Strong Cryptographic Ciphers,Ensure that the Kubelet is configured to only use strong cryptographic ciphers.,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,4.2.15,Ensure that the --IPAddressDeny is set to any,"Ensuring that --IPAddressDeny is set to ""Any"" will facilitate allowlisting of only IP addresses that are explicitly set with the --IPAddressAllow parameter which will block unspecified IP addresses from communicating with the kubelet component.",cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,4.2.3,Ensure that the --client-ca-file argument is set as appropriate,Enable Kubelet authentication using certificates.,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,4.2.5,Ensure that the --streaming-connection-idle-timeout argument is not set to 0,Do not disable timeouts on streaming connections.,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,4.2.6,Ensure that the --protect-kernel-defaults argument is set to true,Protect tuned kernel parameters from overriding kubelet default kernel parameter values.,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,4.2.7,Ensure that the --make-iptables-util-chains argument is set to true,Allow Kubelet to manage iptables.,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,4.2.8,Ensure that the --hostname-override argument is not set,Do not override node hostnames.,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,4.2.9,Ensure that the --event-qps argument is set to 0 or a level which ensures appropriate event capture,"Security relevant information should be captured. The --event-qps flag on the Kubelet can be used to limit the rate at which events are gathered. Setting this too low could result in relevant events not being logged, however the unlimited setting of 0 could result in a denial of service on the kubelet.",cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,5.3.1,Ensure that the CNI in use supports Network Policies,There are a variety of CNI plugins available for Kubernetes. If the CNI in use does not support Network Policies it may not be possible to effectively restrict traffic in the cluster.,cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_K8S,,5.4.2,Consider external secret storage,"Consider the use of an external secrets storage and management system, instead of using Kubernetes Secrets directly, if you have more complex secret management needs. Ensure the solution requires authentication to access secrets, has auditing of access to and use of secrets, and encrypts secrets. Some solutions also make it easier to rotate secrets.",cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv
CIS_OCI,1.2.0,2.2.2,Ensure OKE service level admins are created to manage  OKE,"OKE integrates with Oracle Cloud Infrastructure IAM for authentication and authorization, for all interfaces (the Console, SDK or CLI, and REST API). To create, update, and delete clusters and node pools, users must be in groups and those group must have the necessary access. Certain cluster operations created by Container Engine for Kubernetes may require additional permissions granted via a Kubernetes RBAC role or cluster role. One example is the installing the metrics server which requires ad",cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv
CIS_OCI,1.2.0,2.3.1,Ensure access to OCI Audit service Log for OKE,The audit logs are part of the OKE managed Kubernetes control plane logs managed by OKE. OKE integrates with Oracle Cloud Infrastructure Audit Service. All operations performed by the Kubernetes API server are visible as log events on the Oracle Cloud Infrastructure Audit service.,cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv
CIS_OCI,1.2.0,3.2.12,Ensure that the --rotate-server-certificates argument is set  to true,Enable kubelet server certificate rotation.,cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv
CIS_OCI,1.5.0,2.2.1,Ensure access to OCI Audit service Log for OKE,The audit logs are part of the OKE managed Kubernetes control plane logs managed by OKE. OKE integrates with Oracle Cloud Infrastructure Audit Service. All operations performed by the Kubernetes API server are visible as log events on the Oracle Cloud Infrastructure Audit service.,cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv
CIS_OCI,1.5.0,3.1.2,Ensure that the proxy oke_kubelet_conf.json file ownership  is set to root:root,"If kubelet is running, ensure that the file ownership of its oke_kubelet_conf.json file is set to root:root.",cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv
CIS_OCI,1.5.0,3.1.3,Ensure that the kubelet configuration file has permissions  set to 644 or more restrictive,"Ensure that if the kubelet refers to a configuration file with the --config argument, that file has permissions of 644 or more restrictive.",cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv
CIS_OCI,1.5.0,3.1.4,Ensure that the kubelet configuration file ownership is set to  root:root,"Ensure that if the kubelet refers to a configuration file with the --config argument, that file is owned by root:root.",cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv
CIS_OCI,1.5.0,3.2.1,Ensure that the --anonymous-auth argument is set to false,Disable anonymous requests to the Kubelet server.,cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv
CIS_OCI,1.5.0,3.2.3,Ensure that the --client-ca-file argument is set as  appropriate,Enable Kubelet authentication using certificates.,cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv
CIS_OCI,1.5.0,3.2.4,Ensure that the --read-only-port argument is set to 0,Disable the read-only port.,cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv
CIS_OCI,1.5.0,3.2.5,Ensure that the --streaming-connection-idle-timeout  argument is not set to 0,Do not disable timeouts on streaming connections.,cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv
CIS_OCI,1.5.0,3.2.6,Ensure that the --make-iptables-util-chains argument is set  to true,Allow Kubelet to manage iptables.,cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv
CIS_OCI,1.5.0,3.2.7,Ensure that the --event-qps argument is set to 0 or a level  which ensures appropriate event capture,"Security relevant information should be captured. The --event-qps flag on the Kubelet can be used to limit the rate at which events are gathered. Setting this too low could result in relevant events not being logged, however the unlimited setting of 0 could result in a denial of service on the kubelet.",cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv
CIS_OCI,1.5.0,3.2.8,Ensure that the --tls-cert-file and --tls-private-key-file  arguments are set as appropriate,Setup TLS connection on the Kubelets.,cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv
CIS_OCI,1.5.0,3.2.9,Ensure that the --rotate-certificates argument is not set to  false,Enable kubelet client certificate rotation.,cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv
CIS_OCI,1.5.0,4.1.1,Ensure that the cluster-admin role is only used where  required,The RBAC role cluster-admin provides wide-ranging powers over the environment and should be used only where and when needed.,cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv
CIS_OCI,1.5.0,4.1.5,Ensure that default service accounts are not actively used.,The default service account should not be used to ensure that rights granted to applications can be more easily audited and reviewed.,cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv
CIS_OCI,1.5.0,4.3.1,Ensure latest CNI version is used,There are a variety of CNI plugins available for Kubernetes. If the CNI in use does not support Network Policies it may not be possible to effectively restrict traffic in the cluster.,cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv
CIS_OCI,3.0.0,1.10,Ensure user auth tokens rotate within 90 days or less,"Auth tokens are authentication tokens generated by Oracle. You use auth tokens to authenticate with APIs that do not support the Oracle Cloud Infrastructure signature- based authentication. If the service requires an auth token, the service-specific documentation instructs you to generate one and how to use it.",cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv
CIS_OCI,3.0.0,1.11,Ensure user IAM Database Passwords rotate within 90 days,Users can create and manage their database password in their IAM user profile and use that password to authenticate to databases in their tenancy. An IAM database password is a different password than an OCI Console password. Setting an IAM database password allows an authorized IAM user to sign in to one or more Autonomous Databases in their tenancy. An IAM database password is a different password than an OCI Console password. Setting an IAM database password allows an authorized IAM user to s,cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv
CIS_OCI,3.0.0,1.12,Ensure API keys are not created for tenancy administrator  users,Tenancy administrator users have full access to the organization's OCI tenancy. API keys associated with user accounts are used for invoking the OCI APIs via custom programs or clients like CLI/SDKs. The clients are typically used for performing day-to- day operations and should never require full tenancy access. Service-level administrative users with API keys should be used instead.,cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv
CIS_OCI,3.0.0,1.13,Ensure all OCI IAM user accounts have a valid and current  email address,"All OCI IAM local user accounts have an email address field associated with the account. It is recommended to specify an email address that is valid and current. If you have an email address in your user profile, you can use the Forgot Password link on the sign on page to have a temporary password sent to you.",cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv
