framework,control_id,control_title,csp,suggested_rule_id,intent
CIS_GCP,3.2.8,Ensure that the --rotate-certificates argument is not present  or is set to true,gcp,gcp.container.node_pool.rotate_certificates,Check that GKE node pools have auto certificate rotation enabled.
CIS_GCP,3.2.9,Ensure that the RotateKubeletServerCertificate argument is  set to true,gcp,gcp.container.node_pool.rotate_kubelet_server_certificate,Check that GKE node pools have RotateKubeletServerCertificate enabled for secure certificate rotation.
CIS_GCP,4.1.10,Avoid non-default bindings to system:authenticated,gcp,gcp.iam.role_binding.system_authenticated_non_default,Check IAM role bindings to system:authenticated group for non-default roles.
CIS_GCP,4.1.3,Minimize wildcard use in Roles and ClusterRoles,gcp,gcp.iam.role.wildcard_action,Check IAM custom roles for wildcard permissions in actions.
CIS_GCP,4.6.3,Apply Security Context to Pods and Containers,gcp,gcp.kubernetes_engine.pod.security_context,Check that Pods have a non-root security context configured.
CIS_GCP,4.6.4,The default namespace should not be used,gcp,gcp.container.cluster.namespace_default,Check that no GKE cluster uses the default namespace.
CIS_GCP,3.1.2,Ensure that the kubelet kubeconfig file ownership is set to  root:root,gcp,gcp.container.node_pool.kubelet_kubeconfig_ownership,Check that the kubelet kubeconfig file ownership is set to root:root for GKE node pools.
CIS_GCP,3.1.3,Ensure that the kubelet configuration file has permissions  set to 644,gcp,gcp.container.node_pool.kubelet_config_permissions,Check that the kubelet configuration file on GKE nodes has permissions set to 644.
CIS_GCP,3.1.4,Ensure that the kubelet configuration file ownership is set to  root:root,gcp,gcp.container.node_pool.kubelet_config_ownership,Check that the kubelet configuration file ownership is set to root:root for GKE nodes.
CIS_GCP,1.3,Ensure that Security Key Enforcement is Enabled for All  Admin Accounts,gcp,gcp.iam.user.security_key_enforcement,check that all admin users have 2-step verification enforced
CIS_K8S,1.1.11,Ensure that the etcd data directory permissions are set to 700 or more restrictive,k8s,k8s.etcd.data_directory.permissions,Check etcd data directory file permissions are set to 700 or more restrictive
CIS_K8S,1.1.12,Ensure that the etcd data directory ownership is set to etcd:etcd,k8s,k8s.etcd.data_directory.ownership,Check that the etcd data directory is owned by the etcd:etcd user and group.
CIS_K8S,1.1.14,Ensure that the admin.conf file ownership is set to root:root,k8s,k8s.kubernetes.node.file.ownership,Check that the admin.conf file on each node is owned by root:root
CIS_K8S,1.4.11,Ensure that the etcd data directory permissions are set to 700 or more restrictive,k8s,k8s.etcd.configuration.data_directory_permissions,Check etcd data directory file permissions are set to 700 or more restrictive
CIS_K8S,1.4.12,Ensure that the etcd data directory ownership is set to etcd:etcd,k8s,k8s.etcd.data_directory.ownership,Check etcd data directory ownership is set to etcd:etcd
CIS_K8S,1.4.3,Ensure that the config file permissions are set to 644 or more restrictive,k8s,k8s.kubernetes.config_file.permissions,Check that Kubernetes config file permissions are set to 644 or more restrictive
CIS_K8S,1.4.4,Ensure that the config file ownership is set to root:root,k8s,k8s.kubernetes.node.file_system.ownership,Check that kubelet config file ownership is root:root on cluster nodes.
CIS_K8S,1.4.6,Ensure that the scheduler file ownership is set to root:root,k8s,k8s.control_plane.scheduler.file_ownership,Check that the kube-scheduler static pod manifest file is owned by root:root
CIS_K8S,2.1.1,Ensure that the --allow-privileged argument is set to false,k8s,k8s.cluster.api_server.allow_privileged,Check that the Kubernetes API server's --allow-privileged argument is set to false.
CIS_K8S,2.1.10,Ensure that the --hostname-override argument is not set,k8s,k8s.node.kubelet.hostname_override,Check that the kubelet's --hostname-override argument is not set for node configuration.
CIS_K8S,2.1.11,Ensure that the --event-qps argument is set to 0,k8s,k8s.control_plane.kube_apiserver.event_qps,Ensure the kube-apiserver --event-qps argument is set to 0 to limit event creation.
CIS_K8S,2.1.13,Ensure that the --cadvisor-port argument is set to 0,k8s,k8s.kubelet.config.cadvisor_port,Ensure the kubelet's --cadvisor-port argument is disabled (set to 0) to prevent unauthorized access to container metrics.
CIS_K8S,2.1.4,Ensure that the --client-ca-file argument is set as appropriate,k8s,k8s.control_plane.api_server.client_ca_file,verify the kube-apiserver is configured with a client certificate authority file for authentication
CIS_K8S,2.1.6,Ensure that the --streaming-connection-idle-timeout argument is not set to 0,k8s,k8s.kube_apiserver.argument.streaming_connection_idle_timeout,Ensure kube-apiserver --streaming-connection-idle-timeout is not set to 0
CIS_K8S,2.1.7,Ensure that the --protect-kernel-defaults argument is set to true,k8s,k8s.kubernetes.node.kubelet_protect_kernel_defaults,Check that the kubelet argument --protect-kernel-defaults is set to true for node security.
CIS_K8S,2.1.8,Ensure that the --make-iptables-util-chains argument is set to true,k8s,k8s.kubernetes.kubelet.make_iptables_util_chains,Ensure kubelet argument --make-iptables-util-chains is set to true
CIS_K8S,2.2.1,Ensure that the config file permissions are set to 644 or more restrictive,k8s,k8s.kubernetes.config_file.permissions,Check that Kubernetes configuration file permissions are set to 644 or more restrictive
CIS_K8S,2.2.2,Ensure that the config file ownership is set to root:root,k8s,k8s.kubernetes.node.file_system.ownership,Check that kubelet config file ownership is set to root:root
CIS_K8S,2.2.4,Ensure that the kubelet file ownership is set to root:root,k8s,k8s.kubelet.file.ownership_root_root,Check that the kubelet configuration file is owned by root:root.
CIS_K8S,2.2.5,Ensure that the proxy file permissions are set to 644 or more restrictive,k8s,k8s.kubernetes.node.file_permissions.proxy,Check that the kube-proxy kubeconfig file permissions are 644 or more restrictive.
CIS_K8S,3.1.1,Client certificate authentication should not be used for users,k8s,k8s.authentication.user.client_certificate.disabled,Check that the cluster's authentication configuration does not allow or use static client certificate files for user authentication.
CIS_K8S,4.1.10,If the kubelet config.yaml configuration file is being used validate file ownership is set to root:root,k8s,k8s.kubelet.config.file_ownership,validate kubelet config.yaml file ownership is set to root:root
CIS_K8S,4.1.3,If proxy kubeconfig file exists ensure permissions are set to 600 or more restrictive,k8s,k8s.kubeconfig.file.permissions,Check proxy kubeconfig file permissions are 600 or more restrictive
CIS_K8S,4.1.4,If proxy kubeconfig file exists ensure ownership is set to root:root,k8s,k8s.kubernetes.node.file_system.ownership,Check that the proxy kubeconfig file on a node is owned by root:root
CIS_K8S,4.1.6,Ensure that the --kubeconfig kubelet.conf file ownership is set to root:root,k8s,k8s.node.kubelet.kubeconfig_ownership,Check that the kubelet kubeconfig file ownership is set to root:root
CIS_K8S,4.1.7,Ensure that the certificate authorities file permissions are set to 600 or more restrictive,k8s,k8s.node.file_system.certificate_authorities_permissions,Check that the kubelet's CA certificate file permissions are set to 600 or more restrictive.
CIS_K8S,4.1.8,Ensure that the client certificate authorities file ownership is set to root:root,k8s,k8s.kubernetes.node.file_system.client_ca_ownership,Check that the client certificate authorities file on each node is owned by root:root
CIS_K8S,4.2.11,Ensure that the --rotate-certificates argument is not set to false,k8s,k8s.kubelet.config.rotate_certificates,Ensure kubelet does not have rotate-certificates set to false
CIS_K8S,4.2.12,Verify that the RotateKubeletServerCertificate argument is set to true,k8s,k8s.compute.node.rotate_kubelet_server_certificate,Verify the kubelet server certificate rotation is enabled on Kubernetes nodes.
CIS_K8S,4.2.13,Ensure that the Kubelet only makes use of Strong Cryptographic Ciphers,k8s,k8s.kubelet.config.cipher_suites,Check kubelet configuration file for strong cryptographic ciphers.
CIS_K8S,4.2.3,Ensure that the --client-ca-file argument is set as appropriate,k8s,k8s.kubernetes.apiserver.client_ca_file,Ensure the Kubernetes API server is configured with a client certificate authority file for authentication.
CIS_K8S,4.2.5,Ensure that the --streaming-connection-idle-timeout argument is not set to 0,k8s,k8s.kubernetes.api_server.streaming_connection_idle_timeout,Ensure the kube-apiserver --streaming-connection-idle-timeout argument is not set to 0
CIS_K8S,4.2.6,Ensure that the --protect-kernel-defaults argument is set to true,k8s,k8s.kubernetes.node.kubelet_protect_kernel_defaults,Check that the kubelet --protect-kernel-defaults argument is set to true
CIS_K8S,4.2.7,Ensure that the --make-iptables-util-chains argument is set to true,k8s,k8s.kubernetes.kubelet.make_iptables_util_chains,Ensure the kubelet --make-iptables-util-chains argument is set to true for proper network rule management.
CIS_K8S,4.2.8,Ensure that the --hostname-override argument is not set,k8s,k8s.node.kubelet.hostname_override,Check that the kubelet's --hostname-override argument is not set for node configuration.
CIS_K8S,4.2.9,Ensure that the --event-qps argument is set to 0 or a level which ensures appropriate event capture,k8s,k8s.kubernetes.kubelet.event_qps,Check that the kubelet --event-qps argument is set to 0 or an appropriate level for event capture.
SOC2,A1.3,The entity tests recovery plan procedures supporting system recovery to meet its objectives.,oracle,oci.object_storage.backup.bucket_configured,PARTIAL: oci.object_storage.backup.bucket_configured ||| verifies backup storage target exists but not testing execution
SOC2,A1.3,The entity tests recovery plan procedures supporting system recovery to meet its objectives.,ibm,ibm.cos.backup.bucket_configured,PARTIAL: ibm.cos.backup.bucket_configured ||| verifies backup storage target exists but not testing execution
SOC2,A1.3,The entity tests recovery plan procedures supporting system recovery to meet its objectives.,alicloud,alicloud.oss.backup.bucket_configured,PARTIAL: alicloud.oss.backup.bucket_configured ||| verifies backup storage target exists but not testing execution
SOC2,PI1.5,"The entity implements policies and procedures to store inputs, items in processing, and outputs completely, accurately, and timely.",k8s,k8s.storage.persistentvolume.reclaim_policy,PARTIAL: k8s.storage.persistentvolume.reclaim_policy ||| verifies persistent storage policy for data retention but not completeness/accuracy/timeliness of data
PCI_DSS,1.2.2,All changes to network connections and to configurations of NSCs are approved and managed in accordance with the change control process defined at Requirement 6.5.1.,gcp,gcp.compute.firewall.no_permit_all,PARTIAL: gcp.compute.firewall.no_permit_all ||| verifies default-deny posture but not the approval process for changes
PCI_DSS,1.2.2,All changes to network connections and to configurations of NSCs are approved and managed in accordance with the change control process defined at Requirement 6.5.1.,k8s,k8s.network.changes.monitored,PARTIAL: k8s.network.changes.monitored ||| verifies logging of network changes but not the approval process
PCI_DSS,5.2.1,"An anti-malware solution(s) is deployed on all system components, except for those system components identified in periodic evaluations per Requirement 5.2.3 that concludes the system components are n",aws,aws.ec2.instance.antimalware_agent,(refined)
PCI_DSS,5.2.1,"An anti-malware solution(s) is deployed on all system components, except for those system components identified in periodic evaluations per Requirement 5.2.3 that concludes the system components are n",azure,azure.compute.virtual_machine.antimalware_extension,(refined)
PCI_DSS,5.2.1,"An anti-malware solution(s) is deployed on all system components, except for those system components identified in periodic evaluations per Requirement 5.2.3 that concludes the system components are n",gcp,gcp.compute.instance.guest_policy,(refined)
PCI_DSS,5.2.1,"An anti-malware solution(s) is deployed on all system components, except for those system components identified in periodic evaluations per Requirement 5.2.3 that concludes the system components are n",oracle,oci.compute.instance.agent_status,"PARTIAL: oci.compute.instance.agent_status ||| verifies management agent is installed and running, which is a prerequisite for anti-malware, but does not verif"
PCI_DSS,5.2.1,"An anti-malware solution(s) is deployed on all system components, except for those system components identified in periodic evaluations per Requirement 5.2.3 that concludes the system components are n",ibm,ibm.vpc.instance.agent_status,"PARTIAL: ibm.vpc.instance.agent_status ||| verifies VPC instance metadata for agent status, which can indicate security agent presence, but does not directly v"
PCI_DSS,5.2.1,"An anti-malware solution(s) is deployed on all system components, except for those system components identified in periodic evaluations per Requirement 5.2.3 that concludes the system components are n",alicloud,alicloud.ecs.instance.security_agent,"PARTIAL: alicloud.ecs.instance.security_agent ||| verifies the installation status of the Cloud Security Center agent, which provides anti-malware capabilities"
PCI_DSS,5.2.1,"An anti-malware solution(s) is deployed on all system components, except for those system components identified in periodic evaluations per Requirement 5.2.3 that concludes the system components are n",k8s,k8s.security.pod_security_policy,(refined)
PCI_DSS,5.3.4,Audit logs for the anti-malware solution(s) are enabled and retained in accordance with Requirement 10.5.1.,ibm,ibm.activity_tracker.tracker.logging_enabled,PARTIAL: ibm.activity_tracker.tracker.logging_enabled ||| verifies platform audit logging exists but not host-based anti-malware agent logs
PCI_DSS,6.3.1,"Security vulnerabilities are identified and managed as follows: • New security vulnerabilities are identified using industry-recognized sources for security vulnerability information, including alerts",ibm,ibm.vpc.instance.vulnerability_scan,PARTIAL: ibm.vpc.instance.vulnerability_scan ||| verifies scan target configuration exists but not the external intelligence source or human process
PCI_DSS,8.2.2,"Group, shared, or generic IDs, or other shared authentication credentials are only used when necessary on an exception basis, and are managed as follows: • ID use is prevented unless needed for an exc",oracle,oci.identity.user.password_policy.enforce_change,PARTIAL: oci.identity.user.password_policy.enforce_change ||| verifies password policy for IAM users exists but does not directly enforce shared credential use
PCI_DSS,8.2.2,"Group, shared, or generic IDs, or other shared authentication credentials are only used when necessary on an exception basis, and are managed as follows: • ID use is prevented unless needed for an exc",ibm,ibm.iam.user.password_policy.enforce_change,PARTIAL: ibm.iam.user.password_policy.enforce_change ||| verifies password policy for IAM users exists but does not directly enforce shared credential use on a
PCI_DSS,8.2.2,"Group, shared, or generic IDs, or other shared authentication credentials are only used when necessary on an exception basis, and are managed as follows: • ID use is prevented unless needed for an exc",alicloud,alicloud.ram.user.password_policy.enforce_change,PARTIAL: alicloud.ram.user.password_policy.enforce_change ||| verifies password policy for RAM users exists but does not directly enforce shared credential use
PCI_DSS,10.4.2.1,"The frequency of periodic log reviews for all other system components (not defined in Requirement 10.4.1) is defined in the entity’s targeted risk analysis, which is performed according to all element",gcp,gcp.logging.sink.log_export_enabled,PARTIAL: gcp.logging.sink.log_export_enabled ||| verifies log export configuration exists but does not validate review frequency or risk analysis process
PCI_DSS,10.4.2.1,"The frequency of periodic log reviews for all other system components (not defined in Requirement 10.4.1) is defined in the entity’s targeted risk analysis, which is performed according to all element",ibm,ibm.activity_tracker.route.log_export_enabled,PARTIAL: ibm.activity_tracker.route.log_export_enabled ||| verifies log export configuration exists but does not validate review frequency or risk analysis pro
PCI_DSS,10.6.1,System clocks and time are synchronized using time-synchronization technology.,aws,aws.ec2.instance.time_sync,(refined)
PCI_DSS,10.6.1,System clocks and time are synchronized using time-synchronization technology.,azure,azure.virtual_machine.time_sync,(refined)
PCI_DSS,10.6.1,System clocks and time are synchronized using time-synchronization technology.,gcp,gcp.compute.instance.time_sync,(refined)
PCI_DSS,10.6.1,System clocks and time are synchronized using time-synchronization technology.,oracle,oci.compute.instance.time_sync,(refined)
PCI_DSS,10.6.1,System clocks and time are synchronized using time-synchronization technology.,ibm,ibm.vpc.instance.guest_config,PARTIAL: ibm.vpc.instance.guest_config ||| verifies guest OS config recommendation exists but not its execution or state
PCI_DSS,10.6.1,System clocks and time are synchronized using time-synchronization technology.,alicloud,alicloud.ecs.instance.guest_config,PARTIAL: alicloud.ecs.instance.guest_config ||| verifies guest OS config recommendation exists but not its execution or state
PCI_DSS,10.6.1,System clocks and time are synchronized using time-synchronization technology.,k8s,k8s.node.time_sync,(refined)
PCI_DSS,11.3.1.3,Internal vulnerability scans are performed after any significant change as follows: • Vulnerabilities that are either high-risk or critical (according to the entity’s vulnerability risk rankings defin,aws,aws.ec2.image.scan_on_push,PARTIAL: aws.ec2.image.scan_on_push ||| verifies ECR image scanning is enabled on push but does not confirm execution after significant changes
PCI_DSS,11.3.1.3,Internal vulnerability scans are performed after any significant change as follows: • Vulnerabilities that are either high-risk or critical (according to the entity’s vulnerability risk rankings defin,azure,azure.cr.image.vulnerability_assessment_enabled,PARTIAL: azure.cr.image.vulnerability_assessment_enabled ||| verifies ACR vulnerability scanning is configured but does not confirm execution after significant
PCI_DSS,11.3.1.3,Internal vulnerability scans are performed after any significant change as follows: • Vulnerabilities that are either high-risk or critical (according to the entity’s vulnerability risk rankings defin,gcp,gcp.artifactregistry.image.vulnerability_scanning_enabled,PARTIAL: gcp.artifactregistry.image.vulnerability_scanning_enabled ||| verifies Artifact Registry vulnerability scanning is on but does not confirm execution a
PCI_DSS,11.3.1.3,Internal vulnerability scans are performed after any significant change as follows: • Vulnerabilities that are either high-risk or critical (according to the entity’s vulnerability risk rankings defin,oracle,oci.artifacts.container.image.scan_on_push,PARTIAL: oci.artifacts.container.image.scan_on_push ||| verifies OCIR scan on push is enabled but does not confirm execution after significant changes
PCI_DSS,11.3.1.3,Internal vulnerability scans are performed after any significant change as follows: • Vulnerabilities that are either high-risk or critical (according to the entity’s vulnerability risk rankings defin,ibm,ibm.containerregistry.image.security_advisory_enabled,PARTIAL: ibm.containerregistry.image.security_advisory_enabled ||| verifies IBM Container Registry vulnerability scanning is configured but does not confirm ex
PCI_DSS,11.4.7,Additional requirement for multi-tenant service providers only: Multi-tenant service providers support their customers for external penetration testing per Requirement 11.4.3 and 11.4.4.,aws,aws.ec2.security_group.no_public_ingress,PARTIAL: aws.ec2.security_group.no_public_ingress ||| verifies network isolation but not penetration testing support process
PCI_DSS,11.4.7,Additional requirement for multi-tenant service providers only: Multi-tenant service providers support their customers for external penetration testing per Requirement 11.4.3 and 11.4.4.,oracle,oci.core.security_list.no_public_ingress,PARTIAL: oci.core.security_list.no_public_ingress ||| verifies network isolation but not penetration testing support process
PCI_DSS,11.4.7,Additional requirement for multi-tenant service providers only: Multi-tenant service providers support their customers for external penetration testing per Requirement 11.4.3 and 11.4.4.,ibm,ibm.is.security_group.no_public_ingress,PARTIAL: ibm.is.security_group.no_public_ingress ||| verifies network isolation but not penetration testing support process
PCI_DSS,A1.2.1,(cross-reference PDF — no title in any source),oracle,oci.identity.password_policy.minimum_length,(refined)
PCI_DSS,A1.2.1,(cross-reference PDF — no title in any source),ibm,ibm.iam.password_policy.minimum_length,(refined)
PCI_DSS,A3.3.2,(cross-reference PDF — no title in any source),aws,aws.iam.password_policy.minimum_length,(refined)
PCI_DSS,A3.3.2,(cross-reference PDF — no title in any source),azure,azure.aad.password_policy.minimum_length,(refined)
PCI_DSS,A3.3.2,(cross-reference PDF — no title in any source),gcp,gcp.iam.password_policy.minimum_length,(refined)
PCI_DSS,A3.3.2,(cross-reference PDF — no title in any source),oracle,oci.iam.password_policy.minimum_length,(refined)
PCI_DSS,A3.3.2,(cross-reference PDF — no title in any source),ibm,ibm.iam.account_settings.password_policy,PARTIAL: ibm.iam.account_settings.password_policy ||| may verify policy existence in account settings but specific minimum length attribute may not be a distin
PCI_DSS,A3.3.2,(cross-reference PDF — no title in any source),alicloud,alicloud.ram.password_policy.minimum_length,(refined)
PCI_DSS,A3.5,(cross-reference PDF — no title in any source),aws,aws.iam.password_policy.minimum_length,(refined)
PCI_DSS,A3.5,(cross-reference PDF — no title in any source),azure,azure.aad.password_policy.minimum_length,(refined)
PCI_DSS,A3.5,(cross-reference PDF — no title in any source),gcp,gcp.iam.password_policy.minimum_length,(refined)
PCI_DSS,A3.5,(cross-reference PDF — no title in any source),oracle,oci.identity.auth_policy.password_policy,PARTIAL: oci.identity.auth_policy.password_policy ||| verifies config exists but not testing execution
PCI_DSS,A3.5,(cross-reference PDF — no title in any source),ibm,ibm.iam.account_settings.password_policy,PARTIAL: ibm.iam.account_settings.password_policy ||| verifies config exists but not testing execution
PCI_DSS,A3.5,(cross-reference PDF — no title in any source),alicloud,alicloud.ram.password_policy.minimum_length,(refined)
NIST_800_171,3.1.8,Limit unsuccessful logon attempts.,aws,aws.iam.account_password_policy.maximum_password_attempts,(refined)
NIST_800_171,3.1.8,Limit unsuccessful logon attempts.,azure,azure.aad.password_reset_policies.lockout_threshold,(refined)
NIST_800_171,3.1.8,Limit unsuccessful logon attempts.,gcp,gcp.iam.password_policy.lockout_threshold,(refined)
NIST_800_171,3.1.8,Limit unsuccessful logon attempts.,oracle,oci.identity.auth_policy.password_policy,PARTIAL: oci.identity.auth_policy.password_policy ||| verifies config exists but not testing execution
NIST_800_171,3.1.8,Limit unsuccessful logon attempts.,ibm,ibm.iam.account_settings.login_policy,PARTIAL: ibm.iam.account_settings.login_policy ||| verifies config exists but not testing execution
NIST_800_171,3.1.8,Limit unsuccessful logon attempts.,alicloud,alicloud.ram.password_policy.login_attempt_limit,PARTIAL: alicloud.ram.password_policy.login_attempt_limit ||| verifies config exists but not testing execution
NIST_800_171,3.1.11,Terminate (automatically) a user session after a defined condition.,aws,aws.iam.role.max_session_duration,(refined)
NIST_800_171,3.1.11,Terminate (automatically) a user session after a defined condition.,azure,azure.iam.role_definition.max_session_hours,(refined)
NIST_800_171,3.1.11,Terminate (automatically) a user session after a defined condition.,gcp,gcp.iam.role.max_session_duration,(refined)
NIST_800_171,3.1.11,Terminate (automatically) a user session after a defined condition.,ibm,ibm.iam.user_settings.session_timeout,PARTIAL: ibm.iam.user_settings.session_timeout ||| verifies console session timeout config but not for all session types or programmatic access
NIST_800_171,3.1.11,Terminate (automatically) a user session after a defined condition.,alicloud,alicloud.ram.user.login_profile.max_session_hours,PARTIAL: alicloud.ram.user.login_profile.max_session_hours ||| verifies console login session duration but not for RAM role or API key sessions
NIST_800_171,3.1.11,Terminate (automatically) a user session after a defined condition.,k8s,k8s.rbac.token.review_expiration,(refined)
NIST_800_171,3.1.22,Control CUI posted or processed on publicly accessible systems.,k8s,k8s.service.not_external_ip,PARTIAL: k8s.service.not_external_ip ||| verifies service config lacks external IP but cannot assess data classification (CUI) or pod-level network policies
NIST_800_171,3.3.7,Provide a system capability that compares and synchronizes internal system clocks with an authoritative source to generate time stamps for audit records.,gcp,gcp.compute.instance.os_config.time_sync,(refined)
NIST_800_171,3.3.7,Provide a system capability that compares and synchronizes internal system clocks with an authoritative source to generate time stamps for audit records.,ibm,ibm.activity_tracker.configuration.enabled,PARTIAL: ibm.activity_tracker.configuration.enabled ||| verifies audit log generation but not the underlying time sync mechanism for stamps
NIST_800_171,3.3.9,Limit management of audit logging functionality to a subset of privileged users.,gcp,gcp.iam.policy.binding.audit_log_admin,(refined)
NIST_800_171,3.3.9,Limit management of audit logging functionality to a subset of privileged users.,ibm,ibm.iam.policy.audit_log_admin,PARTIAL: ibm.iam.policy.audit_log_admin ||| verifies IAM policy binding for audit log management roles but may not cover all logging services
NIST_800_171,3.4.3,"Track, review, approve or disapprove, and log changes to organizational systems.",gcp,gcp.logging.sink.destination_and_filter,(refined)
NIST_800_171,3.4.4,Analyze the security impact of changes prior to implementation.,k8s,k8s.rbac.role,PARTIAL: k8s.rbac.role ||| verifies RBAC role configuration exists but cannot verify change analysis process execution
NIST_800_171,3.5.1,"Identify system users, processes acting on behalf of users, and devices.",aws,aws.iam.user.user_name,(refined)
NIST_800_171,3.5.1,"Identify system users, processes acting on behalf of users, and devices.",azure,azure.aad.user.user_principal_name,(refined)
NIST_800_171,3.5.1,"Identify system users, processes acting on behalf of users, and devices.",gcp,gcp.iam.service_account.email,(refined)
NIST_800_171,3.5.1,"Identify system users, processes acting on behalf of users, and devices.",oracle,oci.iam.user.name,(refined)
NIST_800_171,3.5.1,"Identify system users, processes acting on behalf of users, and devices.",ibm,ibm.iam.user.email,PARTIAL: ibm.iam.user.email ||| verifies IAM user identity but not federated/SSO identities
NIST_800_171,3.5.1,"Identify system users, processes acting on behalf of users, and devices.",alicloud,alicloud.ram.user.user_name,(refined)
NIST_800_171,3.5.1,"Identify system users, processes acting on behalf of users, and devices.",k8s,k8s.core.service_account.name,(refined)
NIST_800_171,3.5.11,Obscure feedback of authentication information.,oracle,oci.identity.password_policy.hide_feedback,(refined)
NIST_800_171,3.5.11,Obscure feedback of authentication information.,ibm,ibm.iam.password_policy.hide_feedback,(refined)
NIST_800_171,3.5.11,Obscure feedback of authentication information.,alicloud,alicloud.ram.password_policy.hide_feedback,(refined)
NIST_800_171,3.7.4,Check media containing diagnostic and test programs for malicious code before the media are used in organizational systems.,aws,aws.guardduty.detector.enabled,PARTIAL: aws.guardduty.detector.enabled ||| verifies threat detection for uploaded objects but not specific media scanning
NIST_800_171,3.7.4,Check media containing diagnostic and test programs for malicious code before the media are used in organizational systems.,gcp,gcp.securitycenter.scanner.enabled,PARTIAL: gcp.securitycenter.scanner.enabled ||| verifies security scanning for Cloud Storage but not specific diagnostic media
NIST_800_171,3.7.4,Check media containing diagnostic and test programs for malicious code before the media are used in organizational systems.,oracle,oci.events.rule.enabled,PARTIAL: oci.events.rule.enabled ||| verifies logging for object storage events but not scanning of media content
NIST_800_171,3.7.4,Check media containing diagnostic and test programs for malicious code before the media are used in organizational systems.,ibm,ibm.activitytracker.collection.enabled,PARTIAL: ibm.activitytracker.collection.enabled ||| verifies audit logging for platform actions but not media scanning
NIST_800_171,3.7.4,Check media containing diagnostic and test programs for malicious code before the media are used in organizational systems.,alicloud,alicloud.actiontrail.trail.enabled,PARTIAL: alicloud.actiontrail.trail.enabled ||| verifies audit trail for OSS operations but not content scanning
NIST_800_171,3.7.5,Require multifactor authentication to establish nonlocal maintenance sessions via external network connections and terminate such connections when nonlocal maintenance is complete.,gcp,gcp.iam.audit.require_mfa_for_cloud_console,PARTIAL: gcp.iam.audit.require_mfa_for_cloud_console ||| verifies MFA policy exists for console but cannot verify session termination for external maintenance
NIST_800_171,3.8.1,"Protect (i.e., physically control and securely store) system media containing CUI, both paper and digital.",aws,aws.ebs.volume.encryption_at_rest,(refined)
NIST_800_171,3.8.1,"Protect (i.e., physically control and securely store) system media containing CUI, both paper and digital.",azure,azure.compute.disk.encryption_at_rest,(refined)
NIST_800_171,3.8.1,"Protect (i.e., physically control and securely store) system media containing CUI, both paper and digital.",gcp,gcp.compute.disk.encryption_at_rest,(refined)
NIST_800_171,3.8.1,"Protect (i.e., physically control and securely store) system media containing CUI, both paper and digital.",oracle,oci.blockstorage.volume.encryption_at_rest,(refined)
NIST_800_171,3.8.1,"Protect (i.e., physically control and securely store) system media containing CUI, both paper and digital.",ibm,ibm.blockstorage.volume.encryption_at_rest,(refined)
NIST_800_171,3.8.1,"Protect (i.e., physically control and securely store) system media containing CUI, both paper and digital.",alicloud,alicloud.ecs.disk.encryption_at_rest,(refined)
NIST_800_171,3.8.3,Sanitize or destroy system media containing CUI before disposal or release for reuse.,aws,aws.ec2.volume.delete_on_termination,(refined)
NIST_800_171,3.8.3,Sanitize or destroy system media containing CUI before disposal or release for reuse.,azure,azure.compute.disk.delete_option,(refined)
NIST_800_171,3.8.3,Sanitize or destroy system media containing CUI before disposal or release for reuse.,gcp,gcp.compute.disk.delete_rule,(refined)
NIST_800_171,3.8.3,Sanitize or destroy system media containing CUI before disposal or release for reuse.,oracle,oci.compute.volume.auto_terminate,PARTIAL: oci.compute.volume.auto_terminate ||| verifies config exists for compute boot volumes but not for all storage types or procedural wipe execution
NIST_800_171,3.8.3,Sanitize or destroy system media containing CUI before disposal or release for reuse.,ibm,ibm.vpc.volume.auto_delete,PARTIAL: ibm.vpc.volume.auto_delete ||| verifies config exists for block storage volumes but not for all storage types or procedural wipe execution
NIST_800_171,3.8.3,Sanitize or destroy system media containing CUI before disposal or release for reuse.,alicloud,alicloud.ecs.disk.delete_with_instance,PARTIAL: alicloud.ecs.disk.delete_with_instance ||| verifies config exists for system disks but not for all storage types or procedural wipe execution
NIST_800_171,3.12.1,Periodically assess the security controls in organizational systems to determine if the controls are effective in their application.,oracle,oci.audit.config,PARTIAL: oci.audit.config ||| verifies audit log configuration exists for capturing assessment events but not the periodic execution of assessments
NIST_800_171,3.12.1,Periodically assess the security controls in organizational systems to determine if the controls are effective in their application.,ibm,ibm.activity_tracker.config,PARTIAL: ibm.activity_tracker.config ||| verifies Activity Tracker is configured to log security events but not the periodic execution of assessments
NIST_800_171,3.12.3,Monitor security controls on an ongoing basis to ensure the continued effectiveness of the controls.,k8s,k8s.audit.log.policy_configured,PARTIAL: k8s.audit.log.policy_configured ||| verifies audit log policy configuration exists but not continuous monitoring execution
NIST_800_171,3.13.7,"Prevent remote devices from simultaneously establishing non-remote connections with organizational systems and communicating via some other connection to resources in external networks (i.e., split tu",aws,aws.vpn.client_endpoint.split_tunnel,(refined)
NIST_800_171,3.13.7,"Prevent remote devices from simultaneously establishing non-remote connections with organizational systems and communicating via some other connection to resources in external networks (i.e., split tu",azure,azure.vpn.virtual_network_gateway.split_tunnel,(refined)
NIST_800_171,3.13.7,"Prevent remote devices from simultaneously establishing non-remote connections with organizational systems and communicating via some other connection to resources in external networks (i.e., split tu",gcp,gcp.vpn.ha_vpn_gateway.split_tunnel,(refined)
