framework,framework_version,control_id,title,description,source_file,aws_checks,aws_match_confidence,azure_checks,azure_match_confidence,gcp_checks,gcp_match_confidence,oracle_checks,oracle_match_confidence,ibm_checks,ibm_match_confidence,alicloud_checks,alicloud_match_confidence,k8s_checks,k8s_match_confidence,aws_ciem_checks,azure_ciem_checks,gcp_ciem_checks,oracle_ciem_checks,ibm_ciem_checks,alicloud_ciem_checks,k8s_ciem_checks
CIS_GCP,4.0.0,2.14,Ensure 'Access Transparency' is 'Enabled',GCP Access Transparency provides audit logs for all actions that Google personnel take in your Google Cloud resources.,cis_compliance_agent/gcp_agent/gcp_controls_FINAL_20251031_201244.csv,aws.cloudtrail.trail.trail_access_logging_enabled;aws.cloudtrail.trail.trail_encryption_enabled,refined,azure.monitor.activity_log.activity_log_retention_policy_enabled;azure.keyvault.vault.vault_logging_enabled,refined,gcp.trace.trace.trace_access_rbac_least_privilege;gcp.iam.policy.rbac_policy_conditions_used_where_applicable;gcp.trace.trace.monitoring_access_rbac_least_privilege,0.60,NEW: oci.audit.audit.audit_log_enabled;oci.identity.policy.policy_conditions_used,0.00,NEW: ibm.activity_tracker.tracker.tracker_region_enabled;ibm.iam.policy.policy_conditions_used,0.00,NEW: alicloud.actiontrail.trail.trail_logging_enabled;alicloud.ram.policy.policy_conditions_used,0.00,PARTIAL: k8s.rbac.clusterrole.clusterrole_least_privilege | verifies RBAC policy configuration but not the audit logging of access events,0.00,,,,,,,
CIS_GCP,4.0.0,6.1.1,Ensure That a MySQL Instance Does Not Allow Anyone To  Connect With Administrative Privileges,It is recommended to set a password for the administrative user (root by default) to prevent unauthorized access to the SQL database instances. This recommendation is applicable only for MySQL Instances. PostgreSQL does not offer any setting for No Password from the cloud console.,cis_compliance_agent/gcp_agent/gcp_controls_FINAL_20251031_201244.csv,aws.rds.db_instance.master_user_password_encrypted;aws.rds.db_instance.iam_authentication_enabled,refined,azure.sql.server.azure_ad_authentication_enabled;azure.sql.server.minimal_tls_version,refined,gcp.bigquery.dataset.database_encrypted;gcp.sql.database_instance.db_require_tls_in_transit;gcp.sql.database_instance.db_public_access_disabled,0.40,oci.database.autonomous_database.admin_password_encrypted;oci.database.db_system.connection_control_enabled,refined,ibm.database.postgresql.connection_limit;ibm.database.mysql.ssl_enforcement,refined,alicloud.rds.instance.ssl_enabled;alicloud.rds.instance.connection_string_encrypted,refined,SKIP: Control is specific to managed database services; Kubernetes does not natively provide MySQL instances with administrative privilege concepts.,0.00,,,,,,,
CIS_IBM,,1.1,Restrict GPU and USB pass through to approved devices,The ability to pass through devices provides the capability to offload tasks from the CPU to the device itself.,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: No IBM cloud service found that exposes a GPU or USB pass-through configuration as a directly checkable resource attribute.,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,,,,,,,
CIS_IBM,,1.1.1,Ensure that the API server pod specification file permissions are set to 600 or more restrictive,Ensure that the API server pod specification file has permissions of 600 or more restrictive.,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,"SKIP: Control is specific to Kubernetes API server pod specification file permissions, which is not a standard IBM Cloud resource configuration check.",0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,,,,,,,
CIS_IBM,,1.1.12,Ensure that the etcd data directory ownership is set to etcd:etcd,Ensure that the etcd data directory ownership is set to etcd:etcd .,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,"SKIP: The control is specific to the etcd component within a Kubernetes cluster, which is an application-level configuration not a managed IBM cloud resource setting.",0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,,,,,,,
CIS_IBM,,1.1.13,Ensure that the kubeconfig file permissions are set to 600 or more restrictive,Ensure that the kubeconfig file has permissions of 600 or more restrictive.,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,"SKIP: Control pertains to local file system permissions on a user's machine, not a cloud resource configuration.",0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,,,,,,,
CIS_IBM,,1.1.14,Ensure that the kubeconfig file ownership is set to root:root,Ensure that the kubeconfig file ownership is set to root:root .,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,"SKIP: Control is specific to a local kubeconfig file's OS-level ownership, not a cloud resource configuration managed by IBM Cloud.",0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,,,,,,,
CIS_IBM,,1.1.15,Ensure that the Scheduler kubeconfig file permissions are set to 600 or more restrictive,Ensure that the Scheduler kubeconfig file has permissions of 600 or more restrictive.,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,"SKIP: Control is specific to Kubernetes component file permissions, not a configurable IBM Cloud resource attribute.",0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,,,,,,,
CIS_IBM,,1.1.16,Ensure that the Scheduler kubeconfig file ownership is set to root:root,Ensure that the kubeconfig file ownership is set to root:root .,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,"SKIP: Control is specific to Kubernetes component file ownership on a node, not a managed cloud service configuration.",0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,,,,,,,
CIS_IBM,,1.1.17,Ensure that the Controller Manager kubeconfig file permissions are set to 600 or more restrictive,Ensure that the kubeconfig file mounted into the Controller Manager has permissions of 600 or more restrictive.,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,"SKIP: Control is specific to Kubernetes controller manager file permissions on a node, which is an OS-level configuration not a cloud resource attribute managed by IBM Cloud.",0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,,,,,,,
CIS_IBM,,1.1.18,Ensure that the Controller Manager kubeconfig file ownership is set to root:root,Ensure that the kubeconfig file ownership is set to root:root .,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,"SKIP: Control is specific to Kubernetes controller manager file ownership on a node, not a managed IBM cloud resource configuration.",0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,,,,,,,
CIS_IBM,,1.1.19,Ensure that the OpenShift PKI directory and file ownership is set to root:root,Ensure that the OpenShift PKI directory and file ownership is set to root:root .,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,"SKIP: Control is specific to OpenShift cluster node OS file ownership, not a cloud-managed service configuration.",0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,,,,,,,
CIS_IBM,,1.1.2,Ensure that the API server pod specification file ownership is set to root:root,Ensure that the API server pod specification file ownership is set to root:root .,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,"SKIP: Control is specific to Kubernetes API server pod specification file ownership, which is not a managed IBM Cloud resource configuration.",0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,,,,,,,
CIS_IBM,,1.1.3,Ensure that the controller manager pod specification file permissions are set to 600 or more restrictive,Ensure that the controller manager pod specification file has permissions of 600 or more restrictive.,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,"SKIP: Control is specific to Kubernetes controller manager pod specification file permissions, which is a node-level OS file check, not a cloud resource configuration managed by IBM Cloud.",0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,,,,,,,
CIS_IBM,,1.1.4,Ensure that the controller manager pod specification file ownership is set to root:root,Ensure that the controller manager pod specification file ownership is set to root:root .,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,"SKIP: Control is specific to a Kubernetes pod specification file ownership, which is an OS-level configuration not a managed IBM Cloud resource config.",0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,,,,,,,
CIS_IBM,,1.1.5,Ensure that the scheduler pod specification file permissions are set to 600 or more restrictive,Ensure that the scheduler pod specification file has permissions of 600 or more restrictive.,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,"SKIP: Control is specific to Kubernetes pod specification file permissions, not a direct IBM Cloud resource configuration.",0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,,,,,,,
CIS_IBM,,1.1.7,Ensure that the etcd pod specification file permissions are set to 600 or more restrictive,Ensure that the /etc/kubernetes/manifests/etcd.yaml file has permissions of 600 or more restrictive.,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,"SKIP: Control is specific to Kubernetes etcd pod file permissions, not a general IBM Cloud resource configuration.",0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,,,,,,,
CIS_IBM,,1.1.8,Ensure that the etcd pod specification file ownership is set to root:root,Ensure that the /etc/kubernetes/manifests/etcd.yaml file ownership is set to root:root .,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,"SKIP: Control is specific to Kubernetes pod specification file ownership, not a general IBM Cloud resource configuration.",0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,,,,,,,
CIS_IBM,,1.1.9,Ensure that the Container Network Interface file permissions are set to 600 or more restrictive,Ensure that the Container Network Interface files have permissions of 600 or more restrictive.,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,"SKIP: Control is specific to Kubernetes Container Network Interface (CNI) file permissions, which is not a managed service configuration verifiable by AWS CSPM for customer-managed nodes.",0.00,"SKIP: Control is specific to Kubernetes Container Network Interface (CNI) file permissions, which is not a managed service configuration verifiable by Azure CSPM for customer-managed nodes.",0.00,"SKIP: Control is specific to Kubernetes Container Network Interface (CNI) file permissions, which is not a managed service configuration verifiable by GCP CSPM for customer-managed nodes.",0.00,"SKIP: Control is specific to Kubernetes Container Network Interface (CNI) file permissions, which is not a managed service configuration verifiable by OCI CSPM for customer-managed nodes.",0.00,ibm.vpc.subnet.not_using_default_network_acl,0.50,"SKIP: Control is specific to Kubernetes Container Network Interface (CNI) file permissions, which is not a managed service configuration verifiable by Alibaba Cloud CSPM for customer-managed nodes.",0.00,"PARTIAL: k8s.kubernetes.cni.file_permissions | Requires agent-based file integrity monitoring on worker nodes, not a pure API-driven configuration check.",0.00,,,,,,,
CIS_IBM,,1.10,Restrict namespace administrator access to migration tools,"Namespace administrators have the capability to perform live migrations, which can potentially impact other users of the system. Live migration is a process where virtual machines can be moved from one physical host to another without any downtime, making it a valuable tool for managing clusters and ensuring high availability. However, since live migration involves moving data between hosts, it can have an impact on other users who may have applications running on the same hosts. As such, it is ",cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: No clear IBM Cloud resource configuration for restricting namespace admin access to migration tools.,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,,,,,,,
CIS_IBM,,1.13,Restrict access to create and modify the Virtual Machine Cluster Instance and Preference Types,"An instance type is a reusable object used to create VMs with sane defaults based on the desired type of VM. Since the object is used to create instances of VMs in the entire cluster, its creation and update needs to be carefully and securely managed.",cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,"SKIP: No clear IBM cloud service mapping for ""Virtual Machine Cluster Instance and Preference Types"" as a configurable resource.",0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,,,,,,,
CIS_IBM,,1.2.11,Ensure that the admission control plugin AlwaysPullImages is not set,Always pull images.,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,"SKIP: Control is specific to Kubernetes admission controller plugins, not a general IBM Cloud resource configuration.",0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,,,,,,,
CIS_IBM,,1.2.16,Ensure that the --insecure-bind-address argument is not set,Do not bind the insecure API service.,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: The --insecure-bind-address argument is specific to Kubernetes components and not a direct IBM Cloud resource configuration attribute.,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,,,,,,,
CIS_IBM,,1.2.17,Ensure that the --insecure-port argument is set to 0,Do not bind to insecure port.,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,"SKIP: Control is specific to a Kubernetes API server command-line argument, not a general IBM Cloud resource configuration.",0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,,,,,,,
CIS_IBM,,1.2.18,Ensure that the --secure-port argument is not set to 0,Do not disable the secure port.,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,"SKIP: The --secure-port argument is specific to Kubernetes API server configuration, not a direct IBM Cloud resource attribute.",0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,,,,,,,
CIS_IBM,,1.2.19,Ensure that the healthz endpoint is protected by RBAC,"Disable profiling, if not needed.",cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,"SKIP: The healthz endpoint is a Kubernetes API server endpoint, not a standard IBM Cloud resource configuration.",0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,,,,,,,
CIS_IBM,,1.2.24,Ensure that the --request-timeout argument is set,The API server minimum request timeout defines the minimum number of seconds a handler must keep a request open before timing it out.,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,"SKIP: The --request-timeout argument is specific to Kubernetes API server configuration, not a direct IBM Cloud resource attribute.",0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,,,,,,,
CIS_IBM,,1.2.26,Ensure that the --service-account-key-file argument is set as appropriate,Explicitly set a service account public key file for service accounts on the apiserver.,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,"SKIP: Control is specific to Kubernetes component arguments, not a direct IBM Cloud resource configuration.",0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,,,,,,,
CIS_IBM,,1.2.27,Ensure that the --etcd-certfile and --etcd-keyfile arguments are set as appropriate,etcd should be configured to make use of TLS encryption for client connections.,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,"SKIP: Control is specific to Kubernetes etcd server arguments, not a general IBM Cloud resource configuration.",0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,,,,,,,
CIS_IBM,,1.2.28,Ensure that the --tls-cert-file and --tls-private-key-file arguments are set as appropriate,Setup TLS connection on the API server.,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,"SKIP: Control is specific to Kubernetes API server binary arguments, not a managed IBM Cloud resource configuration.",0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,,,,,,,
CIS_IBM,,1.2.31,Ensure that encryption providers are appropriately configured,"Where etcd encryption is used, appropriate providers should be configured.",cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: Control is too broad; encryption provider configuration is service-specific and not a single resource attribute.,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,,,,,,,
CIS_IBM,,1.2.4,Use https for kubelet connections,Use https for kubelet connections.,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: No IBM Cloud Kubernetes Service resource configuration attribute directly maps to enforcing HTTPS for kubelet connections.,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,,,,,,,
CIS_IBM,,1.2.6,Verify that the kubelet certificate authority is set as appropriate,Verify kubelet's certificate before establishing connection.,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,"SKIP: Control is specific to Kubernetes kubelet configuration, which is not a managed IBM Cloud resource setting but a node-level component in a self-managed or IaaS cluster.",0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,,,,,,,
CIS_IBM,,1.3.1,Ensure that controller manager healthz endpoints are protected by RBAC,"Disable profiling, if not needed.",cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,"SKIP: Control is specific to Kubernetes controller-manager healthz endpoints, not a general IBM Cloud resource configuration.",0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,,,,,,,
CIS_IBM,,1.3.3,Ensure that the --service-account-private-key-file argument is set as appropriate,Explicitly set a service account private key file for service accounts on the controller manager.,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,"SKIP: Control is specific to a Kubernetes component (kube-apiserver) command-line argument, not a general IBM Cloud resource configuration.",0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,,,,,,,
CIS_IBM,,1.3.4,Ensure that the --root-ca-file argument is set as appropriate,Allow pods to verify the API server's serving certificate before establishing connections.,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,"SKIP: Control is specific to a command-line argument for a component (likely etcd) and not a standard, configurable cloud resource attribute in IBM Cloud.",0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,,,,,,,
CIS_IBM,,1.4.1,Ensure that the healthz endpoints for the scheduler are protected by RBAC,"Disable profiling, if not needed.",cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,"SKIP: Control is specific to Kubernetes scheduler healthz endpoints, which is a workload/application-level configuration, not a core IBM Cloud resource IAM or service config.",0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,,,,,,,
CIS_IBM,,1.4.2,Verify that the scheduler API service is protected by RBAC,Do not bind the scheduler service to non-loopback insecure addresses.,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,aws.iam.policy.service_level_scope_defined;aws.iam.activity.service_id_locked,refined,azure.iam.activity.service_principal_locked;azure.iam_policy_management.policy.service_level_scope_defined,refined,gcp.iam.activity.service_account_locked;gcp.iam_policy_management.policy.service_level_scope_defined,refined,oci.iam.activity.dynamic_group_locked;oci.iam_policy_management.policy.service_level_scope_defined,refined,ibm.iam.activity.service_id_locked;ibm.iam_policy_management.policy.service_level_scope_defined,0.40,alicloud.ram.activity.ram_role_locked;alicloud.ram_policy_management.policy.service_level_scope_defined,refined,k8s.rbac.activity.service_account_locked;k8s.rbac_policy_management.role.service_level_scope_defined,refined,,,,,,,
CIS_IBM,,1.6,Restrict patching operations in the annotations for Hyperconverged,"provides a mechanism to customize hyperconverged (HCO) object - The kubevirt OpenShift Virtualization components through the control of patching operations. Although this approach itself does not inherently introduce security risks, enabling have unintended consequences and might not be officially experimental features may benefits of using these options against any supported. It is essential to weigh thepotential security implications before proceeding.",cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,"SKIP: Control is specific to a VMware/Hyperconverged product annotation, not a standard IBM Cloud resource configuration.",0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,,,,,,,
CIS_IBM,,2.2,Ensure that the --client-cert-auth argument is set to true,Enable client authentication on etcd service.,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,"SKIP: Control is specific to a Kubernetes API server binary argument, not a standard IBM Cloud resource configuration.",0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,,,,,,,
CIS_IBM,,2.4,Ensure that the --peer-cert-file and --peer-key-file arguments are set as appropriate,etcd should be configured to make use of TLS encryption for peer connections.,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,"SKIP: Control is specific to a command-line tool argument for a service (likely etcd) and not a standard, directly checkable IBM Cloud resource configuration attribute.",0.00,SKIP: CIS benchmark is CSP-specific,0.00,SKIP: CIS benchmark is CSP-specific,0.00,,,,,,,
