program_name,provider,service,short_description
iam_user_invitation_domain_check,AWS,iam,AWS iam programmable compliance check
iam_user_invite_external_users_check,AWS,iam,AWS iam programmable compliance check
iam_user_least_privilege_policy_check,AWS,iam,AWS iam programmable compliance check
iam_user_lifecycle_management_check,AWS,iam,AWS iam programmable compliance check
iam_user_mfa_device_check,AWS,iam,AWS iam programmable compliance check
iam_user_mfa_enabled,AWS,iam,AWS iam programmable compliance check
iam_user_mfa_enabled_console_access,AWS,iam,AWS iam programmable compliance check
iam_user_no_full_admin_privileges,AWS,iam,AWS iam programmable compliance check
iam_user_no_setup_initial_access_key,AWS,iam,AWS iam programmable compliance check
iam_user_console_password_check,AWS,iam,AWS iam programmable compliance check
iam_user_password_complexity_policy_check,AWS,iam,AWS iam programmable compliance check
iam_user_password_history_policy_check,AWS,iam,AWS iam programmable compliance check
iam_user_policy_attachment_check,AWS,iam,AWS iam programmable compliance check
iam_user_policy_attachment_check,AWS,iam,AWS iam programmable compliance check
iam_user_single_active_access_key_check,AWS,iam,AWS iam programmable compliance check
iam_user_single_active_access_key_check,AWS,iam,AWS iam programmable compliance check
iam_user_with_temporary_credentials,AWS,iam,AWS iam programmable compliance check
iam_users_exist,AWS,iam,AWS iam programmable compliance check
iam_users_managed_centralized_check,AWS,iam,AWS iam programmable compliance check
neptune_db_cluster_policies_check,AWS,iam,AWS iam programmable compliance check
qldb_cross_service_access_check,AWS,iam,AWS iam programmable compliance check
qldb_policy_check,AWS,iam,AWS iam programmable compliance check
timestream_access_permissions_review,AWS,iam,AWS iam programmable compliance check
timestream_resource_policy_check,AWS,iam,AWS iam programmable compliance check
workspaces_administration_defined,AWS,iam,AWS iam programmable compliance check
iam_policy_least_privilege_validation,AWS,iam,AWS iam programmable compliance check
iam_role_separation_of_duties_validation,AWS,iam,AWS iam programmable compliance check
iam_maintenance_personnel_authorization,AWS,iam,AWS iam programmable compliance check
access_control_policy_compliance_check,AWS,iam,AWS iam programmable compliance check
account_lifecycle_automation_check,AWS,iam,AWS iam programmable compliance check
iam_adaptive_authentication_risk_assessment,AWS,iam,AWS iam programmable compliance check
iam_identity_proofing_verification,AWS,iam,AWS iam programmable compliance check
iam_device_authentication_management,AWS,iam,AWS iam programmable compliance check
iam_authenticator_lifecycle_management,AWS,iam,AWS iam programmable compliance check
iam_service_authentication_validation,AWS,iam,AWS iam programmable compliance check
iam_reauthentication_policy_enforcement,AWS,iam,AWS iam programmable compliance check
access_analyzer_enabled,AWS,iam,AWS iam programmable compliance check
access_analyzer_findings_exist,AWS,iam,AWS iam programmable compliance check
access_analyzer_privacy_compliance_monitoring,AWS,iam,AWS iam programmable compliance check
access_analyzer_physical_access_control,AWS,iam,AWS iam programmable compliance check
access_analyzer_program_access_control,AWS,iam,AWS iam programmable compliance check
access_analyzer_media_access_control,AWS,iam,AWS iam programmable compliance check
access_analyzer_planning_access_control,AWS,iam,AWS iam programmable compliance check
iam_least_privilege_policy_check,AWS,iam,AWS iam programmable compliance check
networkfirewall_deletion_protection,AWS,networkfirewall,AWS networkfirewall programmable compliance check
vpc_networkfirewall_in_all,AWS,networkfirewall,AWS networkfirewall programmable compliance check
networkfirewall_logging_enabled,AWS,networkfirewall,AWS networkfirewall programmable compliance check
networkfirewall_multi_az,AWS,networkfirewall,AWS networkfirewall programmable compliance check
networkfirewall_policy_default_action_fragmented_packets,AWS,networkfirewall,AWS networkfirewall programmable compliance check
networkfirewall_policy_default_action_full_packets,AWS,networkfirewall,AWS networkfirewall programmable compliance check
elb_networkfirewall_policy_group_associated,AWS,networkfirewall,AWS networkfirewall programmable compliance check
eks_api_server_audit_logs_recorded,AWS,eks,AWS eks programmable compliance check
eks_cluster_access_manager_api_access_policies_assigned,AWS,eks,AWS eks programmable compliance check
eks_cluster_access_manager_api_audit,AWS,eks,AWS eks programmable compliance check
eks_cluster_access_manager_api_enabled,AWS,eks,AWS eks programmable compliance check
eks_cluster_access_manager_api_enhanced_security_controls,AWS,eks,AWS eks programmable compliance check
eks_cluster_access_manager_api_improved_visibility_and_auditing,AWS,eks,AWS eks programmable compliance check
eks_cluster_access_manager_api_simplified_access_management,AWS,eks,AWS eks programmable compliance check
eks_cluster_client_ca_file_configured,AWS,eks,AWS eks programmable compliance check
eks_cluster_cni_plugin_network_policies_support,AWS,eks,AWS eks programmable compliance check
eks_cluster_control_plane_endpoint_private_access,AWS,eks,AWS eks programmable compliance check
eks_cluster_iam_authenticator_enabled,AWS,eks,AWS eks programmable compliance check
eks_cluster_kms_cmk_encryption_in_secrets_enabled,AWS,eks,AWS eks programmable compliance check
eks_cluster_limit_bind_permission,AWS,eks,AWS eks programmable compliance check
eks_cluster_limit_escalate_permission,AWS,eks,AWS eks programmable compliance check
eks_cluster_limit_impersonate_permission,AWS,eks,AWS eks programmable compliance check
eks_cluster_network_policy_enabled,AWS,eks,AWS eks programmable compliance check
eks_cluster_network_policy_enabled,AWS,eks,AWS eks programmable compliance check
eks_cluster_nodes_private_ip_only,AWS,eks,AWS eks programmable compliance check
eks_cluster_not_publicly_accessible,AWS,eks,AWS eks programmable compliance check
eks_cluster_private_endpoint_enabled,AWS,eks,AWS eks programmable compliance check
eks_cluster_private_nodes_enabled,AWS,eks,AWS eks programmable compliance check
eks_cluster_public_access_disabled,AWS,eks,AWS eks programmable compliance check
eks_cluster_rotate_certificates_check,AWS,eks,AWS eks programmable compliance check
eks_cluster_rotate_kubelet_server_certificate_enabled,AWS,eks,AWS eks programmable compliance check
eks_cluster_secrets_encryption_check,AWS,eks,AWS eks programmable compliance check
eks_cluster_uses_a_supported_version,AWS,eks,AWS eks programmable compliance check
eks_cni_plugin_supports_network_policies,AWS,eks,AWS eks programmable compliance check
eks_control_plane_logs_exported_to_cloudwatch,AWS,eks,AWS eks programmable compliance check
eks_control_plane_logs_exported_to_cloudwatch,AWS,eks,AWS eks programmable compliance check
eks_default_namespace_usage_check,AWS,eks,AWS eks programmable compliance check
eks_image_vulnerability_scanning_check,AWS,eks,AWS eks programmable compliance check
eks_kubeconfig_file_permission_check,AWS,eks,AWS eks programmable compliance check
eks_kubeconfig_file_permissions_check,AWS,eks,AWS eks programmable compliance check
eks_kubelet_config_file_ownership_check,AWS,eks,AWS eks programmable compliance check
eks_kubelet_config_file_permission_check,AWS,eks,AWS eks programmable compliance check
eks_kubelet_kubeconfig_file_ownership_check,AWS,eks,AWS eks programmable compliance check
eks_namespace_isolation_check,AWS,eks,AWS eks programmable compliance check
eks_namespace_minimize_pod_creation_access,AWS,eks,AWS eks programmable compliance check
eks_namespace_network_policy_check,AWS,eks,AWS eks programmable compliance check
eks_namespace_pod_creation_access_restriction,AWS,eks,AWS eks programmable compliance check
eks_pod_security_policies_enforced,AWS,eks,AWS eks programmable compliance check
eks_pod_security_policies_enforced,AWS,eks,AWS eks programmable compliance check
eks_pod_service_account_token_mount_check,AWS,eks,AWS eks programmable compliance check
eks_rbac_users_managed_with_iam_authenticator,AWS,eks,AWS eks programmable compliance check
eks_secrets_access_restriction,AWS,eks,AWS eks programmable compliance check
eks_secrets_encryption_check,AWS,eks,AWS eks programmable compliance check
eks_service_account_dedicated_check,AWS,eks,AWS eks programmable compliance check
config_kubelet_event_record_qps_check,AWS,eks,AWS eks programmable compliance check
kubelet_make_iptables_util_chains_check,AWS,eks,AWS eks programmable compliance check
kubelet_server_anonymous_auth_disabled,AWS,eks,AWS eks programmable compliance check
kubernetes_cluster_authorization_mode_check,AWS,eks,AWS eks programmable compliance check
kubernetes_clusterrole_minimize_wildcard_use,AWS,eks,AWS eks programmable compliance check
kubernetes_namespace_network_policy_defined,AWS,eks,AWS eks programmable compliance check
kubernetes_pod_service_account_token_mount_check,AWS,eks,AWS eks programmable compliance check
secretsmanager_kubernetes_as_files_preferred,AWS,eks,AWS eks programmable compliance check
eks_cni_network_policy_check,AWS,eks,AWS eks programmable compliance check
eks_control_plane_endpoint_check,AWS,eks,AWS eks programmable compliance check
eks_control_plane_logging_all_types_enabled,AWS,eks,AWS eks programmable compliance check
eks_control_plane_logs_exported,AWS,eks,AWS eks programmable compliance check
eks_dedicated_service_account_check,AWS,eks,AWS eks programmable compliance check
eks_default_service_account_check,AWS,eks,AWS eks programmable compliance check
eks_host_ipc_namespace_check,AWS,eks,AWS eks programmable compliance check
eks_host_network_namespace_check,AWS,eks,AWS eks programmable compliance check
eks_host_process_namespace_check,AWS,eks,AWS eks programmable compliance check
eks_kubelet_cert_rotation_check,AWS,eks,AWS eks programmable compliance check
eks_kubelet_client_ca_check,AWS,eks,AWS eks programmable compliance check
eks_kubelet_event_qps_validation_check,AWS,eks,AWS eks programmable compliance check
eks_kubelet_iptables_chains_check,AWS,eks,AWS eks programmable compliance check
eks_kubelet_readonly_port_check,AWS,eks,AWS eks programmable compliance check
eks_kubelet_server_cert_rotation_validation_check,AWS,eks,AWS eks programmable compliance check
eks_kubelet_streaming_timeout_check,AWS,eks,AWS eks programmable compliance check
eks_kubelet_webhook_authz_check,AWS,eks,AWS eks programmable compliance check
eks_load_balancer_tls_check,AWS,eks,AWS eks programmable compliance check
eks_network_policy_coverage_check,AWS,eks,AWS eks programmable compliance check
eks_private_nodes_check,AWS,eks,AWS eks programmable compliance check
eks_privileged_container_check,AWS,eks,AWS eks programmable compliance check
eks_rbac_wildcard_usage_check,AWS,eks,AWS eks programmable compliance check
eks_secrets_access_control_check,AWS,eks,AWS eks programmable compliance check
eks_secrets_mount_check,AWS,eks,AWS eks programmable compliance check
eks_service_account_token_check,AWS,eks,AWS eks programmable compliance check
eks_vulnerability_scanning_coverage_check,AWS,eks,AWS eks programmable compliance check
apigateway_access_logging_enabled,AWS,apigatewayv2,AWS apigatewayv2 programmable compliance check
apigateway_authorizers_enabled,AWS,apigatewayv2,AWS apigatewayv2 programmable compliance check
apigateway_encryption_enabled,AWS,apigatewayv2,AWS apigatewayv2 programmable compliance check
drs_job_exist,AWS,drs,AWS drs programmable compliance check
ses_cluster_encryption_at_rest_uses_cmk,AWS,kafka,AWS kafka programmable compliance check
kafka_cluster_enhanced_monitoring_enabled,AWS,kafka,AWS kafka programmable compliance check
kafka_cluster_in_transit_encryption_enabled,AWS,kafka,AWS kafka programmable compliance check
kafka_cluster_is_public,AWS,kafka,AWS kafka programmable compliance check
kafka_cluster_mutual_tls_authentication_enabled,AWS,kafka,AWS kafka programmable compliance check
kafka_cluster_unrestricted_access_disabled,AWS,kafka,AWS kafka programmable compliance check
ses_cluster_uses_latest_version,AWS,kafka,AWS kafka programmable compliance check
connect_connector_in_transit_encryption_enabled,AWS,kafka,AWS kafka programmable compliance check
batch_jobs_cloudwatch_logs_configured,AWS,batch,AWS batch programmable compliance check
appsync_field_level_logging_enabled,AWS,appsync,AWS appsync programmable compliance check
appsync_graphql_api_no_api_key_authentication,AWS,appsync,AWS appsync programmable compliance check
ec2_ebs_lifecycle_policy_exists,AWS,dlm,AWS dlm programmable compliance check
awslambda_function_code_signing_enabled,AWS,lambda,AWS lambda programmable compliance check
awslambda_function_cross_account_access_check,AWS,lambda,AWS lambda programmable compliance check
awslambda_function_dynamodb_integration_check,AWS,lambda,AWS lambda programmable compliance check
iam_awslambda_function_role_check,AWS,lambda,AWS lambda programmable compliance check
awslambda_function_least_privilege_policy_check,AWS,lambda,AWS lambda programmable compliance check
awslambda_function_no_admin_privileges,AWS,lambda,AWS lambda programmable compliance check
awslambda_function_runtime_end_of_support_check,AWS,lambda,AWS lambda programmable compliance check
awslambda_function_variables_encryption_in_transit_enabled,AWS,lambda,AWS lambda programmable compliance check
cloudwatch_insights_enabled,AWS,lambda,AWS lambda programmable compliance check
lambda_function_active_execution_role_check,AWS,lambda,AWS lambda programmable compliance check
lambda_function_latest_runtime_version_check,AWS,lambda,AWS lambda programmable compliance check
lambda_function_unused_permissions_check,AWS,lambda,AWS lambda programmable compliance check
lambda_secrets_manager_integration_check,AWS,lambda,AWS lambda programmable compliance check
waf_global_rule_with_conditions,AWS,waf,AWS waf programmable compliance check
waf_global_rulegroup_not_empty,AWS,waf,AWS waf programmable compliance check
waf_global_webacl_logging_enabled,AWS,waf,AWS waf programmable compliance check
waf_global_webacl_with_rules,AWS,waf,AWS waf programmable compliance check
waf_global_rule_with_conditions,AWS,waf,AWS waf programmable compliance check
waf_global_rulegroup_not_empty,AWS,waf,AWS waf programmable compliance check
waf_regional_webacl_with_rules,AWS,waf,AWS waf programmable compliance check
waf_web_acl_intrusion_detection_enabled,AWS,waf,AWS waf programmable compliance check
directconnect_connection_redundancy,AWS,directconnect,AWS directconnect programmable compliance check
directconnect_virtual_interface_redundancy,AWS,directconnect,AWS directconnect programmable compliance check
mq_broker_active_deployment_mode,AWS,mq,AWS mq programmable compliance check
directoryservice_broker_auto_minor_version_upgrades,AWS,mq,AWS mq programmable compliance check
mq_broker_cluster_deployment_mode,AWS,mq,AWS mq programmable compliance check
mq_broker_logging_enabled,AWS,mq,AWS mq programmable compliance check
mq_broker_not_publicly_accessible,AWS,mq,AWS mq programmable compliance check
vpc_data_flow_diagram_check,AWS,vpc,AWS vpc programmable compliance check
vpc_different_regions,AWS,vpc,AWS vpc programmable compliance check
vpc_endpoint_connections_trust_boundaries,AWS,vpc,AWS vpc programmable compliance check
vpc_endpoint_for_ec2_enabled,AWS,vpc,AWS vpc programmable compliance check
vpc_endpoint_multi_az_enabled,AWS,vpc,AWS vpc programmable compliance check
vpc_endpoint_services_allowed_principals_trust_boundaries,AWS,vpc,AWS vpc programmable compliance check
vpc_flow_logs_enabled,AWS,vpc,AWS vpc programmable compliance check
vpc_network_layer_penetration_test_results_check,AWS,vpc,AWS vpc programmable compliance check
vpc_network_segmentation_test_results_check,AWS,vpc,AWS vpc programmable compliance check
vpc_peering_routing_tables_with_least_privilege,AWS,vpc,AWS vpc programmable compliance check
vpc_pre_production_separation_check,AWS,vpc,AWS vpc programmable compliance check
vpc_segmentation_control_test_results_check,AWS,vpc,AWS vpc programmable compliance check
vpc_subnet_different_az,AWS,vpc,AWS vpc programmable compliance check
vpc_subnet_no_public_ip_by_default,AWS,vpc,AWS vpc programmable compliance check
vpc_subnet_separate_private_public,AWS,vpc,AWS vpc programmable compliance check
vpc_vpn_connection_tunnels_up,AWS,vpc,AWS vpc programmable compliance check
artifact_packages_external_public_publishing_disabled,AWS,codeartifact,AWS codeartifact programmable compliance check
guardduty_centrally_managed,AWS,guardduty,AWS guardduty programmable compliance check
guardduty_ec2_malware_protection_enabled,AWS,guardduty,AWS guardduty programmable compliance check
guardduty_eks_audit_log_enabled,AWS,guardduty,AWS guardduty programmable compliance check
guardduty_eks_runtime_monitoring_enabled,AWS,guardduty,AWS guardduty programmable compliance check
guardduty_is_enabled,AWS,guardduty,AWS guardduty programmable compliance check
guardduty_lambda_protection_enabled,AWS,guardduty,AWS guardduty programmable compliance check
guardduty_no_high_severity_findings,AWS,guardduty,AWS guardduty programmable compliance check
guardduty_rds_protection_enabled,AWS,guardduty,AWS guardduty programmable compliance check
guardduty_s3_protection_enabled,AWS,guardduty,AWS guardduty programmable compliance check
guardduty_incident_automated_detection,AWS,guardduty,AWS guardduty programmable compliance check
guardduty_threat_assessment_integration,AWS,guardduty,AWS guardduty programmable compliance check
guardduty_supply_chain_threat_detection,AWS,guardduty,AWS guardduty programmable compliance check
guardduty_threat_hunting_automation,AWS,guardduty,AWS guardduty programmable compliance check
guardduty_privacy_threat_detection,AWS,guardduty,AWS guardduty programmable compliance check
guardduty_physical_threat_detection,AWS,guardduty,AWS guardduty programmable compliance check
guardduty_program_threat_detection,AWS,guardduty,AWS guardduty programmable compliance check
guardduty_media_threat_detection,AWS,guardduty,AWS guardduty programmable compliance check
guardduty_planning_threat_detection,AWS,guardduty,AWS guardduty programmable compliance check
trustedadvisor_errors_and_warnings,AWS,trustedadvisor,AWS trustedadvisor programmable compliance check
trustedadvisor_premium_support_plan_subscribed,AWS,trustedadvisor,AWS trustedadvisor programmable compliance check
documentdb_cluster_latest_patch_version_check,AWS,docdb,AWS docdb programmable compliance check
documentdb_cluster_completeness_check,AWS,docdb,AWS docdb programmable compliance check
documentdb_cluster_frequency_check,AWS,docdb,AWS docdb programmable compliance check
documentdb_cluster_retention_period,AWS,docdb,AWS docdb programmable compliance check
documentdb_cluster_cross_region_replication_enabled,AWS,docdb,AWS docdb programmable compliance check
documentdb_database_engine_check,AWS,docdb,AWS docdb programmable compliance check
documentdb_access_control_check,AWS,docdb,AWS docdb programmable compliance check
documentdb_authentication_mechanisms_check,AWS,docdb,AWS docdb programmable compliance check
documentdb_configuration_check,AWS,docdb,AWS docdb programmable compliance check
documentdb_user_roles_permissions_check,AWS,docdb,AWS docdb programmable compliance check
documentdb_isolation_check,AWS,docdb,AWS docdb programmable compliance check
documentdb_cluster_disaster_recovery_plan_check,AWS,docdb,AWS docdb manual compliance check
firehose_stream_encrypted_at_rest,AWS,firehose,AWS firehose programmable compliance check
databasemigration_endpoint_mongodb_authentication_enabled,AWS,dms,AWS dms programmable compliance check
databasemigration_endpoint_authorization_enabled,AWS,dms,AWS dms programmable compliance check
databasemigration_endpoint_redis_in_transit_encryption_enabled,AWS,dms,AWS dms programmable compliance check
databasemigration_endpoint_ssl_enabled,AWS,dms,AWS dms programmable compliance check
databasemigration_minor_version_upgrade_enabled,AWS,dms,AWS dms programmable compliance check
databasemigration_multi_az_enabled,AWS,dms,AWS dms programmable compliance check
databasemigration_no_public_access,AWS,dms,AWS dms programmable compliance check
databasemigration_replication_agent_configuration_check,AWS,dms,AWS dms programmable compliance check
databasemigration_replication_bandwidth_limits_check,AWS,dms,AWS dms programmable compliance check
databasemigration_replication_task_bandwidth_limit_check,AWS,dms,AWS dms programmable compliance check
databasemigration_replication_settings_regular_review,AWS,dms,AWS dms manual compliance check
dynamodb_compliance_check_enabled,AWS,dynamodbstreams,AWS dynamodbstreams programmable compliance check
edr_functionality_check,AWS,edr,AWS edr programmable compliance check
edr_software_deployment_check,AWS,edr,AWS edr programmable compliance check
edr_software_update_check,AWS,edr,AWS edr programmable compliance check
edr_system_update_check,AWS,edr,AWS edr programmable compliance check
edr_working_check,AWS,edr,AWS edr programmable compliance check
edr_alerts_and_reports_check,AWS,edr,AWS edr programmable compliance check
edr_alerts_and_reports_check,AWS,edr,AWS edr programmable compliance check
s3_connectivity_check,AWS,edr,AWS edr programmable compliance check
backup_disaster_recovery_procedures_check,AWS,awsbackup,AWS awsbackup programmable compliance check
backup_contingency_plan_validation,AWS,awsbackup,AWS awsbackup programmable compliance check
backup_recovery_time_objective_monitoring,AWS,awsbackup,AWS awsbackup programmable compliance check
backup_alert_communication_check,AWS,awsbackup,AWS awsbackup programmable compliance check
backup_access_credentials_management_check,AWS,awsbackup,AWS awsbackup programmable compliance check
backup_linked_role_exists,AWS,awsbackup,AWS awsbackup programmable compliance check
backup_linked_role_permissions_check,AWS,awsbackup,AWS awsbackup programmable compliance check
backup_user_awareness_check,AWS,awsbackup,AWS awsbackup programmable compliance check
disaster_recovery_replication_process_monitoring_check,AWS,disaster_recovery,AWS disaster_recovery programmable compliance check
disaster_recovery_data_replication_check,AWS,disaster_recovery,AWS disaster_recovery programmable compliance check
disaster_recovery_failover_execution_check,AWS,disaster_recovery,AWS disaster_recovery programmable compliance check
disaster_recovery_failback_data_integrity_check,AWS,disaster_recovery,AWS disaster_recovery manual compliance check
disaster_recovery_failover_test_documentation_check,AWS,disaster_recovery,AWS disaster_recovery manual compliance check
backup_disaster_recovery_integrity_verification_check,AWS,disaster_recovery,AWS disaster_recovery manual compliance check
disaster_recovery_plan_regular_testing_check,AWS,disaster_recovery,AWS disaster_recovery manual compliance check
disaster_recovery_plan_regular_update_check,AWS,disaster_recovery,AWS disaster_recovery manual compliance check
disaster_recovery_strategy_evaluation_improvement_check,AWS,disaster_recovery,AWS disaster_recovery manual compliance check
disaster_recovery_failback_execution_check,AWS,disaster_recovery,AWS disaster_recovery manual compliance check
ses_email_phishing_protection_enabled,AWS,ses,AWS ses programmable compliance check
ses_email_spf_protection_enabled,AWS,ses,AWS ses programmable compliance check
ses_identity_not_publicly_accessible,AWS,ses,AWS ses programmable compliance check
account_maintain_different_contact_details_to_security_billing_and_operations,AWS,account,AWS account manual compliance check
account_maintain_different_contact_details_to_security_billing_and_operations,AWS,account,AWS account manual compliance check
account_security_questions_are_registered_in_the_aws_account,AWS,account,AWS account manual compliance check
account_security_questions_are_registered_in_the_aws_account,AWS,account,AWS account manual compliance check
autoscaling_find_secrets_ec2_launch_configuration,AWS,autoscaling,AWS autoscaling programmable compliance check
autoscaling_group_capacity_rebalance_enabled,AWS,autoscaling,AWS autoscaling programmable compliance check
autoscaling_group_elb_health_check_enabled,AWS,autoscaling,AWS autoscaling programmable compliance check
autoscaling_group_launch_configuration_no_public_ip,AWS,autoscaling,AWS autoscaling programmable compliance check
autoscaling_group_launch_configuration_requires_imdsv2,AWS,autoscaling,AWS autoscaling programmable compliance check
autoscaling_group_multiple_az,AWS,autoscaling,AWS autoscaling programmable compliance check
autoscaling_group_multiple_instance_types,AWS,autoscaling,AWS autoscaling programmable compliance check
autoscaling_group_using_ec2_launch_template,AWS,autoscaling,AWS autoscaling programmable compliance check
elb_logging_enabled,AWS,elbv2,AWS elbv2 programmable compliance check
directoryservice_elasticloadbalancing_https_enabled,AWS,elbv2,AWS elbv2 programmable compliance check
elb_tls_certificate_check,AWS,elbv2,AWS elbv2 programmable compliance check
elb_encryption_enabled,AWS,elbv2,AWS elbv2 programmable compliance check
elb_cross_zone_load_balancing_enabled,AWS,elbv2,AWS elbv2 programmable compliance check
elb_deletion_protection,AWS,elbv2,AWS elbv2 programmable compliance check
elb_desync_mitigation_mode,AWS,elbv2,AWS elbv2 programmable compliance check
elb_insecure_ssl_ciphers,AWS,elbv2,AWS elbv2 programmable compliance check
elb_internet_facing,AWS,elbv2,AWS elbv2 programmable compliance check
elb_is_in_multiple_az,AWS,elbv2,AWS elbv2 programmable compliance check
elb_listeners_underneath,AWS,elbv2,AWS elbv2 programmable compliance check
elb_tls_termination_enabled,AWS,elbv2,AWS elbv2 programmable compliance check
elb_ssl_listeners,AWS,elbv2,AWS elbv2 programmable compliance check
elb_acl_attached,AWS,elbv2,AWS elbv2 programmable compliance check
kubernetes_audit_logs_collected_managed,AWS,kubernetes,AWS kubernetes programmable compliance check
kubernetes_audit_logs_collection_check,AWS,kubernetes,AWS kubernetes programmable compliance check
kubernetes_audit_logs_management_check,AWS,kubernetes,AWS kubernetes programmable compliance check
securityhub_enabled,AWS,securityhub,AWS securityhub programmable compliance check
securityhub_incident_response_workflow_automation,AWS,securityhub,AWS securityhub programmable compliance check
securityhub_incident_metrics_and_reporting,AWS,securityhub,AWS securityhub programmable compliance check
securityhub_acquisition_risk_scoring,AWS,securityhub,AWS securityhub programmable compliance check
securityhub_contingency_risk_assessment,AWS,securityhub,AWS securityhub programmable compliance check
securityhub_assessment_plan_validation,AWS,securityhub,AWS securityhub programmable compliance check
securityhub_authorization_workflow_automation,AWS,securityhub,AWS securityhub programmable compliance check
securityhub_supply_chain_risk_monitoring,AWS,securityhub,AWS securityhub programmable compliance check
securityhub_risk_assessment_automation,AWS,securityhub,AWS securityhub programmable compliance check
securityhub_privacy_risk_assessment,AWS,securityhub,AWS securityhub programmable compliance check
securityhub_physical_access_monitoring,AWS,securityhub,AWS securityhub programmable compliance check
securityhub_program_governance,AWS,securityhub,AWS securityhub programmable compliance check
securityhub_media_access_control,AWS,securityhub,AWS securityhub programmable compliance check
securityhub_planning_governance,AWS,securityhub,AWS securityhub programmable compliance check
detective_forensic_evidence_collection,AWS,detective,AWS detective programmable compliance check
backup_plan_name_specification_check,AWS,backup,AWS backup programmable compliance check
backup_plan_template_creation_check,AWS,backup,AWS backup programmable compliance check
backup_plans_exist,AWS,backup,AWS backup programmable compliance check
backup_recovery_point_encrypted,AWS,backup,AWS backup programmable compliance check
backup_reportplans_exist,AWS,backup,AWS backup programmable compliance check
backup_rules_definition_check,AWS,backup,AWS backup programmable compliance check
backup_vaults_encrypted,AWS,backup,AWS backup programmable compliance check
backup_vaults_exist,AWS,backup,AWS backup programmable compliance check
backup_window_configured,AWS,backup,AWS backup programmable compliance check
efs_file_systems_enabled,AWS,backup,AWS backup programmable compliance check
cloudformation_stack_cdktoolkit_bootstrap_version,AWS,cloudformation,AWS cloudformation programmable compliance check
cloudformation_stack_outputs_find_secrets,AWS,cloudformation,AWS cloudformation programmable compliance check
cloudformation_stacks_termination_protection_enabled,AWS,cloudformation,AWS cloudformation programmable compliance check
elastic_file_cache_region_availability_check,AWS,elasticache,AWS elasticache programmable compliance check
elasticache_cluster_automatic_updates_enabled,AWS,elasticache,AWS elasticache programmable compliance check
elasticache_cluster_authentication_enabled,AWS,elasticache,AWS elasticache programmable compliance check
elasticache_cluster_automatic_updates_enabled,AWS,elasticache,AWS elasticache programmable compliance check
elasticache_cluster_creation_check,AWS,elasticache,AWS elasticache programmable compliance check
elasticache_cluster_encryption_at_rest_enabled,AWS,elasticache,AWS elasticache programmable compliance check
elasticache_cluster_encryption_in_transit_enabled,AWS,elasticache,AWS elasticache programmable compliance check
elasticache_cluster_logging_enabled,AWS,elasticache,AWS elasticache programmable compliance check
elasticache_cluster_monitoring_enabled,AWS,elasticache,AWS elasticache programmable compliance check
elasticache_cluster_uses_public_subnet,AWS,elasticache,AWS elasticache programmable compliance check
elasticache_encryption_at_rest_and_in_transit_enabled,AWS,elasticache,AWS elasticache programmable compliance check
elasticache_cluster_encryption_at_rest_enabled,AWS,elasticache,AWS elasticache programmable compliance check
elasticache_cluster_encryption_in_transit_enabled,AWS,elasticache,AWS elasticache programmable compliance check
elasticache_network_security_check,AWS,elasticache,AWS elasticache programmable compliance check
elasticache_redis_cluster_automatic_failover_enabled,AWS,elasticache,AWS elasticache programmable compliance check
elasticache_redis_cluster_backup_enabled,AWS,elasticache,AWS elasticache programmable compliance check
elasticache_redis_cluster_multi_az_enabled,AWS,elasticache,AWS elasticache programmable compliance check
elasticache_cluster_authentication_enabled,AWS,elasticache,AWS elasticache programmable compliance check
elasticache_vpc_enabled_check,AWS,elasticache,AWS elasticache programmable compliance check
elasticache_cluster_security_config_review,AWS,elasticache,AWS elasticache manual compliance check
elasticache_cluster_security_config_review,AWS,elasticache,AWS elasticache manual compliance check
appstream_fleet_default_internet_access_disabled,AWS,appstream,AWS appstream programmable compliance check
appstream_fleet_maximum_session_duration,AWS,appstream,AWS appstream programmable compliance check
appstream_fleet_session_disconnect_timeout,AWS,appstream,AWS appstream programmable compliance check
appstream_fleet_session_idle_disconnect_timeout,AWS,appstream,AWS appstream programmable compliance check
appstream_fleet_vpc_check,AWS,appstream,AWS appstream programmable compliance check
connect_streaming_connection_idle_timeout_check,AWS,appstream,AWS appstream programmable compliance check
backup_aurora_automatic_backups_enabled,AWS,rds,AWS rds programmable compliance check
backup_aurora_retention_period_configured,AWS,rds,AWS rds programmable compliance check
aurora_data_in_transit_encryption_check,AWS,rds,AWS rds programmable compliance check
aurora_database_audit_logging_enabled,AWS,rds,AWS rds programmable compliance check
aurora_database_user_role_least_privilege_check,AWS,rds,AWS rds programmable compliance check
iam_aurora_least_privilege_policy_check,AWS,rds,AWS rds programmable compliance check
ec2_aurora_ssl_encryption_enabled,AWS,rds,AWS rds programmable compliance check
ec2_aurora_storage_encrypted,AWS,rds,AWS rds programmable compliance check
aurora_password_rotation_check,AWS,rds,AWS rds programmable compliance check
database_access_control_check,AWS,rds,AWS rds programmable compliance check
database_authentication_check,AWS,rds,AWS rds programmable compliance check
aurora_database_audit_logging_enabled,AWS,rds,AWS rds programmable compliance check
rds_cluster_backtrack_enabled,AWS,rds,AWS rds programmable compliance check
rds_cluster_copy_tags_to_snapshots,AWS,rds,AWS rds programmable compliance check
