program_name,provider,service,short_description
gcp_iam_network_api_gateway_uses_cloud_armor_policy,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_network_backend_services_associated_with_cloud_armor_policy,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_network_backendservice_associated_with_cloud_armor_policy,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_network_cdn_associated_with_armor_policy,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_network_cloud_armor_policy_has_rules,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_network_cloud_armor_policy_has_security_rules,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_network_cloud_armor_policy_rule_presence,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_network_cloud_armor_policy_rules_present,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_network_cloud_search_enforce_https_tls_policy,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_network_elasticsearch_enforce_https_tls_policy,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_network_elasticsearch_https_enabled_tls_policy_compliant,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_network_endpoints_armor_policy_enforced,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_network_endpoints_enforce_armor_policy,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_network_endpoints_enforce_cloud_armor_policy,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_network_firewall_ipv6_default_deny_policy,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_network_firewall_policy_fragmented_packets_default_action,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_network_firewall_policy_has_associated_rules,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_network_firewall_policy_has_rules,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_network_firewall_policy_stateful_or_stateless_association,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_network_firewall_policy_user_defined_default_action,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_network_google_cloud_armor_gcsirt_role_configured,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_network_google_cloud_armor_gcst_role_configured,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_network_google_cloud_armor_policy_has_rules,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_network_google_cloud_armor_sirt_role_configured,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_network_https_load_balancer_custom_ssl_policy,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_network_https_load_balancer_security_policy_configured,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_network_https_load_balancer_ssl_policy_predefined,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_network_https_load_balancer_ssl_proxy_predefined_policy_enforced,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_network_https_ssl_proxy_predefined_policy_enforced,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_network_load_balancer_armor_policy_enforced,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_network_load_balancer_gcsirt_role_configured,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_network_load_balancer_security_policy_association,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_network_load_balancer_ssl_certificates_predefined_policy_enforced,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_network_load_balancer_ssl_custom_policy,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_network_load_balancer_ssl_policy_predefined,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_network_load_balancer_ssl_proxies_custom_ssl_policy,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_network_load_balancer_ssl_proxy_custom_policy,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_network_load_balancer_ssl_proxy_custom_ssl_policy,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_network_security_policy_contains_conditions,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_network_security_policy_contains_rules,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_network_security_policy_contains_security_rules,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_network_security_policy_firewall_rule_priority_order,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_network_security_policy_has_rules,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_network_security_policy_logging_destination_configured,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_network_security_policy_logging_destination_expected,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_network_security_policy_logging_destination_match,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_network_security_policy_logging_enabled,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_network_security_policy_match_conditions_present,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_network_security_policy_rule_condition_present,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_network_security_policy_rule_conditions_present,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_network_security_policy_rules_configured,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_network_security_policy_rules_defined,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_network_security_policy_rules_present,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_network_ssl_policy_enforce_secure_tls,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_network_ssl_policy_enforce_tls12_modern_or_restricted,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_network_ssl_policy_enforce_tls_1_2_or_restricted,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_network_vpc_firewall_policy_fragmented_packets_configured,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_network_vpc_firewall_policy_fragmented_packets_user_defined_ruleset,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_network_vpc_firewall_policy_stateless_default_action_fragmented_packets,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_network_vpc_secure_transmission_policy,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_network_vpn_authorization_policy_no_access_all,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_network_vpn_authorization_policy_restrict_access,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_network_waf_security_policy_precedence,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_os_file_permission_configured,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_os_file_permissions_configured,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_os_login_user_dot_files_permissions_restricted,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_password_policy_enforced,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_password_policy_enforcement,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_personal_information_protection_measures,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_personnel_background_verification,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_personnel_contractual_agreements_information_security_responsibilities,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_personnel_security_agreement_signed,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_personnel_security_policy_compliance,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_policies_confidentiality_agreements_documented,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_policies_disallow_blocked_kms_actions,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_policies_external_party_compliance,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_policies_legal_compliance_review,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_policies_public_access_restriction,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_policies_reflect_management_choices,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_policies_regular_review,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_policy_access_restriction,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_policy_arn_attached_to_member,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_policy_attached_to_trusted_entities,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_policy_attached_to_trusted_identities,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_policy_attachment_absent,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_policy_attachment_compliance,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_policy_avoid_system_anonymous_bindings,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_policy_blocked_actions_kms_keys,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_policy_blocked_actions_on_kms_keys,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_policy_compliance_review,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_policy_compliance_status,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_policy_defined_and_approved,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_policy_defined_approved_published,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_policy_disallow_blocked_actions_on_kms_keys,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_policy_disallow_blocked_kms_actions,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_policy_disallowed_gcrn_attached,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_policy_enforcement_information_security,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_policy_executive_reporting_system,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_policy_forbidden_actions_on_kms_keys_absent,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_policy_grn_absent,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_policy_grn_not_attached,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_policy_information_security_training,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_policy_information_sharing_mechanisms,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_policy_no_allow_all_resources,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_policy_no_blocked_kms_actions,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_policy_no_broad_permissions_all_users,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_policy_no_full_access,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_policy_no_overprivileged_roles,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_policy_no_owner_or_alluser_permissions,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_policy_no_owner_role_on_project,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_policy_no_roles_owner,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_policy_no_unauthenticated_bindings,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_policy_no_universal_owner_role,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_policy_no_wildcard_permissions_all_users,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_policy_personal_info_consent_obtained,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_policy_personal_info_consent_verification,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_policy_personal_info_usage_scope,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_policy_principal_association,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_policy_privacy_policy_established,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_policy_role_absent,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_policy_training_plan_established,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_policy_trusted_entities_attached,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_policy_unauthenticated_bindings_check,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_policy_urn_absent,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_project_management_security_integration,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_project_no_service_account_roles,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_project_owner_role_restriction,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_project_public_access_configured,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_project_public_access_policies_configured,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_project_public_access_prevention_configured,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_project_public_access_restricted,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_project_roles_configured,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_project_security_contact_provided,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_pubsub_schema_registry_access_control_policy_attached,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_pubsub_schema_resource_policy_attached,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_pubsub_topic_iam_policy_attached,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_resource_policy_absence,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_resource_policy_absent,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_resource_policy_attachment_non_compliant,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_role_based_access_control_implementation,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_role_managed_policies_attached,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_role_no_full_access,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_role_policies_attached,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_roles_access_restriction,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_roles_appropriate_access,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_roles_classification_based_on_security_needs,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_roles_define_authorities_responsibilities,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_roles_define_security_responsibilities,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_roles_define_separation_of_duties,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_roles_duties_segregated,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_roles_executive_appointment,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_roles_function_segregation,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_roles_information_classification,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_roles_information_protection_committee_established,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_roles_information_security_responsibilities,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_roles_least_privilege,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_roles_managed_policy_attached,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_roles_minimize_key_personnel,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_roles_minimize_wildcard_use,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_roles_no_full_access,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_roles_no_inline_policies,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_roles_permissions_discovery_prevention,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_roles_permissions_discovery_protection,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_roles_personal_info_third_party_protection,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_roles_policy_attached,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_roles_policy_attachment,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_roles_post_employment_responsibilities_defined,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_roles_prevent_privileged_function_execution,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_roles_privilege_abuse_prevention,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_roles_privileged_access_management,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_roles_required_policies_attached,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_roles_responsibilities_assignment,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_roles_responsibilities_defined,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_roles_segregation_of_duties,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_roles_separate_user_management,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_roles_separation_of_duties_enforced,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_roles_source_code_access_management,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_roles_training_implementation,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_security_command_center_access_role_configured,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_security_command_center_system_policy_management,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_security_incident_response_roles_assigned,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_security_operations_center_role_configured,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_security_project_role_configured_for_team_access,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_service_account_managed_roles_associated,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_service_account_no_editor_owner_roles,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_service_account_no_owner_role,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_service_account_predefined_roles_assigned,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_service_account_role_assignment_specific,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_service_account_role_separation_of_duties,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_service_account_roles_separation_of_duties,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_service_accounts_no_excessive_permissions,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_service_accounts_roles_blocked_actions_on_kms_keys,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_session_control_configured,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_super_admin_account_multiple_exists,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_super_admin_accounts_limit,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_super_admin_activity_restriction,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_supplier_security_requirements_established,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_system_accounts_shell_access_restricted,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_user_custom_policy_absent,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_user_home_directory_permission_check,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_user_no_custom_roles,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_user_no_direct_custom_roles,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_user_no_direct_policy_attachment,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_user_no_direct_roles,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_user_policy_bindings_absent,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_user_roles_inherited,GCP,Policies & Roles,GCP Policies & Roles security compliance check
gcp_iam_account_mfa_enabled_root_user,GCP,Identities,GCP Identities security compliance check
gcp_iam_non_service_accounts_mfa_enabled,GCP,Identities,GCP Identities security compliance check
gcp_iam_root_user_access_key_absent,GCP,Identities,GCP Identities security compliance check
gcp_iam_root_user_mfa_enabled,GCP,Identities,GCP Identities security compliance check
gcp_iam_root_user_mfa_required,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_account_access_appropriateness,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_account_access_control,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_account_access_management,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_account_access_policies,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_account_access_termination,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_account_advanced_electronic_signature,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_account_advanced_identification,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_account_digital_signature_enabled,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_account_disclosure_third_party_outsourcing,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_account_enforce_authorizations,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_account_gcp_managed_keys_only,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_account_identification,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_account_key_absent,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_account_key_rotation_90_days,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_account_key_rotation_within_max_age,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_account_keys_recent_usage,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_account_keys_rotated_within_max_age,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_account_keys_rotated_within_period,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_account_keys_rotation,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_account_keys_unused,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_account_least_privilege,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_account_mfa_enabled_root,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_account_no_admin_access,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_account_no_admin_privileges,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_account_no_default_usage,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_account_no_inline_policies,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_account_no_owner_privileges,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_account_no_root_key,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_account_no_user_managed_keys,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_account_personal_info_protection,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_account_policies_attached,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_account_signature_verification,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_account_token_mount_restriction,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_account_token_protection,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_accounts_access_control,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_accounts_access_requirements,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_accounts_access_restricted,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_accounts_activity_coordination,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_accounts_advanced_electronic_signature,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_accounts_automated_management,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_accounts_contractual_requirements,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_accounts_corporate_credentials,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_accounts_corporate_login_credentials,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_accounts_corporate_login_enforced,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_accounts_corporate_login_required,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_accounts_enforce_access_policies,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_accounts_ens_compliance,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_accounts_ensure_strong_authentication,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_accounts_external_risk_management,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_accounts_least_privilege_enforced,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_accounts_manage_privileges,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_accounts_minimal_privileges,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_accounts_no_exposure,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_accounts_no_listing,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_accounts_no_unencrypted_authenticators,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_accounts_no_user_managed_keys,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_accounts_ownership_termination,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_accounts_pii_protection,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_accounts_policies_restrict_kms_blocked_actions,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_accounts_privileged_access_restricted,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_accounts_procedural_management,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_accounts_qualified_certificates,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_accounts_restrict_kms_actions,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_accounts_restrict_kms_key_actions,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_accounts_revoke_on_contract_expiry,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_accounts_risk_management,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_accounts_secure_authentication,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_accounts_secure_token_management,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_accounts_supplier_risk_management,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_accounts_supply_chain_protection,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_accounts_termination_asset_return,GCP,Identities,GCP Identities security compliance check
gcp_iam_service_accounts_usage_documented,GCP,Identities,GCP Identities security compliance check
gcp_iam_user_access_credential_management,GCP,Identities,GCP Identities security compliance check
gcp_iam_user_access_minimal_privilege,GCP,Identities,GCP Identities security compliance check
gcp_iam_user_access_rights_management,GCP,Identities,GCP Identities security compliance check
gcp_iam_user_access_secure_authentication,GCP,Identities,GCP Identities security compliance check
gcp_iam_user_account_activity_logging,GCP,Identities,GCP Identities security compliance check
gcp_iam_user_account_recovery_enabled,GCP,Identities,GCP Identities security compliance check
gcp_iam_user_accounts_disable_inactive_after_90_days,GCP,Identities,GCP Identities security compliance check
gcp_iam_user_admin_privilege_alert_configured,GCP,Identities,GCP Identities security compliance check
gcp_iam_user_corporate_credentials_enforced,GCP,Identities,GCP Identities security compliance check
gcp_iam_user_corporate_login_used,GCP,Identities,GCP Identities security compliance check
gcp_iam_user_duplicate_check,GCP,Identities,GCP Identities security compliance check
gcp_iam_user_home_directory_exists,GCP,Identities,GCP Identities security compliance check
gcp_iam_user_home_directory_ownership,GCP,Identities,GCP Identities security compliance check
gcp_iam_user_identification_authentication_management,GCP,Identities,GCP Identities security compliance check
gcp_iam_user_identity_unique_identifier,GCP,Identities,GCP Identities security compliance check
gcp_iam_user_inactive_access_keys,GCP,Identities,GCP Identities security compliance check
gcp_iam_user_inactive_password_lock,GCP,Identities,GCP Identities security compliance check
