program_name,provider,service,short_description
gcp_storage_bucket_iam_policy_restrict_cross_project_actions,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_iam_policy_restrict_inter_account_permissions,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_integrity_ensured,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_integrity_protection,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_lifecycle_policy_enabled,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_logging_enabled,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_no_public_access,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_no_public_read_access,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_no_public_write_access,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_no_user_acl,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_permissions_restrict_inter_account,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_policy_enforce_ssl_tls,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_policy_no_inter_account_permissions,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_policy_no_inter_project_permissions,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_policy_restrict_blocklisted_actions,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_policy_restrict_cross_account_actions,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_policy_restrict_cross_project_actions,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_policy_restrict_cross_project_blocklist_actions,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_policy_restrict_inter_account_permissions,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_protocol_no_ftp,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_retention_policy_compliance,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_retention_policy_configured_with_lock,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_retention_policy_enabled,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_retention_policy_enforced,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_retention_policy_minimum_period,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_secure_removable_media_storage,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_ssl_tls_enforced,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_uniform_access_controls_enabled,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_uniform_access_enabled,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_buckets_backup_protection,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_buckets_data_minimization_default_access,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_buckets_encryption_enforced,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_buckets_external_sharing_disabled,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_buckets_https_only_policy,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_buckets_intellectual_property_protection,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_buckets_maintain_retrievable_copies,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_buckets_offsite_protection,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_buckets_personal_info_management,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_buckets_protect_ephi,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_buckets_protected_from_unauthorized_access,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_buckets_public_access_restricted,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_cdn_distribution_storage_origin_service_account_configured,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_external_secret_storage_considered,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_firestore_database_storage_encryption_enabled,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_gke_secrets_external_storage,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_kubernetes_external_secret_storage,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_logging_audit_config_storage_data_events_enabled,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_logging_auditlog_cloudstorage_dataevents_enabled,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_logging_log_bucket_encryption_kms_key,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_logging_log_bucket_retention_period_enforced,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_logging_log_bucket_retention_period_greater_than_minimum,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_logging_log_buckets_cmek_encrypted,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_logging_log_buckets_encrypted_with_kms_key,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_logging_logbucket_retention_period_compliant,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_logging_logbucket_retention_period_greater_than_365_days,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_logging_metric_filter_alerts_for_storage_iam_changes,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_logging_storage_iam_permission_change_alerts_exist,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_monitoring_storage_bucket_iam_change_alert,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_object_retention_policy_compliance,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_object_retention_policy_enforced,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_objects_access_restricted,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_objects_access_restriction,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_objects_confidentiality_protection,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_objects_encryption_enabled,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_objects_integrity_ensured,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_objects_integrity_preserved,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_objects_offline_backup,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_objects_protected_from_unauthorized_access,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_objects_protection_management,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_objects_restrict_operational_access,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_objects_retention_compliance,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_objects_retention_policy_enforced,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_project_public_access_prevention_configured,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_recovery_point_retention_compliance,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_secret_manager_external_secret_storage,GCP,Buckets,GCP Buckets security compliance check
gcp_sql_backups_non_public,GCP,Database Instances,GCP Database Instances security compliance check
gcp_sql_cloud_sql_server_remote_access_off,GCP,Database Instances,GCP Database Instances security compliance check
gcp_compute_sql_instance_contained_database_authentication_off,GCP,Database Instances,GCP Database Instances security compliance check
gcp_compute_sql_postgresql_instance_enable_pgaudit,GCP,Database Instances,GCP Database Instances security compliance check
gcp_sql_cloudsql_redis_ssl_encryption_enabled,GCP,Database Instances,GCP Database Instances security compliance check
gcp_sql_database_automated_backups_enabled,GCP,Database Instances,GCP Database Instances security compliance check
gcp_sql_database_backups_encrypted,GCP,Database Instances,GCP Database Instances security compliance check
gcp_sql_database_logging_enabled,GCP,Database Instances,GCP Database Instances security compliance check
gcp_sql_database_no_public_ip_whitelist,GCP,Database Instances,GCP Database Instances security compliance check
gcp_sql_databases_logging_enabled,GCP,Database Instances,GCP Database Instances security compliance check
gcp_compute_firestore_instance_audit_logging_enabled,GCP,Database Instances,GCP Database Instances security compliance check
gcp_sql_firestore_database_backups_non_public,GCP,Database Instances,GCP Database Instances security compliance check
gcp_sql_firestore_database_encryption_enabled,GCP,Database Instances,GCP Database Instances security compliance check
gcp_sql_firestore_database_encryption_status,GCP,Database Instances,GCP Database Instances security compliance check
gcp_sql_firestore_database_encryption_with_kms,GCP,Database Instances,GCP Database Instances security compliance check
gcp_sql_firestore_database_network_encryption_enabled,GCP,Database Instances,GCP Database Instances security compliance check
gcp_sql_firestore_database_retention_period_compliant,GCP,Database Instances,GCP Database Instances security compliance check
gcp_sql_firestore_database_retention_period_enforced,GCP,Database Instances,GCP Database Instances security compliance check
gcp_sql_firestore_database_retention_period_set,GCP,Database Instances,GCP Database Instances security compliance check
gcp_sql_firestore_database_stackdriver_logging_enabled,GCP,Database Instances,GCP Database Instances security compliance check
gcp_sql_firestore_database_tls_enabled,GCP,Database Instances,GCP Database Instances security compliance check
gcp_sql_firestore_database_transport_security_enabled,GCP,Database Instances,GCP Database Instances security compliance check
gcp_sql_logging_cloudsql_audit_logs_severity_enabled,GCP,Database Instances,GCP Database Instances security compliance check
gcp_compute_sql_instance_audit_logging_enabled,GCP,Database Instances,GCP Database Instances security compliance check
gcp_sql_logging_sql_log_statement_ddl_recommended,GCP,Database Instances,GCP Database Instances security compliance check
gcp_sql_mysql_audit_log_insights_enabled,GCP,Database Instances,GCP Database Instances security compliance check
gcp_sql_mysql_audit_logging_enabled,GCP,Database Instances,GCP Database Instances security compliance check
gcp_compute_sql_instance_cross_db_ownership_chaining_off,GCP,Network Security,GCP Network Security security compliance check
gcp_firestore_api_gateway_logging_enabled,GCP,Firestore,GCP Firestore security compliance check
gcp_firestore_api_https_enabled,GCP,Firestore,GCP Firestore security compliance check
gcp_firestore_backup_non_public,GCP,Firestore,GCP Firestore security compliance check
gcp_firestore_backup_public_access_restricted,GCP,Firestore,GCP Firestore security compliance check
gcp_firestore_backup_retention_period_set,GCP,Firestore,GCP Firestore security compliance check
gcp_firestore_backups_non_public,GCP,Firestore,GCP Firestore security compliance check
gcp_firestore_collections_backup_inclusion,GCP,Firestore,GCP Firestore security compliance check
gcp_firestore_drive_documents_offline_access_disabled,GCP,Firestore,GCP Firestore security compliance check
gcp_firestore_exports_non_public,GCP,Firestore,GCP Firestore security compliance check
gcp_firestore_security_command_center_threat_information_collection,GCP,Firestore,GCP Firestore security compliance check
gcp_firestore_security_command_center_threat_intelligence_collection,GCP,Firestore,GCP Firestore security compliance check
gcp_spanner_firestore_spanner_backups_non_public,GCP,Spanner,GCP Spanner security compliance check
gcp_dns_chat_external_domain_restriction,GCP,DNS,GCP DNS security compliance check
gcp_dns_cloudsearch_domain_https_enforced,GCP,DNS,GCP DNS security compliance check
gcp_dns_cloudsearch_domain_https_tls_enforced,GCP,DNS,GCP DNS security compliance check
gcp_dns_drive_domain_document_sharing_allowlist,GCP,DNS,GCP DNS security compliance check
gcp_dns_drive_file_share_warning_allowlisted_domain,GCP,DNS,GCP DNS security compliance check
gcp_dns_elastic_domain_fine_grained_access_control_enabled,GCP,DNS,GCP DNS security compliance check
gcp_dns_elasticsearch_domain_fine_grained_access_control_enabled,GCP,DNS,GCP DNS security compliance check
gcp_dns_gsuite_domain_spoofing_protection_enabled,GCP,DNS,GCP DNS security compliance check
gcp_dns_logging_audit_logs_continuous_recording,GCP,DNS,GCP DNS security compliance check
gcp_dns_logging_audit_records_weekly_backup,GCP,DNS,GCP DNS security compliance check
gcp_dns_logging_cloud_search_domain_logging_enabled,GCP,DNS,GCP DNS security compliance check
gcp_dns_logging_dns_queries_enabled,GCP,DNS,GCP DNS security compliance check
gcp_dns_logging_information_system_activity_recording,GCP,DNS,GCP DNS security compliance check
gcp_dns_network_cloud_search_domain_private,GCP,DNS,GCP DNS security compliance check
gcp_dns_network_dns_dnssec_enabled,GCP,DNS,GCP DNS security compliance check
gcp_dns_network_dnssec_algorithm_recommendation,GCP,DNS,GCP DNS security compliance check
gcp_dns_network_dnssec_algorithm_recommended,GCP,DNS,GCP DNS security compliance check
gcp_dns_network_vpc_dns_logging_enabled,GCP,DNS,GCP DNS security compliance check
gcp_dns_network_vpc_dns_resolution_enabled,GCP,DNS,GCP DNS security compliance check
gcp_dns_network_vpc_private_dns_enabled,GCP,DNS,GCP DNS security compliance check
gcp_dns_network_vpc_secure_zone_data_control,GCP,DNS,GCP DNS security compliance check
gcp_dns_search_domain_https_enforced,GCP,DNS,GCP DNS security compliance check
gcp_functions_cloudfunctions_function_settings_compliance,GCP,Cloud Functions,GCP Cloud Functions security compliance check
gcp_gke_cluster_authorization_mode_not_always_allow,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_cluster_binary_authorization_enabled,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_cluster_cni_network_policies_supported,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_cluster_control_plane_authorized_networks_enabled,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_cluster_metadata_server_enabled,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_cluster_no_default_service_account,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_cluster_pod_security_baseline_enforced,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_cluster_private_endpoint_enabled_public_access_disabled,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_cluster_private_nodes_enabled,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_cluster_shielded_nodes_enabled,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_cluster_vpc_native_enabled,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_container_cluster_endpoint_private,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_container_cluster_logging_enabled,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_container_gke_cluster_logging_enabled,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_container_gke_clusters_secrets_encrypted_with_kms,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_container_gke_endpoint_private,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_container_gke_logging_configured,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_container_gke_logging_enabled,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_container_gke_secrets_encrypted_with_kms,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_container_gke_shielded_nodes_enabled,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_container_pod_logging_configuration_set,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_container_pod_logging_configured,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_container_registry_user_access_minimized,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_container_workload_logging_enabled,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_control_plane_authorized_networks_enabled,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_dataproc_cluster_block_public_access_enabled,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_dataproc_cluster_cmek_enabled,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_dataproc_cluster_encrypted_with_cmek,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_dataproc_cluster_fine_grained_access_control_enabled,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_dataproc_cluster_https_enforced,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_dataproc_cluster_https_tls_enforced,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_dataproc_cluster_node_to_node_encryption_enabled,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_dataproc_cluster_public_access_prevention_enabled,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_dataproc_clusters_logging_configured,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_dns_dnssec_keysigningkey_no_rsasha1,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_kube_proxy_kubeconfig_ownership_root,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_kubelet_anonymous_auth_disabled,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_kubelet_config_file_root_ownership,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_kubelet_kubeconfig_file_ownership_check,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_logging_elasticsearch_clusters_configured,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_logging_elasticsearch_clusters_log_configuration,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_namespace_default_usage_restricted,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_node_auditd_logging_enabled,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_node_shielded_secure_boot_enabled,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_pd_cmek_enabled,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_pod_container_security_context_applied,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_pod_security_context_applied,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_pod_service_account_token_mount_restriction,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_secrets_access_minimized,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_secrets_as_files_preferred,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_worker_nodes_firewall_configured,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_workload_identity_dedicated_service_account,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_workload_identity_no_admin_access,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_workload_identity_no_admin_privileges,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_kms_filestore_fileshare_encryption_with_kms,GCP,Key Management,GCP Key Management security compliance check
gcp_kms_logging_audit_logging_kms_encryption_configured,GCP,Key Management,GCP Key Management security compliance check
gcp_kms_logging_audit_logs_encryption_with_kms,GCP,Key Management,GCP Key Management security compliance check
gcp_kms_logging_audit_logs_kms_encryption_configured,GCP,Key Management,GCP Key Management security compliance check
gcp_kms_logging_auditlogs_encryption_kms_configured,GCP,Key Management,GCP Key Management security compliance check
gcp_kms_logging_cloudkms_encryption_configured,GCP,Key Management,GCP Key Management security compliance check
gcp_kms_logging_configuration_kms_encryption_enabled,GCP,Key Management,GCP Key Management security compliance check
gcp_kms_marketplace_elasticsearch_node_to_node_encryption_enabled,GCP,Key Management,GCP Key Management security compliance check
gcp_kms_memorystore_redis_encryption_at_rest_enabled,GCP,Key Management,GCP Key Management security compliance check
gcp_kms_memorystore_redis_encryption_in_transit_enabled,GCP,Key Management,GCP Key Management security compliance check
gcp_kms_network_cdn_encryption_enforced,GCP,Key Management,GCP Key Management security compliance check
gcp_kms_network_cdn_encryption_to_custom_backends,GCP,Key Management,GCP Key Management security compliance check
gcp_kms_network_cdn_encryption_to_custom_origins,GCP,Key Management,GCP Key Management security compliance check
gcp_kms_network_cdn_origin_encryption_enforced,GCP,Key Management,GCP Key Management security compliance check
gcp_kms_network_cdn_origin_encryption_required,GCP,Key Management,GCP Key Management security compliance check
gcp_kms_network_cdn_origin_protocol_encryption,GCP,Key Management,GCP Key Management security compliance check
gcp_kms_network_cdn_traffic_encryption_custom_origins,GCP,Key Management,GCP Key Management security compliance check
gcp_kms_network_cdn_traffic_encryption_enforced,GCP,Key Management,GCP Key Management security compliance check
gcp_kms_network_cdn_traffic_encryption_to_custom_origins,GCP,Key Management,GCP Key Management security compliance check
gcp_kms_network_payment_systems_authentication_encryption,GCP,Key Management,GCP Key Management security compliance check
gcp_kms_network_transmission_encryption_ensure,GCP,Key Management,GCP Key Management security compliance check
gcp_kms_network_vpc_encryption_enabled,GCP,Key Management,GCP Key Management security compliance check
gcp_kms_network_vpc_encryption_for_data_transmission,GCP,Key Management,GCP Key Management security compliance check
gcp_kms_opensearch_domain_encryption_at_rest_enabled,GCP,Key Management,GCP Key Management security compliance check
gcp_kms_pubsub_topic_encrypted_with_kms,GCP,Key Management,GCP Key Management security compliance check
gcp_kms_pubsub_topic_encryption_google_managed,GCP,Key Management,GCP Key Management security compliance check
gcp_kms_pubsub_topic_encryption_in_transit_enforced,GCP,Key Management,GCP Key Management security compliance check
gcp_kms_pubsub_topic_encryption_with_kms,GCP,Key Management,GCP Key Management security compliance check
gcp_kms_search_nodes_encryption_enabled,GCP,Key Management,GCP Key Management security compliance check
gcp_kms_secretmanager_secret_cmek_encryption,GCP,Key Management,GCP Key Management security compliance check
gcp_bigquery_dataset_audit_logging_configured_to_storage_bucket,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_dataset_audit_logging_enabled_destination_matched,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_dataset_audit_logging_enabled_to_specific_bucket,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_dataset_audit_logging_enabled_to_specified_bucket,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_dataset_audit_logs_exported_to_storage,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_dataset_authorized_networks_enabled,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_dataset_encryption_and_audit_logging_enabled,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_dataset_encryption_and_auditing_enabled,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_dataset_encryption_and_logging_compliance,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_dataset_encryption_and_logging_configured,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_dataset_encryption_at_rest_enabled,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_dataset_encryption_in_transit_required,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_dataset_encryption_with_kms_key,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_dataset_encryption_with_specified_kms_key,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_dataset_no_public_access,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_dataset_require_ssl,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_dataset_tls_encryption_required,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_datasets_data_mining_protection,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_datasets_default_cmek_specified,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_datasets_encryption_in_transit_required,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_datasets_require_ssl,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_datasets_vpc_service_controls_enabled,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_dns_managed_zones_query_logging_enabled,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_dns_public_hosted_zones_query_logging_enabled,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_dns_public_managed_zones_query_logging_enabled,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_firestore_bigtable_encryption_with_kms,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_firestore_bigtable_table_encrypted_with_kms,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_iam_backup_vault_immutable_policy,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_iam_service_accounts_acceptable_use_documented,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_logging_dns_query_logging_enabled,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_network_dns_managed_zones_query_logging_enabled,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_service_enforce_tls_ssl,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_table_data_masking_policy,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_tables_access_control_policies,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_tables_data_masking_policy,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_tables_encrypted_with_cmek,GCP,BigQuery,GCP BigQuery security compliance check
gcp_bigquery_tables_resident_registration_number_restriction,GCP,BigQuery,GCP BigQuery security compliance check
gcp_securitycenter_certificate_manager_certificates_expiration_compliance,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_secretmanager_secret_rotation_compliance,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_secretmanager_secrets_rotation_compliance,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_access_approval_enabled,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_access_transparency_enabled,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_assets_identification_critical,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_certificate_authority_root_ca_disabled,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_certificate_expiration_within_days,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_access_transparency_enabled,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_assets_visibility,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_authorities_contact_established,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_authority_contact_established,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_change_detection_mechanism,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_ciberamenazas_avanzadas_detection,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_compliance_standards_implementation,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_detection_tools_implemented,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_digital_observatories_ens_compliance,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_dynamic_analysis,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_enabled,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_ephemeral_evaluation,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_ephemeral_risk_assessment,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_event_categorization,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_event_reporting_mechanism,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_fraud_risk_assessment,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_incident_response_enhancement,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_incident_response_policies,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_independent_review_schedule,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_intrusion_detection_enabled,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_monitor_corrective_action,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_observatorios_digitales_ens_compliance,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_periodic_scan,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_preventive_measures_implementation,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_project_enabled,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_protective_measures_implementation_effectiveness,GCP,Security Center,GCP Security Center security compliance check
gcp_securitycenter_security_command_center_review_schedule,GCP,Security Center,GCP Security Center security compliance check
